16  0.823814	2.242770e+00	1.209133e-01	9.616324e-01	2.108043e+00	1.042354e+00	5.291156e-03	7.683525e+00	6.766794e+01	6.865280e-01	5.437796e-02	
2  1.8583	2.192289e+00	1.226056e-01	9.563004e-01	2.108695e+00	1.039796e+00	2.446976e-02	7.769316e+00	6.530112e+01	6.591614e-01	5.381385e-02	
16  1.55837	2.204919e+00	1.229257e-01	9.603144e-01	2.112925e+00	1.040650e+00	5.409025e-02	7.682084e+00	6.479533e+01	6.504841e-01	5.307475e-02	
2  1.89009	2.202732e+00	1.231795e-01	9.596235e-01	2.106687e+00	1.039353e+00	6.583772e-02	7.606174e+00	6.395260e+01	6.397200e-01	5.224673e-02	
7  4.14545	2.219175e+00	1.199230e-01	9.646000e-01	2.117094e+00	1.039025e+00	2.070720e-02	8.112521e+00	6.631200e+01	6.752386e-01	5.824814e-02	
3  7.69962	2.176177e+00	1.228787e-01	9.484570e-01	2.118213e+00	1.037815e+00	1.350191e-01	8.406307e+00	6.152799e+01	6.063758e-01	5.910844e-02	
5  4.87355	2.193078e+00	1.231003e-01	9.491666e-01	2.122556e+00	1.039649e+00	1.682608e-01	8.388711e+00	6.137222e+01	6.004957e-01	5.912706e-02	
1  2.88189	2.195572e+00	1.245799e-01	9.528411e-01	2.119531e+00	1.039426e+00	2.220419e-01	8.109583e+00	5.960145e+01	5.672926e-01	5.602208e-02	
2  2.79537	2.172528e+00	1.266887e-01	9.420285e-01	2.126553e+00	1.040121e+00	2.302162e-01	8.242502e+00	5.881335e+01	5.494270e-01	5.636915e-02	
3  5.08855	2.157512e+00	1.299250e-01	9.369491e-01	2.131827e+00	1.042479e+00	2.753165e-01	8.018884e+00	5.752444e+01	5.152934e-01	5.324441e-02	
1  5.3235	2.144843e+00	1.310321e-01	9.286359e-01	2.141186e+00	1.040964e+00	3.419928e-01	8.337016e+00	5.529273e+01	4.651455e-01	5.544539e-02	
2  3.89984	2.168761e+00	1.275627e-01	9.426591e-01	2.123691e+00	1.042099e+00	2.929088e-01	8.117859e+00	5.779302e+01	5.248272e-01	5.468695e-02	
3  3.32656	2.177961e+00	1.253028e-01	9.428944e-01	2.114855e+00	1.041713e+00	2.899457e-01	8.065682e+00	5.845664e+01	5.421784e-01	5.476746e-02	
2  3.28121	2.166058e+00	1.274692e-01	9.395420e-01	2.115616e+00	1.041586e+00	2.672857e-01	7.741485e+00	5.817970e+01	5.339171e-01	5.129878e-02	
3  4.03564	2.169788e+00	1.262269e-01	9.417906e-01	2.126593e+00	1.042560e+00	2.473867e-01	7.987873e+00	5.931143e+01	5.567811e-01	5.388220e-02	
1  4.36391	2.178608e+00	1.250347e-01	9.499855e-01	2.120196e+00	1.042597e+00	2.101672e-01	7.820094e+00	6.059788e+01	5.816710e-01	5.284313e-02	
8  4.82203	2.183508e+00	1.233273e-01	9.546542e-01	2.115477e+00	1.041820e+00	1.638512e-01	7.755248e+00	6.202242e+01	6.088558e-01	5.279059e-02	
1  5.8575	2.203853e+00	1.220441e-01	9.555047e-01	2.110864e+00	1.041859e+00	1.018925e-01	7.584645e+00	6.420319e+01	6.424369e-01	5.204918e-02	
3  2.84358	2.220321e+00	1.219443e-01	9.592257e-01	2.122717e+00	1.041943e+00	1.242690e-01	7.955619e+00	6.382714e+01	6.362830e-01	5.589343e-02	
3  3.35597	2.213885e+00	1.242248e-01	9.587176e-01	2.128405e+00	1.041696e+00	1.062140e-01	7.787879e+00	6.341812e+01	6.275118e-01	5.386154e-02	
1  3.25311	2.235170e+00	1.243319e-01	9.642523e-01	2.135958e+00	1.040439e+00	1.113339e-01	7.942167e+00	6.303244e+01	6.217193e-01	5.580594e-02	
1  3.12542	2.213950e+00	1.259064e-01	9.476562e-01	2.136831e+00	1.040047e+00	1.544053e-01	8.104243e+00	6.115293e+01	5.907569e-01	5.646681e-02	
6  2.19216	2.232618e+00	1.218877e-01	9.564952e-01	2.123032e+00	1.040677e+00	7.198403e-02	8.003301e+00	6.491778e+01	6.522397e-01	5.689605e-02	
4  1.91999	2.205811e+00	1.227856e-01	9.515269e-01	2.122864e+00	1.040715e+00	1.166592e-01	8.104776e+00	6.322174e+01	6.281553e-01	5.692955e-02	
1  1.63216	2.185271e+00	1.240587e-01	9.473143e-01	2.118305e+00	1.042017e+00	9.235809e-02	7.966996e+00	6.368133e+01	6.328002e-01	5.500756e-02	
10  1.67343	2.186959e+00	1.234190e-01	9.487354e-01	2.103236e+00	1.042020e+00	7.844749e-02	7.765900e+00	6.427204e+01	6.421112e-01	5.328564e-02	
14  1.89261	2.178851e+00	1.240836e-01	9.476584e-01	2.102681e+00	1.039697e+00	9.167538e-02	7.699747e+00	6.287966e+01	6.235324e-01	5.237679e-02	
4  1.53619	2.168769e+00	1.242727e-01	9.493159e-01	2.104987e+00	1.039940e+00	9.602058e-02	7.742738e+00	6.269628e+01	6.207465e-01	5.251085e-02	
3  2.64893	2.179475e+00	1.227398e-01	9.518595e-01	2.090491e+00	1.041069e+00	5.224502e-02	7.636386e+00	6.481926e+01	6.519317e-01	5.211832e-02	
1  1.8356	2.213223e+00	1.204136e-01	9.589350e-01	2.093797e+00	1.042682e+00	4.779367e-02	7.800190e+00	6.656703e+01	6.747810e-01	5.476719e-02	
12  1.12888	2.217845e+00	1.210740e-01	9.665835e-01	2.098291e+00	1.042223e+00	3.013404e-02	7.589861e+00	6.670867e+01	6.758507e-01	5.280999e-02	
5  0.368745	2.241250e+00	1.210079e-01	9.650069e-01	2.109247e+00	1.041673e+00	4.250307e-02	7.828440e+00	6.642191e+01	6.717623e-01	5.561634e-02	
4  2.10788	2.190680e+00	1.219365e-01	9.554372e-01	2.100208e+00	1.040959e+00	1.743944e-01	7.877371e+00	6.198712e+01	6.109594e-01	5.428297e-02	
1  2.04491	2.183963e+00	1.242866e-01	9.491289e-01	2.114500e+00	1.039716e+00	2.008723e-01	7.894667e+00	6.016958e+01	5.784396e-01	5.385503e-02	
6  1.85207	2.213684e+00	1.230797e-01	9.569304e-01	2.113588e+00	1.039064e+00	9.392383e-02	7.761596e+00	6.324805e+01	6.293632e-01	5.387517e-02	
2  4.32744	2.265327e+00	1.205033e-01	9.705773e-01	2.133580e+00	1.040515e+00	4.573413e-02	8.107781e+00	6.633811e+01	6.712955e-01	5.904710e-02	
4  3.84185	2.245181e+00	1.197049e-01	9.679518e-01	2.121030e+00	1.042173e+00	8.241718e-02	7.972425e+00	6.597977e+01	6.672983e-01	5.716133e-02	
1  3.35837	2.236377e+00	1.189492e-01	9.710227e-01	2.112978e+00	1.042748e+00	8.426405e-02	8.039959e+00	6.629969e+01	6.722854e-01	5.773642e-02	
1  3.89033	2.250610e+00	1.186212e-01	9.765925e-01	2.103933e+00	1.042126e+00	8.402599e-02	7.696101e+00	6.634048e+01	6.731276e-01	5.471660e-02	
1  4.28963	2.246298e+00	1.176911e-01	9.798708e-01	2.099580e+00	1.041357e+00	4.507061e-02	7.671131e+00	6.745272e+01	6.887151e-01	5.469625e-02	
7  4.62513	2.257678e+00	1.169934e-01	9.799947e-01	2.107986e+00	1.042134e+00	3.512017e-02	7.872457e+00	6.834373e+01	6.987148e-01	5.709996e-02	
2  4.85151	2.253603e+00	1.168709e-01	9.699611e-01	2.096864e+00	1.042590e+00	6.507722e-02	7.726980e+00	6.766039e+01	6.908475e-01	5.543443e-02	
3  5.01621	2.250983e+00	1.194369e-01	9.682881e-01	2.099631e+00	1.043298e+00	1.326589e-01	7.584210e+00	6.515113e+01	6.554638e-01	5.328856e-02	
3  4.42792	2.225105e+00	1.227156e-01	9.630772e-01	2.109329e+00	1.043383e+00	1.496337e-01	7.586438e+00	6.344465e+01	6.278196e-01	5.220970e-02	
1  5.51786	2.206664e+00	1.207893e-01	9.651402e-01	2.096980e+00	1.042663e+00	9.993486e-02	7.447431e+00	6.495958e+01	6.537718e-01	5.098489e-02	
9  4.05321	2.175277e+00	1.221379e-01	9.574843e-01	2.092581e+00	1.041442e+00	1.531451e-01	7.537960e+00	6.246938e+01	6.185754e-01	5.080694e-02	
3  4.12362	2.188818e+00	1.251726e-01	9.559826e-01	2.109364e+00	1.043122e+00	1.352763e-01	7.679330e+00	6.261978e+01	6.137886e-01	5.201540e-02	
2  3.2563	2.161496e+00	1.266443e-01	9.472868e-01	2.108932e+00	1.041692e+00	2.323909e-01	7.787603e+00	5.917683e+01	5.551869e-01	5.186743e-02	
7  3.25715	2.183740e+00	1.230382e-01	9.497302e-01	2.094604e+00	1.040222e+00	1.774079e-01	7.816188e+00	6.127114e+01	5.988058e-01	5.338486e-02	
2  1.63603	2.197312e+00	1.218326e-01	9.611157e-01	2.098169e+00	1.039748e+00	1.047931e-01	7.681164e+00	6.345025e+01	6.343562e-01	5.288232e-02	
3  3.58751	2.234204e+00	1.205499e-01	9.661620e-01	2.093075e+00	1.039773e+00	1.052715e-01	7.401960e+00	6.419517e+01	6.449730e-01	5.119223e-02	
11  2.49333	2.236468e+00	1.183108e-01	9.692788e-01	2.078729e+00	1.040302e+00	4.120280e-02	7.395765e+00	6.690101e+01	6.826732e-01	5.173499e-02	
6  3.93875	2.251832e+00	1.180137e-01	9.792807e-01	2.078110e+00	1.040194e+00	2.015281e-02	7.422579e+00	6.768517e+01	6.917759e-01	5.244246e-02	
12  5.20833	2.257268e+00	1.204039e-01	9.699126e-01	2.081298e+00	1.040850e+00	1.067684e-01	7.353617e+00	6.476230e+01	6.508468e-01	5.119839e-02	
1  3.98606	2.276817e+00	1.200331e-01	9.728188e-01	2.092298e+00	1.041008e+00	1.009093e-01	7.324366e+00	6.526864e+01	6.570977e-01	5.138583e-02	
2  4.98033	2.213652e+00	1.199699e-01	9.699062e-01	2.092320e+00	1.038204e+00	5.842370e-02	7.576058e+00	6.495327e+01	6.586502e-01	5.271920e-02	
13  2.66814	2.231108e+00	1.205567e-01	9.712711e-01	2.111326e+00	1.039381e+00	6.842715e-02	7.867436e+00	6.502267e+01	6.568156e-01	5.577955e-02	
1  2.26719	2.260113e+00	1.225269e-01	9.642801e-01	2.120517e+00	1.040160e+00	7.194878e-02	7.788038e+00	6.478030e+01	6.485865e-01	5.530668e-02	
1  1.58953	2.223474e+00	1.220245e-01	9.544894e-01	2.116260e+00	1.040933e+00	8.270508e-02	7.891568e+00	6.458847e+01	6.477481e-01	5.552210e-02	
4  2.85113	2.237777e+00	1.193525e-01	9.641029e-01	2.097839e+00	1.039145e+00	1.312828e-02	7.668682e+00	6.691516e+01	6.824704e-01	5.439848e-02	
3  5.14294	2.267951e+00	1.214428e-01	9.600198e-01	2.109169e+00	1.039149e+00	1.711202e-02	7.619192e+00	6.634976e+01	6.713108e-01	5.422548e-02	
3  4.53236	2.225820e+00	1.225142e-01	9.638902e-01	2.111315e+00	1.038194e+00	1.900095e-02	7.593259e+00	6.524196e+01	6.583837e-01	5.291772e-02	
3  3.68367	2.227160e+00	1.237218e-01	9.689615e-01	2.115411e+00	1.039611e+00	6.047698e-02	7.664944e+00	6.421639e+01	6.411851e-01	5.326747e-02	
7  3.71357	2.232299e+00	1.249468e-01	9.621032e-01	2.116508e+00	1.040295e+00	8.578331e-02	7.450608e+00	6.342143e+01	6.269338e-01	5.105256e-02	
3  0.923993	2.228446e+00	1.222984e-01	9.624325e-01	2.109166e+00	1.040199e+00	6.268609e-02	7.630629e+00	6.483532e+01	6.511894e-01	5.315844e-02	
3  2.84418	2.232510e+00	1.238923e-01	9.618448e-01	2.103228e+00	1.040396e+00	7.021474e-02	7.481607e+00	6.420709e+01	6.397770e-01	5.155484e-02	
3  3.18774	2.243222e+00	1.233300e-01	9.610584e-01	2.107695e+00	1.039778e+00	1.675222e-02	7.528155e+00	6.569981e+01	6.610029e-01	5.251804e-02	
4  4.764	2.249629e+00	1.234441e-01	9.608938e-01	2.111493e+00	1.041620e+00	2.909428e-02	7.295031e+00	6.600844e+01	6.628446e-01	5.032184e-02	
1  4.32211	2.205145e+00	1.233476e-01	9.600392e-01	2.120233e+00	1.041035e+00	8.666159e-02	7.657322e+00	6.391790e+01	6.372166e-01	5.264806e-02	
1  3.94558	2.168613e+00	1.264106e-01	9.441239e-01	2.115956e+00	1.040374e+00	1.162311e-01	7.565778e+00	6.164358e+01	6.003476e-01	5.048022e-02	
9  6.87239	2.172936e+00	1.271449e-01	9.365261e-01	2.105038e+00	1.040181e+00	1.754851e-01	7.313331e+00	5.995639e+01	5.700665e-01	4.797435e-02	
1  7.39168	2.162731e+00	1.276434e-01	9.351865e-01	2.103925e+00	1.040040e+00	2.336225e-01	7.311678e+00	5.834960e+01	5.393977e-01	4.749595e-02	
1  5.90232	2.169665e+00	1.280770e-01	9.352964e-01	2.110394e+00	1.039531e+00	2.955638e-01	7.551995e+00	5.680066e+01	5.061920e-01	4.951219e-02	
10  6.18735	2.221822e+00	1.229295e-01	9.525842e-01	2.103889e+00	1.041675e+00	1.634077e-01	7.389395e+00	6.245088e+01	6.142787e-01	5.023643e-02	
2  6.03154	2.197422e+00	1.247661e-01	9.440382e-01	2.101096e+00	1.040111e+00	1.821907e-01	7.355295e+00	6.070875e+01	5.858609e-01	4.913642e-02	
1  6.8127	2.197706e+00	1.252821e-01	9.392020e-01	2.097883e+00	1.040385e+00	2.363778e-01	7.463245e+00	5.939074e+01	5.608567e-01	4.986099e-02	
4  6.77359	2.183436e+00	1.248609e-01	9.466734e-01	2.099225e+00	1.040450e+00	2.729096e-01	7.408057e+00	5.860225e+01	5.471757e-01	4.899069e-02	
7  8.95117	2.190643e+00	1.247035e-01	9.462785e-01	2.095543e+00	1.040302e+00	2.817091e-01	7.283454e+00	5.847390e+01	5.446061e-01	4.800311e-02	
12  7.60813	2.193827e+00	1.223418e-01	9.490083e-01	2.083049e+00	1.039045e+00	1.845447e-01	7.305223e+00	6.102710e+01	5.965726e-01	4.894019e-02	
1  6.3548	2.212733e+00	1.219294e-01	9.507370e-01	2.090909e+00	1.041143e+00	2.156438e-01	7.462740e+00	6.125173e+01	5.974515e-01	5.068946e-02	
4  6.64825	2.202523e+00	1.238263e-01	9.429389e-01	2.108553e+00	1.042133e+00	3.053244e-01	7.854194e+00	5.890090e+01	5.511785e-01	5.348895e-02	
