ell R_ell F_ell N_ell
176 2.265130021589825e-06 2.1355540943106627e-07 2.0555515514546233e-06
177 2.3236550707076386e-06 2.032527962255721e-07 2.1028185702748057e-06
178 2.230916992761164e-06 1.7349425553776608e-07 2.0447084969628495e-06
179 2.2254889281518046e-06 1.8142322529200872e-07 2.039293866204312e-06
180 2.2085218133595197e-06 1.729867946133311e-07 2.0303826054322286e-06
181 2.176289821100547e-06 1.7980673608775006e-07 1.9812617327506966e-06
182 2.1699468616604267e-06 2.0712131761060573e-07 1.950977946632043e-06
183 2.170538794816693e-06 1.952560550396402e-07 1.9662343047926063e-06
184 2.1551508336814905e-06 1.9694918463922713e-07 1.957837112515765e-06
185 2.1032348154581515e-06 2.2278819151230691e-07 1.87674218216897e-06
186 2.101461839617589e-06 1.8672978620275433e-07 1.903956102733227e-06
187 2.1152529997063003e-06 2.438489698669899e-07 1.8664377285576847e-06
188 2.047083492774387e-06 1.891058541452232e-07 1.8613458215787208e-06
189 2.0527431531222645e-06 1.9397148598976694e-07 1.8545509638694803e-06
190 2.0367571648098738e-06 2.10535716861175e-07 1.8177255738673756e-06
191 1.9956093527433337e-06 1.8662954859854802e-07 1.8156106224077837e-06
192 1.9867136005398147e-06 1.8690955674840565e-07 1.7927169748291927e-06
