ell R_ell F_ell N_ell
35 3.145002811677476e-05 9.777804988929783e-07 3.047224761788178e-05
36 3.2325403786297035e-05 8.751118626326448e-07 3.145029192366439e-05
37 3.093225524218092e-05 1.0035812506533262e-06 2.9928673991527593e-05
38 3.150887261832569e-05 7.709138669128919e-07 3.07379587514128e-05
39 2.9683392164471636e-05 1.000626874478047e-06 2.8682765289993588e-05
40 2.8302957505957088e-05 8.800634213585888e-07 2.7422894084598498e-05
41 2.789640351702532e-05 6.368232855491348e-07 2.7259580231476186e-05
42 2.7592855673841355e-05 6.06537151648533e-07 2.6986318522192822e-05
43 2.6990372332344475e-05 6.29624460103069e-07 2.6360747872241405e-05
44 2.680002419718633e-05 8.123525468929981e-07 2.5987671650293332e-05
45 2.555622602053588e-05 7.755060850460955e-07 2.4780719935489784e-05
46 2.468399946182665e-05 3.448119551571781e-07 2.433918750666947e-05
47 2.5286560306163684e-05 6.746938716735191e-07 2.4611866434490166e-05
48 2.4659350063225812e-05 7.788853432106846e-07 2.3880464720015127e-05
49 2.5280886348134528e-05 6.24134004257912e-07 2.4656752343876616e-05
50 2.4609087285361682e-05 6.455551819926599e-07 2.3963532103369024e-05
51 2.3998957877049936e-05 5.313223423021619e-07 2.3467635534747774e-05
52 2.3615718663905496e-05 4.720450299605482e-07 2.3143673633944946e-05
53 2.529509579773338e-05 4.4846231873707e-07 2.4846633478996312e-05
54 2.4058848144957636e-05 5.524542430529395e-07 2.3506393901904697e-05
55 2.4309126641195093e-05 4.751087596758464e-07 2.3834017881519246e-05
56 2.334574437100244e-05 3.8794022339760815e-07 2.2957804147604832e-05
57 2.3832719174224016e-05 5.23410046157573e-07 2.3309309128066444e-05
58 2.277264226366968e-05 3.433335824505461e-07 2.2429308681219134e-05
59 2.3247009368421084e-05 5.074545900689104e-07 2.2739554778352174e-05
60 2.3314278340116313e-05 4.614200878782418e-07 2.285285825223807e-05
61 2.291423194786636e-05 4.471416295807669e-07 2.2467090318285596e-05
62 2.313438746133143e-05 3.280732763505779e-07 2.2806314184980853e-05
63 2.346266626717895e-05 4.761316385757679e-07 2.298653462860318e-05
64 2.313216099117977e-05 3.5493439044837764e-07 2.2777226600731393e-05
65 2.246544924628029e-05 3.874153916698955e-07 2.2078033854610394e-05
66 2.283688266054035e-05 4.417616826097839e-07 2.2395120977930566e-05
67 2.225794860818466e-05 3.7615439655663347e-07 2.1881794211628026e-05
68 2.2876758373542688e-05 3.068171274518566e-07 2.256994124609083e-05
69 2.2173481599006262e-05 3.049247993186469e-07 2.1868556799687616e-05
70 2.226847765165099e-05 3.0554196427489184e-07 2.19629356873761e-05
71 2.261727508462515e-05 3.301889151878101e-07 2.228708616943734e-05
72 2.2204350310238448e-05 3.5777851089511923e-07 2.1846571799343328e-05
73 2.2803545937506104e-05 3.610939798285865e-07 2.2442451957677517e-05
74 2.1800563571167277e-05 3.062122266450076e-07 2.149435134452227e-05
75 2.198702727852353e-05 3.77081409583545e-07 2.1609945868939985e-05
76 2.228661683058605e-05 3.034416649977911e-07 2.1983175165588258e-05
77 2.12446186742753e-05 4.06129694491466e-07 2.0838488979783835e-05
78 2.2583009352561915e-05 2.855327264824264e-07 2.229747662607949e-05
79 2.210263336761499e-05 3.5418063217065827e-07 2.174845273544433e-05
80 2.245939374301735e-05 3.507932848794106e-07 2.210860045813794e-05
81 2.1216634398202178e-05 3.2842519250090586e-07 2.0888209205701273e-05
82 2.1298421211871987e-05 2.6853306113340623e-07 2.102988815073858e-05
83 2.165196323854858e-05 2.869556372983121e-07 2.1365007601250266e-05
84 2.1179152415117672e-05 3.3752357116343766e-07 2.0841628843954234e-05
85 2.1889260408285078e-05 2.6624518608392614e-07 2.162301522220115e-05
86 2.157865067399277e-05 2.9620531944065035e-07 2.128244535455212e-05
87 2.148468132399493e-05 3.0116838387181025e-07 2.118351294012312e-05
88 2.1393875520170157e-05 2.8877752659770006e-07 2.1105097993572457e-05
89 2.1094326116535115e-05 2.463097610133014e-07 2.0848016355521813e-05
90 2.122898206239608e-05 2.390281243149622e-07 2.0989953938081117e-05
91 2.146286828781602e-05 2.2782973473059475e-07 2.1235038553085423e-05
92 2.1154257302373517e-05 2.578319819879734e-07 2.0896425320385544e-05
93 2.1319696663071676e-05 3.0677729164023845e-07 2.1012919371431437e-05
94 2.1519792706235693e-05 2.7930082748380203e-07 2.124049187875189e-05
95 2.1549317564686536e-05 2.737732274297891e-07 2.1275544337256746e-05
96 2.0801962712514057e-05 2.2129867171757902e-07 2.0580664040796477e-05
97 2.1164880741284485e-05 2.505595509446635e-07 2.091432119033982e-05
98 2.1432632268579544e-05 2.40596474795544e-07 2.1192035793784e-05
99 2.120983013886974e-05 2.793789419631611e-07 2.093045119690658e-05
100 2.0811349250426415e-05 2.126300360259746e-07 2.059871921440044e-05
101 2.1629341303650997e-05 2.581928187728366e-07 2.137114848487816e-05
102 2.1136983857822874e-05 2.5256617215544804e-07 2.0884417685667427e-05
103 2.144017916890958e-05 2.939586407591641e-07 2.1146220528150415e-05
104 2.188897367211607e-05 3.1265395341199987e-07 2.157631971870407e-05
105 2.117295652731841e-05 2.4915558604606813e-07 2.0923800941272343e-05
106 2.0973695095599166e-05 2.1523805439324523e-07 2.075845704120592e-05
107 2.1453215412537684e-05 3.109657029444284e-07 2.1142249709593256e-05
108 2.1184593392981046e-05 2.0399363357065693e-07 2.098059975941039e-05
109 2.1493014860395645e-05 2.793911046500656e-07 2.121362375574558e-05
110 2.1574572963775912e-05 2.2479466987701695e-07 2.1349778293898894e-05
111 2.1919121889141197e-05 2.1535938600740877e-07 2.170376250313379e-05
112 2.146597058155937e-05 2.5537531931659647e-07 2.1210595262242772e-05
113 2.1750948748283956e-05 2.0318188365879258e-07 2.1547766864625162e-05
114 2.1360491305568696e-05 2.3482271837392782e-07 2.1125668587194768e-05
115 2.070251646808316e-05 2.241477490210659e-07 2.0478368719062094e-05
116 2.1789066460646944e-05 2.2568994175595978e-07 2.1563376518890983e-05
117 2.1770546655107808e-05 1.922562400168701e-07 2.1578290415090938e-05
118 2.1225929635733608e-05 2.8333658083148436e-07 2.0942593054902124e-05
119 2.1390660232916055e-05 2.0162480311867382e-07 2.118903542979738e-05
120 2.1453661426106044e-05 2.1226553816732828e-07 2.1241395887938715e-05
121 2.211608863026552e-05 1.9857083569724382e-07 2.1917517794568277e-05
122 2.1861396588133986e-05 2.313040769930326e-07 2.1630092511140954e-05
123 2.167861773964384e-05 1.8966498747121407e-07 2.1488952752172625e-05
124 2.1695503281798833e-05 2.174841972878928e-07 2.147801908451094e-05
125 2.1613257131023994e-05 2.874272096018532e-07 2.132582992142214e-05
126 2.1940151704536672e-05 2.76962792230298e-07 2.1663188912306373e-05
127 2.142686168338201e-05 3.5602537085163115e-07 2.107083631253038e-05
128 2.1571981735785792e-05 4.353272804611531e-07 2.113665445532464e-05
