ell R_ell F_ell N_ell
2 0.0009678531839942212 0.00093834817418783 2.075460531063871e-05
3 0.00022463026467850288 0.00018458493747032918 2.7492062475020966e-05
4 0.00014304020181395038 0.00012269363150066673 2.0796008130679773e-05
5 8.03275455578776e-05 5.2748744122262564e-05 2.24791297715098e-05
6 9.758374494406037e-05 7.816483082284443e-05 2.241868663737853e-05
7 7.571719079055463e-05 5.593833380354806e-05 2.171358016253384e-05
8 4.892502699398835e-05 2.4932529559061242e-05 2.1740703296765953e-05
9 3.628996518294522e-05 1.7202754270849967e-05 2.1042504256491807e-05
10 4.2545085986328186e-05 2.1872566136392903e-05 2.1560023792253233e-05
11 3.7955629855366205e-05 1.7088895629671104e-05 2.134690331623218e-05
12 3.7881465781241415e-05 1.6866604967592722e-05 2.003585206712121e-05
13 3.25549494098045e-05 1.2801748999116233e-05 2.1954250520679915e-05
14 3.2217007013131605e-05 1.179115305341246e-05 2.1715800403689197e-05
15 3.6789807709112514e-05 1.2742230306893488e-05 2.3310943564621004e-05
16 3.0502591220768313e-05 8.171083531393731e-06 2.265621014681134e-05
17 3.195715694206093e-05 9.19301167791345e-06 2.1794369499428204e-05
18 2.84471357751199e-05 6.979289272888887e-06 2.1423354747910258e-05
19 2.574958069306237e-05 5.163010976007202e-06 2.1332719283387275e-05
20 2.890556788152084e-05 7.432615419481158e-06 2.160258289409421e-05
21 2.667519113949391e-05 4.9504251315718276e-06 2.152055744374456e-05
22 2.623670696156199e-05 3.432076137615693e-06 2.2968354612525397e-05
23 2.6687493566735053e-05 5.2657163841972125e-06 2.155509094301289e-05
24 2.4578127136335192e-05 1.9742615823382216e-06 2.22252454496814e-05
25 2.498729889070204e-05 4.063267149507654e-06 2.1064783541116094e-05
26 2.3278565521076067e-05 2.765748088169632e-06 2.0505943491694813e-05
27 2.5978769938758516e-05 3.643226974897261e-06 2.2496394222549722e-05
28 2.472686156856593e-05 1.907995977603651e-06 2.282643026298591e-05
29 2.423103153008321e-05 2.7230604683934858e-06 2.1612117002499766e-05
30 2.4438166998583956e-05 2.4022772193904135e-06 2.206153221508829e-05
31 2.4588918094064906e-05 1.8497477444855674e-06 2.272570879510615e-05
32 2.4441538037291788e-05 2.2376795000385696e-06 2.217621156071509e-05
33 2.38460245411416e-05 2.3827470293665377e-06 2.155238200157506e-05
34 2.3649482916299522e-05 2.1936088501822207e-06 2.1694941157862615e-05
35 2.390304175144738e-05 2.0429775490835614e-06 2.1782983509271392e-05
36 2.4524509415799458e-05 1.4763596811307244e-06 2.2813148029570894e-05
37 2.3458656051313746e-05 1.8530555674378082e-06 2.1683146259855148e-05
38 2.415118208823427e-05 1.6332274889636656e-06 2.2318418549075954e-05
39 2.3270474921932892e-05 2.6058965289075645e-06 2.121704864219311e-05
40 2.215111723085198e-05 1.6829715109489658e-06 2.0524439489815294e-05
41 2.285435648782284e-05 2.4298804667651163e-06 2.036247046698904e-05
42 2.105475744130775e-05 1.3083126806262429e-06 1.9857096412188285e-05
43 1.9754958869371562e-05 1.336804599372619e-06 1.8572512934283363e-05
44 2.0104440405292485e-05 1.714648685069031e-06 1.8389883945643454e-05
45 1.987861250989657e-05 1.6101746959299605e-06 1.8319866411256577e-05
46 1.8805540249926118e-05 1.2814306239591542e-06 1.7570559194260473e-05
47 1.8741472704093793e-05 1.3633885001529313e-06 1.7343998632867917e-05
48 1.8139120259745362e-05 1.5065649251406446e-06 1.6515539460665063e-05
49 1.7134461776339188e-05 1.0221735330519703e-06 1.6182785846085188e-05
50 1.7081453664158236e-05 1.2069417949127358e-06 1.5866086472617292e-05
51 1.6871446149741634e-05 1.735433246758507e-06 1.515665165323675e-05
52 1.6350898171187508e-05 1.35621370569985e-06 1.5129875368161812e-05
53 1.5950960784504295e-05 8.267081461677049e-07 1.5050595304213739e-05
54 1.6400555958482538e-05 1.6933384746597592e-06 1.4912637487159105e-05
55 1.5936355917792273e-05 1.4385612102482448e-06 1.4555708089272184e-05
56 1.5603856137176055e-05 1.2519934745660436e-06 1.4278526930913244e-05
57 1.5744421225043585e-05 1.4484663993777938e-06 1.4391969169269593e-05
58 1.5691989460359677e-05 1.4757775472125262e-06 1.4139589819461314e-05
59 1.583119655614674e-05 1.4746047602220274e-06 1.4264209810351761e-05
60 1.550637078433381e-05 1.5907735648242847e-06 1.4048208545363917e-05
61 1.560674740711557e-05 1.559943683830533e-06 1.3991517845230793e-05
62 1.5096069991426059e-05 1.024983461389495e-06 1.4023703373616686e-05
63 1.5630604043011052e-05 1.41568273646664e-06 1.4180291497002376e-05
64 1.514652009172361e-05 1.2232458474848029e-06 1.4111262837434418e-05
65 1.5279176820502332e-05 8.984744981569236e-07 1.4306750785658368e-05
66 1.534084044027328e-05 1.4202022099507295e-06 1.4005861466415844e-05
67 1.5366699033825438e-05 1.2568490892588144e-06 1.4067212412161349e-05
68 1.5339894057727317e-05 1.0353941744609944e-06 1.443183277909114e-05
69 1.5368628329279393e-05 9.836340376419755e-07 1.438121806671699e-05
70 1.5141591898467847e-05 1.053523725765686e-06 1.4110568315118743e-05
71 1.536277774982481e-05 1.183622305690787e-06 1.4203507998136454e-05
72 1.5196703220231763e-05 9.236749813577897e-07 1.4127391542598933e-05
73 1.4932429109696713e-05 8.261778860684326e-07 1.4098662633301917e-05
74 1.4867460470191348e-05 8.86352669563754e-07 1.3993328436363543e-05
75 1.4880935118264601e-05 1.0173016672610227e-06 1.3901825600364308e-05
76 1.4465622700761363e-05 7.742964037761078e-07 1.3739879273657497e-05
77 1.4209523708333834e-05 7.825790456934889e-07 1.3486322802532975e-05
78 1.4327390594131676e-05 8.743820134599223e-07 1.3511424864605039e-05
79 1.446904253160106e-05 1.0244323279206934e-06 1.33387270003303e-05
80 1.3844641894788157e-05 1.01133393333524e-06 1.290602969723555e-05
81 1.3685368018837595e-05 9.613688864928533e-07 1.2652304848397141e-05
82 1.2936611283324233e-05 7.317009307416387e-07 1.2192396177388395e-05
83 1.2646359228570224e-05 8.389591439341176e-07 1.1850993176587482e-05
84 1.2735215158146776e-05 9.375577361505079e-07 1.1801291222456477e-05
85 1.2659879736621367e-05 1.1954142669081789e-06 1.1454194271732992e-05
86 1.212795794318176e-05 8.957715042382919e-07 1.1202202493750789e-05
87 1.185985133803303e-05 1.0243904544089064e-06 1.0828733800563023e-05
88 1.1476986630929893e-05 9.515981228916417e-07 1.0468648305426999e-05
89 1.1224018820897772e-05 9.026995349117646e-07 1.0417167688457862e-05
90 1.077636703100804e-05 9.74826395284396e-07 9.895737614060472e-06
91 1.0940735321856749e-05 9.200380658180535e-07 9.86943000177906e-06
92 1.0247449640298688e-05 8.374733535272554e-07 9.38245242302664e-06
93 9.917892046663633e-06 8.252644906564374e-07 9.071153689100197e-06
94 9.984408310900581e-06 1.0019871730866276e-06 9.138693980537736e-06
95 9.504595897493399e-06 8.461352255615416e-07 8.722567664701e-06
96 9.63501272598183e-06 1.1146706357763565e-06 8.439619355871475e-06
97 9.174424956670106e-06 1.0119200314484903e-06 8.238199260029237e-06
98 9.078465926786197e-06 1.1783413499453383e-06 7.946051121842462e-06
99 8.76685114423273e-06 1.0189368107655702e-06 7.772902421557919e-06
100 8.766583859874238e-06 1.2275551446876667e-06 7.541952688990068e-06
101 8.636343201730107e-06 1.3136946136850286e-06 7.391649589631272e-06
102 7.957863998677802e-06 9.295473757608128e-07 7.092119639625212e-06
103 8.070238128134714e-06 1.1896710694194842e-06 6.88502454987917e-06
104 8.202386601278084e-06 1.3763922176893102e-06 6.859637801181819e-06
105 7.566583117703126e-06 1.0657099457241992e-06 6.517353863665154e-06
106 7.669537822973083e-06 1.3818716576565025e-06 6.294111620897423e-06
107 7.350362240690338e-06 1.1068088627482726e-06 6.243526341740199e-06
108 7.249404083740642e-06 1.2757858531123407e-06 6.031393199142547e-06
109 7.229376898057608e-06 1.2023108141520043e-06 6.042001160721733e-06
110 7.168370737057034e-06 1.2830002213293083e-06 5.958602901942941e-06
111 6.956242695132766e-06 1.1299398167094947e-06 5.7982912787610565e-06
112 7.065863860821806e-06 1.2944775379757167e-06 5.726214458706178e-06
113 6.796519120801423e-06 1.1415632940552366e-06 5.644507126144346e-06
114 6.396433950409802e-06 8.572405581992695e-07 5.565759879442241e-06
115 6.667846857736327e-06 1.3360561355711025e-06 5.418532707232628e-06
116 6.499007580678105e-06 1.1662435505590868e-06 5.409861015556785e-06
117 6.623848240756792e-06 1.1798468956849933e-06 5.4757722287266516e-06
118 6.3133683975417996e-06 9.061094191880989e-07 5.424442455088383e-06
119 6.578696246522641e-06 1.2230576772227441e-06 5.397492111384407e-06
120 6.39318954725481e-06 9.958843662471203e-07 5.3296738648641185e-06
121 6.668915186942304e-06 1.33378121874556e-06 5.382756716139374e-06
122 6.506807795877576e-06 1.0622832624068613e-06 5.471676619951276e-06
123 6.475665893835811e-06 1.058139520368228e-06 5.435637565384784e-06
124 6.6621592017770046e-06 1.1851962917809236e-06 5.446422728928963e-06
125 6.617763399405012e-06 1.0707251287244532e-06 5.5337413071985006e-06
126 6.6051905508545534e-06 1.0009718256839836e-06 5.515734021325696e-06
127 6.405353971521561e-06 1.0445587870805141e-06 5.375764706815948e-06
128 6.400575934307992e-06 9.511502619483039e-07 5.416266161491814e-06
129 6.437145739839852e-06 1.0367527797163973e-06 5.461386152479672e-06
130 6.552331435576937e-06 9.301944328763555e-07 5.585395307451246e-06
131 6.585951282161816e-06 1.096615846819816e-06 5.5245224833065155e-06
132 6.451321073597615e-06 9.131922532925285e-07 5.617163161515232e-06
133 6.4626903928404e-06 9.037905786964461e-07 5.594271398097288e-06
134 6.321593500603929e-06 7.296656768045071e-07 5.572234575315635e-06
135 6.324909015252815e-06 8.889289941062052e-07 5.554481694713032e-06
136 6.760195855172364e-06 9.518799965455819e-07 5.76241763813716e-06
137 6.457439835515656e-06 8.30672226928601e-07 5.606054453665522e-06
138 6.480855401458187e-06 7.592169154632074e-07 5.741728347203057e-06
139 6.506849850474201e-06 7.65796857862165e-07 5.78649768455646e-06
140 6.386705864113723e-06 7.125518590416526e-07 5.7093430205298304e-06
141 6.679290320224367e-06 8.211543479135103e-07 5.8194589623242314e-06
142 6.308636575229093e-06 4.767559353225233e-07 5.785202383905164e-06
143 6.559112119079133e-06 7.624035908051184e-07 5.797315820873102e-06
144 6.576924097442072e-06 8.30318475231513e-07 5.742051766186093e-06
145 6.62329968762063e-06 7.553815662489201e-07 5.865657153503847e-06
146 6.4214130681840234e-06 5.965519432320526e-07 5.817726946308078e-06
147 6.619652121015423e-06 7.196456416372679e-07 5.88986714557402e-06
148 6.568384494988738e-06 6.273794433539797e-07 5.903752394130467e-06
149 6.550629157270604e-06 6.166668729120681e-07 5.91418098892328e-06
150 6.414681087681278e-06 6.027748120493284e-07 5.838017488148714e-06
151 6.493692655828949e-06 7.18339797461598e-07 5.768813128961226e-06
152 6.6780143901617386e-06 7.294548748703044e-07 5.958670629928332e-06
153 6.4927318575364306e-06 6.419234904396977e-07 5.881400537239492e-06
154 6.638381591117307e-06 6.306880824921183e-07 6.023153076235128e-06
155 6.43485875708249e-06 4.948080394797636e-07 5.9256789120642835e-06
156 6.44464563958799e-06 5.082548182660484e-07 5.956421485503501e-06
157 6.549412983466926e-06 5.77254169927888e-07 5.973944269208524e-06
158 6.469280942980712e-06 5.486036780108026e-07 5.919113921432738e-06
159 6.4279734835068134e-06 5.485956199553454e-07 5.905744631967548e-06
160 6.359495536033532e-06 5.369153071310645e-07 5.845274724143602e-06
161 6.383858237477212e-06 5.138512096150709e-07 5.8833585154719674e-06
162 6.577252281861486e-06 5.744095011568454e-07 5.969790336770528e-06
163 6.5623204599058234e-06 6.667504911250203e-07 5.901210714777333e-06
164 6.644475574387184e-06 6.424811895773135e-07 5.996184271208816e-06
165 6.497059769266691e-06 6.475812735454571e-07 5.879128267237205e-06
166 6.6925886282669584e-06 6.247228410089158e-07 6.026099569529845e-06
167 6.5104566291272556e-06 5.213915463876418e-07 5.9882324781788866e-06
168 6.5084385284373996e-06 5.157183938103134e-07 6.022402062519516e-06
169 6.475815152563638e-06 5.818817962875692e-07 5.886945113811083e-06
170 6.275616363873556e-06 4.6780896806164427e-07 5.862778805374488e-06
171 6.486923564553749e-06 4.5832591069501964e-07 6.033095311080929e-06
172 6.428954568728378e-06 5.376359493213667e-07 5.92026371301424e-06
173 6.389380097786491e-06 5.067424668131155e-07 5.9117312491054495e-06
174 6.472209997407464e-06 5.338712354477481e-07 5.949374513895621e-06
175 6.45343755107665e-06 5.134369026320032e-07 5.961957457248973e-06
176 6.443244624539791e-06 5.485844503985113e-07 5.8809934038872145e-06
177 6.4963394656316175e-06 4.72859831622447e-07 5.973299221103019e-06
178 6.412189320578997e-06 4.4456816670937165e-07 5.9345999075866115e-06
179 6.476978725169497e-06 4.6564063372321997e-07 6.01223098213638e-06
180 6.448596533090085e-06 4.430189825440939e-07 5.99811739641577e-06
181 6.4161082565620205e-06 4.222983569173948e-07 5.969570048657712e-06
182 6.414746526650776e-06 4.93955271170196e-07 5.8928795962611335e-06
183 6.456010321111161e-06 4.441406341723216e-07 5.996435854226281e-06
184 6.555264009584542e-06 4.903539775929481e-07 6.075684228395985e-06
185 6.372881592514431e-06 4.957696964499544e-07 5.8660607377742455e-06
186 6.410039014867073e-06 4.40390284652662e-07 5.955989200093995e-06
187 6.524681797558043e-06 4.838581023778897e-07 6.010391903810918e-06
188 6.3901996567780885e-06 3.8954598905627327e-07 6.000516423276561e-06
189 6.4895872263647e-06 4.654369663628395e-07 6.0169178754021565e-06
190 6.402214283477379e-06 4.18007179424629e-07 5.989160445352994e-06
191 6.426271536474322e-06 4.129501641897621e-07 6.038983276387307e-06
192 6.4452211589776035e-06 4.4007306259337865e-07 6.001723090673256e-06
193 6.584349837291274e-06 5.083478061485673e-07 6.078000260515335e-06
194 6.465033624511086e-06 3.8968114920942674e-07 6.081703766066908e-06
195 6.378327957062529e-06 3.614673761428335e-07 6.030380798519038e-06
196 6.543362065052872e-06 3.3140883637733416e-07 6.173427293697481e-06
197 6.595926624265353e-06 4.233064061199387e-07 6.208635381899783e-06
198 6.541313436558394e-06 3.9760752756007555e-07 6.12796604251347e-06
199 6.541873405561722e-06 4.055658224204889e-07 6.145399375882506e-06
200 6.581828258799952e-06 4.3187363816366824e-07 6.156477947833538e-06
201 6.611738664140863e-06 3.9640414718111733e-07 6.206610964535786e-06
202 6.662262736677101e-06 3.9600210233014237e-07 6.249960428106878e-06
203 6.571285397071623e-06 3.8240611048514984e-07 6.180052303980229e-06
204 6.619971824257881e-06 3.711951947978601e-07 6.2847637508337984e-06
205 6.694614467892722e-06 3.882366930135993e-07 6.291501053627018e-06
206 6.57460894391657e-06 3.595579792150855e-07 6.212433882091667e-06
207 6.67946545367337e-06 4.1893143594113304e-07 6.297714987576767e-06
208 6.686996971097904e-06 3.445930873878357e-07 6.341695555169102e-06
209 6.651924738050064e-06 3.8396649227493297e-07 6.304995249232419e-06
210 6.7139785530374685e-06 3.3196695972228565e-07 6.411056193524369e-06
211 6.899199740674499e-06 4.2984275829511336e-07 6.478385107847907e-06
212 6.794036087331062e-06 3.4541564400864456e-07 6.453407353131469e-06
213 6.799205971025436e-06 3.703917490403477e-07 6.43706104440943e-06
214 6.8896388471276505e-06 4.111017246023494e-07 6.509730749433404e-06
215 6.761742136456014e-06 3.3987415681418985e-07 6.442626064971125e-06
216 6.84420304131321e-06 3.428486262474077e-07 6.516930544063453e-06
217 6.921278327983482e-06 3.156775858549214e-07 6.644767977452542e-06
218 7.068235466742785e-06 4.217226816745586e-07 6.64338173111149e-06
219 7.116609642748562e-06 4.0194914572778875e-07 6.7374762131285155e-06
220 7.104132492038046e-06 3.8698074985228604e-07 6.7150132423339085e-06
221 7.171690827404245e-06 4.049522078384104e-07 6.769089006513689e-06
222 7.221242592659756e-06 4.095731922977146e-07 6.790771009529369e-06
223 7.130768385759125e-06 3.5490726995346553e-07 6.748658874188446e-06
224 7.176404927138193e-06 3.5186868155509936e-07 6.801187760686714e-06
225 7.209989188194346e-06 3.564284208447294e-07 6.883128250834232e-06
226 7.300807302395533e-06 3.808842353280457e-07 6.923960155939454e-06
227 7.303187892121179e-06 3.174637628029578e-07 6.999765517601167e-06
228 7.435783076290204e-06 3.747821249151949e-07 7.0488627958844695e-06
229 7.531341539436391e-06 3.4185046738509967e-07 7.172340443346815e-06
230 7.5032930979708154e-06 3.943970069138381e-07 7.1213229987884484e-06
231 7.497967350960988e-06 3.2843101288564553e-07 7.158388875873682e-06
232 7.604413755232159e-06 3.6423307774175434e-07 7.212845893474531e-06
233 7.645771160793111e-06 3.5262417938221134e-07 7.320154015056416e-06
234 7.647202803557144e-06 3.6723621743053434e-07 7.294033564624482e-06
235 7.651642188335966e-06 3.347257798594794e-07 7.322898694947803e-06
236 7.724019678256463e-06 3.019780176356954e-07 7.423575212281468e-06
237 7.693560848070545e-06 3.1083173086873543e-07 7.3875032494510775e-06
238 7.93605312074696e-06 3.37376792278181e-07 7.553764894232957e-06
239 7.838033587237726e-06 3.100398992441517e-07 7.534600616061917e-06
240 7.956585338023598e-06 2.83808588829853e-07 7.696595752900519e-06
241 7.99213505104018e-06 3.0288915082111736e-07 7.68201828330667e-06
