# All N_ell in µK^2
# ell   |   N_ell_TT   |   N_ell_EE
2.000000000000000000e+00 1.820731150196958574e-06 1.330900000000000082e-05
3.000000000000000000e+00 1.820797831150716032e-06 1.593900000000000105e-05
4.000000000000000000e+00 1.820886742887846789e-06 1.166199999999999947e-05
5.000000000000000000e+00 1.820997888664754398e-06 1.246600000000000059e-05
6.000000000000000000e+00 1.821131272552313297e-06 1.044299999999999980e-05
7.000000000000000000e+00 1.821286899436121223e-06 9.898299999999999742e-06
8.000000000000000000e+00 1.821464775016795462e-06 9.140899999999999167e-06
9.000000000000000000e+00 1.821664905810321401e-06 8.497100000000000350e-06
1.000000000000000000e+01 1.821887299148450002e-06 8.430299999999999567e-06
1.100000000000000000e+01 1.822131963179146514e-06 7.706800000000000480e-06
1.200000000000000000e+01 1.822398906867085991e-06 7.349800000000000341e-06
1.300000000000000000e+01 1.822688139994203013e-06 6.851299999999999947e-06
1.400000000000000000e+01 1.822999673160287575e-06 6.671899999999999597e-06
1.500000000000000000e+01 1.823333517783633916e-06 6.396499999999999659e-06
1.600000000000000000e+01 1.823689686101736564e-06 6.330799999999999594e-06
1.700000000000000000e+01 1.824068191172037424e-06 5.868600000000000021e-06
1.800000000000000000e+01 1.824469046872726856e-06 5.627899999999999937e-06
1.900000000000000000e+01 1.824892267903588380e-06 5.096500000000000247e-06
2.000000000000000000e+01 1.825337869786898860e-06 5.078099999999999712e-06
2.100000000000000000e+01 1.825805868868376333e-06 4.843400000000000079e-06
2.200000000000000000e+01 1.826296282318180569e-06 4.696200000000000031e-06
2.300000000000000000e+01 1.826809128131961696e-06 4.384699999999999710e-06
2.400000000000000000e+01 1.827344425131961977e-06 4.404899999999999957e-06
2.500000000000000000e+01 1.827902192968166507e-06 4.157299999999999990e-06
2.600000000000000000e+01 1.828482452119504940e-06 4.060000000000000092e-06
2.700000000000000000e+01 1.829085223895105520e-06 3.972099999999999629e-06
2.800000000000000000e+01 1.829710530435598665e-06 3.876100000000000040e-06
2.900000000000000000e+01 1.830358394714473916e-06 3.660716789428948680e-06
3.000000000000000000e+01 1.831028840539483681e-06 3.662057681078968209e-06
3.100000000000000000e+01 1.831721892554105000e-06 3.663443785108210847e-06
3.200000000000000000e+01 1.832437576239046208e-06 3.664875152478093263e-06
3.300000000000000000e+01 1.833175917913809921e-06 3.666351835827620690e-06
3.400000000000000000e+01 1.833936944738305788e-06 3.667873889476612423e-06
3.500000000000000000e+01 1.834720684714515543e-06 3.669441369429031933e-06
3.600000000000000000e+01 1.835527166688210368e-06 3.671054333376421582e-06
3.700000000000000000e+01 1.836356420350720342e-06 3.672712840701441531e-06
3.800000000000000000e+01 1.837208476240756200e-06 3.674416952481513247e-06
3.900000000000000000e+01 1.838083365746283814e-06 3.676166731492568475e-06
4.000000000000000000e+01 1.838981121106451193e-06 3.677962242212903234e-06
4.100000000000000000e+01 1.839901775413567792e-06 3.679803550827136430e-06
4.200000000000000000e+01 1.840845362615139500e-06 3.681690725230279847e-06
4.300000000000000000e+01 1.841811917515952562e-06 3.683623835031905972e-06
4.400000000000000000e+01 1.842801475780214450e-06 3.685602951560429747e-06
4.500000000000000000e+01 1.843814073933747676e-06 3.687628147867496200e-06
4.600000000000000000e+01 1.844849749366234225e-06 3.689699498732469297e-06
4.700000000000000000e+01 1.845908540333519476e-06 3.691817080667039798e-06
4.800000000000000000e+01 1.846990485959965901e-06 3.693980971919932649e-06
4.900000000000000000e+01 1.848095626240861813e-06 3.696191252481724473e-06
5.000000000000000000e+01 1.849224002044887925e-06 3.698448004089776698e-06
5.100000000000000000e+01 1.850375655116632616e-06 3.700751310233266080e-06
5.200000000000000000e+01 1.851550628079168604e-06 3.703101256158338055e-06
5.300000000000000000e+01 1.852748964436681077e-06 3.705497928873363002e-06
5.400000000000000000e+01 1.853970708577151731e-06 3.707941417154304310e-06
5.500000000000000000e+01 1.855215905775100190e-06 3.710431811550201227e-06
5.600000000000000000e+01 1.856484602194378156e-06 3.712969204388757158e-06
5.700000000000000000e+01 1.857776844891023487e-06 3.715553689782047821e-06
5.800000000000000000e+01 1.859092681816168487e-06 3.718185363632337821e-06
5.900000000000000000e+01 1.860432161819004939e-06 3.720864323638010725e-06
6.000000000000000000e+01 1.861795334649805266e-06 3.723590669299611804e-06
6.100000000000000000e+01 1.863182250963004458e-06 3.726364501926009762e-06
6.200000000000000000e+01 1.864592962320335361e-06 3.729185924640671569e-06
6.300000000000000000e+01 1.866027521194022632e-06 3.732055042388046112e-06
6.400000000000000000e+01 1.867485980970037462e-06 3.734971961940075770e-06
6.500000000000000000e+01 1.868968395951406293e-06 3.737936791902813433e-06
6.600000000000000000e+01 1.870474821361582018e-06 3.740949642723164883e-06
6.700000000000000000e+01 1.872005313347870221e-06 3.744010626695741290e-06
6.800000000000000000e+01 1.873559928984919382e-06 3.747119857969839612e-06
6.900000000000000000e+01 1.875138726278264649e-06 3.750277452556530144e-06
7.000000000000000000e+01 1.876741764167937254e-06 3.753483528335875355e-06
7.100000000000000000e+01 1.878369102532129843e-06 3.756738205064260534e-06
7.200000000000000000e+01 1.880020802190923205e-06 3.760041604381847257e-06
7.300000000000000000e+01 1.881696924910076743e-06 3.763393849820154333e-06
7.400000000000000000e+01 1.883397533404873161e-06 3.766795066809747168e-06
7.500000000000000000e+01 1.885122691344032387e-06 3.770245382688065621e-06
7.600000000000000000e+01 1.886872463353682891e-06 3.773744926707366628e-06
7.700000000000000000e+01 1.888646915021394193e-06 3.777293830042789233e-06
