# units: uK_CMB^2
ell R_ell F_ell N_ell
142 2.519764002359065e-06 2.2353204930749693e-07 2.3119742893135875e-06
143 2.6351361137867136e-06 3.255534921905484e-07 2.326968959317708e-06
144 2.6596244568470525e-06 3.639687371029674e-07 2.32063147017177e-06
145 2.5882764358053488e-06 2.7281610449798796e-07 2.343840858786062e-06
146 2.565065631217962e-06 2.608655380897455e-07 2.3269028878020526e-06
147 2.640800562058982e-06 3.192103950539465e-07 2.3417841779484163e-06
148 2.5910934088543884e-06 2.958702934804044e-07 2.312383319932252e-06
149 2.5770037211530715e-06 2.81574158953566e-07 2.323270604123318e-06
150 2.5398331740446413e-06 2.6608128821655967e-07 2.3086295236165166e-06
151 2.5469708364469513e-06 2.800412988700686e-07 2.2889731273923813e-06
152 2.605591544258446e-06 2.942883849810623e-07 2.339872810399536e-06
153 2.535705795994775e-06 2.589076455791407e-07 2.301282895074193e-06
154 2.5515764929253917e-06 2.646879150235395e-07 2.313707344815971e-06
155 2.4512731493364403e-06 2.3069917447838178e-07 2.2417593734749595e-06
156 2.425788181851933e-06 1.954649900148018e-07 2.259484778571647e-06
157 2.4792179529286944e-06 2.53950192952029e-07 2.2470087115452827e-06
158 2.443230744545047e-06 2.557497522411767e-07 2.220107279888188e-06
159 2.4150025230514976e-06 2.400233473505605e-07 2.196434572565262e-06
160 2.4181200504452186e-06 2.562187082184803e-07 2.1826558795867033e-06
161 2.426949894291094e-06 2.57035472599103e-07 2.1978533833702916e-06
162 2.411929407708443e-06 2.5476938848508746e-07 2.1802932364983397e-06
163 2.4030976923745427e-06 2.980565672224851e-07 2.1391894494516968e-06
164 2.400721380570154e-06 2.981624974155911e-07 2.1449266668888725e-06
165 2.3923252400555285e-06 3.0010532221895926e-07 2.1180302432570533e-06
166 2.373280565509781e-06 2.83925297462165e-07 2.106682147443147e-06
167 2.3441399746925385e-06 2.569448789120574e-07 2.1077173304501795e-06
168 2.2739544575339162e-06 2.548543925794329e-07 2.060084685697547e-06
169 2.3165230180563447e-06 2.6291995827853364e-07 2.0704853085396112e-06
170 2.2148948140795074e-06 2.2468428597778374e-07 2.028442121404967e-06
171 2.2075002972436687e-06 2.2213579797471017e-07 2.0180334642357473e-06
172 2.2176105773909763e-06 2.6408882420721576e-07 1.973712595463084e-06
173 2.2041347534710833e-06 2.552756692429037e-07 1.972059303620146e-06
174 2.1508459072633303e-06 2.6315930493612387e-07 1.922884412988869e-06
175 2.169260406944371e-06 2.646469321283757e-07 1.92669763006527e-06
176 2.125785476467159e-06 2.4979300990256186e-07 1.9067589104713109e-06
177 2.119643852695592e-06 2.4099864104818177e-07 1.8943899556391587e-06
178 2.0847924776865266e-06 2.2255165833286362e-07 1.879181719366453e-06
179 2.0806274757028593e-06 2.4132856572921976e-07 1.857276855833616e-06
180 2.0476750496517545e-06 2.2359398498829473e-07 1.8460441847338104e-06
181 2.038210859968345e-06 2.1997738712510103e-07 1.8218787547647728e-06
182 2.036706141329351e-06 2.610146387760865e-07 1.7916076270891972e-06
183 1.996110722619534e-06 2.1932119348893425e-07 1.7902627456332468e-06
184 1.9953636287934032e-06 2.476578189615891e-07 1.7713224197971982e-06
185 1.9872424005753936e-06 2.7207015514396824e-07 1.7305702300639751e-06
186 1.9402596631874172e-06 2.3803913354206846e-07 1.708269550503094e-06
187 1.961129791767467e-06 2.6540282240683866e-07 1.7114096740979354e-06
188 1.877094363834156e-06 2.1348353307571943e-07 1.6858722562433426e-06
189 1.9023911103767358e-06 2.4408290399353587e-07 1.6712456954964679e-06
190 1.8552930732853896e-06 2.2183856125710131e-07 1.6504607821218217e-06
191 1.8545018215958427e-06 2.372736685494888e-07 1.6443785127698207e-06
192 1.8413387289439203e-06 2.5035127900788333e-07 1.610944942084283e-06
193 1.8711932354737967e-06 2.825697115604254e-07 1.6171822344870637e-06
194 1.7686561174417773e-06 2.2369559028852935e-07 1.565339496646243e-06
195 1.7695146329383138e-06 2.1262238365459058e-07 1.578476507748683e-06
196 1.7477194178503044e-06 1.8842067975522026e-07 1.576634129509117e-06
197 1.8057119595594496e-06 2.605536089601604e-07 1.5677700203885003e-06
198 1.7836531412646615e-06 2.5733831217067795e-07 1.5384217122269648e-06
199 1.785358184095864e-06 2.6703208311543054e-07 1.5323757524263994e-06
200 1.7678209060790206e-06 2.7566908701700594e-07 1.5108433014221926e-06
201 1.7512275721080102e-06 2.557085247790511e-07 1.5159610289167296e-06
202 1.7208797988073593e-06 2.552055332800429e-07 1.4939872630471387e-06
203 1.6890287047978567e-06 2.350736722039197e-07 1.4739515262356817e-06
204 1.7016897640818806e-06 2.473846789229962e-07 1.4793518474071907e-06
205 1.7027974229608481e-06 2.5550378314650487e-07 1.4670867485585485e-06
206 1.6788297473905634e-06 2.4043860624693237e-07 1.4520762810372426e-06
207 1.687809608475804e-06 2.632716835211813e-07 1.4472609813953894e-06
208 1.6381495812842666e-06 2.124001047009852e-07 1.4469686844718937e-06
209 1.6583350479299853e-06 2.7047446927807866e-07 1.4238061851578346e-06
210 1.6515879809203917e-06 2.3534499056575513e-07 1.4370905582496998e-06
211 1.6977647347324803e-06 2.873804377256722e-07 1.4359718614864379e-06
212 1.645288516505236e-06 2.4281082043492886e-07 1.430682412454343e-06
213 1.6527080736084755e-06 2.5250724421058995e-07 1.4146274582005497e-06
214 1.6620625491548765e-06 2.765340828111063e-07 1.4059138322300306e-06
215 1.6275649891758583e-06 2.467086457573409e-07 1.405593408753147e-06
216 1.6382529079443064e-06 2.466006351206326e-07 1.4163130023678959e-06
217 1.621195402687008e-06 2.2816144073027891e-07 1.4201211187260035e-06
218 1.6803669074051659e-06 2.9224408508184755e-07 1.408410752506906e-06
219 1.6782010446873724e-06 2.8238529989972504e-07 1.4210988202822705e-06
220 1.6712374591864356e-06 2.7442828992446456e-07 1.4160563163156742e-06
221 1.6755670862169363e-06 2.7913585327772393e-07 1.414759931874071e-06
222 1.6833892249286265e-06 2.7667694348922843e-07 1.4262636486312827e-06
223 1.6630200708597047e-06 2.614037650771528e-07 1.4135795856703288e-06
224 1.6575581156694015e-06 2.54578008605394e-07 1.4281520819241304e-06
225 1.6857945843395938e-06 2.712037877670115e-07 1.4404508124081834e-06
226 1.692480246749753e-06 2.783366735964176e-07 1.4316087511162435e-06
227 1.6638602685452615e-06 2.379746587892922e-07 1.4491294225205202e-06
228 1.7340505679655532e-06 2.8049097358472387e-07 1.4723949791069372e-06
229 1.6928696538411243e-06 2.5293663001764856e-07 1.4584855019299648e-06
230 1.7272455164663942e-06 2.9488718215764624e-07 1.4634288871297905e-06
231 1.72464987267305e-06 2.5036005341670337e-07 1.489263193916797e-06
232 1.725824020740691e-06 2.676352859103255e-07 1.4787043246197437e-06
233 1.7320248234518127e-06 2.551042776405335e-07 1.5033748202318785e-06
234 1.7751070314277535e-06 2.822777005581094e-07 1.515911604742078e-06
235 1.7259182343804107e-06 2.36103679063591e-07 1.5074042625419763e-06
236 1.7283025967510679e-06 2.3119738888625018e-07 1.514877907553334e-06
237 1.7685245816484365e-06 2.5393809196437265e-07 1.527719498811461e-06
238 1.7963963745915992e-06 2.632604340713318e-07 1.5537637035920862e-06
239 1.7708436466338466e-06 2.3627422782109565e-07 1.5510143764882947e-06
240 1.795786013361109e-06 2.3344504225400856e-07 1.5817244950995233e-06
241 1.7765870996474478e-06 2.2640415958470077e-07 1.5734580510924325e-06
242 1.784009018796998e-06 2.3137132402626736e-07 1.5863083335478277e-06
243 1.8179143171489782e-06 2.5062001115742715e-07 1.584629425316088e-06
244 1.8382530676700123e-06 2.3600847268586216e-07 1.621000780194277e-06
245 1.8330835700679492e-06 2.0680933670252265e-07 1.6425829701510296e-06
246 1.8479316030120858e-06 2.515291572925535e-07 1.6226642021608195e-06
247 1.8454158842690352e-06 2.1947694527927027e-07 1.6503055938277826e-06
248 1.8487943384391154e-06 2.2059062941454417e-07 1.651816982817823e-06
249 1.8872260985549255e-06 2.4594869625375406e-07 1.6624105938717815e-06
250 1.8837420433006762e-06 2.3762696983995192e-07 1.6740098036417415e-06
251 1.9068304164170791e-06 2.4326725195434436e-07 1.6896552796019285e-06
252 1.9018709852776676e-06 2.4491687212989884e-07 1.6872215266008353e-06
253 1.9190876660365706e-06 2.332553415699702e-07 1.7104681572068041e-06
254 1.923336665573877e-06 2.0982015303241188e-07 1.7337020702845843e-06
255 1.911271150079029e-06 1.9828467690769397e-07 1.7372690614354918e-06
256 1.929549421061406e-06 2.0924129627907028e-07 1.7494460529625893e-06
257 1.953291148989232e-06 2.2033294935871776e-07 1.754675084490825e-06
258 1.978807024985523e-06 2.2114517196626903e-07 1.773460187117831e-06
259 1.9618074132897857e-06 2.0836707303406934e-07 1.776939790211406e-06
260 1.951549587096657e-06 1.8351332357880638e-07 1.7945093560034654e-06
261 2.007575305494949e-06 2.1614056099060005e-07 1.804484280524014e-06
262 1.967917302608731e-06 1.7309798025718595e-07 1.8050251438753276e-06
263 1.9865695629272598e-06 1.7845743987021783e-07 1.8260901788888538e-06
264 1.9973253673937417e-06 1.7661257773721038e-07 1.8464381872194636e-06
265 2.020222003241309e-06 1.8288094840084503e-07 1.8524759542383403e-06
266 2.029369272580382e-06 1.7773160577549992e-07 1.8674091956892344e-06
267 2.045222642289279e-06 2.0107093093403803e-07 1.8676294592670053e-06
268 2.0652362520283154e-06 1.8577718207501714e-07 1.9007886440545447e-06
269 2.0569939704459013e-06 1.7599669517292293e-07 1.9030744582306318e-06
270 2.067916121242812e-06 1.9626008701920696e-07 1.9031527788350466e-06
271 2.047863053195451e-06 1.6663872987101341e-07 1.908917184413146e-06
272 2.118230120035143e-06 1.9868769746136429e-07 1.942737094853218e-06
273 2.106333321453541e-06 1.7209952299873313e-07 1.9582579941257334e-06
274 2.1266284355850834e-06 1.6781252365883616e-07 1.9758516059927024e-06
275 2.143073691729989e-06 1.7674240204702445e-07 1.9924450598153483e-06
276 2.139826220229355e-06 1.7253271867210625e-07 1.989153436162512e-06
277 2.157062778868787e-06 1.431702169765878e-07 2.03082680983466e-06
278 2.1600634000824113e-06 1.5189923091671606e-07 2.0288660679879187e-06
279 2.1809498110748677e-06 1.491024914765465e-07 2.050360439174251e-06
280 2.1990228743014084e-06 1.6390860890822554e-07 2.055941470245927e-06
281 2.2242102424533883e-06 1.7654618621848954e-07 2.0697500472118262e-06
282 2.2144281761757374e-06 1.4439869173942388e-07 2.0917335521741483e-06
283 2.2276092642599246e-06 1.584698770901235e-07 2.0915496654594835e-06
284 2.2565697960941785e-06 1.740014509571715e-07 2.1067975105716714e-06
285 2.2848486268049563e-06 1.6810441384578537e-07 2.1420669239569344e-06
286 2.2773337949683363e-06 1.5986324916487413e-07 2.1415964651641636e-06
287 2.2853330167783164e-06 1.6306083849158163e-07 2.1512264435695053e-06
288 2.3019972371176166e-06 1.6963802623860094e-07 2.15545175031337e-06
289 2.345267143630857e-06 1.6339174037911042e-07 2.2036084708528436e-06
290 2.3655916596072512e-06 1.7946464132190245e-07 2.2047171487693e-06
291 2.3706506262734267e-06 1.6427688843907353e-07 2.2223720779892065e-06
292 2.3748967867341437e-06 1.5690327851524044e-07 2.2414955109867536e-06
293 2.3903455598673956e-06 1.5185040198425887e-07 2.255944260635084e-06
294 2.3767650902791787e-06 1.3546314649309626e-07 2.2605501738873496e-06
295 2.4070819318561076e-06 1.40191246211116e-07 2.2890536607646817e-06
296 2.414573460603168e-06 1.4243308354302282e-07 2.301458966639306e-06
297 2.411500134732307e-06 1.4731670171407307e-07 2.295458371012484e-06
298 2.4491945114038694e-06 1.5408955728760038e-07 2.3163624365678315e-06
299 2.479544063842788e-06 1.5662620233659706e-07 2.3497565913693425e-06
300 2.5025500857790218e-06 1.5437130937429355e-07 2.3708430572983572e-06
301 2.4914886143129086e-06 1.4197988856425504e-07 2.3770765699821145e-06
302 2.500825066068366e-06 1.2703191591384125e-07 2.391540131685279e-06
303 2.52419476037184e-06 1.28525934473519e-07 2.4133200859843033e-06
304 2.536744626682148e-06 1.3649341695165825e-07 2.421370927255956e-06
305 2.541865207004062e-06 1.3925793345005755e-07 2.4234888892286133e-06
306 2.5737367201475555e-06 1.4600084749958052e-07 2.4455376786797776e-06
307 2.582009857714919e-06 1.3878647453852053e-07 2.4645336834679046e-06
308 2.582541679080029e-06 1.3323844575175716e-07 2.473495407906152e-06
309 2.6182976944861638e-06 1.3907701354679644e-07 2.4982146266429602e-06
310 2.6212867499177707e-06 1.2737354751033458e-07 2.51940846048689e-06
311 2.628068569077632e-06 1.39020901850958e-07 2.520388825364782e-06
312 2.6511997092029286e-06 1.3412739523553262e-07 2.5379543675559325e-06
313 2.634091734159014e-06 1.1963673160329075e-07 2.54114653462149e-06
314 2.6742024151114587e-06 1.1147545513561847e-07 2.5845199906510535e-06
315 2.6990639679058373e-06 1.4458540629491264e-07 2.581871138920208e-06
316 2.726016787085967e-06 1.4627532156865788e-07 2.603073083893501e-06
317 2.7140918533610435e-06 1.2443037397860984e-07 2.6085310200711283e-06
318 2.7490079783329506e-06 1.1809061743059283e-07 2.654383434131377e-06
319 2.7461436550071065e-06 1.2332004076754773e-07 2.6465969290082865e-06
320 2.785003172045051e-06 1.3187973995243873e-07 2.6792672074335175e-06
321 2.7923958340100196e-06 1.124200419172944e-07 2.706789998905697e-06
322 2.781401923716676e-06 1.1540243242536471e-07 2.6926015700748483e-06
323 2.8237450828101807e-06 1.0878118817314044e-07 2.740401032673158e-06
324 2.846730914104108e-06 1.217762150980504e-07 2.7527565633542976e-06
325 2.891050352878309e-06 1.212576729694831e-07 2.7927083928123913e-06
326 2.855257679144247e-06 1.1548168271021305e-07 2.7662157424219973e-06
327 2.8730966616130402e-06 1.0898552506241446e-07 2.793370177679394e-06
328 2.9137460110658546e-06 1.2895129860920515e-07 2.8196275734343814e-06
329 2.93669333219316e-06 1.1864686977388098e-07 2.8448468371509826e-06
330 2.9337240636921387e-06 1.1265064590733526e-07 2.8430468756235565e-06
331 2.9720673012415854e-06 1.1296128849043258e-07 2.8836693693816817e-06
332 2.9786449901261796e-06 1.1552586068403697e-07 2.892013576171384e-06
333 2.9714891059981974e-06 1.124584796496805e-07 2.879377713187826e-06
334 3.0086168493695413e-06 1.0473301237476758e-07 2.9305641503432026e-06
335 3.05642433947776e-06 1.2733233050665186e-07 2.9533644066964426e-06
336 3.0789017493336354e-06 1.2801479696126688e-07 2.984222667176373e-06
337 3.0906230460209446e-06 1.1531293390032804e-07 3.000608768508671e-06
338 3.1387505098850184e-06 1.2934362135279232e-07 3.0358144618252037e-06
339 3.120257269751302e-06 1.1250163280750151e-07 3.0308188851120308e-06
340 3.134008787820525e-06 1.1726244673475136e-07 3.041906670371474e-06
341 3.1650195012386216e-06 1.1653447214139416e-07 3.0740556162618372e-06
342 3.2058310183182116e-06 1.202326661596787e-07 3.116794341211268e-06
343 3.2042135992205725e-06 1.2653877177724708e-07 3.104776287733887e-06
344 3.2303262154248143e-06 1.2152992529260523e-07 3.1341189633793836e-06
345 3.271565000491524e-06 1.341679711106155e-07 3.1648086137941573e-06
346 3.294415492013207e-06 1.401536853615253e-07 3.1768101789615455e-06
347 3.296521820254446e-06 1.1572299378332034e-07 3.21115455906107e-06
348 3.3329890860592547e-06 1.264592355155105e-07 3.2356860833348764e-06
349 3.358732919943166e-06 1.2574084905800087e-07 3.2617993085958566e-06
350 3.3716190125467585e-06 1.1301874048921928e-07 3.2841312395685746e-06
351 3.4172271404623697e-06 1.2613731542329968e-07 3.3062452226938163e-06
352 3.4175875309707895e-06 1.2597337796189403e-07 3.319349518574117e-06
353 3.4179089975156913e-06 1.3327913783484793e-07 3.3138661741304664e-06
354 3.456003257453898e-06 1.2564619797369742e-07 3.360885603840415e-06
355 3.5031241092281247e-06 1.242924372301828e-07 3.4097889389880168e-06
356 3.521605105842502e-06 1.2784116617045911e-07 3.4239587357879936e-06
357 3.5406084083715006e-06 1.1328415039976092e-07 3.4545043016715302e-06
358 3.5699883457350756e-06 1.2199585479707923e-07 3.468796412586049e-06
359 3.5615780264544713e-06 1.265037743944847e-07 3.4652143771175265e-06
360 3.609831938959068e-06 1.2439343001949512e-07 3.517887532929413e-06
361 3.6351794583927782e-06 1.2888123537005375e-07 3.5339313168309925e-06
362 3.6796810298324134e-06 1.3542203629522704e-07 3.5730613194543846e-06
363 3.6974837197814786e-06 1.313416920019802e-07 3.6005721951312773e-06
364 3.717007815070392e-06 1.299573289300806e-07 3.618999952027125e-06
365 3.7498802512976376e-06 1.3425366062468422e-07 3.6462682368917983e-06
366 3.7693616598360162e-06 1.2749823853422268e-07 3.666426204106479e-06
367 3.7926365980039204e-06 1.2738971211437273e-07 3.696159091552391e-06
368 3.83986274734342e-06 1.3731503034429815e-07 3.741900454022382e-06
369 3.8848569777207666e-06 1.3531345536351705e-07 3.7846321672816504e-06
370 3.885630175339853e-06 1.360222077745831e-07 3.770198951978941e-06
371 3.897503064524918e-06 1.3154573516280034e-07 3.7950524706101056e-06
372 3.934585847766816e-06 1.3796301113664117e-07 3.83021892516066e-06
373 3.997495633799669e-06 1.3454877865114312e-07 3.8981785726013e-06
374 4.004304233141081e-06 1.4332164353089658e-07 3.898842387122691e-06
375 4.059308754703382e-06 1.2652248930980164e-07 3.9573749324581175e-06
376 4.100082478983441e-06 1.4858670355582415e-07 3.987450585102671e-06
377 4.111787690649368e-06 1.4319976249827144e-07 4.002364728011737e-06
378 4.125461780550388e-06 1.366055058509051e-07 4.027254735999619e-06
379 4.151510433786233e-06 1.3537281235002645e-07 4.0527263646723e-06
380 4.237935755497754e-06 1.4855951133626303e-07 4.125414296059227e-06
