ell R_ell F_ell N_ell
54 4.103605162581033e-06 5.524542430529396e-07 3.551150919528093e-06
55 4.143541124241986e-06 4.7510875967584634e-07 3.66843236456614e-06
56 3.931590935325601e-06 3.8794022339760815e-07 3.5436507119279924e-06
57 4.170493332853502e-06 5.23410046157573e-07 3.647083286695929e-06
58 3.8225234023079695e-06 3.433335824505461e-07 3.479189819857423e-06
59 4.0378623997253435e-06 5.074545900689104e-07 3.530407809656433e-06
60 3.980030331872913e-06 4.614200878782418e-07 3.5186102439946717e-06
61 3.897938089383425e-06 4.471416295807669e-07 3.4507964598026578e-06
62 3.8021254483186186e-06 3.280732763505779e-07 3.4740521719680407e-06
63 4.002756363329253e-06 4.761316385757679e-07 3.526624724753485e-06
64 3.859432148481805e-06 3.5493439044837764e-07 3.504497758033427e-06
65 3.85647475577844e-06 3.874153916698955e-07 3.469059364108544e-06
66 3.8752751784965734e-06 4.417616826097839e-07 3.43351349588679e-06
67 3.8118797384491653e-06 3.7615439655663347e-07 3.4357253418925316e-06
68 3.7801762703942514e-06 3.068171274518566e-07 3.4733591429423948e-06
69 3.751163389803238e-06 3.049247993186469e-07 3.446238590484591e-06
70 3.695767512365433e-06 3.0554196427489184e-07 3.390225548090541e-06
71 3.8610014601918985e-06 3.301889151878101e-07 3.5308125450040884e-06
72 3.8542308194083745e-06 3.5777851089511923e-07 3.4964523085132555e-06
73 3.828319129226621e-06 3.610939798285865e-07 3.4672251493980344e-06
74 3.7304359433166924e-06 3.062122266450076e-07 3.4242237166716847e-06
75 3.830393108566966e-06 3.7708140958354483e-07 3.4533116989834217e-06
76 3.857888040109026e-06 3.034416649977911e-07 3.5544463751112345e-06
77 3.784906060488593e-06 4.06129694491466e-07 3.378776365997127e-06
78 3.864626319636282e-06 2.8553272648242643e-07 3.5790935931538556e-06
79 3.792409623849376e-06 3.5418063217065827e-07 3.438228991678718e-06
80 3.904575565739188e-06 3.507932848794106e-07 3.5537822808597777e-06
81 3.7671742645772215e-06 3.2842519250090586e-07 3.438749072076316e-06
82 3.7776392571133216e-06 2.6853306113340623e-07 3.5091061959799156e-06
83 3.792528676333975e-06 2.869556372983121e-07 3.5055730390356627e-06
84 3.740046951706833e-06 3.3752357116343766e-07 3.402523380543395e-06
85 3.846331146856745e-06 2.6624518608392614e-07 3.5800859607728186e-06
86 3.784551063072545e-06 2.9620531944065035e-07 3.4883457436318948e-06
87 3.8445752267672544e-06 3.0116838387181025e-07 3.543406842895444e-06
88 3.753053680342061e-06 2.8877752659770006e-07 3.464276153744361e-06
89 3.6768877974336597e-06 2.463097610133014e-07 3.4305780364203585e-06
90 3.8058576501552397e-06 2.390281243149622e-07 3.5668295258402776e-06
91 3.767262551217543e-06 2.2782973473059475e-07 3.5394328164869486e-06
92 3.7359012298554586e-06 2.578319819879734e-07 3.478069247867485e-06
93 3.824023018752601e-06 3.0677729164023845e-07 3.5172457271123627e-06
94 3.893489211854508e-06 2.7930082748380203e-07 3.614188384370706e-06
95 3.844639195286487e-06 2.737732274297891e-07 3.5708659678566983e-06
96 3.687174204897436e-06 2.2129867171757905e-07 3.465875533179857e-06
97 3.8332944304875e-06 2.505595509446635e-07 3.5827348795428363e-06
98 3.8192850703257285e-06 2.40596474795544e-07 3.5786885955301846e-06
99 3.89878256209702e-06 2.793789419631611e-07 3.6194036201338588e-06
100 3.767488242906555e-06 2.126300360259746e-07 3.5548582068805804e-06
101 3.9391060468801174e-06 2.581928187728366e-07 3.680913228107281e-06
102 3.873111096641075e-06 2.5256617215544804e-07 3.6205449244856267e-06
103 3.978452954556058e-06 2.939586407591641e-07 3.684494313796894e-06
104 4.095540195917613e-06 3.1265395341199987e-07 3.7828862425056135e-06
105 3.892499226513179e-06 2.4915558604606813e-07 3.6433436404671114e-06
106 3.9288898923294085e-06 2.1523805439324523e-07 3.7136518379361635e-06
107 4.094521444426679e-06 3.109657029444284e-07 3.783555741482251e-06
108 3.952434406056912e-06 2.0399363357065693e-07 3.748440772486255e-06
109 4.071558577976699e-06 2.793911046500656e-07 3.792167473326634e-06
110 4.089529477271943e-06 2.2479466987701695e-07 3.864734807394926e-06
111 4.15529615757208e-06 2.1535938600740877e-07 3.939936771564672e-06
112 4.130940689273295e-06 2.5537531931659647e-07 3.875565369956699e-06
113 4.148519763548066e-06 2.031818836587926e-07 3.945337879889274e-06
114 4.156868098923736e-06 2.3482271837392777e-07 3.922045380549808e-06
