ell R_ell F_ell N_ell
233 2.385501174125682e-06 2.8509396229090647e-07 2.112329193359192e-06
234 2.410200007829194e-06 3.0778381344564074e-07 2.109387719204856e-06
235 2.39174166764441e-06 2.7444335918786436e-07 2.1182973205990163e-06
236 2.3979088648338577e-06 2.533560129118781e-07 2.144476052006465e-06
237 2.404866018803641e-06 2.669192285607422e-07 2.1396321867653018e-06
238 2.4852665057414534e-06 2.8728160626196746e-07 2.1777616172962237e-06
239 2.439017087979231e-06 2.574705718910687e-07 2.1833336274672056e-06
240 2.4607822440890784e-06 2.4570046294386614e-07 2.2252007354451905e-06
241 2.4901625224204812e-06 2.514938272927202e-07 2.2330836181117375e-06
242 2.475710333367844e-06 2.526532318234157e-07 2.2365763569765723e-06
243 2.5433346438738215e-06 2.880376202685643e-07 2.2351332228503394e-06
244 2.5210098934680597e-06 2.4949119998874564e-07 2.269991530615261e-06
245 2.548475036508402e-06 2.311992845429748e-07 2.3124073251888874e-06
246 2.571716758182893e-06 2.7739983766125557e-07 2.2877460655303462e-06
247 2.5620723494491616e-06 2.478656266653158e-07 2.325970511721973e-06
248 2.5760718285002065e-06 2.4492585411519003e-07 2.3257923692115617e-06
249 2.6279818210872733e-06 2.6504034458156083e-07 2.3544456439675733e-06
250 2.5915005113849565e-06 2.6732951379237177e-07 2.323419430014656e-06
251 2.6332175087973566e-06 2.7427408770238157e-07 2.361295612800111e-06
252 2.657970430311068e-06 2.7257819780809145e-07 2.3783989341296152e-06
253 2.63761451752141e-06 2.5245819763312176e-07 2.3876880341291798e-06
254 2.6590316993699266e-06 2.2716036379785974e-07 2.435716891535986e-06
255 2.6585904556431454e-06 2.164408248570946e-07 2.4464643506580754e-06
256 2.6816589220551033e-06 2.2529979000035178e-07 2.4659261666787633e-06
257 2.718430619265654e-06 2.394707057994963e-07 2.467749388058165e-06
258 2.734718256978294e-06 2.3722743044625365e-07 2.4823424414435937e-06
259 2.7199361371764375e-06 2.4134097313273917e-07 2.4843081333779853e-06
260 2.7117027854259285e-06 2.019129941246332e-07 2.5236743953814897e-06
261 2.803786245160119e-06 2.3614680952362783e-07 2.5506131255378683e-06
262 2.7390184032506984e-06 1.8659734049581121e-07 2.542820902597439e-06
263 2.7628850238704016e-06 1.9990694327032508e-07 2.5625870198855457e-06
264 2.8028334958066067e-06 1.999055357156301e-07 2.6107714134804625e-06
265 2.8238859962966684e-06 2.081387254690439e-07 2.619469050486994e-06
266 2.801231274861252e-06 1.888154634251263e-07 2.610666763129528e-06
267 2.8535806771049535e-06 2.217726668395925e-07 2.640430050647628e-06
268 2.8545206583529562e-06 2.0869791731112412e-07 2.648741675058643e-06
269 2.887237237249246e-06 1.9083617039453644e-07 2.6867138131232052e-06
270 2.898949055798814e-06 2.1727181756439397e-07 2.697237807995322e-06
271 2.8678392949512984e-06 1.7698553580563278e-07 2.705259902663976e-06
272 2.944654353180847e-06 2.0845007771084747e-07 2.737388547789213e-06
273 2.9352836604157514e-06 1.8818741502571908e-07 2.7483965362382796e-06
274 2.971925804799861e-06 1.88574663743524e-07 2.784578955227916e-06
275 3.012157457826063e-06 2.0489880715417996e-07 2.8141993711335695e-06
276 3.005867330352884e-06 2.005476900493256e-07 2.8024528958374244e-06
277 3.059786018073324e-06 1.5720941678601027e-07 2.904824763732902e-06
278 3.0577611833648655e-06 1.7464560096946443e-07 2.8936290768537556e-06
279 3.0764595278710988e-06 1.6310241636728984e-07 2.9099210899172956e-06
280 3.098946353180302e-06 1.8017792307580482e-07 2.905595917267324e-06
281 3.099277941915382e-06 1.9462697083513577e-07 2.9076495560950186e-06
282 3.090636949790814e-06 1.6559740668950148e-07 2.932198845121267e-06
283 3.129615348684881e-06 1.815190301981824e-07 2.9518934699163456e-06
284 3.173966520285275e-06 1.8756235132347092e-07 2.9872922892958577e-06
285 3.212658808734252e-06 1.880888994835875e-07 3.0375114090089793e-06
286 3.2086253070124045e-06 1.771542697032526e-07 3.038004315419452e-06
287 3.1999363103706123e-06 1.9349243831007266e-07 3.0308678851117964e-06
288 3.2539664986500126e-06 1.8524330329462366e-07 3.0676015738734538e-06
289 3.3056956047738727e-06 1.807001792052452e-07 3.1257871241778203e-06
290 3.335027000738272e-06 1.9457784574796763e-07 3.1483443231799136e-06
291 3.3569977792301692e-06 1.8027686674636722e-07 3.169145423550949e-06
292 3.329965247542286e-06 1.6702908887411143e-07 3.1676092878193484e-06
293 3.342412664357158e-06 1.5818030210907912e-07 3.185157694043787e-06
294 3.3297360237850047e-06 1.425715008021381e-07 3.1828086631627155e-06
295 3.414251077447457e-06 1.5859993939030042e-07 3.256094030393926e-06
296 3.417807459074453e-06 1.5205273365468617e-07 3.2712307547037832e-06
297 3.4124238249474218e-06 1.5810246723011574e-07 3.2696393254742515e-06
298 3.4570924428694774e-06 1.6978198752880678e-07 3.286402896449052e-06
299 3.493144878444022e-06 1.6613367309718888e-07 3.3244930117188835e-06
300 3.537213827387586e-06 1.7435236125287114e-07 3.3508012568054606e-06
301 3.5391623816897154e-06 1.626316514315852e-07 3.384803277729094e-06
302 3.5483316976296293e-06 1.4750232238649486e-07 3.3984053913930226e-06
303 3.6036256982199176e-06 1.3690725161631097e-07 3.4518071520996753e-06
304 3.6311477244248312e-06 1.617309897960688e-07 3.4658962876245893e-06
305 3.62998109556932e-06 1.478305405273909e-07 3.4790182000176937e-06
306 3.6294270587387157e-06 1.6206963572729366e-07 3.459969893984415e-06
307 3.6570846236873612e-06 1.542099262509586e-07 3.508257108261996e-06
308 3.6998244654190342e-06 1.398394567689743e-07 3.559034528961751e-06
309 3.665470288233499e-06 1.5025701044400917e-07 3.5119961898881823e-06
310 3.7428649743177513e-06 1.4692866679968675e-07 3.60742765136157e-06
311 3.7672211288416743e-06 1.5571701058358754e-07 3.616437311547531e-06
312 3.7730988995745165e-06 1.5120466163779386e-07 3.6203580399469706e-06
313 3.7821137199414594e-06 1.3243119540526373e-07 3.6523000148393737e-06
314 3.8140195711274194e-06 1.260138741481683e-07 3.693568329006517e-06
315 3.817216788399829e-06 1.5999633947911385e-07 3.6788838088827013e-06
316 3.884206250599621e-06 1.650506732852208e-07 3.729018826422858e-06
317 3.869501819397431e-06 1.3332977130491593e-07 3.7276925413093647e-06
318 3.958480467423817e-06 1.3264701182040305e-07 3.825489546161524e-06
319 3.952183609130859e-06 1.3362488666686302e-07 3.815436325213739e-06
320 3.997832920471558e-06 1.537379783206305e-07 3.838325466856973e-06
321 4.017931518893849e-06 1.3181508996019236e-07 3.888397745786074e-06
322 4.0066405951917825e-06 1.3580119577035516e-07 3.878226516774545e-06
323 4.089310566023182e-06 1.2162963056162392e-07 3.966518176625758e-06
324 4.104883957709815e-06 1.3901290303013454e-07 3.966100746062172e-06
325 4.1338278159667466e-06 1.3179951021963773e-07 4.007937324685755e-06
326 4.120784356552654e-06 1.3908243175552846e-07 3.983170465137695e-06
327 4.184086276958423e-06 1.1844901678942936e-07 4.076738505265725e-06
328 4.243198285593387e-06 1.523211839782468e-07 4.1071148845963716e-06
329 4.297637027898646e-06 1.3753704141043525e-07 4.157082342341206e-06
330 4.279797330444807e-06 1.3061754828295034e-07 4.143075150264032e-06
331 4.273817812398503e-06 1.2658814150656062e-07 4.150523368992467e-06
332 4.360277957816702e-06 1.4039683712850477e-07 4.22667172066929e-06
333 4.313277913426468e-06 1.365312774098381e-07 4.176502345564765e-06
334 4.372272468348518e-06 1.2853289689154617e-07 4.248068092285139e-06
335 4.460530231564643e-06 1.4624880236964483e-07 4.312973608264011e-06
336 4.500917686753101e-06 1.50075670525931e-07 4.35178150495337e-06
337 4.490346539469992e-06 1.3313668020447575e-07 4.360903155801544e-06
338 4.584023784701924e-06 1.43876684959575e-07 4.4360457305733465e-06
339 4.575782765054536e-06 1.3046427868869395e-07 4.447307962380855e-06
340 4.53189241463766e-06 1.328382678203008e-07 4.3936299877507696e-06
341 4.584044257919122e-06 1.365812337588015e-07 4.450182947603946e-06
342 4.661366631956798e-06 1.3952747664298664e-07 4.53116759799392e-06
343 4.659661295098659e-06 1.5039982263323523e-07 4.508667901838321e-06
344 4.740416251117043e-06 1.3636207776289097e-07 4.607531252720723e-06
345 4.782398485470791e-06 1.5571142500873907e-07 4.635039225902894e-06
346 4.785817653963085e-06 1.6093595144913098e-07 4.6261253644803e-06
347 4.8436505092270716e-06 1.4113526802268166e-07 4.708619956533074e-06
348 4.923038889046358e-06 1.4957195309242114e-07 4.766049999758665e-06
349 4.936669296262015e-06 1.511723246976681e-07 4.788410720618031e-06
350 4.96390338263998e-06 1.3314714661882718e-07 4.8351608394058624e-06
351 5.0528730914386515e-06 1.4916702611495147e-07 4.882443207285896e-06
352 5.040105550851739e-06 1.5280208596729827e-07 4.8875277579177526e-06
353 5.057211657529459e-06 1.6084763633922467e-07 4.899769894830978e-06
354 5.133482796744925e-06 1.4774759051175402e-07 4.985231492866881e-06
355 5.131136911010288e-06 1.4830312626172385e-07 4.998240604920377e-06
356 5.196398641673186e-06 1.5487982571339266e-07 5.042365332385616e-06
357 5.2623028677758135e-06 1.3784393955820595e-07 5.116593249479262e-06
358 5.259389877321259e-06 1.4306590826921526e-07 5.110514616584231e-06
359 5.29230016112917e-06 1.4985063606861003e-07 5.146525332924652e-06
360 5.3805563111094e-06 1.5220104537275488e-07 5.23274373593129e-06
361 5.37108467609112e-06 1.5334783125912652e-07 5.217823530566272e-06
362 5.46870606528349e-06 1.5840981441703451e-07 5.313389090438544e-06
363 5.510855430071512e-06 1.5345069161707346e-07 5.380095457048243e-06
364 5.509481460060257e-06 1.5808928362721953e-07 5.354090524487804e-06
365 5.5846344103223375e-06 1.634875452460823e-07 5.42417229561236e-06
366 5.580921680076618e-06 1.5080546919339563e-07 5.425211280738338e-06
367 5.700149709539527e-06 1.5098027812620073e-07 5.558383083622766e-06
368 5.747849589505257e-06 1.7133188774622025e-07 5.5860960173638456e-06
369 5.809504754727024e-06 1.6435637662484112e-07 5.647001731982536e-06
370 5.8355431384655935e-06 1.7208849057935238e-07 5.651055730161834e-06
371 5.807717212621637e-06 1.6166288436682253e-07 5.646068470660358e-06
372 5.9028231093322516e-06 1.6193921398535685e-07 5.743435688307147e-06
373 5.9619505538825325e-06 1.7010859643940474e-07 5.798314626611559e-06
374 5.978045520456924e-06 1.844912667453512e-07 5.805937930631505e-06
375 6.0184008421111165e-06 1.516109988914321e-07 5.858352006139155e-06
376 6.134171971543058e-06 1.7810003576611627e-07 5.975809452837772e-06
377 6.2207775544431154e-06 1.7795500707859934e-07 6.047581080821454e-06
378 6.2633664347334645e-06 1.6712965964131074e-07 6.113516884394263e-06
379 6.23981171609248e-06 1.6612690743719558e-07 6.077646383898643e-06
380 6.433545205898994e-06 1.9196958438028938e-07 6.248365878376416e-06
381 6.50086301472152e-06 1.8032373598342297e-07 6.30874285276945e-06
382 6.406644910739367e-06 1.9608760778028406e-07 6.202713594238681e-06
383 6.448275652775218e-06 1.8111746327344538e-07 6.2731696964041835e-06
