# ell   |   N_ell_TT   |   N_ell_EE
# sogoal_ilc_galaxy0_27-39-93-145-225-278_TT-EE.npy
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 1.025373424703107503e+03 1.349594463158444724e-03
1.200000000000000000e+01 7.561749431946449249e+02 1.196080306157594475e-03
1.300000000000000000e+01 5.714196268920871944e+02 1.070452664843793899e-03
1.400000000000000000e+01 4.408684737555846596e+02 9.660399519934466644e-04
1.500000000000000000e+01 3.462885277721342163e+02 8.781000568800066035e-04
1.600000000000000000e+01 2.762727054707224852e+02 8.031778224570994664e-04
1.700000000000000000e+01 2.234535034412310779e+02 7.387013516549143085e-04
1.800000000000000000e+01 1.829385275899265082e+02 6.827201416143981010e-04
1.900000000000000000e+01 1.513986400002929145e+02 6.337304354028921180e-04
2.000000000000000000e+01 1.265188740746695402e+02 5.905558675557929247e-04
2.100000000000000000e+01 1.066580370082889431e+02 5.522641175679437802e-04
2.200000000000000000e+01 9.063222900476981181e+01 5.181075769900129156e-04
2.300000000000000000e+01 7.757390365526869402e+01 4.874803754254520530e-04
2.400000000000000000e+01 6.683822107185250161e+01 4.598867659806509314e-04
2.500000000000000000e+01 5.793959706774355567e+01 4.349175362017809981e-04
2.600000000000000000e+01 5.050800328069238532e+01 4.122321788475595441e-04
2.700000000000000000e+01 4.425835741485155950e+01 3.915452561781894805e-04
2.800000000000000000e+01 3.896880308962435890e+01 3.726158577851359133e-04
2.900000000000000000e+01 3.446506016181484711e+01 3.552393682801331470e-04
3.000000000000000000e+01 3.060903791659786322e+01 3.392409790513971758e-04
3.100000000000000000e+01 2.729042772132924810e+01 3.244705305662969400e-04
3.200000000000000000e+01 2.442045468348774406e+01 3.107983795368059968e-04
3.300000000000000000e+01 2.192716368129394056e+01 2.981120625802518610e-04
3.400000000000000000e+01 1.975185256999071370e+01 2.863135840808093881e-04
3.500000000000000000e+01 1.784632849080295358e+01 2.753171970610450198e-04
3.600000000000000000e+01 1.617080041138181556e+01 2.650475763064837889e-04
3.700000000000000000e+01 1.469222871639730066e+01 2.554383057319774709e-04
3.800000000000000000e+01 1.338304050873743911e+01 2.464306191286858298e-04
3.900000000000000000e+01 1.222011211931259922e+01 2.379723464692426503e-04
4.000000000000000000e+01 1.118395885725883687e+01 2.300170279392219031e-04
4.100000000000000000e+01 1.025808980690683292e+01 2.225231655746851445e-04
4.200000000000000000e+01 9.428491231532184713e+00 2.154535883799846253e-04
4.300000000000000000e+01 8.683207071292287083e+00 2.087749114901664427e-04
4.400000000000000000e+01 8.011995483271054042e+00 2.024570736353999048e-04
4.500000000000000000e+01 7.406054623979764884e+00 1.964729400898997233e-04
4.600000000000000000e+01 6.857790913684550738e+00 1.907979606179583982e-04
4.700000000000000000e+01 6.360633814513143136e+00 1.854098737957676345e-04
4.800000000000000000e+01 5.908880119580079970e+00 1.802884505899975706e-04
4.900000000000000000e+01 5.497562397309748938e+00 1.754152712893330122e-04
5.000000000000000000e+01 5.122344238378168768e+00 1.707735308729707319e-04
5.100000000000000000e+01 4.779427009486424183e+00 1.663478687064712442e-04
5.200000000000000000e+01 4.465476147884929858e+00 1.621242191165980296e-04
5.300000000000000000e+01 4.177557015803008866e+00 1.580896799412226394e-04
5.400000000000000000e+01 3.913078832252680606e+00 1.542323966003261444e-04
5.500000000000000000e+01 3.669750628101556167e+00 1.505414596075726704e-04
5.600000000000000000e+01 3.445541966498995023e+00 1.470068137528240308e-04
5.700000000000000000e+01 3.238648323451544186e+00 1.436191774458382643e-04
5.800000000000000000e+01 3.047462013639439693e+00 1.403699709292678633e-04
5.900000000000000000e+01 2.870550738262300783e+00 1.372512522523664468e-04
6.000000000000000000e+01 2.706633140915465141e+00 1.342556600514914174e-04
6.100000000000000000e+01 2.554560669985376897e+00 1.313763623143987492e-04
6.200000000000000000e+01 2.413304589712314208e+00 1.286070104164736838e-04
6.300000000000000000e+01 2.281938861807055297e+00 1.259416978116353176e-04
6.400000000000000000e+01 2.159630520679201915e+00 1.233749228414232212e-04
6.500000000000000000e+01 2.045627461683228177e+00 1.209015551948821606e-04
6.600000000000000000e+01 1.939250656707256937e+00 1.185168056111548005e-04
6.700000000000000000e+01 1.839886111956634762e+00 1.162161984677196892e-04
6.800000000000000000e+01 1.746976683537249109e+00 1.139955469411641208e-04
6.900000000000000000e+01 1.660017134981862430e+00 1.118509304654102273e-04
7.000000000000000000e+01 1.578548306679888658e+00 1.097786742452105718e-04
7.100000000000000000e+01 1.502152680236835680e+00 1.077753306112946385e-04
7.200000000000000000e+01 1.430449095988987951e+00 1.058376620284350663e-04
7.300000000000000000e+01 1.363090412619831548e+00 1.039626255893084158e-04
7.400000000000000000e+01 1.299758504389960212e+00 1.021473588459840382e-04
7.500000000000000000e+01 1.240163609060562555e+00 1.003891668474107016e-04
7.600000000000000000e+01 1.184039421445234996e+00 9.868551026577334121e-05
7.700000000000000000e+01 1.131142345634587265e+00 9.703399450735100045e-05
7.800000000000000000e+01 1.081247894345844784e+00 9.543235971470400445e-05
7.900000000000000000e+01 1.034150887204978275e+00 9.387847157691456030e-05
8.000000000000000000e+01 9.896617261736184723e-01 9.237031287330775857e-05
8.100000000000000000e+01 9.476063298819453751e-01 9.090597568381481269e-05
8.200000000000000000e+01 9.078236816640271600e-01 8.948365420595511173e-05
8.300000000000000000e+01 8.701651892761061990e-01 8.810163812448381173e-05
8.400000000000000000e+01 8.344943344694796261e-01 8.675830648512555278e-05
8.500000000000000000e+01 8.006843929880671507e-01 8.545212202861115494e-05
8.600000000000000000e+01 7.686176070749826117e-01 8.418162594549591501e-05
8.700000000000000000e+01 7.381858215423383607e-01 8.294543301605297248e-05
8.800000000000000000e+01 7.092880720516572257e-01 8.174222710292414434e-05
8.900000000000000000e+01 6.818308887279479480e-01 8.057075696726116710e-05
9.000000000000000000e+01 6.557276742593010077e-01 7.942983238182092841e-05
9.100000000000000000e+01 6.308972952226880038e-01 7.831832051690930992e-05
9.200000000000000000e+01 6.072651052900578383e-01 7.723514257727503410e-05
9.300000000000000000e+01 5.847609925150628607e-01 7.617927067002620443e-05
9.400000000000000000e+01 5.633198293546765045e-01 7.514972488541687761e-05
9.500000000000000000e+01 5.428808860305520678e-01 7.414557057395401263e-05
9.600000000000000000e+01 5.233876805883683758e-01 7.316591580472255171e-05
9.700000000000000000e+01 5.047870926622992638e-01 7.220990899112729520e-05
9.800000000000000000e+01 4.870296651536329957e-01 7.127673667143545491e-05
9.900000000000000000e+01 4.700691470401855421e-01 7.036562143256754932e-05
1.000000000000000000e+02 4.538622560467441835e-01 6.947581996655710418e-05
1.010000000000000000e+02 4.383684610244454882e-01 6.860662124997565748e-05
1.020000000000000000e+02 4.235499499659815537e-01 6.775734483741533158e-05
1.030000000000000000e+02 4.093707711483498546e-01 6.692733926085135036e-05
1.040000000000000000e+02 3.957978445031277159e-01 6.611598052736218493e-05
1.050000000000000000e+02 3.827996325722189952e-01 6.532267070828556420e-05
1.060000000000000000e+02 3.703466670537115535e-01 6.454683661343849435e-05
1.070000000000000000e+02 3.584112489025121362e-01 6.378792854452777078e-05
1.080000000000000000e+02 3.469674767380444003e-01 6.304541912233379371e-05
1.090000000000000000e+02 3.359905321562447478e-01 6.231880218266414842e-05
1.100000000000000000e+02 3.254576290868077537e-01 6.160759173646147455e-05
1.110000000000000000e+02 3.153468709169233164e-01 6.091132098979234989e-05
1.120000000000000000e+02 3.056377588204617912e-01 6.022954141976654568e-05
1.130000000000000000e+02 2.963109601206027066e-01 5.956182190272990394e-05
1.140000000000000000e+02 2.873482323279112904e-01 5.890774789134263701e-05
1.150000000000000000e+02 2.787323529729049953e-01 5.826692063740082834e-05
1.160000000000000000e+02 2.704471842213163613e-01 5.763895645748587739e-05
1.170000000000000000e+02 2.624770897976004269e-01 5.702348603874087685e-05
1.180000000000000000e+02 2.548077919597917518e-01 5.642015378225496123e-05
1.190000000000000000e+02 2.474254104064242676e-01 5.582861718172276285e-05
1.200000000000000000e+02 2.403168104857243137e-01 5.524854623521033330e-05
1.210000000000000000e+02 2.334699161468578865e-01 5.467962288799469919e-05
1.220000000000000000e+02 2.268729321905760543e-01 5.412154050460708766e-05
1.230000000000000000e+02 2.205149133811787066e-01 5.357400336831480170e-05
1.240000000000000000e+02 2.143851392080061424e-01 5.303672620641296194e-05
1.250000000000000000e+02 2.084737802110167293e-01 5.250943373979449617e-05
1.260000000000000000e+02 2.027715075832781655e-01 5.199186025537828209e-05
1.270000000000000000e+02 1.972691380790925486e-01 5.148374920006263333e-05
1.280000000000000000e+02 1.919583806049189045e-01 5.098485279496209392e-05
1.290000000000000000e+02 1.868309340524937912e-01 5.049493166876400940e-05
1.300000000000000000e+02 1.818793255415687149e-01 5.001375450911893072e-05
1.310000000000000000e+02 1.770961407932410969e-01 4.954109773104547744e-05
1.320000000000000000e+02 1.724744288087051436e-01 4.907674516139966866e-05
1.330000000000000000e+02 1.680075751090509550e-01 4.862048773851137493e-05
1.340000000000000000e+02 1.636892832118954921e-01 4.817212322615517658e-05
1.350000000000000000e+02 1.595135568052000741e-01 4.773145594106822644e-05
1.360000000000000000e+02 1.554747783644860326e-01 4.729829649327964183e-05
1.370000000000000000e+02 1.515673132141665824e-01 4.687246153855945401e-05
1.380000000000000000e+02 1.477860679403427968e-01 4.645377354233767793e-05
1.390000000000000000e+02 1.441261840437655095e-01 4.604206055448386236e-05
1.400000000000000000e+02 1.405828467894172373e-01 4.563715599437354335e-05
1.410000000000000000e+02 1.371514623265526200e-01 4.523889844570193282e-05
1.420000000000000000e+02 1.338279070243174884e-01 4.484713146053624281e-05
1.430000000000000000e+02 1.306079840660163693e-01 4.446170337213109427e-05
1.440000000000000000e+02 1.274876852313540643e-01 4.408246711605510787e-05
1.450000000000000000e+02 1.244634315737831176e-01 4.370928005920585174e-05
1.460000000000000000e+02 1.215315535586788676e-01 4.334200383631285858e-05
1.470000000000000000e+02 1.186886245263912010e-01 4.298050419355277862e-05
1.480000000000000000e+02 1.159313670012815378e-01 4.262465083892087400e-05
1.490000000000000000e+02 1.132566453250613420e-01 4.227431729902330064e-05
1.500000000000000000e+02 1.106615365332126871e-01 4.192938078197428869e-05
1.510000000000000000e+02 1.081430109356666808e-01 4.158972204609831069e-05
1.520000000000000000e+02 1.056983964763172357e-01 4.125522527415594146e-05
1.530000000000000000e+02 1.033250580753763415e-01 4.092577795282525239e-05
1.540000000000000000e+02 1.010205449839490233e-01 4.060127075718723247e-05
1.550000000000000000e+02 9.878228859609997081e-02 4.028159743997576289e-05
1.560000000000000000e+02 9.660811612242542479e-02 3.996665472536688863e-05
1.570000000000000000e+02 9.449565811189712672e-02 3.965634220709288437e-05
1.580000000000000000e+02 9.244292417054554567e-02 3.935056225068015801e-05
1.590000000000000000e+02 9.044779506670103109e-02 3.904921989961623500e-05
1.600000000000000000e+02 8.850823780154103149e-02 3.875222278526781796e-05
1.610000000000000000e+02 8.662250431409504459e-02 3.845948104037434856e-05
1.620000000000000000e+02 8.478871444264717006e-02 3.817090721595661648e-05
1.630000000000000000e+02 8.300512907347466773e-02 3.788641620148317229e-05
1.640000000000000000e+02 8.127001218792577475e-02 3.760592514814877326e-05
1.650000000000000000e+02 7.958188964465445769e-02 3.732935339512552183e-05
1.660000000000000000e+02 7.793915232077178179e-02 3.705662239865361083e-05
1.670000000000000000e+02 7.634031684834073628e-02 3.678765566384583350e-05
1.680000000000000000e+02 7.478395672264481764e-02 3.652237867908784302e-05
1.690000000000000000e+02 7.326869987473821899e-02 3.626071885291787386e-05
1.700000000000000000e+02 7.179322647854896600e-02 3.600260545328129967e-05
1.710000000000000000e+02 7.035626635403331719e-02 3.574796954905404679e-05
1.720000000000000000e+02 6.895659697576982106e-02 3.549674395373990089e-05
1.730000000000000000e+02 6.759310005631001539e-02 3.524886317124780127e-05
1.740000000000000000e+02 6.626452450678765871e-02 3.500426334365981169e-05
1.750000000000000000e+02 6.496983811892204086e-02 3.476288220090681261e-05
1.760000000000000000e+02 6.370798941633588897e-02 3.452465901227250400e-05
1.770000000000000000e+02 6.247802139658558546e-02 3.428953453964593475e-05
1.780000000000000000e+02 6.127884501447058291e-02 3.405745099245455909e-05
1.790000000000000000e+02 6.010957571040020236e-02 3.382835198420400605e-05
1.800000000000000000e+02 5.896936028465598473e-02 3.360218249056244399e-05
1.810000000000000000e+02 5.785721470305178055e-02 3.337888880892266529e-05
1.820000000000000000e+02 5.677240274321470465e-02 3.315841851938486210e-05
1.830000000000000000e+02 5.571400363350458712e-02 3.294072044710132942e-05
1.840000000000000000e+02 5.468128515371763199e-02 3.272574462592814007e-05
1.850000000000000000e+02 5.367354038542427458e-02 3.251344226333211564e-05
1.860000000000000000e+02 5.268998499364677124e-02 3.230376570650336256e-05
1.870000000000000000e+02 5.172986214430432689e-02 3.209666840962460438e-05
1.880000000000000000e+02 5.079259037210182709e-02 3.189210490225323762e-05
