# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   76       2.681347895773e-10       5.461583515165e-14      -1.140247231055e-12       2.480275763465e-16       2.002694729959e-11       2.552484143091e-12      -9.400787621649e-15 
   77       2.715676505011e-10       5.652351627547e-14      -1.209015903883e-12       2.546144545427e-16       1.940242637038e-11       2.486203062991e-12      -9.167337899530e-15 
   78       2.750321745160e-10       5.845265053695e-14      -1.279166671168e-12       2.612889852455e-16       1.880386053088e-11       2.422498790366e-12      -8.946133993617e-15 
   79       2.785271420418e-10       6.040208563189e-14      -1.350654326104e-12       2.680513487786e-16       1.822858922402e-11       2.361050643308e-12      -8.746208334738e-15 
   80       2.820513758476e-10       6.237058741022e-14      -1.423432635453e-12       2.749017163533e-16       1.767402260081e-11       2.301551789869e-12      -8.575285528651e-15 
   81       2.856054728248e-10       6.435669904573e-14      -1.497459143662e-12       2.818401781183e-16       1.713980879850e-11       2.243973058825e-12      -8.433172369724e-15 
   82       2.891903312464e-10       6.635885754358e-14      -1.572691175916e-12       2.888668033516e-16       1.662600100756e-11       2.188340237864e-12      -8.317254363251e-15 
   83       2.928066156605e-10       6.837543495134e-14      -1.649084416357e-12       2.959816619878e-16       1.613239499204e-11       2.134653724330e-12      -8.224449909067e-15 
   84       2.964547434241e-10       7.040473767966e-14      -1.726592918976e-12       3.031848246345e-16       1.565851777745e-11       2.082887372090e-12      -8.151193747414e-15 
   85       3.001348712387e-10       7.244500582308e-14      -1.805169118500e-12       3.104763625891e-16       1.520361633880e-11       2.032987338405e-12      -8.093420404807e-15 
   86       3.038468816842e-10       7.449441248064e-14      -1.884763841290e-12       3.178563478561e-16       1.476664628851e-11       1.984870930807e-12      -8.046547639909e-15 
   87       3.075903697537e-10       7.655106307670e-14      -1.965326316227e-12       3.253248531633e-16       1.434626056437e-11       1.938425453963e-12      -8.005459889394e-15 
   88       3.113646293882e-10       7.861299468160e-14      -2.046804185602e-12       3.328819519788e-16       1.394079811753e-11       1.893507056548e-12      -7.964491713820e-15 
   89       3.151689494024e-10       8.067824107332e-14      -2.129143464720e-12       3.405277680987e-16       1.354867953120e-11       1.849976769686e-12      -7.918596180689e-15 
   90       3.190035838151e-10       8.274504109946e-14      -2.212288389685e-12       3.482626332872e-16       1.316968965704e-11       1.807817614631e-12      -7.867096144316e-15 
   91       3.228689096313e-10       8.481166190098e-14      -2.296181565690e-12       3.560869545108e-16       1.280387627732e-11       1.767033826395e-12      -7.810493657685e-15 
   92       3.267651222942e-10       8.687633638237e-14      -2.380764026167e-12       3.640011673181e-16       1.245115594263e-11       1.727614709906e-12      -7.749338601006e-15 
   93       3.306922268549e-10       8.893726351717e-14      -2.465975242902e-12       3.720057365989e-16       1.211130875620e-11       1.689534044051e-12      -7.684229879448e-15 
   94       3.346500291418e-10       9.099260865365e-14      -2.551753136166e-12       3.801011573436e-16       1.178397315823e-11       1.652749485728e-12      -7.615816620879e-15 
   95       3.386381269308e-10       9.304050382036e-14      -2.638034084832e-12       3.882879554030e-16       1.146864071012e-11       1.617201973894e-12      -7.544799373602e-15 
   96       3.426559011144e-10       9.507904803176e-14      -2.724752936500e-12       3.965666882470e-16       1.116465087885e-11       1.582815133610e-12      -7.471931304092e-15 
   97       3.467025068716e-10       9.710630759383e-14      -2.811843017616e-12       4.049379457250e-16       1.087118582121e-11       1.549494680094e-12      -7.398019394734e-15 
   98       3.507768648378e-10       9.912031640964e-14      -2.899236143600e-12       4.134023508242e-16       1.058726516816e-11       1.517127822765e-12      -7.323925641560e-15 
   99       3.548779272123e-10       1.011191107147e-13      -2.986863596143e-12       4.219605494856e-16       1.031197077837e-11       1.485609936229e-12      -7.250412590392e-15 
  100       3.590055381767e-10       1.031008382360e-13      -3.074659191181e-12       4.306131767607e-16       1.004516859722e-11       1.454930171911e-12      -7.177652392388e-15 
  101       3.631596795107e-10       1.050636651341e-13      -3.162556666302e-12       4.393608872495e-16       9.786879829344e-12       1.425096921885e-12      -7.105650111980e-15 
  102       3.673402010974e-10       1.070057436664e-13      -3.250488773902e-12       4.482043662358e-16       9.537057693529e-12       1.396111371667e-12      -7.034392504379e-15 
  103       3.715468154265e-10       1.089252129104e-13      -3.338387303031e-12       4.571443303141e-16       9.295584994471e-12       1.367967234766e-12      -6.963847326504e-15 
  104       3.757790920956e-10       1.108201994862e-13      -3.426183101240e-12       4.661815280162e-16       9.062271694602e-12       1.340650487244e-12      -6.893962647911e-15 
  105       3.800364523134e-10       1.126888182800e-13      -3.513806096427e-12       4.753167404384e-16       8.836852485895e-12       1.314139102274e-12      -6.824666161726e-15 
  106       3.843181634013e-10       1.145291731665e-13      -3.601185318682e-12       4.845507818675e-16       8.618984361672e-12       1.288402784691e-12      -6.755864495572e-15 
  107       3.886233332958e-10       1.163393577320e-13      -3.688248922133e-12       4.938845004084e-16       8.408244188410e-12       1.263402705554e-12      -6.687442522498e-15 
  108       3.929509050510e-10       1.181174559975e-13      -3.774924206791e-12       5.033187786101e-16       8.204126277547e-12       1.239091236701e-12      -6.619262671912e-15 
  109       3.972996513407e-10       1.198615431414e-13      -3.861137640398e-12       5.128545340930e-16       8.006039957293e-12       1.215411685303e-12      -6.551164240510e-15 
  110       4.016683863395e-10       1.215697363309e-13      -3.946815537558e-12       5.224926495031e-16       7.813442778420e-12       1.192311908703e-12      -6.483005492301e-15 
  111       4.060566439821e-10       1.232403530570e-13      -4.031886149043e-12       5.322337508428e-16       7.626264716605e-12       1.169787708754e-12      -6.414797560704e-15 
  112       4.104640766216e-10       1.248717745105e-13      -4.116277882004e-12       5.420784018120e-16       7.444533967153e-12       1.147844520092e-12      -6.346586473189e-15 
  113       4.148902420872e-10       1.264623984857e-13      -4.199918694560e-12       5.520271718779e-16       7.268245081325e-12       1.126483898745e-12      -6.278411628585e-15 
  114       4.193346003230e-10       1.280106405968e-13      -4.282736124111e-12       5.620806362067e-16       7.097357871155e-12       1.105703393101e-12      -6.210305528540e-15 
  115       4.237965100261e-10       1.295149354925e-13      -4.364657315640e-12       5.722393755961e-16       6.931796314272e-12       1.085496414887e-12      -6.142293508982e-15 
  116       4.282752252862e-10       1.309737380719e-13      -4.445609050020e-12       5.825039764074e-16       6.771447458717e-12       1.065852110137e-12      -6.074393471581e-15 
  117       4.327698922234e-10       1.323855246999e-13      -4.525517772318e-12       5.928750304977e-16       6.616160327765e-12       1.046755230163e-12      -6.006615615211e-15 
  118       4.372795456272e-10       1.337487944220e-13      -4.604309620102e-12       6.033531351519e-16       6.465744824744e-12       1.028186002529e-12      -5.938962167412e-15 
  119       4.418031055953e-10       1.350620701806e-13      -4.681910451748e-12       6.139388930152e-16       6.319970637851e-12       1.010120002022e-12      -5.871427115849e-15 
  120       4.463393741721e-10       1.363239000295e-13      -4.758245874741e-12       6.246329120252e-16       6.178566144976e-12       9.925280216264e-13      -5.803995939777e-15 
  121       4.508870319873e-10       1.375328583501e-13      -4.833241273987e-12       6.354358053437e-16       6.041217318519e-12       9.753759434919e-13      -5.736645341500e-15 
  122       4.554446348949e-10       1.386875470661e-13      -4.906821840114e-12       6.463481912896e-16       5.907566630211e-12       9.586246099087e-13      -5.669342977834e-15 
  123       4.600107825801e-10       1.397866432444e-13      -4.978913466986e-12       6.573707333403e-16       5.777290248797e-12       9.422386899630e-13      -5.602065753829e-15 
  124       4.645846534751e-10       1.408290454990e-13      -5.049445500711e-12       6.685042654856e-16       5.650342007898e-12       9.262147077339e-13      -5.534857655617e-15 
  125       4.691655252466e-10       1.418137467748e-13      -5.118348361259e-12       6.797496812146e-16       5.526735532194e-12       9.105560058588e-13      -5.467778086368e-15 
  126       4.737526063446e-10       1.427397910333e-13      -5.185552736324e-12       6.911078949797e-16       5.406467980675e-12       8.952639806009e-13      -5.400883777881e-15 
  127       4.783450339932e-10       1.436062748331e-13      -5.250989616467e-12       7.025798424450e-16       5.289519567460e-12       8.803380235971e-13      -5.334228668089e-15 
  128       4.829418721825e-10       1.444123489099e-13      -5.314590330263e-12       7.141664807330e-16       5.175853082610e-12       8.657754636072e-13      -5.267863778568e-15 
  129       4.875421096608e-10       1.451572197570e-13      -5.376286579446e-12       7.258687886726e-16       5.065413412937e-12       8.515715082616e-13      -5.201837092040e-15 
  130       4.921446579256e-10       1.458401512058e-13      -5.436010474048e-12       7.376877670460e-16       4.958127062824e-12       8.377191858103e-13      -5.136193429881e-15 
  131       4.967483492156e-10       1.464604660061e-13      -5.493694567549e-12       7.496244388368e-16       4.853901675035e-12       8.242092868712e-13      -5.070974329627e-15 
  132       5.013519345024e-10       1.470175474059e-13      -5.549271892019e-12       7.616798494769e-16       4.752625551530e-12       8.110303061782e-13      -5.006217922480e-15 
  133       5.059540814820e-10       1.475108407328e-13      -5.602675993263e-12       7.738550670942e-16       4.654167174275e-12       7.981683843301e-13      -4.941958810813e-15 
  134       5.105533725670e-10       1.479398549734e-13      -5.653840965966e-12       7.861511827600e-16       4.558374726064e-12       7.856072495389e-13      -4.878227945678e-15 
  135       5.151483028774e-10       1.483041643539e-13      -5.702701488836e-12       7.985693107365e-16       4.465075611323e-12       7.733281593781e-13      -4.815052504309e-15 
  136       5.197372782332e-10       1.486034099208e-13      -5.749192859748e-12       8.111105887242e-16       4.374075976929e-12       7.613098425311e-13      -4.752455767633e-15 
  137       5.243187556496e-10       1.488373278926e-13      -5.793251668045e-12       8.237760785784e-16       4.285201872840e-12       7.495330286170e-13      -4.690449242974e-15 
  138       5.288916854832e-10       1.490058346820e-13      -5.834817815550e-12       8.365664563402e-16       4.198428555399e-12       7.379946900031e-13      -4.629008371497e-15 
  139       5.334551114441e-10       1.491089537093e-13      -5.873832772293e-12       8.494822904502e-16       4.113763717963e-12       7.266951701365e-13      -4.568094063038e-15 
  140       5.380080311035e-10       1.491467911538e-13      -5.910238996949e-12       8.625241380204e-16       4.031206838738e-12       7.156336988397e-13      -4.507660055230e-15 
  141       5.425493947897e-10       1.491195377045e-13      -5.943979976025e-12       8.756925444501e-16       3.950748965894e-12       7.048083631800e-13      -4.447652741782e-15 
  142       5.470781044844e-10       1.490274703099e-13      -5.975000263047e-12       8.889880430415e-16       3.872372502669e-12       6.942160783396e-13      -4.388011000772e-15 
  143       5.515930127192e-10       1.488709539287e-13      -6.003245517754e-12       9.024111546156e-16       3.796050992482e-12       6.838525584854e-13      -4.328666022927e-15 
  144       5.560929214710e-10       1.486504432797e-13      -6.028662545279e-12       9.159623871276e-16       3.721748904042e-12       6.737122876388e-13      -4.269541139908e-15 
  145       5.605765810591e-10       1.483664845923e-13      -6.051199335345e-12       9.296422352828e-16       3.649421416457e-12       6.637884905455e-13      -4.210551652597e-15 
  146       5.650426890406e-10       1.480197173568e-13      -6.070805101449e-12       9.434511801524e-16       3.579014204345e-12       6.540731035456e-13      -4.151604659381e-15 
  147       5.694898891072e-10       1.476108760744e-13      -6.087430320051e-12       9.573896887890e-16       3.510463222941e-12       6.445567454431e-13      -4.092598884434e-15 
  148       5.739167699811e-10       1.471407920079e-13      -6.101026769763e-12       9.714582138424e-16       3.443694493208e-12       6.352286883758e-13      -4.033424506009e-15 
  149       5.783218643111e-10       1.466103949314e-13      -6.111547570540e-12       9.856571931752e-16       3.378623886946e-12       6.260768286855e-13      -3.973962984715e-15 
  150       5.827036475689e-10       1.460207148812e-13      -6.118947222864e-12       9.999870494788e-16       3.315156911904e-12       6.170876577874e-13      -3.914086891807e-15 
  151       5.870605369454e-10       1.453728839055e-13      -6.123181646936e-12       1.014448189889e-15       3.253188496884e-12       6.082462330401e-13      -3.853659737468e-15 
  152       5.913908902468e-10       1.446681378153e-13      -6.124208221863e-12       1.029041005601e-15       3.192602776858e-12       5.995361486155e-13      -3.792535799096e-15 
  153       5.956931253305e-10       1.439078014972e-13      -6.121986037448e-12       1.043765874568e-15       3.133297067191e-12       5.909433544762e-13      -3.730600718078e-15 
  154       5.999660932277e-10       1.430932396363e-13      -6.116476593409e-12       1.058623170681e-15       3.075256745703e-12       5.824680739852e-13      -3.667897896910e-15 
  155       6.042087377546e-10       1.422259047292e-13      -6.107643240163e-12       1.073613254715e-15       3.018486952614e-12       5.741139435002e-13      -3.604513576351e-15 
  156       6.084199776035e-10       1.413073547628e-13      -6.095451012001e-12       1.088736470954e-15       2.962988935964e-12       5.658842543586e-13      -3.540537158314e-15 
  157       6.125987058528e-10       1.403392548799e-13      -6.079866667361e-12       1.103993146826e-15       2.908759959917e-12       5.577819433455e-13      -3.476061241780e-15 
  158       6.167437894768e-10       1.393233790465e-13      -6.060858729097e-12       1.119383592533e-15       2.855793213061e-12       5.498095831615e-13      -3.411181658715e-15 
  159       6.208540688563e-10       1.382616117179e-13      -6.038397524753e-12       1.134908100683e-15       2.804077716715e-12       5.419693728911e-13      -3.345997509987e-15 
  160       6.249283572883e-10       1.371559495052e-13      -6.012455226833e-12       1.150566945922e-15       2.753598233234e-12       5.342631284704e-13      -3.280611201286e-15 
  161       6.289654404963e-10       1.360085028424e-13      -5.983005893070e-12       1.166360384563e-15       2.704335174305e-12       5.266922731555e-13      -3.215128479033e-15 
