2 1.4170e-06 1.3309e-05 4.1126e-07 0.7000
3 1.4171e-06 1.5939e-05 3.5564e-07 0.7000
4 1.4173e-06 1.1662e-05 3.3617e-07 0.7000
5 1.4175e-06 1.2466e-05 3.2889e-07 0.7000
6 1.4177e-06 1.0443e-05 3.2342e-07 0.7000
7 1.4180e-06 9.8983e-06 3.2137e-07 0.7000
8 1.4183e-06 9.1409e-06 3.1884e-07 0.7000
9 1.4187e-06 8.4971e-06 3.1813e-07 0.7000
10 1.4191e-06 8.4303e-06 3.1664e-07 0.7000
11 1.4196e-06 7.7068e-06 3.1440e-07 0.7000
12 1.4201e-06 7.3498e-06 3.1209e-07 0.7000
13 1.4206e-06 6.8513e-06 3.1012e-07 0.7000
14 1.4212e-06 6.6719e-06 3.0877e-07 0.7000
15 1.4218e-06 6.3965e-06 3.0815e-07 0.7000
16 1.4225e-06 6.3308e-06 3.0827e-07 0.7000
17 1.4232e-06 5.8686e-06 3.0904e-07 0.7000
18 1.4240e-06 5.6279e-06 3.1029e-07 0.7000
19 1.4248e-06 5.0965e-06 3.1174e-07 0.7000
20 1.4256e-06 5.0781e-06 3.1308e-07 0.7000
21 1.4265e-06 4.8434e-06 3.1401e-07 0.7000
22 1.4274e-06 4.6962e-06 3.1452e-07 0.7000
23 1.4284e-06 4.3847e-06 3.1469e-07 0.7000
24 1.4294e-06 4.4049e-06 3.1461e-07 0.7000
25 1.4304e-06 4.1573e-06 3.1433e-07 0.7000
26 1.4315e-06 4.0600e-06 3.1391e-07 0.7000
27 1.4326e-06 3.9721e-06 3.1342e-07 0.7000
28 1.4338e-06 3.8761e-06 3.1289e-07 0.7000
29 1.4350e-06 3.6851e-06 3.1238e-07 0.7000
30 1.4363e-06 3.6881e-06 3.1191e-07 0.7000
31 1.4376e-06 3.6913e-06 3.1153e-07 0.7000
32 1.4390e-06 3.6945e-06 3.1125e-07 0.7000
33 1.4404e-06 3.6979e-06 3.1105e-07 0.7000
34 1.4418e-06 3.7013e-06 3.1096e-07 0.7000
35 1.4433e-06 3.7049e-06 3.1094e-07 0.7000
36 1.4448e-06 3.7086e-06 3.1100e-07 0.7000
37 1.4464e-06 3.7123e-06 3.1112e-07 0.7000
38 1.4480e-06 3.7162e-06 3.1127e-07 0.7000
39 1.4496e-06 3.7202e-06 3.1143e-07 0.7000
40 1.4513e-06 3.7243e-06 3.1159e-07 0.7000
41 1.4531e-06 3.7285e-06 3.1170e-07 0.7000
42 1.4549e-06 3.7328e-06 3.1178e-07 0.7000
43 1.4567e-06 3.7372e-06 3.1184e-07 0.7000
44 1.4586e-06 3.7417e-06 3.1188e-07 0.7000
45 1.4605e-06 3.7463e-06 3.1191e-07 0.7000
46 1.4625e-06 3.7511e-06 3.1194e-07 0.7000
47 1.4645e-06 3.7559e-06 3.1196e-07 0.7000
48 1.4666e-06 3.7609e-06 3.1199e-07 0.7000
49 1.4687e-06 3.7659e-06 3.1203e-07 0.7000
50 1.4708e-06 3.7711e-06 3.1209e-07 0.7000
51 1.4730e-06 3.7764e-06 3.1215e-07 0.7000
52 1.4753e-06 3.7818e-06 3.1224e-07 0.7000
53 1.4776e-06 3.7873e-06 3.1233e-07 0.7000
54 1.4799e-06 3.7929e-06 3.1245e-07 0.7000
55 1.4823e-06 3.7987e-06 3.1258e-07 0.7000
56 1.4847e-06 3.8045e-06 3.1273e-07 0.7000
57 1.4872e-06 3.8105e-06 3.1288e-07 0.7000
58 1.4898e-06 3.8165e-06 3.1305e-07 0.7000
59 1.4923e-06 3.8227e-06 3.1323e-07 0.7000
60 1.4950e-06 3.8290e-06 3.1341e-07 0.7000
61 1.4976e-06 3.8355e-06 3.1360e-07 0.7000
62 1.5004e-06 3.8420e-06 3.1379e-07 0.7000
63 1.5031e-06 3.8486e-06 3.1398e-07 0.7000
64 1.5060e-06 3.8554e-06 3.1417e-07 0.7000
65 1.5088e-06 3.8623e-06 3.1438e-07 0.7000
66 1.5118e-06 3.8693e-06 3.1458e-07 0.7000
67 1.5147e-06 3.8764e-06 3.1480e-07 0.7000
68 1.5178e-06 3.8837e-06 3.1502e-07 0.7000
69 1.5208e-06 3.8911e-06 3.1525e-07 0.7000
70 1.5240e-06 3.8985e-06 3.1548e-07 0.7000
71 1.5271e-06 3.9062e-06 3.1572e-07 0.7000
72 1.5304e-06 3.9139e-06 3.1597e-07 0.7000
73 1.5337e-06 3.9217e-06 3.1622e-07 0.7000
74 1.5370e-06 3.9297e-06 3.1647e-07 0.7000
75 1.5404e-06 3.9378e-06 3.1674e-07 0.7000
76 1.5438e-06 3.9461e-06 3.1701e-07 0.7000
77 1.5473e-06 3.9544e-06 3.1728e-07 0.7000
78 1.5508e-06 3.9629e-06 3.1756e-07 0.7000
79 1.5544e-06 3.9715e-06 3.1784e-07 0.7000
80 1.5581e-06 3.9802e-06 3.1813e-07 0.7000
81 1.5618e-06 3.9891e-06 3.1841e-07 0.7000
82 1.5656e-06 3.9981e-06 3.1870e-07 0.7000
83 1.5694e-06 4.0072e-06 3.1900e-07 0.7000
