2 1.4170e-06 1.3309e-05 4.1126e-07 0.6000
3 1.4171e-06 1.5939e-05 3.5564e-07 0.6000
4 1.4173e-06 1.1662e-05 3.3617e-07 0.6000
5 1.4175e-06 1.2466e-05 3.2889e-07 0.6000
6 1.4177e-06 1.0443e-05 3.2342e-07 0.6000
7 1.4180e-06 9.8983e-06 3.2137e-07 0.6000
8 1.4183e-06 9.1409e-06 3.1884e-07 0.6000
9 1.4187e-06 8.4971e-06 3.1813e-07 0.6000
10 1.4191e-06 8.4303e-06 3.1664e-07 0.6000
11 1.4196e-06 7.7068e-06 3.1440e-07 0.6000
12 1.4201e-06 7.3498e-06 3.1209e-07 0.6000
13 1.4206e-06 6.8513e-06 3.1012e-07 0.6000
14 1.4212e-06 6.6719e-06 3.0877e-07 0.6000
15 1.4218e-06 6.3965e-06 3.0815e-07 0.6000
16 1.4225e-06 6.3308e-06 3.0827e-07 0.6000
17 1.4232e-06 5.8686e-06 3.0904e-07 0.6000
18 1.4240e-06 5.6279e-06 3.1029e-07 0.6000
19 1.4248e-06 5.0965e-06 3.1174e-07 0.6000
20 1.4256e-06 5.0781e-06 3.1308e-07 0.6000
21 1.4265e-06 4.8434e-06 3.1401e-07 0.6000
22 1.4274e-06 4.6962e-06 3.1452e-07 0.6000
23 1.4284e-06 4.3847e-06 3.1469e-07 0.6000
24 1.4294e-06 4.4049e-06 3.1461e-07 0.6000
25 1.4304e-06 4.1573e-06 3.1433e-07 0.6000
26 1.4315e-06 4.0600e-06 3.1391e-07 0.6000
27 1.4326e-06 3.9721e-06 3.1342e-07 0.6000
28 1.4338e-06 3.8761e-06 3.1289e-07 0.6000
29 1.4350e-06 3.7642e-06 3.1238e-07 0.6000
30 1.4363e-06 3.7728e-06 3.1191e-07 0.6000
31 1.4376e-06 3.7818e-06 3.1153e-07 0.6000
32 1.4390e-06 3.7910e-06 3.1125e-07 0.6000
33 1.4404e-06 3.8006e-06 3.1105e-07 0.6000
34 1.4418e-06 3.8104e-06 3.1096e-07 0.6000
35 1.4433e-06 3.8206e-06 3.1094e-07 0.6000
36 1.4448e-06 3.8311e-06 3.1100e-07 0.6000
37 1.4464e-06 3.8420e-06 3.1112e-07 0.6000
38 1.4480e-06 3.8531e-06 3.1127e-07 0.6000
39 1.4496e-06 3.8646e-06 3.1143e-07 0.6000
40 1.4513e-06 3.8764e-06 3.1159e-07 0.6000
41 1.4531e-06 3.8886e-06 3.1170e-07 0.6000
42 1.4549e-06 3.9010e-06 3.1178e-07 0.6000
43 1.4567e-06 3.9139e-06 3.1184e-07 0.6000
44 1.4586e-06 3.9270e-06 3.1188e-07 0.6000
45 1.4605e-06 3.9405e-06 3.1191e-07 0.6000
46 1.4625e-06 3.9544e-06 3.1194e-07 0.6000
47 1.4645e-06 3.9686e-06 3.1196e-07 0.6000
48 1.4666e-06 3.9832e-06 3.1199e-07 0.6000
49 1.4687e-06 3.9981e-06 3.1203e-07 0.6000
50 1.4708e-06 4.0134e-06 3.1209e-07 0.6000
51 1.4730e-06 4.0290e-06 3.1215e-07 0.6000
52 1.4753e-06 4.0450e-06 3.1224e-07 0.6000
53 1.4776e-06 4.0614e-06 3.1233e-07 0.6000
54 1.4799e-06 4.0782e-06 3.1245e-07 0.6000
55 1.4823e-06 4.0953e-06 3.1258e-07 0.6000
56 1.4847e-06 4.1129e-06 3.1273e-07 0.6000
57 1.4872e-06 4.1308e-06 3.1288e-07 0.6000
58 1.4898e-06 4.1491e-06 3.1305e-07 0.6000
59 1.4923e-06 4.1678e-06 3.1323e-07 0.6000
60 1.4950e-06 4.1869e-06 3.1341e-07 0.6000
61 1.4976e-06 4.2065e-06 3.1360e-07 0.6000
62 1.5004e-06 4.2264e-06 3.1379e-07 0.6000
63 1.5031e-06 4.2468e-06 3.1398e-07 0.6000
64 1.5060e-06 4.2676e-06 3.1417e-07 0.6000
65 1.5088e-06 4.2888e-06 3.1438e-07 0.6000
66 1.5118e-06 4.3104e-06 3.1458e-07 0.6000
67 1.5147e-06 4.3325e-06 3.1480e-07 0.6000
68 1.5178e-06 4.3551e-06 3.1502e-07 0.6000
69 1.5208e-06 4.3781e-06 3.1525e-07 0.6000
70 1.5240e-06 4.4015e-06 3.1548e-07 0.6000
71 1.5271e-06 4.4254e-06 3.1572e-07 0.6000
72 1.5304e-06 4.4498e-06 3.1597e-07 0.6000
73 1.5337e-06 4.4746e-06 3.1622e-07 0.6000
74 1.5370e-06 4.5000e-06 3.1647e-07 0.6000
75 1.5404e-06 4.5258e-06 3.1674e-07 0.6000
76 1.5438e-06 4.5521e-06 3.1701e-07 0.6000
77 1.5473e-06 4.5789e-06 3.1728e-07 0.6000
78 1.5508e-06 4.6063e-06 3.1756e-07 0.6000
79 1.5544e-06 4.6341e-06 3.1784e-07 0.6000
80 1.5581e-06 4.6625e-06 3.1813e-07 0.6000
81 1.5618e-06 4.6914e-06 3.1841e-07 0.6000
82 1.5656e-06 4.7208e-06 3.1870e-07 0.6000
83 1.5694e-06 4.7508e-06 3.1900e-07 0.6000
84 1.5732e-06 4.7814e-06 3.1929e-07 0.6000
85 1.5772e-06 4.8125e-06 3.1959e-07 0.6000
86 1.5812e-06 4.8442e-06 3.1989e-07 0.6000
87 1.5852e-06 4.8764e-06 3.2020e-07 0.6000
88 1.5893e-06 4.9093e-06 3.2050e-07 0.6000
89 1.5934e-06 4.9427e-06 3.2081e-07 0.6000
90 1.5977e-06 4.9768e-06 3.2112e-07 0.6000
91 1.6019e-06 5.0115e-06 3.2143e-07 0.6000
92 1.6063e-06 5.0468e-06 3.2174e-07 0.6000
93 1.6106e-06 5.0827e-06 3.2205e-07 0.6000
94 1.6151e-06 5.1193e-06 3.2236e-07 0.6000
95 1.6196e-06 5.1565e-06 3.2267e-07 0.6000
96 1.6242e-06 5.1944e-06 3.2298e-07 0.6000
97 1.6288e-06 5.2330e-06 3.2329e-07 0.6000
98 1.6335e-06 5.2723e-06 3.2360e-07 0.6000
99 1.6382e-06 5.3123e-06 3.2391e-07 0.6000
100 1.6430e-06 5.3530e-06 3.2421e-07 0.6000
101 1.6479e-06 5.3944e-06 3.2452e-07 0.6000
102 1.6528e-06 5.4365e-06 3.2482e-07 0.6000
103 1.6578e-06 5.4794e-06 3.2511e-07 0.6000
104 1.6629e-06 5.5230e-06 3.2540e-07 0.6000
105 1.6680e-06 5.5675e-06 3.2570e-07 0.6000
106 1.6732e-06 5.6127e-06 3.2598e-07 0.6000
107 1.6785e-06 5.6587e-06 3.2627e-07 0.6000
108 1.6838e-06 5.7055e-06 3.2655e-07 0.6000
109 1.6892e-06 5.7532e-06 3.2684e-07 0.6000
110 1.6947e-06 5.8016e-06 3.2711e-07 0.6000
111 1.7002e-06 5.8510e-06 3.2739e-07 0.6000
112 1.7058e-06 5.9012e-06 3.2766e-07 0.6000
113 1.7114e-06 5.9523e-06 3.2793e-07 0.6000
114 1.7172e-06 6.0043e-06 3.2820e-07 0.6000
115 1.7230e-06 6.0572e-06 3.2847e-07 0.6000
116 1.7289e-06 6.1111e-06 3.2873e-07 0.6000
117 1.7348e-06 6.1659e-06 3.2898e-07 0.6000
118 1.7408e-06 6.2216e-06 3.2924e-07 0.6000
119 1.7469e-06 6.2784e-06 3.2948e-07 0.6000
120 1.7531e-06 6.3361e-06 3.2973e-07 0.6000
121 1.7593e-06 6.3949e-06 3.2996e-07 0.6000
122 1.7656e-06 6.4547e-06 3.3020e-07 0.6000
123 1.7720e-06 6.5155e-06 3.3042e-07 0.6000
124 1.7784e-06 6.5775e-06 3.3064e-07 0.6000
125 1.7850e-06 6.6405e-06 3.3085e-07 0.6000
126 1.7916e-06 6.7046e-06 3.3106e-07 0.6000
127 1.7983e-06 6.7699e-06 3.3125e-07 0.6000
128 1.8050e-06 6.8364e-06 3.3144e-07 0.6000
129 1.8119e-06 6.9040e-06 3.3162e-07 0.6000
130 1.8188e-06 6.9728e-06 3.3180e-07 0.6000
131 1.8258e-06 7.0428e-06 3.3197e-07 0.6000
132 1.8329e-06 7.1141e-06 3.3213e-07 0.6000
133 1.8400e-06 7.1867e-06 3.3229e-07 0.6000
134 1.8473e-06 7.2605e-06 3.3243e-07 0.6000
135 1.8546e-06 7.3357e-06 3.3258e-07 0.6000
136 1.8620e-06 7.4122e-06 3.3271e-07 0.6000
137 1.8695e-06 7.4901e-06 3.3284e-07 0.6000
138 1.8771e-06 7.5694e-06 3.3297e-07 0.6000
139 1.8848e-06 7.6501e-06 3.3309e-07 0.6000
140 1.8925e-06 7.7322e-06 3.3320e-07 0.6000
141 1.9004e-06 7.8159e-06 3.3331e-07 0.6000
142 1.9083e-06 7.9010e-06 3.3341e-07 0.6000
143 1.9163e-06 7.9877e-06 3.3350e-07 0.6000
144 1.9244e-06 8.0759e-06 3.3359e-07 0.6000
145 1.9326e-06 8.1658e-06 3.3368e-07 0.6000
146 1.9409e-06 8.2572e-06 3.3376e-07 0.6000
147 1.9493e-06 8.3504e-06 3.3383e-07 0.6000
148 1.9578e-06 8.4452e-06 3.3390e-07 0.6000
149 1.9664e-06 8.5418e-06 3.3396e-07 0.6000
150 1.9750e-06 8.6401e-06 3.3402e-07 0.6000
151 1.9838e-06 8.7402e-06 3.3407e-07 0.6000
152 1.9927e-06 8.8421e-06 3.3411e-07 0.6000
153 2.0016e-06 8.9460e-06 3.3415e-07 0.6000
154 2.0107e-06 9.0517e-06 3.3419e-07 0.6000
155 2.0198e-06 9.1594e-06 3.3422e-07 0.6000
156 2.0291e-06 9.2690e-06 3.3424e-07 0.6000
157 2.0385e-06 9.3807e-06 3.3426e-07 0.6000
158 2.0479e-06 9.4945e-06 3.3428e-07 0.6000
159 2.0575e-06 9.6104e-06 3.3429e-07 0.6000
160 2.0672e-06 9.7284e-06 3.3430e-07 0.6000
161 2.0770e-06 9.8487e-06 3.3431e-07 0.6000
162 2.0869e-06 9.9712e-06 3.3431e-07 0.6000
163 2.0969e-06 1.0096e-05 3.3431e-07 0.6000
164 2.1070e-06 1.0223e-05 3.3431e-07 0.6000
165 2.1172e-06 1.0353e-05 3.3431e-07 0.6000
166 2.1275e-06 1.0485e-05 3.3430e-07 0.6000
167 2.1380e-06 1.0619e-05 3.3429e-07 0.6000
168 2.1485e-06 1.0756e-05 3.3428e-07 0.6000
169 2.1592e-06 1.0896e-05 3.3427e-07 0.6000
170 2.1700e-06 1.1038e-05 3.3426e-07 0.6000
171 2.1809e-06 1.1183e-05 3.3424e-07 0.6000
172 2.1919e-06 1.1330e-05 3.3422e-07 0.6000
173 2.2031e-06 1.1481e-05 3.3421e-07 0.6000
174 2.2144e-06 1.1634e-05 3.3419e-07 0.6000
175 2.2258e-06 1.1791e-05 3.3417e-07 0.6000
176 2.2373e-06 1.1950e-05 3.3415e-07 0.6000
177 2.2489e-06 1.2113e-05 3.3413e-07 0.6000
178 2.2607e-06 1.2278e-05 3.3411e-07 0.6000
179 2.2726e-06 1.2447e-05 3.3409e-07 0.6000
180 2.2846e-06 1.2619e-05 3.3408e-07 0.6000
181 2.2968e-06 1.2795e-05 3.3406e-07 0.6000
182 2.3091e-06 1.2974e-05 3.3404e-07 0.6000
183 2.3215e-06 1.3156e-05 3.3403e-07 0.6000
184 2.3341e-06 1.3342e-05 3.3402e-07 0.6000
185 2.3468e-06 1.3532e-05 3.3401e-07 0.6000
186 2.3596e-06 1.3725e-05 3.3400e-07 0.6000
187 2.3726e-06 1.3922e-05 3.3400e-07 0.6000
188 2.3857e-06 1.4123e-05 3.3400e-07 0.6000
189 2.3989e-06 1.4329e-05 3.3400e-07 0.6000
190 2.4123e-06 1.4538e-05 3.3401e-07 0.6000
191 2.4259e-06 1.4751e-05 3.3402e-07 0.6000
192 2.4396e-06 1.4969e-05 3.3403e-07 0.6000
193 2.4534e-06 1.5191e-05 3.3405e-07 0.6000
194 2.4674e-06 1.5418e-05 3.3408e-07 0.6000
195 2.4816e-06 1.5649e-05 3.3410e-07 0.6000
196 2.4959e-06 1.5884e-05 3.3414e-07 0.6000
197 2.5104e-06 1.6125e-05 3.3418e-07 0.6000
198 2.5250e-06 1.6370e-05 3.3423e-07 0.6000
199 2.5398e-06 1.6621e-05 3.3428e-07 0.6000
200 2.5547e-06 1.6876e-05 3.3434e-07 0.6000
201 2.5698e-06 1.7137e-05 3.3441e-07 0.6000
202 2.5851e-06 1.7403e-05 3.3448e-07 0.6000
203 2.6005e-06 1.7675e-05 3.3456e-07 0.6000
204 2.6161e-06 1.7952e-05 3.3465e-07 0.6000
205 2.6319e-06 1.8235e-05 3.3474e-07 0.6000
206 2.6479e-06 1.8524e-05 3.3485e-07 0.6000
207 2.6640e-06 1.8819e-05 3.3496e-07 0.6000
208 2.6803e-06 1.9120e-05 3.3508e-07 0.6000
209 2.6968e-06 1.9427e-05 3.3521e-07 0.6000
210 2.7134e-06 1.9741e-05 3.3535e-07 0.6000
211 2.7303e-06 2.0062e-05 3.3550e-07 0.6000
212 2.7473e-06 2.0389e-05 3.3566e-07 0.6000
