# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.636053856022e-10       7.563157557754e-15       2.341142846616e-13       0.000000000000e+00       8.403509873673e-11       8.996549176009e-12      -9.378379655858e-15 
   41       1.660486629558e-10       8.216239615745e-15       2.248384280688e-13       0.000000000000e+00       7.987394158482e-11       8.596922329628e-12      -8.499436227950e-15 
   42       1.685028343925e-10       8.904634302884e-15       2.139452980960e-13       0.000000000000e+00       7.598238686304e-11       8.217884316477e-12      -7.466788387629e-15 
   43       1.709769622638e-10       9.628718390735e-15       2.015109257599e-13       0.000000000000e+00       7.235010792639e-11       7.860614792056e-12      -6.484513145193e-15 
   44       1.734781169398e-10       1.038877513291e-14       1.876362140990e-13       0.000000000000e+00       6.895068314261e-11       7.525219862883e-12      -5.796199691182e-15 
   45       1.760109895608e-10       1.118508250720e-14       1.724122071388e-13       0.000000000000e+00       6.575103300082e-11       7.210982138501e-12      -5.616227202924e-15 
   46       1.785771892072e-10       1.201822118182e-14       1.558003473837e-13       0.000000000000e+00       6.274611516789e-11       6.917425728475e-12      -5.893845541964e-15 
   47       1.811753046887e-10       1.288885011488e-14       1.377187065548e-13       0.000000000000e+00       5.993242237651e-11       6.643406719306e-12      -6.482355756044e-15 
   48       1.838007659550e-10       1.379762166694e-14       1.180742385754e-13       0.000000000000e+00       5.729751776310e-11       6.386721097943e-12      -7.202129332151e-15 
   49       1.864455830544e-10       1.474518197155e-14       9.676204615130e-14       0.000000000000e+00       5.481937086960e-11       6.144028892667e-12      -7.838751130775e-15 
   50       1.891015892504e-10       1.573206041858e-14       7.368614183876e-14       0.000000000000e+00       5.247299130362e-11       5.911811695993e-12      -8.198888409365e-15 
   51       1.917718137841e-10       1.675830187916e-14       4.883007631928e-14       0.000000000000e+00       5.025399296586e-11       5.689727633842e-12      -8.300084372724e-15 
