# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 10000, i.e. number of multipoles equal to 9999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.638741070197e-10       7.640173074528e-15       2.341030278012e-13       6.833879936900e-17       8.378000505115e-11       8.969702154407e-12      -9.092693269608e-15 
   41       1.663246281399e-10       8.297428023580e-15       2.247841490725e-13       7.180007842502e-17       7.963576234925e-11       8.571264342778e-12      -8.190442373915e-15 
   42       1.687863635232e-10       8.990123983779e-15       2.138607182625e-13       7.534897803661e-17       7.575999404810e-11       8.193557547360e-12      -7.210005836539e-15 
   43       1.712682317460e-10       9.718643105519e-15       2.014087225738e-13       7.898556892891e-17       7.214241787906e-11       7.837719013791e-12      -6.325616009246e-15 
   44       1.737771247765e-10       1.048327475264e-14       1.875287041767e-13       8.270990714375e-17       6.875671959249e-11       7.503804343587e-12      -5.743940928638e-15 
   45       1.763175701719e-10       1.128429614293e-14       1.723103500271e-13       8.652202170632e-17       6.556995297484e-11       7.191041555872e-12      -5.643835738698e-15 
   46       1.788911993311e-10       1.212225471133e-14       1.557105278842e-13       9.042187516492e-17       6.257709870827e-11       6.898910558524e-12      -5.969872435073e-15 
   47       1.814966856530e-10       1.299776172163e-14       1.376410324582e-13       9.440938985613e-17       5.977466618218e-11       6.626222745053e-12      -6.580148302338e-15 
   48       1.841295595512e-10       1.391141396139e-14       1.180013745107e-13       9.848445694588e-17       5.715026982820e-11       6.370724682441e-12      -7.301251382439e-15 
   49       1.867819482129e-10       1.486379370979e-14       9.667798509229e-14       1.026469349446e-16       5.468196766400e-11       6.129022076817e-12      -7.926488573327e-15 
   50       1.894457873519e-10       1.585538401801e-14       7.356758918659e-14       1.068966543027e-16       5.234486924141e-11       5.897554992712e-12      -8.270420599640e-15 
   51       1.921240879871e-10       1.688628751411e-14       4.865665237858e-14       1.112334361121e-16       5.013460861200e-11       5.676011980685e-12      -8.354028926539e-15 
   52       1.948222780619e-10       1.795643121543e-14       2.196212356219e-14       1.156570759141e-16       4.804909946513e-11       5.464711246040e-12      -8.266747471356e-15 
   53       1.975449031868e-10       1.906564062321e-14      -6.490516161693e-15       1.201673368932e-16       4.608151080517e-11       5.263604458399e-12      -8.115405628330e-15 
   54       2.002955297874e-10       2.021363570513e-14      -3.666691186384e-14       1.247639486780e-16       4.421994758487e-11       5.072250188122e-12      -8.025106102399e-15 
   55       2.030767085452e-10       2.140012398083e-14      -6.853671244142e-14       1.294466382868e-16       4.245108010538e-11       4.890028795315e-12      -8.108323463975e-15 
   56       2.058900759662e-10       2.262511606108e-14      -1.021167324326e-13       1.342152347139e-16       4.077281968117e-11       4.716910464762e-12      -8.361199264560e-15 
   57       2.087361083992e-10       2.388868145856e-14      -1.374379141464e-13       1.390695882250e-16       3.918423248682e-11       4.552831439163e-12      -8.743021996322e-15 
   58       2.116139715050e-10       2.519085812377e-14      -1.745332174524e-13       1.440095405421e-16       3.768170476265e-11       4.397452500046e-12      -9.205396738553e-15 
   59       2.145214257530e-10       2.653165221092e-14      -2.134377931958e-13       1.490349248970e-16       3.625877729626e-11       4.250141811427e-12      -9.691884837726e-15 
   60       2.174547319173e-10       2.791103784371e-14      -2.541891566125e-13       1.541455660848e-16       3.490597990401e-11       4.109957763481e-12      -1.013764358755e-14 
   61       2.204101524073e-10       2.932886533317e-14      -2.968162997176e-13       1.593413182091e-16       3.361346137436e-11       3.975914529442e-12      -1.048369457120e-14 
   62       2.233890628449e-10       3.078456228648e-14      -3.413037803857e-13       1.646221876946e-16       3.237994357063e-11       3.847887203278e-12      -1.072428635395e-14 
   63       2.263938253591e-10       3.227736468794e-14      -3.876198437237e-13       1.699882381070e-16       3.120549260397e-11       3.725880310278e-12      -1.086957184289e-14 
   64       2.294262509951e-10       3.380639945037e-14      -4.357265977905e-13       1.754395561230e-16       3.008882542507e-11       3.609754997815e-12      -1.093201950998e-14 
   65       2.324875558456e-10       3.537068127614e-14      -4.855798360542e-13       1.809762527800e-16       2.902723300347e-11       3.499220849287e-12      -1.092651722841e-14 
   66       2.355783171814e-10       3.696910951831e-14      -5.371288598495e-13       1.865984647259e-16       2.801650350708e-11       3.393827698065e-12      -1.087047610912e-14 
   67       2.386984295827e-10       3.860046504173e-14      -5.903163008347e-13       1.923063554681e-16       2.705084548148e-11       3.292957441430e-12      -1.078393433721e-14 
   68       2.418475970546e-10       4.026352994416e-14      -6.450886936585e-13       1.981001043410e-16       2.612443477525e-11       3.195990834641e-12      -1.068539274047e-14 
   69       2.450270232283e-10       4.195748190552e-14      -7.014310785047e-13       2.039798680158e-16       2.523659101495e-11       3.102865417020e-12      -1.057810952378e-14 
   70       2.482379864044e-10       4.368157447250e-14      -7.593391232036e-13       2.099458134004e-16       2.438751683563e-11       3.013616450021e-12      -1.046120226392e-14 
   71       2.514813042497e-10       4.543502127176e-14      -8.188090890388e-13       2.159981301509e-16       2.357673228047e-11       2.928208295429e-12      -1.033366523460e-14 
   72       2.547573036366e-10       4.721699601331e-14      -8.798379281469e-13       2.221370316071e-16       2.280303950821e-11       2.846530704508e-12      -1.019436408007e-14 
   73       2.580657904815e-10       4.902663249374e-14      -9.424233809155e-13       2.283627557279e-16       2.206448750056e-11       2.768395107131e-12      -1.004203048869e-14 
   74       2.614060195841e-10       5.086302459961e-14      -1.006564073382e-12       2.346755660268e-16       2.135833676961e-11       2.693530900919e-12      -9.875256866520e-15 
   75       2.647766644659e-10       5.272522631069e-14      -1.072259614634e-12       2.410757525072e-16       2.068102406532e-11       2.621581740384e-12      -9.692491010880e-15 
   76       2.681764103674e-10       5.461219572814e-14      -1.139502718502e-12       2.475635838313e-16       2.002904705815e-11       2.552194966326e-12      -9.493106578255e-15 
   77       2.716059247502e-10       5.652261536812e-14      -1.208253694762e-12       2.541391516881e-16       1.940188265142e-11       2.485316924257e-12      -9.280851623705e-15 
   78       2.750661929981e-10       5.845503895158e-14      -1.278461461625e-12       2.608024996124e-16       1.879953919024e-11       2.420945007026e-12      -9.061022163891e-15 
   79       2.785579100355e-10       6.040794334629e-14      -1.350071043691e-12       2.675536691711e-16       1.822166753510e-11       2.359037520241e-12      -8.839458634149e-15 
   80       2.820814629450e-10       6.237972742230e-14      -1.423023505804e-12       2.743926998982e-16       1.766754463407e-11       2.299511881314e-12      -8.622562622113e-15 
   81       2.856369135842e-10       6.436871090742e-14      -1.497255886897e-12       2.813196292302e-16       1.713605709510e-11       2.242242818524e-12      -8.417313601328e-15 
   82       2.892239812035e-10       6.637313324276e-14      -1.572701133847e-12       2.883344924420e-16       1.662568475824e-11       2.187060570062e-12      -8.231285664870e-15 
   83       2.928420250627e-10       6.839115243819e-14      -1.649288035321e-12       2.954373225819e-16       1.613448426799e-11       2.133749083096e-12      -8.072664258958e-15 
   84       2.964903870598e-10       7.042091930334e-14      -1.726946964579e-12       3.026281682921e-16       1.566056151894e-11       2.082100156357e-12      -7.948143638748e-15 
   85       3.001695229531e-10       7.246081678702e-14      -1.805628346629e-12       3.099071508046e-16       1.520361496720e-11       2.032090125727e-12      -7.856182096506e-15 
   86       3.038800276732e-10       7.450925840127e-14      -1.885287145484e-12       3.172744163196e-16       1.476361923747e-11       1.983729303626e-12      -7.792654074606e-15 
   87       3.076222808206e-10       7.656461649416e-14      -1.965877358432e-12       3.247301191934e-16       1.434035090709e-11       1.937007791716e-12      -7.752851421774e-15 
   88       3.113964353341e-10       7.862522237206e-14      -2.047352047515e-12       3.322744221743e-16       1.393338029463e-11       1.891894620188e-12      -7.731464508587e-15 
   89       3.152024061581e-10       8.068936642197e-14      -2.129663371008e-12       3.399074966389e-16       1.354206324859e-11       1.848336887044e-12      -7.722563342974e-15 
   90       3.190398589111e-10       8.275529823383e-14      -2.212762614901e-12       3.476295228278e-16       1.316553293593e-11       1.806258897374e-12      -7.719578685723e-15 
   91       3.229081985531e-10       8.482122672281e-14      -2.296600224377e-12       3.554406900820e-16       1.280269163079e-11       1.765561302644e-12      -7.715283165977e-15 
   92       3.268065580537e-10       8.688532025162e-14      -2.381125835290e-12       3.633411970788e-16       1.245220250304e-11       1.726120239974e-12      -7.701772396738e-15 
   93       3.307340827195e-10       8.894572684568e-14      -2.466286831349e-12       3.713313089962e-16       1.211280690814e-11       1.687818844948e-12      -7.672210643669e-15 
   94       3.346908567069e-10       9.100063805080e-14      -2.552023699034e-12       3.794115383280e-16       1.178434867951e-11       1.650649081116e-12      -7.626409179559e-15 
   95       3.386770955537e-10       9.304823495048e-14      -2.638274029014e-12       3.875824918268e-16       1.146688942458e-11       1.614623705538e-12      -7.566055903061e-15 
   96       3.426928557589e-10       9.508666932167e-14      -2.724973939283e-12       3.958448170016e-16       1.116039305701e-11       1.579744849113e-12      -7.493030806311e-15 
   97       3.467380275094e-10       9.711406403282e-14      -2.812058086409e-12       4.041992031361e-16       1.086472205342e-11       1.546003600251e-12      -7.409411312158e-15 
   98       3.508123274061e-10       9.912851344207e-14      -2.899459676775e-12       4.126463823056e-16       1.057963371011e-11       1.513379588538e-12      -7.317477611403e-15 
   99       3.549152911904e-10       1.011280837953e-13      -2.987110477819e-12       4.211871303950e-16       1.030477639977e-11       1.481840568407e-12      -7.219718000036e-15 
  100       3.590462664706e-10       1.031108136243e-13      -3.074940829278e-12       4.298222681156e-16       1.003968582825e-11       1.451342002804e-12      -7.118834216465e-15 
  101       3.632044054482e-10       1.050747141448e-13      -3.162879654431e-12       4.385526620235e-16       9.783781291235e-12       1.421826646857e-12      -7.017746778759e-15 
  102       3.673886576440e-10       1.070177696548e-13      -3.250854471341e-12       4.473792255363e-16       9.536361931028e-12       1.393224131543e-12      -6.919600321878e-15 
  103       3.715977626250e-10       1.089379379324e-13      -3.338791404095e-12       4.563029199509e-16       9.296602993239e-12       1.365450547359e-12      -6.827768934912e-15 
  104       3.758305173554e-10       1.108332044213e-13      -3.426616552874e-12       4.653246715262e-16       9.063742867712e-12       1.338427661635e-12      -6.745123587863e-15 
  105       3.800866350488e-10       1.127017522652e-13      -3.514260290710e-12       4.744451077831e-16       8.837681049214e-12       1.312144423706e-12      -6.671710212847e-15 
  106       3.843659893146e-10       1.145418160915e-13      -3.601653570820e-12       4.836647873134e-16       8.618454350026e-12       1.286603030711e-12      -6.606766455474e-15 
  107       3.886683456888e-10       1.163516312527e-13      -3.688726645468e-12       4.929842806276e-16       8.406051702041e-12       1.261799837720e-12      -6.549428837901e-15 
  108       3.929933573776e-10       1.181294348156e-13      -3.775409092142e-12       5.024041702502e-16       8.200412510020e-12       1.237725157155e-12      -6.498729987161e-15 
  109       3.973405610021e-10       1.198734665503e-13      -3.861629839731e-12       5.119250508149e-16       8.001425004852e-12       1.214363058212e-12      -6.453595863497e-15 
  110       4.017093723426e-10       1.215819699197e-13      -3.947317194694e-12       5.215475291593e-16       7.808924596812e-12       1.191691166288e-12      -6.412842988684e-15 
  111       4.060990820824e-10       1.232531930683e-13      -4.032398867239e-12       5.312722244204e-16       7.622692228816e-12       1.169680462397e-12      -6.375175674366e-15 
  112       4.105088515522e-10       1.248853898116e-13      -4.116801997494e-12       5.410997681296e-16       7.442452729682e-12       1.148295082598e-12      -6.339183250379e-15 
