# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 10500, i.e. number of multipoles equal to 10499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.637790937595e-10       7.572292064985e-15       2.342903760191e-13       0.000000000000e+00       8.378000505115e-11       8.969702154407e-12      -9.092693269608e-15 
   41       1.662256179828e-10       8.226171933707e-15       2.249852552715e-13       0.000000000000e+00       7.963576234925e-11       8.571264342778e-12      -8.190442373915e-15 
   42       1.686833124217e-10       8.915417741450e-15       2.140759527862e-13       0.000000000000e+00       7.575999404810e-11       8.193557547360e-12      -7.210005836539e-15 
   43       1.711610986334e-10       9.640412833723e-15       2.016384058903e-13       0.000000000000e+00       7.214241787906e-11       7.837719013791e-12      -6.325616009246e-15 
   44       1.736658716668e-10       1.040144786275e-14       1.877731004637e-13       0.000000000000e+00       6.875671959249e-11       7.503804343587e-12      -5.743940928638e-15 
   45       1.762021620616e-10       1.119880142961e-14       1.725696609333e-13       0.000000000000e+00       6.556995297484e-11       7.191041555872e-12      -5.643835738698e-15 
   46       1.787716034208e-10       1.203302244579e-14       1.559848874860e-13       0.000000000000e+00       6.257709870827e-11       6.898910558524e-12      -5.969872435073e-15 
   47       1.813728710572e-10       1.290472375128e-14       1.379305009427e-13       0.000000000000e+00       5.977466618218e-11       6.626222745053e-12      -6.580148302338e-15 
   48       1.840014971883e-10       1.381450381380e-14       1.183059312324e-13       0.000000000000e+00       5.715026982820e-11       6.370724682441e-12      -7.301251382439e-15 
   49       1.866496106906e-10       1.476294669970e-14       9.699752139793e-14       0.000000000000e+00       5.468196766400e-11       6.129022076817e-12      -7.926488573327e-15 
   50       1.893091487841e-10       1.575053733482e-14       7.390190266273e-14       0.000000000000e+00       5.234486924141e-11       5.897554992712e-12      -8.270420599640e-15 
   51       1.919831235977e-10       1.677738023787e-14       4.900544635728e-14       0.000000000000e+00       5.013460861200e-11       5.676011980685e-12      -8.354028926539e-15 
   52       1.946769639337e-10       1.784340439013e-14       2.232500239606e-14       0.000000000000e+00       4.804909946513e-11       5.464711246040e-12      -8.266747471356e-15 
   53       1.973952160611e-10       1.894843735270e-14      -6.114053503077e-15       0.000000000000e+00       4.608151080517e-11       5.263604458399e-12      -8.115405628330e-15 
   54       2.001414468538e-10       2.009220125107e-14      -3.627747835088e-14       0.000000000000e+00       4.421994758487e-11       5.072250188122e-12      -8.025106102399e-15 
   55       2.029182074501e-10       2.127440581346e-14      -6.813503696135e-14       0.000000000000e+00       4.245108010538e-11       4.890028795315e-12      -8.108323463975e-15 
   56       2.057271355602e-10       2.249506375045e-14      -1.017036549238e-13       0.000000000000e+00       4.077281968117e-11       4.716910464762e-12      -8.361199264560e-15 
   57       2.085687089135e-10       2.375424668913e-14      -1.370143876476e-13       0.000000000000e+00       3.918423248682e-11       4.552831439163e-12      -8.743021996322e-15 
   58       2.114420945186e-10       2.505199475458e-14      -1.741003127382e-13       0.000000000000e+00       3.768170476265e-11       4.397452500046e-12      -9.205396738553e-15 
   59       2.143450541597e-10       2.638831633582e-14      -2.129967034599e-13       0.000000000000e+00       3.625877729626e-11       4.250141811427e-12      -9.691884837726e-15 
   60       2.172738498932e-10       2.776318785166e-14      -2.537412021975e-13       0.000000000000e+00       3.490597990401e-11       4.109957763481e-12      -1.013764358755e-14 
   61       2.202247457337e-10       2.917646190741e-14      -2.963629305690e-13       0.000000000000e+00       3.361346137436e-11       3.975914529442e-12      -1.048369457120e-14 
   62       2.231991203896e-10       3.062756820463e-14      -3.408465709760e-13       0.000000000000e+00       3.237994357063e-11       3.847887203278e-12      -1.072428635395e-14 
   63       2.261993396608e-10       3.211574477640e-14      -3.871604938919e-13       0.000000000000e+00       3.120549260397e-11       3.725880310278e-12      -1.086957184289e-14 
   64       2.292272185278e-10       3.364012059390e-14      -4.352669357291e-13       0.000000000000e+00       3.008882542507e-11       3.609754997815e-12      -1.093201950998e-14 
   65       2.322839772941e-10       3.519971242565e-14      -4.851218212688e-13       0.000000000000e+00       2.902723300347e-11       3.499220849287e-12      -1.092651722841e-14 
   66       2.353701977288e-10       3.679342169669e-14      -5.366745860924e-13       0.000000000000e+00       2.801650350708e-11       3.393827698065e-12      -1.087047610912e-14 
   67       2.384857792092e-10       3.842003134778e-14      -5.898679990111e-13       0.000000000000e+00       2.705084548148e-11       3.292957441430e-12      -1.078393433721e-14 
   68       2.416304307339e-10       4.007832551361e-14      -6.446487347916e-13       0.000000000000e+00       2.612443477525e-11       3.195990834641e-12      -1.068539274047e-14 
   69       2.448053607666e-10       4.176748373744e-14      -7.010019769500e-13       0.000000000000e+00       2.523659101495e-11       3.102865417020e-12      -1.057810952378e-14 
   70       2.480118525847e-10       4.348676135946e-14      -7.589235396160e-13       0.000000000000e+00       2.438751683563e-11       3.013616450021e-12      -1.046120226392e-14 
   71       2.512507290929e-10       4.523537376577e-14      -8.184098332357e-13       0.000000000000e+00       2.357673228047e-11       2.928208295429e-12      -1.033366523460e-14 
   72       2.545223226707e-10       4.701249638875e-14      -8.794579619462e-13       0.000000000000e+00       2.280303950821e-11       2.846530704508e-12      -1.019436408007e-14 
   73       2.578264450201e-10       4.881726470739e-14      -9.420658209490e-13       0.000000000000e+00       2.206448750056e-11       2.768395107131e-12      -1.004203048869e-14 
   74       2.611623570131e-10       5.064877424767e-14      -1.006232193885e-12       0.000000000000e+00       2.135833676961e-11       2.693530900919e-12      -9.875256866520e-15 
   75       2.645287385396e-10       5.250608058291e-14      -1.071956850207e-12       0.000000000000e+00       2.068102406532e-11       2.621581740384e-12      -9.692491010880e-15 
   76       2.679242809305e-10       5.438814331611e-14      -1.139232666339e-12       0.000000000000e+00       2.002904705815e-11       2.552194966326e-12      -9.493106578255e-15 
   77       2.713496556008e-10       5.629364623297e-14      -1.208020115196e-12       0.000000000000e+00       1.940188265142e-11       2.485316924257e-12      -9.280851623705e-15 
   78       2.748058512853e-10       5.822114420119e-14      -1.278268279997e-12       0.000000000000e+00       1.879953919024e-11       2.420945007026e-12      -9.061022163891e-15 
   79       2.782935662057e-10       6.016911514927e-14      -1.349922352679e-12       0.000000000000e+00       1.822166753510e-11       2.359037520241e-12      -8.839458634149e-15 
   80       2.818131906847e-10       6.213595891815e-14      -1.422923567712e-12       0.000000000000e+00       1.766754463407e-11       2.299511881314e-12      -8.622562622113e-15 
   81       2.853647897603e-10       6.411999611291e-14      -1.497209135911e-12       0.000000000000e+00       1.713605709510e-11       2.242242818524e-12      -8.417313601328e-15 
   82       2.889480857993e-10       6.611946695440e-14      -1.572712178257e-12       0.000000000000e+00       1.662568475824e-11       2.187060570062e-12      -8.231285664870e-15 
   83       2.925624411118e-10       6.813253013089e-14      -1.649361659704e-12       0.000000000000e+00       1.613448426799e-11       2.133749083096e-12      -8.072664258958e-15 
   84       2.962072006061e-10       7.015733692133e-14      -1.727088126181e-12       0.000000000000e+00       1.566056151894e-11       2.082100156357e-12      -7.948143638748e-15 
