# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   59       2.142771664259e-10       2.648958373006e-14      -2.132657561917e-13       1.374279372462e-16       3.632390953253e-11       4.260262822774e-12      -9.596765385405e-15 
   60       2.172066283858e-10       2.786622116843e-14      -2.539760510262e-13       1.421464476851e-16       3.496604664811e-11       4.119589185464e-12      -1.003124816381e-14 
   61       2.201580990100e-10       2.928132046895e-14      -2.965494851706e-13       1.469441765628e-16       3.366872295092e-11       3.985146467338e-12      -1.037699472743e-14 
   62       2.231329513401e-10       3.073433260510e-14      -3.409710717488e-13       1.518210805159e-16       3.243065328338e-11       3.856805921660e-12      -1.062783501997e-14 
   63       2.261335586929e-10       3.222450015727e-14      -3.872111079474e-13       1.567771439369e-16       3.125190196664e-11       3.734555371871e-12      -1.079206875069e-14 
   64       2.291617462115e-10       3.375095634913e-14      -4.352341069404e-13       1.618123593957e-16       3.013117915916e-11       3.618236105762e-12      -1.087997937536e-14 
   65       2.322187471400e-10       3.531272187977e-14      -4.849986352192e-13       1.669267282474e-16       2.906576376076e-11       3.507534550672e-12      -1.090392372316e-14 
   66       2.353051590993e-10       3.690870175580e-14      -5.364571499211e-13       1.721202612401e-16       2.805142631655e-11       3.401973948693e-12      -1.087842162358e-14 
   67       2.384209003617e-10       3.853768212346e-14      -5.895558361593e-13       1.773929791226e-16       2.708235192091e-11       3.300906031875e-12      -1.082024553334e-14 
   68       2.415656972419e-10       4.019844594252e-14      -6.442443840286e-13       1.827449187133e-16       2.615269293672e-11       3.203685025364e-12      -1.074494007017e-14 
   69       2.447407586855e-10       4.189015430658e-14      -7.005079837123e-13       1.881761511745e-16       2.526176483092e-11       3.110249207126e-12      -1.065536133875e-14 
   70       2.479473640064e-10       4.361203705235e-14      -7.583415509846e-13       1.936867685496e-16       2.440976949070e-11       3.020642773937e-12      -1.055096571032e-14 
   71       2.511863321928e-10       4.536328062818e-14      -8.177404510517e-13       1.992768793642e-16       2.359622378276e-11       2.934840343785e-12      -1.043117279584e-14 
   72       2.544579917659e-10       4.714302796555e-14      -8.787005900925e-13       2.049466093739e-16       2.281992414058e-11       2.852743294187e-12      -1.029536376612e-14 
   73       2.577621506390e-10       4.895037835067e-14      -9.412185067994e-13       2.106961023113e-16       2.207891115164e-11       2.774176100515e-12      -1.014287967198e-14 
   74       2.610980659759e-10       5.078438729596e-14      -1.005291463920e-12       2.165255206337e-16       2.137043414464e-11       2.698882674315e-12      -9.973019764458e-15 
   75       2.644644140500e-10       5.264406641165e-14      -1.070917539798e-12       2.224350462705e-16       2.069091577671e-11       2.626522701632e-12      -9.785039814947e-15 
   76       2.678598807733e-10       5.452833869200e-14      -1.138088066854e-12       2.284248646338e-16       2.003683989492e-11       2.556758096654e-12      -9.579092643562e-15 
   77       2.712851242362e-10       5.643589524452e-14      -1.206763152786e-12       2.344951116303e-16       1.940768031970e-11       2.489538657677e-12      -9.359251423519e-15 
   78       2.747411169482e-10       5.836531207990e-14      -1.276891841116e-12       2.406459182996e-16       1.880344428268e-11       2.424862091364e-12      -9.131037200382e-15 
   79       2.782285397845e-10       6.031509135368e-14      -1.348419303907e-12       2.468774270922e-16       1.822378031889e-11       2.362686734152e-12      -8.900542948651e-15 
   80       2.817477645715e-10       6.228366032356e-14      -1.421286776379e-12       2.531897922735e-16       1.766796178649e-11       2.302929738458e-12      -8.674451212673e-15 
   81       2.852988366731e-10       6.426937030667e-14      -1.495431491511e-12       2.595831803284e-16       1.713487038649e-11       2.245465258889e-12      -8.460051747552e-15 
   82       2.888814575770e-10       6.627049563686e-14      -1.570786614657e-12       2.660577703651e-16       1.662297968244e-11       2.190122638450e-12      -8.265259160057e-15 
   83       2.924949674806e-10       6.828523262199e-14      -1.647281178149e-12       2.726137545197e-16       1.613033862018e-11       2.136684594756e-12      -8.098630549538e-15 
   84       2.961386925018e-10       7.031176584011e-14      -1.724845799699e-12       2.792513373174e-16       1.565504561630e-11       2.084940994039e-12      -7.967183780284e-15 
   85       2.998130905927e-10       7.234848193981e-14      -1.803431070070e-12       2.859707327483e-16       1.519679722589e-11       2.034864388915e-12      -7.869398089460e-15 
   86       3.035187645500e-10       7.439378953648e-14      -1.882992107973e-12       2.927721674456e-16       1.475556718902e-11       1.986460390865e-12      -7.801080076919e-15 
   87       3.072561031610e-10       7.644605511245e-14      -1.963483078649e-12       2.996558820668e-16       1.433113057468e-11       1.939713803224e-12      -7.757440866865e-15 
   88       3.110252699178e-10       7.850360310608e-14      -2.044857225682e-12       3.066221316807e-16       1.392305554540e-11       1.894587741639e-12      -7.733076784577e-15 
   89       3.148261917318e-10       8.056471600070e-14      -2.127066902820e-12       3.136711861534e-16       1.353069512176e-11       1.851022754522e-12      -7.721950033150e-15 
   90       3.186585476477e-10       8.262763441374e-14      -2.210063605785e-12       3.208033305358e-16       1.315317894699e-11       1.808935943516e-12      -7.717369370221e-15 
   91       3.225217575578e-10       8.469055718570e-14      -2.293798004090e-12       3.280188654500e-16       1.278940505152e-11       1.768220083947e-12      -7.711970784711e-15 
   92       3.264149709166e-10       8.675164146922e-14      -2.378219972857e-12       3.353181074762e-16       1.243803161757e-11       1.728742745286e-12      -7.697698173549e-15 
   93       3.303373476189e-10       8.880902559672e-14      -2.463277111081e-12       3.427014085696e-16       1.209779529183e-11       1.690379880014e-12      -7.667576604182e-15 
   94       3.342889734740e-10       9.086090142437e-14      -2.548909972402e-12       3.501692168140e-16       1.176853877474e-11       1.653124279363e-12      -7.621379150464e-15 
   95       3.382700621933e-10       9.290545308389e-14      -2.635056172531e-12       3.577220255633e-16       1.145032327335e-11       1.616991879042e-12      -7.560780588266e-15 
   96       3.422806683165e-10       9.494083556975e-14      -2.721651849773e-12       3.653603558641e-16       1.114311202120e-11       1.581988343284e-12      -7.487645963104e-15 
   97       3.463206799365e-10       9.696517514083e-14      -2.808631676068e-12       3.730847571043e-16       1.084676652535e-11       1.548108658443e-12      -7.404035873409e-15 
   98       3.503898114238e-10       9.897656972221e-14      -2.895928868029e-12       3.808958076603e-16       1.056104281341e-11       1.515336726598e-12      -7.312211753785e-15 
   99       3.544875961514e-10       1.009730893068e-13      -2.983475197986e-12       3.887941155457e-16       1.028558768059e-11       1.483644959152e-12      -7.214641158276e-15 
  100       3.586133792198e-10       1.029527763570e-13      -3.071201005019e-12       3.967803190587e-16       1.001993493675e-11       1.452993870434e-12      -7.114003043633e-15 
  101       3.627663101813e-10       1.049136462067e-13      -3.159035206000e-12       4.048550874304e-16       9.763501653413e-12       1.423331671295e-12      -7.013193052572e-15 
  102       3.669453357650e-10       1.068536874625e-13      -3.246905306633e-12       4.130191214726e-16       9.515584410839e-12       1.394593862714e-12      -6.915328797043e-15 
  103       3.711491926015e-10       1.087708624060e-13      -3.334737412492e-12       4.212731542258e-16       9.275355545039e-12       1.366702829395e-12      -6.823755141493e-15 
  104       3.753766750850e-10       1.106631607911e-13      -3.422457622232e-12       4.296179198959e-16       9.042050742823e-12       1.339585596202e-12      -6.741317673785e-15 
  105       3.796274958387e-10       1.125287686489e-13      -3.509996397779e-12       4.380540544880e-16       8.815568770981e-12       1.313230704535e-12      -6.668059964911e-15 
  106       3.839015284635e-10       1.143659231412e-13      -3.597284807816e-12       4.465821828954e-16       8.595946142325e-12       1.287638297247e-12      -6.603223644043e-15 
  107       3.881985385802e-10       1.161728621770e-13      -3.684253224244e-12       4.552029497078e-16       8.383171371868e-12       1.262802437593e-12      -6.545949707709e-15 
  108       3.925181795777e-10       1.179478254012e-13      -3.770831348406e-12       4.639170195111e-16       8.177183326580e-12       1.238710902421e-12      -6.495275761167e-15 
  109       3.968599883612e-10       1.196890551832e-13      -3.856948237321e-12       4.727250771867e-16       7.977869575161e-12       1.215344975365e-12      -6.450133259771e-15 
  110       4.012233811003e-10       1.213947976050e-13      -3.942532329903e-12       4.816278282114e-16       7.785064737801e-12       1.192679240037e-12      -6.409344750347e-15 
  111       4.056076489776e-10       1.230633034499e-13      -4.027511473199e-12       4.906259989562e-16       7.598548835950e-12       1.170681373217e-12      -6.371621112558e-15 
