2  59.0171	2.107346e+00	9.871848e+00	9.233171e-01	1.365695e+01	1.242573e-01	1.008252e+00	1.021524e-01	6.849021e-01	
4  47.9112	2.060056e+00	1.081420e+01	9.098912e-01	1.131667e+01	1.861076e-01	1.008252e+00	9.803864e-02	6.849021e-01	
3  43.003	2.088953e+00	1.058924e+01	7.734140e-01	1.091827e+01	2.340358e-01	1.008252e+00	9.558660e-02	6.849021e-01	
1  43.0047	2.093347e+00	1.131965e+01	6.666061e-01	1.162863e+01	1.277110e-01	1.008252e+00	9.465995e-02	6.849021e-01	
2  16.0376	2.035911e+00	9.699036e+00	7.112121e-01	9.789578e+00	1.941761e-01	1.008252e+00	8.270258e-02	6.849021e-01	
19  -1.76852	1.975563e+00	9.497392e+00	6.536282e-01	9.895641e+00	6.174151e-03	1.008252e+00	6.954149e-02	6.849021e-01	
1  -1.93599	2.018827e+00	8.132502e+00	8.340242e-01	9.815328e+00	8.005372e-02	1.008252e+00	6.835759e-02	6.849021e-01	
3  -2.36719	2.053180e+00	7.468942e+00	8.554639e-01	8.786609e+00	9.026561e-02	1.008252e+00	6.170802e-02	6.849021e-01	
13  -1.76935	2.023480e+00	7.307979e+00	7.599706e-01	8.178315e+00	1.798114e-01	1.008252e+00	6.376906e-02	6.849021e-01	
16  -3.6597	2.003191e+00	8.149067e+00	7.019321e-01	8.389162e+00	1.563453e-02	1.008252e+00	5.786447e-02	6.849021e-01	
32  -3.59875	2.012393e+00	8.144037e+00	7.070178e-01	8.824692e+00	8.443568e-02	1.008252e+00	6.341556e-02	6.849021e-01	
2  -2.44605	2.030606e+00	8.563601e+00	6.197952e-01	1.016157e+01	6.251086e-02	1.008252e+00	6.700703e-02	6.849021e-01	
2  -1.09236	2.065308e+00	7.186531e+00	6.509611e-01	1.013610e+01	9.391957e-02	1.008252e+00	6.183637e-02	6.849021e-01	
19  -1.53037	2.079356e+00	8.133404e+00	5.785473e-01	8.403804e+00	1.450397e-01	1.008252e+00	6.484401e-02	6.849021e-01	
3  -1.19503	2.095946e+00	8.217303e+00	5.788381e-01	9.347505e+00	1.090527e-01	1.008252e+00	6.540509e-02	6.849021e-01	
1  -2.74462	2.109194e+00	8.365075e+00	6.387227e-01	9.242078e+00	9.645766e-03	1.008252e+00	6.016677e-02	6.849021e-01	
22  -3.63798	2.063633e+00	8.325030e+00	6.097371e-01	1.021030e+01	1.723073e-02	1.008252e+00	6.213626e-02	6.849021e-01	
4  -2.45074	2.021551e+00	7.943131e+00	6.627196e-01	8.983275e+00	1.255708e-01	1.008252e+00	6.508262e-02	6.849021e-01	
