2  46.9504	2.088006e+00	9.883735e+00	8.251706e-01	1.350281e+01	1.172362e-01	1.008252e+00	9.714881e-02	6.849021e-01	
2  43.5683	2.028359e+00	1.010058e+01	9.320937e-01	1.265776e+01	9.966783e-02	1.008252e+00	9.626954e-02	6.849021e-01	
8  38.9326	2.005587e+00	1.084146e+01	9.961615e-01	1.204536e+01	8.993266e-03	1.008252e+00	9.249153e-02	6.849021e-01	
2  29.581	2.013985e+00	1.031541e+01	9.602176e-01	1.104470e+01	1.027339e-01	1.008252e+00	8.957919e-02	6.849021e-01	
2  3.89842	2.011748e+00	8.923294e+00	8.983313e-01	9.752900e+00	1.005627e-01	1.008252e+00	7.469356e-02	6.849021e-01	
2  4.31471	2.043454e+00	9.426425e+00	7.408845e-01	1.008000e+01	5.826472e-02	1.008252e+00	7.397155e-02	6.849021e-01	
2  -2.18048	2.033222e+00	8.615198e+00	7.059313e-01	9.859267e+00	5.880173e-02	1.008252e+00	6.769262e-02	6.849021e-01	
5  -2.46455	2.065217e+00	8.034925e+00	7.368792e-01	1.120652e+01	1.826056e-02	1.008252e+00	6.570069e-02	6.849021e-01	
9  -1.55109	2.021543e+00	7.393059e+00	5.930443e-01	1.085527e+01	1.125248e-01	1.008252e+00	6.564984e-02	6.849021e-01	
7  -1.97117	2.017722e+00	7.381647e+00	6.046971e-01	1.123736e+01	4.734697e-02	1.008252e+00	6.075177e-02	6.849021e-01	
20  -1.03071	2.054835e+00	7.383066e+00	5.860263e-01	1.161363e+01	9.564567e-02	1.008252e+00	6.586215e-02	6.849021e-01	
13  -2.96252	2.030499e+00	7.954507e+00	6.066284e-01	9.846054e+00	6.897876e-02	1.008252e+00	6.274589e-02	6.849021e-01	
10  -4.64011	2.009407e+00	8.596378e+00	5.975287e-01	8.866273e+00	4.132223e-02	1.008252e+00	6.260806e-02	6.849021e-01	
24  -3.51411	2.033694e+00	8.768154e+00	5.432842e-01	9.244268e+00	6.024036e-02	1.008252e+00	6.495948e-02	6.849021e-01	
3  -1.78984	1.995370e+00	7.635730e+00	4.053874e-01	8.982462e+00	1.882248e-01	1.008252e+00	6.529900e-02	6.849021e-01	
8  -2.64885	1.980884e+00	8.084553e+00	5.061727e-01	9.286733e+00	5.222449e-02	1.008252e+00	5.944586e-02	6.849021e-01	
3  -1.58884	1.977498e+00	7.730338e+00	4.789163e-01	8.218282e+00	1.562429e-01	1.008252e+00	6.184723e-02	6.849021e-01	
20  -4.39693	1.941408e+00	8.898342e+00	2.938954e-01	9.003457e+00	7.404157e-02	1.008252e+00	6.406294e-02	6.849021e-01	
1  0.227556	1.921760e+00	8.249011e+00	2.185642e-01	1.031871e+01	8.184864e-02	1.008252e+00	5.938079e-02	6.849021e-01	
3  -4.54275	1.928533e+00	7.466015e+00	1.755101e-03	1.088700e+01	1.212220e-01	1.008252e+00	6.152445e-02	6.849021e-01	
30  -4.12455	1.908262e+00	7.472767e+00	8.183583e-02	8.991243e+00	1.290446e-01	1.008252e+00	6.323148e-02	6.849021e-01	
3  -4.11081	1.878429e+00	9.009677e+00	3.696199e-02	8.950518e+00	1.351890e-01	1.008252e+00	6.040399e-02	6.849021e-01	
1  -2.32524	1.924506e+00	9.458151e+00	1.340895e-01	8.543099e+00	1.372158e-01	1.008252e+00	6.761600e-02	6.849021e-01	
5  -1.30909	1.894796e+00	7.847348e+00	2.626011e-01	9.405618e+00	1.979927e-01	1.008252e+00	6.831282e-02	6.849021e-01	
1  -0.256955	1.871443e+00	8.056664e+00	3.480335e-01	9.946073e+00	9.075516e-02	1.008252e+00	6.078321e-02	6.849021e-01	
3  -2.13052	1.883689e+00	8.383545e+00	3.775866e-01	9.423108e+00	8.533405e-02	1.008252e+00	6.180126e-02	6.849021e-01	
15  -2.48064	1.873376e+00	8.314764e+00	4.492762e-01	9.741203e+00	4.201868e-03	1.008252e+00	5.740804e-02	6.849021e-01	
18  -4.55621	1.857755e+00	8.948628e+00	4.674482e-01	1.009003e+01	3.521281e-02	1.008252e+00	6.461904e-02	6.849021e-01	
7  -0.0772091	1.811939e+00	8.564938e+00	5.934640e-01	9.419699e+00	1.403246e-01	1.008252e+00	6.994706e-02	6.849021e-01	
5  0.689899	1.780545e+00	7.663144e+00	6.589781e-01	8.473158e+00	1.589046e-01	1.008252e+00	6.417839e-02	6.849021e-01	
10  0.477013	1.776296e+00	6.746275e+00	5.756192e-01	1.041998e+01	1.747498e-01	1.008252e+00	6.666579e-02	6.849021e-01	
6  1.34869	1.828672e+00	7.192533e+00	6.723326e-01	8.897620e+00	1.187405e-01	1.008252e+00	6.049682e-02	6.849021e-01	
3  -0.242229	1.817333e+00	7.482235e+00	6.103148e-01	8.182152e+00	2.077386e-01	1.008252e+00	6.522031e-02	6.849021e-01	
1  0.703257	1.781976e+00	6.983841e+00	8.764156e-01	8.108307e+00	2.247469e-01	1.008252e+00	6.635205e-02	6.849021e-01	
8  2.6262	1.758668e+00	6.462122e+00	9.376192e-01	8.135536e+00	2.916518e-01	1.008252e+00	7.034942e-02	6.849021e-01	
10  3.09584	1.735854e+00	6.488545e+00	9.327418e-01	8.381107e+00	1.923434e-01	1.008252e+00	6.370669e-02	6.849021e-01	
7  1.14517	1.766258e+00	6.944358e+00	9.898177e-01	8.928648e+00	8.237697e-02	1.008252e+00	6.086488e-02	6.849021e-01	
10  0.964067	1.739406e+00	8.053784e+00	1.020847e+00	1.041572e+01	5.490827e-02	1.008252e+00	7.227498e-02	6.849021e-01	
6  2.29561	1.764933e+00	7.710427e+00	1.054462e+00	1.024589e+01	9.559042e-02	1.008252e+00	7.360886e-02	6.849021e-01	
2  4.29934	1.784524e+00	6.932282e+00	1.233740e+00	8.586231e+00	2.492635e-01	1.008252e+00	7.467115e-02	6.849021e-01	
4  2.97253	1.826804e+00	8.182801e+00	1.223324e+00	9.051105e+00	1.577895e-01	1.008252e+00	7.542367e-02	6.849021e-01	
6  -5.15872	1.844786e+00	7.056172e+00	1.082783e+00	9.824861e+00	2.835316e-02	1.008252e+00	6.347614e-02	6.849021e-01	
6  -4.59838	1.808118e+00	8.274759e+00	1.148413e+00	8.428529e+00	6.124372e-02	1.008252e+00	6.474107e-02	6.849021e-01	
23  -4.12093	1.841323e+00	7.847641e+00	1.048144e+00	9.636323e+00	5.150560e-02	1.008252e+00	6.745367e-02	6.849021e-01	
5  -3.28581	1.897572e+00	6.939894e+00	1.049208e+00	9.028924e+00	9.016005e-02	1.008252e+00	6.291639e-02	6.849021e-01	
3  -3.78569	1.893439e+00	7.074585e+00	1.219825e+00	8.598896e+00	1.053995e-01	1.008252e+00	6.434371e-02	6.849021e-01	
13  -4.68708	1.897343e+00	6.513634e+00	1.232072e+00	9.363782e+00	5.585596e-02	1.008252e+00	6.296583e-02	6.849021e-01	
21  -5.39768	1.854153e+00	7.104450e+00	1.048259e+00	1.071314e+01	6.236381e-03	1.008252e+00	6.536549e-02	6.849021e-01	
1  -5.18634	1.837286e+00	7.759912e+00	1.054823e+00	9.733752e+00	2.703494e-02	1.008252e+00	6.582326e-02	6.849021e-01	
3  -2.54465	1.855777e+00	7.280149e+00	9.442007e-01	8.932307e+00	8.150450e-02	1.008252e+00	6.185850e-02	6.849021e-01	
4  1.95437	1.842287e+00	6.260304e+00	9.713862e-01	9.606726e+00	9.200287e-02	1.008252e+00	5.943340e-02	6.849021e-01	
4  -2.90529	1.864620e+00	6.816514e+00	1.033610e+00	9.576489e+00	9.141417e-02	1.008252e+00	6.491087e-02	6.849021e-01	
