# ell  TT    EE    TE
5.920000000000000000e+02 4.082583678006553723e-02 3.181402852366304441e-04 5.272125420559765950e-04
5.930000000000000000e+02 4.053427953916489274e-02 3.221109759588619212e-04 5.269987826548069420e-04
5.940000000000000000e+02 4.024361654914286601e-02 3.260876740746511556e-04 5.262200597849933485e-04
5.950000000000000000e+02 3.995391837397637563e-02 3.300684055118630056e-04 5.248819963452746673e-04
5.960000000000000000e+02 3.966525557762253656e-02 3.340511861986038755e-04 5.229902152344435276e-04
5.970000000000000000e+02 3.937769882407939070e-02 3.380340520622904829e-04 5.205503393511569247e-04
5.980000000000000000e+02 3.909169837730234326e-02 3.420150190309510069e-04 5.175679915945301463e-04
5.990000000000000000e+02 3.880733110127786850e-02 3.459921130322941266e-04 5.140487948631627252e-04
6.000000000000000000e+02 3.852428945997939808e-02 3.499633799942190437e-04 5.099983720558645293e-04
6.010000000000000000e+02 3.824264431736269787e-02 3.539268158444129272e-04 5.054223460715942876e-04
6.020000000000000000e+02 3.796246633742577509e-02 3.578804665107279790e-04 5.003263398090137658e-04
6.030000000000000000e+02 3.768382598412640949e-02 3.618223479210377707e-04 4.947159761669468183e-04
6.040000000000000000e+02 3.740679402144199417e-02 3.657504960029696805e-04 4.885968780443200815e-04
6.050000000000000000e+02 3.713144111333904762e-02 3.696629166845325203e-04 4.819746683397214330e-04
6.060000000000000000e+02 3.685783792381938651e-02 3.735576558933372026e-04 4.748549699521096559e-04
6.070000000000000000e+02 3.658605501682633820e-02 3.774327395573496332e-04 4.672434057803724638e-04
6.080000000000000000e+02 3.631616315634184772e-02 3.812861736043685057e-04 4.591455987231441382e-04
6.090000000000000000e+02 3.604823280634353311e-02 3.851159939620160482e-04 4.505671716793819984e-04
6.100000000000000000e+02 3.578233483081257743e-02 3.889202365582296664e-04 4.415137475476778794e-04
6.110000000000000000e+02 3.551853979370406950e-02 3.926969173207451843e-04 4.319909492270819626e-04
6.120000000000000000e+02 3.525691835901748061e-02 3.964440521774619777e-04 4.220043996162926598e-04
6.130000000000000000e+02 3.499754119070456332e-02 4.001596870561796647e-04 4.115597216141026003e-04
6.140000000000000000e+02 3.474047885273959246e-02 4.038418378845882615e-04 4.006625381193414386e-04
6.150000000000000000e+02 3.448580220911452027e-02 4.074885205905043111e-04 3.893184720308193137e-04
6.160000000000000000e+02 3.423358172378496850e-02 4.110977811018566141e-04 3.775331462473952623e-04
6.170000000000000000e+02 3.398388806072749624e-02 4.146676253464285766e-04 3.653121836677985417e-04
6.180000000000000000e+02 3.373679208393469409e-02 4.181960992518480246e-04 3.526612071909416397e-04
6.190000000000000000e+02 3.349236465734962281e-02 4.216812087460648437e-04 3.395858397153762756e-04
6.200000000000000000e+02 3.325067534497119781e-02 4.251209897568489844e-04 3.260917041402144846e-04
6.210000000000000000e+02 3.301179551076422608e-02 4.285134582120233866e-04 3.121844233642189718e-04
