# ell  TT    EE    TE     PP     TP
8.200000000000000000e+01 1.974536891866603527e+00 4.576567259515893393e-04 -1.072857047422116905e-02 4.246192509583565650e-10 4.382008616672643320e-07
8.300000000000000000e+01 1.951748939785514114e+00 4.603441167112224015e-04 -1.098325576584488483e-02 4.142633097946346130e-10 4.222039349438266699e-07
8.400000000000000000e+01 1.929675174538496130e+00 4.628571362335137857e-04 -1.123013547127504376e-02 4.042770097174866382e-10 4.069461663217323789e-07
8.500000000000000000e+01 1.908287030175966903e+00 4.651954363988880081e-04 -1.146924011215624123e-02 3.946376665609084110e-10 3.923966386593888122e-07
8.600000000000000000e+01 1.887558616779697385e+00 4.673591712205137690e-04 -1.170061591021168308e-02 3.853342504574468664e-10 3.785294702061475156e-07
8.700000000000000000e+01 1.867464044329177009e+00 4.693484947116419517e-04 -1.192430908717614924e-02 3.763632881840574747e-10 3.653156528006783763e-07
8.800000000000000000e+01 1.847977423004294906e+00 4.711636608855031987e-04 -1.214036586478679618e-02 3.677037800208731452e-10 3.527230518766105447e-07
8.900000000000000000e+01 1.829072862886508055e+00 4.728048237553344069e-04 -1.234883246477514081e-02 3.593424860610728356e-10 3.407164064681772739e-07
9.000000000000000000e+01 1.810724473955293012e+00 4.742719373343459504e-04 -1.254975510887720684e-02 3.512652434194766717e-10 3.292573292147299168e-07
9.100000000000000000e+01 1.792906366391188833e+00 4.755653556357481771e-04 -1.274318001882004600e-02 3.434643864281546895e-10 3.183043063655169390e-07
9.200000000000000000e+01 1.775592650274089745e+00 4.766851326728293410e-04 -1.292915341634819255e-02 3.359158264708747053e-10 3.078126977845239184e-07
9.300000000000000000e+01 1.758759002271395033e+00 4.776316453834682468e-04 -1.310771828316716070e-02 3.286042254817467680e-10 2.977417152728591094e-07
9.400000000000000000e+01 1.742387365995925474e+00 4.784055624046651542e-04 -1.327890464094121439e-02 3.215216639699245103e-10 2.880759546239583074e-07
9.500000000000000000e+01 1.726461251646649320e+00 4.790078752979464176e-04 -1.344273927130501881e-02 3.146619703701325266e-10 2.788055055794112395e-07
9.600000000000000000e+01 1.710964169323669015e+00 4.794393756250693670e-04 -1.359924895589913196e-02 3.080254328222870327e-10 2.699191227857098950e-07
9.700000000000000000e+01 1.695879629325613092e+00 4.797009549475063838e-04 -1.374846047635414244e-02 3.015916274566267344e-10 2.614042257954512066e-07
9.800000000000000000e+01 1.681191141852634852e+00 4.797936048270499943e-04 -1.389040061431035325e-02 2.953667533486618141e-10 2.532468990695099543e-07
9.900000000000000000e+01 1.666882217104336261e+00 4.797181168251665284e-04 -1.402509615141627961e-02 2.893364920879230665e-10 2.454318919787365901e-07
