# ell  TT    EE    TE     PP     TP
2.100000000000000000e+01 1.650158752093503853e-12 1.093766913079660138e-17 2.577854686489984518e-15 3.925495909830744959e-12 3.726611831361273723e-13
2.200000000000000000e+01 1.529285228369915953e-12 1.169908966284821684e-17 2.461570314363422997e-15 3.300943624885345356e-12 3.155645448082114589e-13
2.300000000000000000e+01 1.423304357057920284e-12 1.251210637181034995e-17 2.351284233729804022e-15 2.795429530873799092e-12 2.689773625923585959e-13
2.400000000000000000e+01 1.329468697088019752e-12 1.336763143628267438e-17 2.246417880567479234e-15 2.381735417916800809e-12 2.303658298747515700e-13
2.500000000000000000e+01 1.246081265380676274e-12 1.425836985269727309e-17 2.146313280315546496e-15 2.041281436785595835e-12 1.982491655422485530e-13
2.600000000000000000e+01 1.171734537593050236e-12 1.517759114763965541e-17 2.050294228980561817e-15 1.758699510537780255e-12 1.714707787434374100e-13
2.700000000000000000e+01 1.105128366301054475e-12 1.611903015060533916e-17 1.957691015384114401e-15 1.522830290729425040e-12 1.491178141732420105e-13
2.800000000000000000e+01 1.045080455058920994e-12 1.707708041860944954e-17 1.867867655762260265e-15 1.324329665645319624e-12 1.303759367069228650e-13
2.900000000000000000e+01 9.907725343883215024e-13 1.804830511585075550e-17 1.780316583204798240e-15 1.156905742012953764e-12 1.145811563960016074e-13
3.000000000000000000e+01 9.414773415558763888e-13 1.902980980835872461e-17 1.694562335014102113e-15 1.015029681166809163e-12 1.011070695856097461e-13
3.100000000000000000e+01 8.965148112727336075e-13 2.001887510113486052e-17 1.610202955780512661e-15 8.936387204667819427e-13 8.940520337990673451e-14
3.200000000000000000e+01 8.553936680344906389e-13 2.101348175519120779e-17 1.527130519252989085e-15 7.895344013759045687e-13 7.923880791793445788e-14
3.300000000000000000e+01 8.176698337826448701e-13 2.201178557054227983e-17 1.445310606468696797e-15 6.999843413805988880e-13 7.044906409745901612e-14
3.400000000000000000e+01 7.829296431072825557e-13 2.301232809388919017e-17 1.364673788290990292e-15 6.224511714846687042e-13 6.287256035169093533e-14
3.500000000000000000e+01 7.508810811973559372e-13 2.401519385876974348e-17 1.285010594890635125e-15 5.551775767591570689e-13 5.632751525641664107e-14
3.600000000000000000e+01 7.212625458879995046e-13 2.502085314540100135e-17 1.206076546265531781e-15 4.966012557911535060e-13 5.062755492270616481e-14
3.700000000000000000e+01 6.938235233157235350e-13 2.602941658097767816e-17 1.127690730801613094e-15 4.452841371600470570e-13 4.560588180686504380e-14
3.800000000000000000e+01 6.683578528092647605e-13 2.703955618054281947e-17 1.049926510441398364e-15 4.002850694088927108e-13 4.117400374479131219e-14
3.900000000000000000e+01 6.446704619967296464e-13 2.804958430611080044e-17 9.729208155170623235e-16 3.607871310726377955e-13 3.726300491748688376e-14
4.000000000000000000e+01 6.225662785061877010e-13 2.905781331968196927e-17 8.968105763601973280e-16 3.259734006861181132e-13 3.380396950589480435e-14
4.100000000000000000e+01 6.018674697518111344e-13 3.006279127040366393e-17 8.217026631675461621e-16 2.950950563909958721e-13 3.073230493186983893e-14
4.200000000000000000e+01 5.824651622912475383e-13 3.106400895597376296e-17 7.475837055958933347e-16 2.676756747565782282e-13 2.800071158081152831e-14
4.300000000000000000e+01 5.642677224682883023e-13 3.206119286122451596e-17 6.744102731661806076e-16 2.433069319590717983e-13 2.556621307901869055e-14
4.400000000000000000e+01 5.471835166270163289e-13 3.305406947099089041e-17 6.021389354004351169e-16 2.215805041746626509e-13 2.338583305277651848e-14
4.500000000000000000e+01 5.311236405231500994e-13 3.404226767437852813e-17 5.307322176204332674e-16 2.021209648562282424e-13 2.142078628565639046e-14
