# ell  TT    EE    TE
6.800000000000000000e+01 2.399228031151519946e+00 4.043323943309859729e-04 -6.413154019193477440e-03
6.900000000000000000e+01 2.361491066661514981e+00 4.092610162311570540e-04 -6.774833443562427310e-03
7.000000000000000000e+01 2.325212164547048044e+00 4.140411072900673220e-04 -7.129255883503631507e-03
7.100000000000000000e+01 2.290321027721966107e+00 4.186707888949337550e-04 -7.476319658129997048e-03
7.200000000000000000e+01 2.256747359102102113e+00 4.231481824441111236e-04 -7.815923086551504473e-03
7.300000000000000000e+01 2.224420861600532540e+00 4.274714093477153523e-04 -8.147964487877820336e-03
7.400000000000000000e+01 2.193271238131151879e+00 4.316385910271041868e-04 -8.472342181223009583e-03
7.500000000000000000e+01 2.163228191610059081e+00 4.356478489152998705e-04 -8.788954485689051341e-03
7.600000000000000000e+01 2.134226490859793213e+00 4.394973043407927578e-04 -9.097721272991758992e-03
7.700000000000000000e+01 2.106221168339058814e+00 4.431850781800613487e-04 -9.398648625210651378e-03
7.800000000000000000e+01 2.079172322417186969e+00 4.467092912054252741e-04 -9.691764177008897405e-03
7.900000000000000000e+01 2.053040051461530346e+00 4.500680642011401465e-04 -9.977095563072007484e-03
8.000000000000000000e+01 2.027784453841464440e+00 4.532595179634113839e-04 -1.025467041807162812e-02
8.100000000000000000e+01 2.003365627924786896e+00 4.562817733011319547e-04 -1.052451637667670831e-02
8.200000000000000000e+01 1.979743672079429029e+00 4.591329510346990801e-04 -1.078666107356312902e-02
8.300000000000000000e+01 1.956878684674256741e+00 4.618111719978051184e-04 -1.104113214341523146e-02
8.400000000000000000e+01 1.934733039143568201e+00 4.643148684961095700e-04 -1.128795484883107249e-02
8.500000000000000000e+01 1.913278209183136180e+00 4.666437186883897088e-04 -1.152714496415810710e-02
8.600000000000000000e+01 1.892487943555444252e+00 4.687977122062967229e-04 -1.175871589168777862e-02
8.700000000000000000e+01 1.872335991021487844e+00 4.707768386943319812e-04 -1.198268103370384551e-02
8.800000000000000000e+01 1.852796100344132890e+00 4.725810878098902937e-04 -1.219905379247743574e-02
8.900000000000000000e+01 1.833842020285200380e+00 4.742104492235978022e-04 -1.240784757030360952e-02
9.000000000000000000e+01 1.815447499606920090e+00 4.756649126194306470e-04 -1.260907576945900430e-02
9.100000000000000000e+01 1.797586287070411126e+00 4.769444676947676588e-04 -1.280275179222630823e-02
9.200000000000000000e+01 1.780232131438175491e+00 4.780491041602411722e-04 -1.298888904089376753e-02
9.300000000000000000e+01 1.763360354172851308e+00 4.789789784232278210e-04 -1.316750469208324489e-02
9.400000000000000000e+01 1.746952567539681755e+00 4.797349136365064003e-04 -1.333863101976724003e-02
9.500000000000000000e+01 1.730991956503092233e+00 4.803178996493244002e-04 -1.350230407226020099e-02
9.600000000000000000e+01 1.715461706029352218e+00 4.807289263250278961e-04 -1.365855989788129950e-02
9.700000000000000000e+01 1.700345001083235053e+00 4.809689835416984093e-04 -1.380743454494438860e-02
9.800000000000000000e+01 1.685625026630367618e+00 4.810390611909403898e-04 -1.394896406176357462e-02
9.900000000000000000e+01 1.671284967636476271e+00 4.809401491798608063e-04 -1.408318449665815070e-02
1.000000000000000000e+02 1.657308009066258414e+00 4.806732374286812456e-04 -1.421013189793846401e-02
1.010000000000000000e+02 1.643677335886005286e+00 4.802393158746789872e-04 -1.432984231391606043e-02
1.020000000000000000e+02 1.630376133061042232e+00 4.796393744679355213e-04 -1.444235179291713904e-02
1.030000000000000000e+02 1.617387585556070206e+00 4.788744031745162432e-04 -1.454769638325087086e-02
1.040000000000000000e+02 1.604696037679007148e+00 4.779456132668999011e-04 -1.464591605516983412e-02
1.050000000000000000e+02 1.592290471102318916e+00 4.768551011931941109e-04 -1.473706646668367613e-02
1.060000000000000000e+02 1.580161026841949701e+00 4.756051847082505774e-04 -1.482120719773707442e-02
1.070000000000000000e+02 1.568297845912820510e+00 4.741981815818626126e-04 -1.489839782827529283e-02
1.080000000000000000e+02 1.556691069329091182e+00 4.726364096006107729e-04 -1.496869793825041442e-02
1.090000000000000000e+02 1.545330838106341975e+00 4.709221865671275528e-04 -1.503216710760741856e-02
1.100000000000000000e+02 1.534207293259319593e+00 4.690578303000153657e-04 -1.508886491628707270e-02
1.110000000000000000e+02 1.523310575803672018e+00 4.670456586342629311e-04 -1.513885094423976507e-02
1.120000000000000000e+02 1.512630826753816216e+00 4.648879894214600554e-04 -1.518218477141206231e-02
1.130000000000000000e+02 1.502158187124647437e+00 4.625871405307356837e-04 -1.521892597774916582e-02
1.140000000000000000e+02 1.491882797932011062e+00 4.601454298472836013e-04 -1.524913414320067800e-02
1.150000000000000000e+02 1.481794800190318950e+00 4.575651752741376524e-04 -1.527286884770827531e-02
1.160000000000000000e+02 1.471884926239244606e+00 4.548488511433130491e-04 -1.529019193156429778e-02
1.170000000000000000e+02 1.462146273718637701e+00 4.519995574479724059e-04 -1.530117427644842390e-02
1.180000000000000000e+02 1.452572531591504346e+00 4.490205506112472504e-04 -1.530588902438414535e-02
1.190000000000000000e+02 1.443157388822015497e+00 4.459150870742804190e-04 -1.530440931738712151e-02
1.200000000000000000e+02 1.433894534374196894e+00 4.426864232964393734e-04 -1.529680829748233592e-02
1.210000000000000000e+02 1.424777657211697912e+00 4.393378157546603668e-04 -1.528315910669750428e-02
1.220000000000000000e+02 1.415800446297890369e+00 4.358725209458655641e-04 -1.526353488704458757e-02
1.230000000000000000e+02 1.406956590597493006e+00 4.322937953846868681e-04 -1.523800878055519940e-02
1.240000000000000000e+02 1.398239779073821021e+00 4.286048956051588467e-04 -1.520665392924632972e-02
1.250000000000000000e+02 1.389643700691038708e+00 4.248090781606698898e-04 -1.516954347513970076e-02
1.260000000000000000e+02 1.381162044412993284e+00 4.209095996243377227e-04 -1.512675056026183996e-02
1.270000000000000000e+02 1.372788499203303703e+00 4.169097165883195281e-04 -1.507834832662973031e-02
1.280000000000000000e+02 1.364516754026008583e+00 4.128126856651760353e-04 -1.502440991626894512e-02
1.290000000000000000e+02 1.356340952151039891e+00 4.086218757107771844e-04 -1.496501081551897955e-02
1.300000000000000000e+02 1.348257054070599814e+00 4.043411044935027281e-04 -1.490023588798742617e-02
1.310000000000000000e+02 1.340261474583399393e+00 3.999743020249367335e-04 -1.483017234160961643e-02
1.320000000000000000e+02 1.332350628487507072e+00 3.955253983377354419e-04 -1.475490738430636044e-02
1.330000000000000000e+02 1.324520930581403855e+00 3.909983234864063215e-04 -1.467452822401334699e-02
1.340000000000000000e+02 1.316768795663653790e+00 3.863970075457280064e-04 -1.458912206865373498e-02
1.350000000000000000e+02 1.309090638532095285e+00 3.817253806130855047e-04 -1.449877612615891979e-02
1.360000000000000000e+02 1.301482873985606803e+00 3.769873728072809372e-04 -1.440357760445492262e-02
1.370000000000000000e+02 1.293941916822511473e+00 3.721869142699409409e-04 -1.430361371147464804e-02
1.380000000000000000e+02 1.286464181841065590e+00 3.673279351642398031e-04 -1.419897165514231833e-02
1.390000000000000000e+02 1.279046083839904480e+00 3.624143656764410894e-04 -1.408973864339041308e-02
1.400000000000000000e+02 1.271684037617269114e+00 3.574501360166325694e-04 -1.397600188414444347e-02
1.410000000000000000e+02 1.264374457971695564e+00 3.524391764169836874e-04 -1.385784858533464434e-02
1.420000000000000000e+02 1.257113759701730116e+00 3.473854171338059803e-04 -1.373536595488832404e-02
1.430000000000000000e+02 1.249898357605662591e+00 3.422927884474998429e-04 -1.360864120073411801e-02
1.440000000000000000e+02 1.242724956450599105e+00 3.371652463690509214e-04 -1.347776260213730259e-02
1.450000000000000000e+02 1.235591420876320123e+00 3.320068497599731406e-04 -1.334282272368979110e-02
1.460000000000000000e+02 1.228495905491733264e+00 3.268216832134864165e-04 -1.320391520132371994e-02
1.470000000000000000e+02 1.221436564905101108e+00 3.216138313474370706e-04 -1.306113367096662335e-02
1.480000000000000000e+02 1.214411553725063930e+00 3.163873788056032095e-04 -1.291457176854885966e-02
1.490000000000000000e+02 1.207419026560124564e+00 3.111464102568503478e-04 -1.276432312999998403e-02
1.500000000000000000e+02 1.200457138018784953e+00 3.058950103968434181e-04 -1.261048139125164197e-02
1.510000000000000000e+02 1.193524042709882327e+00 3.006372639468739890e-04 -1.245314018823001981e-02
1.520000000000000000e+02 1.186617895241689924e+00 2.953772556555859900e-04 -1.229239315686496588e-02
1.530000000000000000e+02 1.179736850223071620e+00 2.901190702981227155e-04 -1.212833393308849345e-02
1.540000000000000000e+02 1.172879062262395022e+00 2.848667926772215434e-04 -1.196105615282948113e-02
1.550000000000000000e+02 1.166042685968458281e+00 2.796245076232910763e-04 -1.179065345201458885e-02
1.560000000000000000e+02 1.159225875949822182e+00 2.743962999951653670e-04 -1.161721946657670070e-02
1.570000000000000000e+02 1.152426786815322179e+00 2.691862546792388872e-04 -1.144084783244206024e-02
1.580000000000000000e+02 1.145643573173425356e+00 2.639984565919558561e-04 -1.126163218554435651e-02
1.590000000000000000e+02 1.138874389632922313e+00 2.588369906778818243e-04 -1.107966616181025980e-02
1.600000000000000000e+02 1.132117390802478640e+00 2.537059419115284941e-04 -1.089504339716956989e-02
1.610000000000000000e+02 1.125370929452846891e+00 2.486093070953721397e-04 -1.070785726356705998e-02
1.620000000000000000e+02 1.118634151003198740e+00 2.435507302533359208e-04 -1.051820007700672924e-02
1.630000000000000000e+02 1.111906399034753079e+00 2.385337672385698512e-04 -1.032616388950915835e-02
1.640000000000000000e+02 1.105187017128770099e+00 2.335619739348408926e-04 -1.013184075309508936e-02
1.650000000000000000e+02 1.098475348866518431e+00 2.286389062576488153e-04 -9.935322719780433076e-03
1.660000000000000000e+02 1.091770737829241389e+00 2.237681201545443845e-04 -9.736701841588493722e-03
1.670000000000000000e+02 1.085072527598126335e+00 2.189531716049610379e-04 -9.536070170536335711e-03
1.680000000000000000e+02 1.078380061754445229e+00 2.141976166217021400e-04 -9.333519758645174649e-03
1.690000000000000000e+02 1.071692683879676755e+00 2.095050112501176121e-04 -9.129142657933736818e-03
1.700000000000000000e+02 1.065009737554985181e+00 2.048789115697227539e-04 -8.923030920421758105e-03
1.710000000000000000e+02 1.058330566361842973e+00 2.003228736935875405e-04 -8.715276598128469596e-03
1.720000000000000000e+02 1.051654513881669750e+00 1.958404537699746613e-04 -8.505971743074314945e-03
1.730000000000000000e+02 1.044980923695650432e+00 1.914352079812792521e-04 -8.295208407277911145e-03
1.740000000000000000e+02 1.038309139385335200e+00 1.871106925460729953e-04 -8.083078642759325416e-03
1.750000000000000000e+02 1.031638504531980916e+00 1.828704637184404801e-04 -7.869674501538621511e-03
1.760000000000000000e+02 1.024968362717142423e+00 1.787180777890655728e-04 -7.655088035634469330e-03
1.770000000000000000e+02 1.018298057522329048e+00 1.746570910849869836e-04 -7.439411297067301254e-03
1.780000000000000000e+02 1.011626932528834732e+00 1.706910599714143864e-04 -7.222736337856411684e-03
1.790000000000000000e+02 1.004954331318302474e+00 1.668235408509464383e-04 -7.005155210021582479e-03
1.800000000000000000e+02 9.982797225268227326e-01 1.630578794574146428e-04 -6.786758020887161298e-03
1.810000000000000000e+02 9.916030750096888058e-01 1.593965787360537530e-04 -6.567627099005604423e-03
1.820000000000000000e+02 9.849244826765248817e-01 1.558419309639431569e-04 -6.347842828232471563e-03
1.830000000000000000e+02 9.782440394374127823e-01 1.523962284587079071e-04 -6.127485592426628810e-03
1.840000000000000000e+02 9.715618392019899074e-01 1.490617635780576639e-04 -5.906635775443169235e-03
1.850000000000000000e+02 9.648779758803690543e-01 1.458408287208919313e-04 -5.685373761138995223e-03
1.860000000000000000e+02 9.581925433822566784e-01 1.427357163274890327e-04 -5.463779933372687504e-03
1.870000000000000000e+02 9.515056356177175045e-01 1.397487188805073997e-04 -5.241934675999057255e-03
1.880000000000000000e+02 9.448173464967095647e-01 1.368821289051795891e-04 -5.019918372875865550e-03
1.890000000000000000e+02 9.381277699291702410e-01 1.341382389701912192e-04 -4.797811407861037394e-03
1.900000000000000000e+02 9.314369998250942029e-01 1.315193416880263420e-04 -4.575694164810031883e-03
1.910000000000000000e+02 9.247451300946084585e-01 1.290277297157276860e-04 -4.353647027581024689e-03
1.920000000000000000e+02 9.180522546476638235e-01 1.266656957551264798e-04 -4.131750380029684810e-03
1.930000000000000000e+02 9.113584673943689873e-01 1.244355325543636693e-04 -3.910084606014251236e-03
1.940000000000000000e+02 9.046638622448118783e-01 1.223395329073727800e-04 -3.688730089390432863e-03
1.950000000000000000e+02 8.979685331091336042e-01 1.203799896554003346e-04 -3.467767214015149858e-03
1.960000000000000000e+02 8.912725738973580336e-01 1.185591956871771569e-04 -3.247276363746441716e-03
1.970000000000000000e+02 8.845760785198305554e-01 1.168794439399506002e-04 -3.027337922439780546e-03
1.980000000000000000e+02 8.778791408866808421e-01 1.153430273996443312e-04 -2.808032273952900532e-03
1.990000000000000000e+02 8.711818549080222462e-01 1.139522391019021324e-04 -2.589439802143299937e-03
2.000000000000000000e+02 8.644843144941400936e-01 1.127093721329714185e-04 -2.371640890867057153e-03
2.010000000000000000e+02 8.577866796876657540e-01 1.116164165364752167e-04 -2.154712375556758468e-03
2.020000000000000000e+02 8.510893750605046382e-01 1.106741500354355503e-04 -1.938716897950155255e-03
2.030000000000000000e+02 8.443928913170587469e-01 1.098830473116482021e-04 -1.723713551360518638e-03
2.040000000000000000e+02 8.376977191613990126e-01 1.092435831005287829e-04 -1.509761429098958278e-03
2.050000000000000000e+02 8.310043492979795055e-01 1.087562321912807425e-04 -1.296919624479068609e-03
2.060000000000000000e+02 8.243132724311085235e-01 1.084214694277192822e-04 -1.085247230814853680e-03
2.070000000000000000e+02 8.176249792652050541e-01 1.082397697091402341e-04 -8.748033414180094846e-04
2.080000000000000000e+02 8.109399605047232784e-01 1.082116079912547789e-04 -6.656470496018024883e-04
2.090000000000000000e+02 8.042587068539719386e-01 1.083374592867799435e-04 -4.578374486790951262e-04
2.100000000000000000e+02 7.975817090175747470e-01 1.086177986660080913e-04 -2.514336319626916667e-04
2.110000000000000000e+02 7.909094576999703419e-01 1.090531012582518521e-04 -4.649469276556232871e-05
2.120000000000000000e+02 7.842424436056596448e-01 1.096438422520239371e-04 1.569202755994630188e-04
2.130000000000000000e+02 7.775811574391345848e-01 1.103904968963490913e-04 3.587521798195741581e-04
2.140000000000000000e+02 7.709260899051134652e-01 1.112935405014534832e-04 5.589419265817650645e-04
2.150000000000000000e+02 7.642777317082628530e-01 1.123534484395926020e-04 7.574304225732331501e-04
2.160000000000000000e+02 7.576365735530324885e-01 1.135706961456845805e-04 9.541585744810604681e-04
2.170000000000000000e+02 7.510031061441914124e-01 1.149457591191376584e-04 1.149067288992108166e-03
2.180000000000000000e+02 7.443778201865508537e-01 1.164791129233593237e-04 1.342097472794287222e-03
2.190000000000000000e+02 7.377612063848018042e-01 1.181712331879718929e-04 1.533190032573688785e-03
2.200000000000000000e+02 7.311537554436464692e-01 1.200225956089149009e-04 1.722285875018593222e-03
2.210000000000000000e+02 7.245559580680204226e-01 1.220336759499659514e-04 1.909325906815363813e-03
2.220000000000000000e+02 7.179683049626408575e-01 1.242049500432472703e-04 2.094251034651255922e-03
2.230000000000000000e+02 7.113912868325144023e-01 1.265368937903479224e-04 2.277002165212404713e-03
2.240000000000000000e+02 7.048254115383191243e-01 1.290296472522426210e-04 2.457525091485032124e-03
2.250000000000000000e+02 6.982712555635979257e-01 1.316820069157891395e-04 2.635785151637667131e-03
2.260000000000000000e+02 6.917294125479338529e-01 1.344924334290617377e-04 2.811752570139610698e-03
2.270000000000000000e+02 6.852004761307692871e-01 1.374593875136222241e-04 2.985397571457488412e-03
2.280000000000000000e+02 6.786850399516135557e-01 1.405813299660623958e-04 3.156690380059858341e-03
2.290000000000000000e+02 6.721836976501499583e-01 1.438567216585269763e-04 3.325601220413593705e-03
2.300000000000000000e+02 6.656970428659005901e-01 1.472840235400473745e-04 3.492100316987493697e-03
2.310000000000000000e+02 6.592256692385138894e-01 1.508616966376153149e-04 3.656157894247855610e-03
2.320000000000000000e+02 6.527701704077838452e-01 1.545882020575590978e-04 3.817744176663783514e-03
2.330000000000000000e+02 6.463311400133207041e-01 1.584620009862454837e-04 3.976829388701946799e-03
2.340000000000000000e+02 6.399091716949205644e-01 1.624815546915453458e-04 4.133383754830096020e-03
2.350000000000000000e+02 6.335048590924958756e-01 1.666453245241610579e-04 4.287377499516191633e-03
2.360000000000000000e+02 6.271187958457550282e-01 1.709517719184450136e-04 4.438780847227574364e-03
2.370000000000000000e+02 6.207515755947319303e-01 1.753993583938764174e-04 4.587564022432665672e-03
2.380000000000000000e+02 6.144037919792163516e-01 1.799865455563724379e-04 4.733697249598474953e-03
2.390000000000000000e+02 6.080760386393557759e-01 1.847117950993189858e-04 4.877150753193114016e-03
2.400000000000000000e+02 6.017689092150959596e-01 1.895735688051077873e-04 5.017894757684153439e-03
2.410000000000000000e+02 5.954829973465299853e-01 1.945703285463865236e-04 5.155899487538660730e-03
2.420000000000000000e+02 5.892188966736747746e-01 1.997005362871277182e-04 5.291135167224823160e-03
2.430000000000000000e+02 5.829772008368885317e-01 2.049626540841715844e-04 5.423572021211132445e-03
2.440000000000000000e+02 5.767585034762502394e-01 2.103551440889668469e-04 5.553180273964038530e-03
2.450000000000000000e+02 5.705633982320592601e-01 2.158764685484154981e-04 5.679930149951926445e-03
2.460000000000000000e+02 5.643924787446902291e-01 2.215250898062928319e-04 5.803791873641975588e-03
2.470000000000000000e+02 5.582463386543815576e-01 2.272994703053331234e-04 5.924735669501750464e-03
2.480000000000000000e+02 5.521255716015646131e-01 2.331980725877956366e-04 6.042731761999951823e-03
2.490000000000000000e+02 5.460307712267986613e-01 2.392193592976581010e-04 6.157750375603386964e-03
2.500000000000000000e+02 5.399625104659609987e-01 2.453615301520810192e-04 6.269767113359918549e-03
2.510000000000000000e+02 5.339212794371331894e-01 2.516217328531714808e-04 6.378779092634056028e-03
2.520000000000000000e+02 5.279075475538164142e-01 2.579968521793005154e-04 6.484788809371890700e-03
2.530000000000000000e+02 5.219217842296606236e-01 2.644837730166557676e-04 6.587798759518288284e-03
2.540000000000000000e+02 5.159644588781404639e-01 2.710793803603384110e-04 6.687811439017980926e-03
2.550000000000000000e+02 5.100360409131042827e-01 2.777805593168567052e-04 6.784829343815912406e-03
2.560000000000000000e+02 5.041369997482347820e-01 2.845841951049276003e-04 6.878854969857567739e-03
2.570000000000000000e+02 4.982678047973777002e-01 2.914871730578750468e-04 6.969890813087869022e-03
2.580000000000000000e+02 4.924289254743680622e-01 2.984863786246568429e-04 7.057939369450140672e-03
2.590000000000000000e+02 4.866208311932097019e-01 3.055786973724272551e-04 7.143003134891330076e-03
2.600000000000000000e+02 4.808439913677660105e-01 3.127610149874950193e-04 7.225084605358771464e-03
2.610000000000000000e+02 4.750988754122150159e-01 3.200302172779118191e-04 7.304186276794338156e-03
2.620000000000000000e+02 4.693859527405365162e-01 3.273831901745054220e-04 7.380310645142426629e-03
2.630000000000000000e+02 4.637056927669620521e-01 3.348168197335278976e-04 7.453460206356891070e-03
2.640000000000000000e+02 4.580585649057392628e-01 3.423279921378648283e-04 7.523637456367651688e-03
2.650000000000000000e+02 4.524450385711706879e-01 3.499135936994767155e-04 7.590844891128250421e-03
2.660000000000000000e+02 4.468655831776505716e-01 3.575705108611745234e-04 7.655085006582418479e-03
2.670000000000000000e+02 4.413206681395054343e-01 3.652956301985975352e-04 7.716360298677792801e-03
2.680000000000000000e+02 4.358107628712941661e-01 3.730858384220888595e-04 7.774673263359606866e-03
2.690000000000000000e+02 4.303363367876458789e-01 3.809380223791050159e-04 7.830026396564646052e-03
2.700000000000000000e+02 4.248978593031036977e-01 3.888490690560878643e-04 7.882422194247383843e-03
2.710000000000000000e+02 4.194957998323566861e-01 3.968158655805806420e-04 7.931863152354298382e-03
2.720000000000000000e+02 4.141306277902725430e-01 4.048352992233032353e-04 7.978351766818173041e-03
2.730000000000000000e+02 4.088028125916791655e-01 4.129042574012866079e-04 8.021890533596332321e-03
2.740000000000000000e+02 4.035128236514658462e-01 4.210196276782913029e-04 8.062481948626675290e-03
2.750000000000000000e+02 3.982611303846801398e-01 4.291782977680811371e-04 8.100128507859426230e-03
2.760000000000000000e+02 3.930482022063758740e-01 4.373771555373693579e-04 8.134832707238644212e-03
2.770000000000000000e+02 3.878745085316504526e-01 4.456130890080118212e-04 8.166597042702746986e-03
2.780000000000000000e+02 3.827405187758608496e-01 4.538829863577091214e-04 8.195424010203044771e-03
2.790000000000000000e+02 3.776466541916568276e-01 4.621836751977233780e-04 8.221320673088469352e-03
2.800000000000000000e+02 3.725931433814799187e-01 4.705117403942570345e-04 8.244312364323696379e-03
2.810000000000000000e+02 3.675801667853920152e-01 4.788637062548180279e-04 8.264428984273472500e-03
2.820000000000000000e+02 3.626079048434823759e-01 4.872360972491444962e-04 8.281700433307762413e-03
2.830000000000000000e+02 3.576765379958039004e-01 4.956254380206999779e-04 8.296156611788486901e-03
2.840000000000000000e+02 3.527862466827140775e-01 5.040282533822277493e-04 8.307827420097196880e-03
2.850000000000000000e+02 3.479372113444583747e-01 5.124410683233079303e-04 8.316742758592860635e-03
2.860000000000000000e+02 3.431296124215094112e-01 5.208604080105028221e-04 8.322932527639652356e-03
2.870000000000000000e+02 3.383636303542721380e-01 5.292827977914388738e-04 8.326426627616652712e-03
2.880000000000000000e+02 3.336394455834731931e-01 5.377047631958293021e-04 8.327254958882273142e-03
