# ell  TT    EE    TE     PP     TP
5.400000000000000000e+01 4.234323867998593949e-01 4.641095506627929498e-05 -7.293242106151346792e-05 1.133140215928816221e-10 1.048503047549445081e-08
5.500000000000000000e+01 4.139776730719867404e-01 4.730881969192739315e-05 -1.350277520317206897e-04 1.093315999722888468e-10 9.744953437361838089e-09
5.600000000000000000e+01 4.049783299014664828e-01 4.819256388627460351e-05 -1.960670675515289779e-04 1.055640949376989022e-10 9.067349446135252483e-09
5.700000000000000000e+01 3.964069437771057802e-01 4.906239565436532811e-05 -2.561050857641151719e-04 1.019934747640800090e-10 8.447057858360917180e-09
5.800000000000000000e+01 3.882361010879705754e-01 4.991812300124701742e-05 -3.151965248122557827e-04 9.860923858206570568e-11 7.878918030583141275e-09
5.900000000000000000e+01 3.804383880228703885e-01 5.075995393198572364e-05 -3.733961028395485233e-04 9.539313851676495287e-11 7.357769319345158527e-09
6.000000000000000000e+01 3.729863912704594608e-01 5.158779645159308492e-05 -4.307585379887362404e-04 9.233690022394576902e-11 6.878451081193295524e-09
6.100000000000000000e+01 3.658547639086779935e-01 5.240160909619557465e-05 -4.873209560668115108e-04 8.943013878481890706e-11 6.436245489214130802e-09
6.200000000000000000e+01 3.590264268719122187e-01 5.320045252602007967e-05 -5.430501135360228139e-04 8.665819057426855369e-11 6.028205982684205318e-09
6.300000000000000000e+01 3.524863677835498588e-01 5.398353793238316878e-05 -5.978951745229320021e-04 8.401770281356541605e-11 5.651828817416713737e-09
6.400000000000000000e+01 3.462195744668110087e-01 5.475007650655842894e-05 -6.518053031534606521e-04 8.150053672284646286e-11 5.304610249229874195e-09
6.500000000000000000e+01 3.402110345451558326e-01 5.549907943983571650e-05 -7.047296635540280978e-04 7.909917019360830696e-11 4.984046533942162908e-09
6.600000000000000000e+01 3.344457358420510062e-01 5.622965792352712093e-05 -7.566174198506429773e-04 7.680438102732895986e-11 4.687633927371219812e-09
6.700000000000000000e+01 3.289086660809144025e-01 5.694092314888938319e-05 -8.074177361696686797e-04 7.461211458497796130e-11 4.412868685331567198e-09
6.800000000000000000e+01 3.235858596603933823e-01 5.763221623160078727e-05 -8.570928050536570381e-04 7.251638242224273582e-11 4.157462887219459755e-09
6.900000000000000000e+01 3.184675382815852496e-01 5.830319798461848030e-05 -9.056569327112466879e-04 7.051163258420984872e-11 3.919991906739957391e-09
7.000000000000000000e+01 3.135449703207885963e-01 5.895365914530410994e-05 -9.531374537673622865e-04 6.859069467126941574e-11 3.699246941172840817e-09
7.100000000000000000e+01 3.088094240543982627e-01 5.958379045097203996e-05 -9.995617028468672342e-04 6.675089293034779355e-11 3.494019187801127498e-09
