# ell  TT    EE    TE
3.500000000000000000e+01 5.627638881980947971e+00 1.912987009366571699e-04 9.542709809852006550e-03
3.600000000000000000e+01 5.404938996069374113e+00 1.985735635305007306e-04 8.960518622389153018e-03
3.700000000000000000e+01 5.198812866272127131e+00 2.059569920743249032e-04 8.382447800487607958e-03
3.800000000000000000e+01 5.007636987816592722e+00 2.131630506657048319e-04 7.807137769311522056e-03
3.900000000000000000e+01 4.829827216424027903e+00 2.201818447454323348e-04 7.234014120114104843e-03
4.000000000000000000e+01 4.663799407821854537e+00 2.270748166758532606e-04 6.662502444153555782e-03
4.100000000000000000e+01 4.508134326828420413e+00 2.339994937118681075e-04 6.092644251086413304e-03
4.200000000000000000e+01 4.362072374604300862e+00 2.409942113389671771e-04 5.526944724171102205e-03
4.300000000000000000e+01 4.225018861407853876e+00 2.477057604177546166e-04 4.968524965071093556e-03
4.400000000000000000e+01 4.096379097488602739e+00 2.547879177549963194e-04 4.420506075448975454e-03
4.500000000000000000e+01 3.975556181511512133e+00 2.615815060267558589e-04 3.885178311050747641e-03
4.600000000000000000e+01 3.861944365772553400e+00 2.685856914256153343e-04 3.361508543932017513e-03
4.700000000000000000e+01 3.754935690980106155e+00 2.751007089244634227e-04 2.847632800237761153e-03
4.800000000000000000e+01 3.653922197837519814e+00 2.817623567736996307e-04 2.341687106107594781e-03
4.900000000000000000e+01 3.558295927053883201e+00 2.884715146801715251e-04 1.841807487685211435e-03
5.000000000000000000e+01 3.467512632565652453e+00 2.953483282166432817e-04 1.346574507684832013e-03
5.100000000000000000e+01 3.381282921242154682e+00 3.019321127044694909e-04 8.563468751174047738e-04
5.200000000000000000e+01 3.299381113187243475e+00 3.086269816516840352e-04 3.719278355672142470e-04
5.300000000000000000e+01 3.221581528501944902e+00 3.152796176097325768e-04 -1.058793653808070927e-04
5.400000000000000000e+01 3.147658487290918128e+00 3.219133788118111895e-04 -5.762714821422788456e-04
5.500000000000000000e+01 3.077387141908142443e+00 3.282591821605983619e-04 -1.038647069156646303e-03
5.600000000000000000e+01 3.010545973730756941e+00 3.348093659291327922e-04 -1.493211880961339616e-03
