# ell  TT    EE    TE     PP     TP
5.900000000000000000e+01 2.822878159133383580e+00 3.513391719701740952e-04 -2.805985093308362762e-03 8.271913557364924098e-10 1.226198600153992931e-06
6.000000000000000000e+01 2.767625543384848452e+00 3.574540126267921323e-04 -3.233045458029446331e-03 7.994850832800967278e-10 1.166109736175123320e-06
6.100000000000000000e+01 2.714716239648525153e+00 3.634654297133656838e-04 -3.654080146996475410e-03 7.730961288151478088e-10 1.109710205990230648e-06
6.200000000000000000e+01 2.664028392066873696e+00 3.693671761389606244e-04 -4.068829420497250236e-03 7.479244672212549561e-10 1.056787628618921257e-06
6.300000000000000000e+01 2.615459988233565181e+00 3.751519559273287221e-04 -4.476913600177554256e-03 7.239495908610665841e-10 1.007174440741540815e-06
6.400000000000000000e+01 2.568909015942096641e+00 3.808124731017967376e-04 -4.877953007682206410e-03 7.011124123101093324e-10 9.606745651844267352e-07
6.500000000000000000e+01 2.524273462784407673e+00 3.863412316858350743e-04 -5.271567964658155879e-03 6.793487259410791881e-10 9.170634110500101152e-07
6.600000000000000000e+01 2.481451316552921504e+00 3.917308357031063989e-04 -5.657378792750683907e-03 6.585741668738940039e-10 8.760878738369828142e-07
6.700000000000000000e+01 2.440340564942219626e+00 3.969738891768879985e-04 -6.035005813604362238e-03 6.387268772816112107e-10 8.374663355497823918e-07
6.800000000000000000e+01 2.400844477568040425e+00 4.020642769823917664e-04 -6.404168222793465981e-03 6.197326293163995578e-10 8.009342475210900765e-07
6.900000000000000000e+01 2.362887452341375649e+00 4.070004074005748908e-04 -6.764980711592695657e-03 6.015523227902847795e-10 7.663862024895277721e-07
7.000000000000000000e+01 2.326399169094999220e+00 4.117818695642731330e-04 -7.117656845205042222e-03 5.841422441641726444e-10 7.337485031645766340e-07
7.100000000000000000e+01 2.291309307562874320e+00 4.164086526059991903e-04 -7.462410188835661567e-03 5.674826164853690066e-10 7.029349105051169596e-07
7.200000000000000000e+01 2.257547547579741298e+00 4.208801456585081996e-04 -7.799454307686692900e-03 5.515378165288696816e-10 6.738466437619830183e-07
7.300000000000000000e+01 2.225043569179045999e+00 4.251961378544092296e-04 -8.129002766959833939e-03 5.362577439576591137e-10 6.463723805191393346e-07
7.400000000000000000e+01 2.193727051894548641e+00 4.293564183264265998e-04 -8.451269131863553899e-03 5.216129601677092908e-10 6.203882567299331687e-07
7.500000000000000000e+01 2.163527675860060118e+00 4.333605762071293579e-04 -8.766466967591316634e-03 5.075581561691005826e-10 5.957578667518250911e-07
7.600000000000000000e+01 2.134380066329393255e+00 4.372080450854028241e-04 -9.074748797526668506e-03 4.940498960715626590e-10 5.723524364727784893e-07
7.700000000000000000e+01 2.106238631337545186e+00 4.408965363750255327e-04 -9.376022977755273796e-03 4.810544428394252905e-10 5.501134523262658904e-07
7.800000000000000000e+01 2.079062724338789359e+00 4.444238059458389804e-04 -9.670136822522700307e-03 4.685641328687857966e-10 5.289958339873431714e-07
7.900000000000000000e+01 2.052811698986429789e+00 4.477873096678828082e-04 -9.956937646098085529e-03 4.565592015238625508e-10 5.089482887185441354e-07
8.000000000000000000e+01 2.027444908834929116e+00 4.509846034109860308e-04 -1.023627276271999592e-02 4.449992228210435962e-10 4.899133113843393643e-07
8.100000000000000000e+01 2.002921707339634594e+00 4.540133430451877609e-04 -1.050798948666257712e-02 4.338915093990343047e-10 4.718271844653736252e-07
8.200000000000000000e+01 1.979201448153785403e+00 4.568709844403456019e-04 -1.077193513217564180e-02 4.231835160597046234e-10 4.546199780712518855e-07
8.300000000000000000e+01 1.956243484831973189e+00 4.595550834663339424e-04 -1.102795701350684637e-02 4.128686480313374659e-10 4.382155499532257489e-07
8.400000000000000000e+01 1.934009554679992027e+00 4.620637366111260153e-04 -1.127594021801905412e-02 4.029220404093358882e-10 4.225428111696531851e-07
8.500000000000000000e+01 1.912470930608601405e+00 4.643966028338495202e-04 -1.151592092541794260e-02 3.933210291321921324e-10 4.075705896695822532e-07
8.600000000000000000e+01 1.891601269278292641e+00 4.665538817117236285e-04 -1.174797308851873931e-02 3.840545823971064092e-10 3.932756998995505258e-07
8.700000000000000000e+01 1.871374227251734856e+00 4.685357728218819142e-04 -1.197217066013452416e-02 3.751192410555578063e-10 3.796319438081128679e-07
8.800000000000000000e+01 1.851763461290558022e+00 4.703425757415010278e-04 -1.218858759307476017e-02 3.664940361421747917e-10 3.666101108513798150e-07
8.900000000000000000e+01 1.832742628056636569e+00 4.719744900477935816e-04 -1.239729784014403750e-02 3.581657758543916103e-10 3.541779779972275385e-07
9.000000000000000000e+01 1.814285384110921440e+00 4.734315153177759872e-04 -1.259837535415807112e-02 3.501203634311448476e-10 3.423003097316890799e-07
9.100000000000000000e+01 1.796365386215778681e+00 4.747140511286792480e-04 -1.279189408792419727e-02 3.423502180185212675e-10 3.309388580623055308e-07
9.200000000000000000e+01 1.778956291032110615e+00 4.758221970577058589e-04 -1.297792799425163436e-02 3.348313551743699921e-10 3.200523625231125158e-07
9.300000000000000000e+01 1.762033318190372233e+00 4.767563729066425773e-04 -1.315654291994728178e-02 3.275485351946848768e-10 3.096028632669055103e-07
9.400000000000000000e+01 1.745577939789444200e+00 4.775172793760898643e-04 -1.332777228776770712e-02 3.204938498367778611e-10 2.995751805090237865e-07
9.500000000000000000e+01 1.729573190896207313e+00 4.781059373912757574e-04 -1.349164141446519520e-02 3.136611219254943888e-10 2.899589205655096725e-07
9.600000000000000000e+01 1.714002106478675236e+00 4.785231678775525837e-04 -1.364817561679008105e-02 3.070506421965229508e-10 2.807422978098375391e-07
9.700000000000000000e+01 1.698847721703371949e+00 4.787698917601737169e-04 -1.379740021149386195e-02 3.006419978966278447e-10 2.719121346742875818e-07
9.800000000000000000e+01 1.684093071637357886e+00 4.788471299643868185e-04 -1.393934051532716434e-02 2.944414080540769891e-10 2.634538616524534616e-07
9.900000000000000000e+01 1.669721191348598310e+00 4.787557034154679421e-04 -1.407402184504264950e-02 2.884345833624924343e-10 2.553515173007381652e-07
1.000000000000000000e+02 1.655715115803517490e+00 4.784966330387530032e-04 -1.420146951738834526e-02 2.826073127515987092e-10 2.475877482402717934e-07
1.010000000000000000e+02 1.642057880269364611e+00 4.780707397593014860e-04 -1.432170884911533951e-02 2.769636829568584784e-10 2.401438091577032724e-07
1.020000000000000000e+02 1.628732519513648613e+00 4.774790445030216565e-04 -1.443476515698014460e-02 2.714823647379713777e-10 2.329995628076170975e-07
1.030000000000000000e+02 1.615722068903191255e+00 4.767223681944859751e-04 -1.454066375772936417e-02 2.661600047815391297e-10 2.261334800133200148e-07
1.040000000000000000e+02 1.603010735953113164e+00 4.758019597438849853e-04 -1.463943588467012807e-02 2.609876336939198695e-10 2.195256161165792223e-07
1.050000000000000000e+02 1.590587419068694608e+00 4.747197800015749594e-04 -1.473113643733497437e-02 2.559662888016774697e-10 2.131667681897400631e-07
1.060000000000000000e+02 1.578442189202827306e+00 4.734782178025028626e-04 -1.481582623180470980e-02 2.510754761373071476e-10 2.070499444608603032e-07
1.070000000000000000e+02 1.566565117309035582e+00 4.720794619813257847e-04 -1.489356608416901769e-02 2.463284458837569405e-10 2.011674448329453467e-07
1.080000000000000000e+02 1.554946274239694892e+00 4.705259013725112023e-04 -1.496441681051332434e-02 2.417157197688978129e-10 1.955108608844830842e-07
1.090000000000000000e+02 1.543575731048331123e+00 4.688197248119836376e-04 -1.502843922691876957e-02 2.372280577575802148e-10 1.900710758702625239e-07
1.100000000000000000e+02 1.532443558687854424e+00 4.669633211336255319e-04 -1.508569414947746358e-02 2.328667039466308271e-10 1.848382647219926022e-07
1.110000000000000000e+02 1.521539828111230008e+00 4.649589791729061847e-04 -1.513624239427233120e-02 2.286272620106449349e-10 1.798018940485808305e-07
1.120000000000000000e+02 1.510854610271711973e+00 4.628088877645990750e-04 -1.518014477738490083e-02 2.245001500187847769e-10 1.749507221374625551e-07
1.130000000000000000e+02 1.500377976021964654e+00 4.605153357436338407e-04 -1.521746211490589314e-02 2.204856510976109920e-10 1.702727989541999931e-07
1.140000000000000000e+02 1.490099996415411354e+00 4.580808119447930620e-04 -1.524825522291981851e-02 2.165786475688877707e-10 1.657554661437479901e-07
1.150000000000000000e+02 1.480010742404995083e+00 4.555074052027901187e-04 -1.527258491750861126e-02 2.127690403402345538e-10 1.613853570303189986e-07
1.160000000000000000e+02 1.470100881608523480e+00 4.527975635873121899e-04 -1.529051392177384512e-02 2.090566607654556819e-10 1.571505057396988974e-07
1.170000000000000000e+02 1.460363468203182302e+00 4.499544721048425464e-04 -1.530211258685870365e-02 2.054387950152012267e-10 1.530468193984690071e-07
1.180000000000000000e+02 1.450792153330590528e+00 4.469813749975865805e-04 -1.530745317091060896e-02 2.019088171430474318e-10 1.490720042312305856e-07
1.190000000000000000e+02 1.441380587732166374e+00 4.438815165059260023e-04 -1.530660793209047237e-02 1.984647371811490062e-10 1.452234926492903140e-07
1.200000000000000000e+02 1.432122422450476051e+00 4.406580408721693862e-04 -1.529964912854872572e-02 1.951131369866741788e-10 1.414984432495546003e-07
1.210000000000000000e+02 1.423011308426661126e+00 4.373142923372984195e-04 -1.528664901843844459e-02 1.918386581631933718e-10 1.378937408158604013e-07
1.220000000000000000e+02 1.414040896602772879e+00 4.338535151430046371e-04 -1.526767985991791567e-02 1.886476298138210614e-10 1.344059963185077127e-07
1.230000000000000000e+02 1.405204837920830840e+00 4.302788535301640569e-04 -1.524281391113762284e-02 1.855374837469147162e-10 1.310315469146745359e-07
1.240000000000000000e+02 1.396496783221962801e+00 4.265936517407710655e-04 -1.521212343025257069e-02 1.825014924082662342e-10 1.277664559485499686e-07
1.250000000000000000e+02 1.387910383648596202e+00 4.228011540158356138e-04 -1.517568067541566132e-02 1.795410503951448570e-10 1.246065129515159985e-07
1.260000000000000000e+02 1.379439289942357538e+00 4.189046045969786552e-04 -1.513355790478046990e-02 1.766493170281887565e-10 1.215472336422801440e-07
1.270000000000000000e+02 1.371077153244750324e+00 4.149071477255810120e-04 -1.508582737650371319e-02 1.738272978486650967e-10 1.185838599270147642e-07
1.280000000000000000e+02 1.362817624297773200e+00 4.108122276428602740e-04 -1.503256134873622377e-02 1.710641973300562971e-10 1.157113598995702600e-07
1.290000000000000000e+02 1.354654810807819576e+00 4.066230002327649246e-04 -1.497383448408683496e-02 1.683686429227887203e-10 1.129250849986576159e-07
1.300000000000000000e+02 1.346584647039580362e+00 4.023433679482374100e-04 -1.490973106295837361e-02 1.657314684794303159e-10 1.102227820767170549e-07
1.310000000000000000e+02 1.338603523921860106e+00 3.979772448843320386e-04 -1.484033777020981291e-02 1.631515629087113177e-10 1.076026929735388484e-07
1.320000000000000000e+02 1.330707832383514200e+00 3.935285451362474803e-04 -1.476574129069970626e-02 1.606277813122071186e-10 1.050629075086201363e-07
1.330000000000000000e+02 1.322893963254260452e+00 3.890010827995346284e-04 -1.468602830928605885e-02 1.581624665243505544e-10 1.026013634811201271e-07
1.340000000000000000e+02 1.315158307662840143e+00 3.843989719689957824e-04 -1.460128551082365105e-02 1.557507641992588723e-10 1.002158466700335274e-07
1.350000000000000000e+02 1.307497256438388211e+00 3.797259267404770838e-04 -1.451159958017431140e-02 1.533948301691138541e-10 9.790399083421730355e-08
1.360000000000000000e+02 1.299907200410183927e+00 3.749859612084964120e-04 -1.441705720219374834e-02 1.510898265960866233e-10 9.566327771246659641e-08
1.370000000000000000e+02 1.292384530706928603e+00 3.701830894687668707e-04 -1.431774506173924197e-02 1.488377114635617121e-10 9.349103702358706351e-08
1.380000000000000000e+02 1.284925638158032069e+00 3.653210256163679078e-04 -1.421374984366942720e-02 1.466303681610565059e-10 9.138444646648904525e-08
1.390000000000000000e+02 1.277526913592389679e+00 3.604037837467102432e-04 -1.410515823284164832e-02 1.444761443146014718e-10 8.934053172019173388e-08
1.400000000000000000e+02 1.270184748139155717e+00 3.554353779547633806e-04 -1.399205691411430086e-02 1.423636705339140134e-10 8.735616644391219137e-08
1.410000000000000000e+02 1.262895532627753337e+00 3.504195223357476599e-04 -1.387453257234428847e-02 1.402977508403675287e-10 8.542807227713898833e-08
1.420000000000000000e+02 1.255655657886731724e+00 3.453602309850787341e-04 -1.375267189238931279e-02 1.382734793628809581e-10 8.355281883964223607e-08
1.430000000000000000e+02 1.248461515045438563e+00 3.402615179980896941e-04 -1.362656155910768434e-02 1.362921566711734758e-10 8.172682373160261356e-08
1.440000000000000000e+02 1.241309785705563939e+00 3.351271251181324397e-04 -1.349628933902789589e-02 1.343490298351727623e-10 7.994689282741258026e-08
1.450000000000000000e+02 1.234198314657533935e+00 3.299613046820485058e-04 -1.336194732536134626e-02 1.324432674000977651e-10 7.821187107027755045e-08
1.460000000000000000e+02 1.227125237364730337e+00 3.247679366752070722e-04 -1.322362869298503510e-02 1.305771571349751803e-10 7.652107393798570488e-08
1.470000000000000000e+02 1.220088689590267395e+00 3.195513010828691437e-04 -1.308142661677941763e-02 1.287470381012130741e-10 7.487375462731903982e-08
1.480000000000000000e+02 1.213086806797271988e+00 3.143153778899791979e-04 -1.293543427163012030e-02 1.269550915269197469e-10 7.326910405405615962e-08
1.490000000000000000e+02 1.206117724549141901e+00 3.090642470818100434e-04 -1.278574483241283304e-02 1.251977061251953353e-10 7.170625085304379806e-08
1.500000000000000000e+02 1.199179578508751787e+00 3.038020886437317754e-04 -1.263245147400824005e-02 1.234741783953221348e-10 7.018426137814017301e-08
1.510000000000000000e+02 1.192270504039554702e+00 2.985327825609987570e-04 -1.247564737129950099e-02 1.217865209086152590e-10 6.870213970231915824e-08
1.520000000000000000e+02 1.185388636804787010e+00 2.932606088185534541e-04 -1.231542569916593138e-02 1.201311765130389581e-10 6.725882761764638124e-08
1.530000000000000000e+02 1.178532112467336246e+00 2.879895474016379579e-04 -1.215187963248904809e-02 1.185100412265989208e-10 6.585320463529016844e-08
1.540000000000000000e+02 1.171699066390391009e+00 2.827236782955754924e-04 -1.198510234614640416e-02 1.169195826077914791e-10 6.448408798558715059e-08
1.550000000000000000e+02 1.164887634337472111e+00 2.774671814857632580e-04 -1.181518701502137780e-02 1.153589778219125451e-10 6.315023261800636971e-08
1.560000000000000000e+02 1.158095951771503929e+00 2.722240369569017327e-04 -1.164222681399311281e-02 1.138299400069674073e-10 6.185033120122425475e-08
1.570000000000000000e+02 1.151322154255647323e+00 2.669983246947292815e-04 -1.146631491794417902e-02 1.123314885682820837e-10 6.058301412308784186e-08
1.580000000000000000e+02 1.144564377453145987e+00 2.617942246840965583e-04 -1.128754450175094119e-02 1.108601131547573367e-10 5.934684949066588086e-08
1.590000000000000000e+02 1.137820756727179861e+00 2.566157169103027921e-04 -1.110600874029848105e-02 1.094173378077250558e-10 5.814034313026597448e-08
1.600000000000000000e+02 1.131089427840913819e+00 2.514668813585222372e-04 -1.092180080846360916e-02 1.079996502728642596e-10 5.696193858742944318e-08
1.610000000000000000e+02 1.124368725745470643e+00 2.463518119942237719e-04 -1.073501364908709815e-02 1.066085572063758967e-10 5.581025356396036564e-08
1.620000000000000000e+02 1.117657783444007791e+00 2.412740587039862057e-04 -1.054573927683746283e-02 1.052411162338670567e-10 5.468480094111559539e-08
1.630000000000000000e+02 1.110955933427594022e+00 2.362372853538734869e-04 -1.035406947434124904e-02 1.038993107491516705e-10 5.358529996487568383e-08
1.640000000000000000e+02 1.104262508287040312e+00 2.312450558107386660e-04 -1.016009602422250288e-02 1.025826820318921489e-10 5.251144273703240619e-08
1.650000000000000000e+02 1.097576840413482024e+00 2.263007339410839046e-04 -9.963910709112323849e-03 1.012884734892216759e-10 5.146289421513627860e-08
1.660000000000000000e+02 1.090898262297909760e+00 2.214081836115172446e-04 -9.765605311634168242e-03 1.000185666219601335e-10 5.043929221252836809e-08
1.670000000000000000e+02 1.084226106531395839e+00 2.165707686885112216e-04 -9.565271614415142218e-03 9.877248688045636800e-11 4.944024739838102965e-08
1.680000000000000000e+02 1.077559705405144452e+00 2.117920530386723931e-04 -9.363001400083345929e-03 9.754754023599828986e-11 4.846534329765603099e-08
1.690000000000000000e+02 1.070898391709884434e+00 2.070758005285035989e-04 -9.158886451262154144e-03 9.634769043356849501e-11 4.751413629113477444e-08
1.700000000000000000e+02 1.064241497636752243e+00 2.024252750245046628e-04 -8.953018550582569207e-03 9.516587874150972781e-11 4.658615561542738928e-08
1.710000000000000000e+02 1.057588355876684538e+00 1.978443403934247898e-04 -8.745489480667726495e-03 9.400815942139472687e-11 4.568090336298161903e-08
1.720000000000000000e+02 1.050938298820951688e+00 1.933363605015559687e-04 -8.536391024146706280e-03 9.287182917395802226e-11 4.479785448206138748e-08
1.730000000000000000e+02 1.044290658960411067e+00 1.889049992156256524e-04 -8.325814963644142738e-03 9.175427395944180142e-11 4.393645677680532343e-08
1.740000000000000000e+02 1.037644768886041513e+00 1.845538204020957655e-04 -8.113853081788928792e-03 9.065709087301201548e-11 4.309613090717515781e-08
1.750000000000000000e+02 1.030999961088985062e+00 1.802863879277214550e-04 -7.900597161204161653e-03 8.957972887308926628e-11 4.227627038899371444e-08
1.760000000000000000e+02 1.024355567860134819e+00 1.761061656587238101e-04 -7.686138984520218299e-03 8.852162432192525483e-11 4.147624159395263264e-08
1.770000000000000000e+02 1.017710921890643050e+00 1.720168174619437454e-04 -7.470570334361785816e-03 8.748220027351702261e-11 4.069538374959063545e-08
1.780000000000000000e+02 1.011065355671513677e+00 1.680219072037219717e-04 -7.253982993354799423e-03 8.646086577396017995e-11 3.993300893934962578e-08
1.790000000000000000e+02 1.004418201593801685e+00 1.641249987507360341e-04 -7.036468744127117279e-03 8.545701517390425201e-11 3.918840210251410369e-08
1.800000000000000000e+02 9.977689176325768017e-01 1.603294475285831099e-04 -6.818117467658105224e-03 8.447008849251229924e-11 3.846090608893272138e-08
1.810000000000000000e+02 9.911174637998654280e-01 1.566377751991394429e-04 -6.599011438329286175e-03 8.349975929852024742e-11 3.775018059278791667e-08
1.820000000000000000e+02 9.844639254916240922e-01 1.530522949829998705e-04 -6.379231028876893028e-03 8.254576053144120672e-11 3.705595358566305699e-08
1.830000000000000000e+02 9.778083880037339304e-01 1.495753201010982059e-04 -6.158856612037885529e-03 8.160782438679234338e-11 3.637793720432257761e-08
1.840000000000000000e+02 9.711509367325604769e-01 1.462091637743722196e-04 -5.937968560548163507e-03 8.068568190584537505e-11 3.571582775074480419e-08
1.850000000000000000e+02 9.644916571738553213e-01 1.429561392235860473e-04 -5.716647247140907613e-03 7.977906257460337398e-11 3.506930569207975331e-08
1.860000000000000000e+02 9.578306347237363072e-01 1.398185596696331157e-04 -5.494973044554417665e-03 7.888950037889373146e-11 3.443803566068183590e-08
1.870000000000000000e+02 9.511679546782797479e-01 1.367987383332759340e-04 -5.273026325523524037e-03 7.801487564330328712e-11 3.382166645410494046e-08
1.880000000000000000e+02 9.445037025334002134e-01 1.338990884354013494e-04 -5.050887462783360676e-03 7.715491178279769176e-11 3.321983103510670134e-08
1.890000000000000000e+02 9.378379635852592822e-01 1.311218231968437739e-04 -4.828636829068997348e-03 7.630932911138943352e-11 3.263214653163468147e-08
1.900000000000000000e+02 9.311708233298754411e-01 1.284692558384253208e-04 -4.606354797118965456e-03 7.547957586431908427e-11 3.205821423686681163e-08
1.910000000000000000e+02 9.245023671632677242e-01 1.259436995810061860e-04 -4.384121739665826356e-03 7.466359762882376727e-11 3.149761960917017031e-08
1.920000000000000000e+02 9.178326803814655932e-01 1.235474676454058536e-04 -4.162018029447478278e-03 7.386110412605452678e-11 3.094993227213211224e-08
