# ell  TT    EE    TE     PP     TP
1.130000000000000000e+02 2.021708436724618324e-13 6.162437714998359143e-17 -2.044523669971071356e-15 3.589798123814243864e-15 5.289380417465944775e-16
1.140000000000000000e+02 2.007848305583376289e-13 6.129773704908207093e-17 -2.048712257872869013e-15 3.444831855653453394e-15 5.103852879387152865e-16
1.150000000000000000e+02 1.994241066709418790e-13 6.095244499673737036e-17 -2.052031533284684338e-15 3.306636250924294823e-15 4.926027632202317351e-16
1.160000000000000000e+02 1.980873883780356842e-13 6.058882987089972347e-17 -2.054489961777249966e-15 3.174732561298682135e-15 4.755322843360105903e-16
1.170000000000000000e+02 1.967737504684138648e-13 6.020730501411415215e-17 -2.056097060863198975e-15 3.048832561328888078e-15 4.591436039560110689e-16
1.180000000000000000e+02 1.954823573360740212e-13 5.980830488523930273e-17 -2.056862611040988721e-15 2.928695656286484259e-15 4.434134587334250062e-16
1.190000000000000000e+02 1.942123733749612979e-13 5.939226394305145954e-17 -2.056796392807853828e-15 2.814081251443637876e-15 4.283185853199183341e-16
1.200000000000000000e+02 1.929629629791531661e-13 5.895961664641339812e-17 -2.055908186661517223e-15 2.704748752072111441e-15 4.138357203679357871e-16
1.210000000000000000e+02 1.917332905425577630e-13 5.851079745408631583e-17 -2.054207773100447702e-15 2.600457563444490246e-15 3.999416005297590522e-16
1.220000000000000000e+02 1.905225204592271649e-13 5.804624082489485170e-17 -2.051704932621586036e-15 2.500967090832357337e-15 3.866129624576598078e-16
1.230000000000000000e+02 1.893298171231061376e-13 5.756638121762926769e-17 -2.048409445723232599e-15 2.406036739507944598e-15 3.738265428038747758e-16
1.240000000000000000e+02 1.881543449282494581e-13 5.707165309115942676e-17 -2.044331092903599413e-15 2.315425914743186908e-15 3.615590782207440189e-16
1.250000000000000000e+02 1.869952682685807886e-13 5.656249090421901473e-17 -2.039479654659509710e-15 2.228894021810070812e-15 3.497873053605178175e-16
1.260000000000000000e+02 1.858517515381058077e-13 5.603932911568105001e-17 -2.033864911489533258e-15 2.146200465980552490e-15 3.384879608754563129e-16
1.270000000000000000e+02 1.847229591308346366e-13 5.550260218434401597e-17 -2.027496643891027350e-15 2.067104652526482804e-15 3.276377814178421781e-16
1.280000000000000000e+02 1.836080554407500832e-13 5.495274456896601615e-17 -2.020384632362407531e-15 1.991365986720304659e-15 3.172135036399927468e-16
1.290000000000000000e+02 1.825062622983345734e-13 5.439020589778602508e-17 -2.012538968137005130e-15 1.918766021256106122e-15 3.071933029148575769e-16
1.300000000000000000e+02 1.814170312799073716e-13 5.381549647656416983e-17 -2.003970985395696497e-15 1.849174898516409742e-15 2.975611094986206618e-16
1.310000000000000000e+02 1.803398713982793580e-13 5.322914178041826905e-17 -1.994692329054980973e-15 1.782484908305929123e-15 2.883022923681049734e-16
1.320000000000000000e+02 1.792742916663181098e-13 5.263166728445465361e-17 -1.984714644031123217e-15 1.718588340429679410e-15 2.794022205001935852e-16
1.330000000000000000e+02 1.782198010968595743e-13 5.202359846386098100e-17 -1.974049575240903800e-15 1.657377484692325692e-15 2.708462628716819087e-16
1.340000000000000000e+02 1.771759087026270113e-13 5.140546079374768046e-17 -1.962708767600917518e-15 1.598744630898967720e-15 2.626197884594900443e-16
1.350000000000000000e+02 1.761421234965682220e-13 5.077777974924277037e-17 -1.950703866027611255e-15 1.542582068854153438e-15 2.547081662404460919e-16
1.360000000000000000e+02 1.751179544913875086e-13 5.014108080547733826e-17 -1.938046515437658298e-15 1.488782088362658965e-15 2.470967651914252856e-16
1.370000000000000000e+02 1.741029106999823113e-13 4.949588943760551505e-17 -1.924748360747970563e-15 1.437236979229538892e-15 2.397709542892447305e-16
1.380000000000000000e+02 1.730965011351870627e-13 4.884273112075716799e-17 -1.910821046874395402e-15 1.387839031259189108e-15 2.327161025108288658e-16
1.390000000000000000e+02 1.720982348097328987e-13 4.818213133002696761e-17 -1.896276218734400878e-15 1.340480534257072832e-15 2.259175788330062844e-16
1.400000000000000000e+02 1.711076207365288212e-13 4.751461554059165060e-17 -1.881125521243803575e-15 1.295053778027481036e-15 2.193607522326093508e-16
1.410000000000000000e+02 1.701241679283857610e-13 4.684070922759781054e-17 -1.865380599319418381e-15 1.251451052375558435e-15 2.130309916865346230e-16
1.420000000000000000e+02 1.691473853981042737e-13 4.616093786615185843e-17 -1.849053097878087399e-15 1.209564647105761268e-15 2.069136661716129125e-16
1.430000000000000000e+02 1.681767821584936241e-13 4.547582693140223673e-17 -1.832154661836091063e-15 1.169286852023183369e-15 2.009941446647331107e-16
1.440000000000000000e+02 1.672119073388425600e-13 4.478590538253302551e-17 -1.814697083691542662e-15 1.130520170867273133e-15 1.952595051955706062e-16
1.450000000000000000e+02 1.662524705342419955e-13 4.409171611506186421e-17 -1.796692746266634031e-15 1.093207963116666020e-15 1.897036620051328245e-16
1.460000000000000000e+02 1.652982214562480149e-13 4.339380550857798468e-17 -1.778154179965254571e-15 1.057303802183947955e-15 1.843222383873116059e-16
1.470000000000000000e+02 1.643489098163869655e-13 4.269271994265436081e-17 -1.759093915191023890e-15 1.022761261482275210e-15 1.791108576359321566e-16
1.480000000000000000e+02 1.634042853261836296e-13 4.198900579685436460e-17 -1.739524482348015588e-15 9.895339144245967832e-16 1.740651430448965968e-16
1.490000000000000000e+02 1.624640976972158260e-13 4.128320945076608773e-17 -1.719458411839460957e-15 9.575753344243499782e-16 1.691807179080632400e-16
1.500000000000000000e+02 1.615280966409978106e-13 4.057587728395072048e-17 -1.698908234069323945e-15 9.268390948941546417e-16 1.644532055192460019e-16
1.510000000000000000e+02 1.605960318690920288e-13 3.986755567597712606e-17 -1.677886479441291806e-15 8.972787692473502584e-16 1.598782291723512180e-16
1.520000000000000000e+02 1.596676530930230105e-13 3.915879100645372782e-17 -1.656405678359196354e-15 8.688479308969808847e-16 1.554514121612062640e-16
1.530000000000000000e+02 1.587427100243313909e-13 3.845012965492452133e-17 -1.634478361226865456e-15 8.415001532559252121e-16 1.511683777797216661e-16
1.540000000000000000e+02 1.578209523745970842e-13 3.774211800098370580e-17 -1.612117058447461973e-15 8.151890097370158821e-16 1.470247493216982252e-16
1.550000000000000000e+02 1.569021298552792393e-13 3.703530242422570228e-17 -1.589334300425472472e-15 7.898680737536713644e-16 1.430161500810389982e-16
1.560000000000000000e+02 1.559859921780042185e-13 3.633022930417322561e-17 -1.566142617564182676e-15 7.654909187189391665e-16 1.391382033515603411e-16
1.570000000000000000e+02 1.550722890542745393e-13 3.562744502046410885e-17 -1.542554540267393831e-15 7.420111180456242214e-16 1.353865324271714739e-16
1.580000000000000000e+02 1.541607701956250561e-13 3.492749595262395727e-17 -1.518582598938764201e-15 7.193822451469085375e-16 1.317567606017158945e-16
1.590000000000000000e+02 1.532511853136191232e-13 3.423092848025092669e-17 -1.494239323981936666e-15 6.975578734356894432e-16 1.282445111690465916e-16
1.600000000000000000e+02 1.523432841197963409e-13 3.353828898291848406e-17 -1.469537245801147133e-15 6.764915763251868121e-16 1.248454074230225938e-16
1.610000000000000000e+02 1.514368432066577304e-13 3.285011233924485685e-17 -1.444488862382023818e-15 6.561413568852644615e-16 1.215552645150341869e-16
1.620000000000000000e+02 1.505317466907160992e-13 3.216688742391630719e-17 -1.419106542040701644e-15 6.364829368147084498e-16 1.183706650263915064e-16
1.630000000000000000e+02 1.496279055693862021e-13 3.148909161067296661e-17 -1.393402620675663352e-15 6.174964674684244821e-16 1.152883833959863339e-16
1.640000000000000000e+02 1.487252308401373451e-13 3.081720227327150808e-17 -1.367389434185094874e-15 5.991621002019273627e-16 1.123051940626589034e-16
1.650000000000000000e+02 1.478236335004449685e-13 3.015169678543186706e-17 -1.341079318467503403e-15 5.814599863706614901e-16 1.094178714652882390e-16
1.660000000000000000e+02 1.469230245477233475e-13 2.949305252087849648e-17 -1.314484609421159083e-15 5.643702773298240536e-16 1.066231900427172125e-16
1.670000000000000000e+02 1.460233149794867972e-13 2.884174685337865113e-17 -1.287617642944693748e-15 5.478731244350951238e-16 1.039179242338174153e-16
1.680000000000000000e+02 1.451244157931233145e-13 2.819825715664518521e-17 -1.260490754936331391e-15 5.319486790415474472e-16 1.012988484774389302e-16
1.690000000000000000e+02 1.442262379861434531e-13 2.756306080442114536e-17 -1.233116281294264846e-15 5.165770925045989955e-16 9.876273721245072299e-17
1.700000000000000000e+02 1.433286925559793860e-13 2.693663517045039479e-17 -1.205506557917222782e-15 5.017385161796039411e-16 9.630636487769206652e-17
1.710000000000000000e+02 1.424316905000972638e-13 2.631945762845025586e-17 -1.177673920703289760e-15 4.874131014223268617e-16 9.392650591203419471e-17
1.720000000000000000e+02 1.415351428159326167e-13 2.571200555219164417e-17 -1.149630705551128183e-15 4.735809995874811773e-16 9.161993475435301307e-17
1.730000000000000000e+02 1.406389605009763591e-13 2.511475631538582389e-17 -1.121389248359030085e-15 4.602223620311278800e-16 8.938342584346205776e-17
1.740000000000000000e+02 1.397430545526487995e-13 2.452818729176459112e-17 -1.092961885025272313e-15 4.473173401079566256e-16 8.721375361825635182e-17
1.750000000000000000e+02 1.388473359684063445e-13 2.395277585509386946e-17 -1.064360951448241761e-15 4.348460851738521942e-16 8.510769251758131866e-17
1.760000000000000000e+02 1.379517157457402114e-13 2.338899937908548389e-17 -1.035598783526555274e-15 4.227887485840517604e-16 8.306201698031224748e-17
1.770000000000000000e+02 1.370561048820755555e-13 2.283733523747441371e-17 -1.006687717158170213e-15 4.111254816938185805e-16 8.107350144528876848e-17
1.780000000000000000e+02 1.361604143748746146e-13 2.229826080401204404e-17 -9.776400882419250918e-16 3.998364358586776155e-16 7.913892035137203299e-17
1.790000000000000000e+02 1.352645552215963449e-13 2.177225345242083100e-17 -9.484682326760502168e-16 3.889017624336590134e-16 7.725504813743973377e-17
1.800000000000000000e+02 1.343684550982178969e-13 2.125976247554709509e-17 -9.191842277757365743e-16 3.783035161119975232e-16 7.541905069398632908e-17
1.810000000000000000e+02 1.334721083948084848e-13 2.076112484262095032e-17 -8.897991165241987265e-16 3.680313649361423876e-16 7.362965971817815962e-17
1.820000000000000000e+02 1.325755261798940741e-13 2.027664944195829407e-17 -8.603236833214482292e-16 3.580768802858232508e-16 7.188599835885647314e-17
1.830000000000000000e+02 1.316787195221004941e-13 1.980664516191388742e-17 -8.307687125678913645e-16 3.484316335410649881e-16 7.018718976482725282e-17
1.840000000000000000e+02 1.307816994899759752e-13 1.935142089081976858e-17 -8.011449886634181049e-16 3.390871960818263090e-16 6.853235708491916160e-17
1.850000000000000000e+02 1.298844771520989392e-13 1.891128551698245486e-17 -7.714632960080133821e-16 3.300351392880271703e-16 6.692062346796488069e-17
1.860000000000000000e+02 1.289870635770525283e-13 1.848654792873451447e-17 -7.417344190019666283e-16 3.212670345397553588e-16 6.535111206276536427e-17
1.870000000000000000e+02 1.280894698334005987e-13 1.807751701442921707e-17 -7.119691420453521135e-16 3.127744532169235346e-16 6.382294601816389388e-17
1.880000000000000000e+02 1.271917069897184672e-13 1.768450166236482158e-17 -6.821782495380750945e-16 3.045489666993013762e-16 6.233524848297365106e-17
1.890000000000000000e+02 1.262937861145691319e-13 1.730781076089906888e-17 -6.523725258806117663e-16 2.965821463668960589e-16 6.088714260603255553e-17
1.900000000000000000e+02 1.253957182765502752e-13 1.694775319835394538e-17 -6.225627554726283606e-16 2.888655635997894533e-16 5.947775153613343869e-17
1.910000000000000000e+02 1.244975145442354216e-13 1.660463786305660509e-17 -5.927597227144256495e-16 2.813907897778140017e-16 5.810619842212982494e-17
1.920000000000000000e+02 1.235991859861867614e-13 1.627877364334211534e-17 -5.629742120060901305e-16 2.741493962810962440e-16 5.677160641283170339e-17
