2.000000000000000000e+00 1.102799999999999945e-04 1.330869307481422166e-05 2.044799999999999887e-07
3.000000000000000000e+00 1.102799999999999945e-04 1.593851767415091025e-05 1.892000000000000001e-07
4.000000000000000000e+00 1.102799999999999945e-04 1.166210072492274773e-05 1.833399999999999993e-07
5.000000000000000000e+00 1.102799999999999945e-04 1.246604676774128647e-05 1.809900000000000080e-07
6.000000000000000000e+00 1.102799999999999945e-04 1.044315603689114091e-05 1.793300000000000050e-07
7.000000000000000000e+00 1.102799999999999945e-04 9.898341296276038338e-06 1.786699999999999978e-07
8.000000000000000000e+00 1.102900000000000028e-04 9.140895695925297271e-06 1.779500000000000020e-07
9.000000000000000000e+00 1.102900000000000028e-04 8.497102227688362565e-06 1.777599999999999983e-07
1.000000000000000000e+01 1.102900000000000028e-04 8.430285828471592620e-06 1.773900000000000022e-07
1.100000000000000000e+01 1.102900000000000028e-04 7.706831802583309673e-06 1.766599999999999950e-07
1.200000000000000000e+01 1.102900000000000028e-04 7.349808574986869084e-06 1.758100000000000106e-07
1.300000000000000000e+01 1.102999999999999977e-04 6.851325967766200396e-06 1.750600000000000072e-07
1.400000000000000000e+01 1.102999999999999977e-04 6.671913582699707610e-06 1.745799999999999923e-07
1.500000000000000000e+01 1.102999999999999977e-04 6.396455179326970619e-06 1.744300000000000075e-07
1.600000000000000000e+01 1.103100000000000060e-04 6.330844404149402368e-06 1.746299999999999960e-07
1.700000000000000000e+01 1.103100000000000060e-04 5.868648591241258484e-06 1.751500000000000034e-07
1.800000000000000000e+01 1.103100000000000060e-04 5.627912143749091844e-06 1.759099999999999916e-07
1.900000000000000000e+01 1.103200000000000009e-04 5.096542037749300756e-06 1.767799999999999988e-07
2.000000000000000000e+01 1.103200000000000009e-04 5.078051615032157667e-06 1.776000000000000021e-07
2.100000000000000000e+01 1.103299999999999957e-04 4.843400917858998893e-06 1.782300000000000018e-07
2.200000000000000000e+01 1.103299999999999957e-04 4.696232456128614357e-06 1.786600000000000129e-07
2.300000000000000000e+01 1.103400000000000040e-04 4.384703681498750615e-06 1.789499999999999977e-07
2.400000000000000000e+01 1.103400000000000040e-04 4.404919488630159825e-06 1.791200000000000052e-07
2.500000000000000000e+01 1.103499999999999989e-04 4.157271306494642553e-06 1.792100000000000013e-07
2.600000000000000000e+01 1.103499999999999989e-04 4.059981673101310219e-06 1.792499999999999937e-07
2.700000000000000000e+01 1.103599999999999937e-04 3.972133744385368713e-06 1.792600000000000051e-07
2.800000000000000000e+01 1.103700000000000021e-04 3.876127188711215434e-06 1.792699999999999900e-07
2.900000000000000000e+01 1.103700000000000021e-04 3.679331908391772000e-06 1.792900000000000126e-07
3.000000000000000000e+01 1.103799999999999969e-04 3.682162670035244600e-06 1.793399999999999899e-07
3.100000000000000000e+01 1.103900000000000053e-04 3.685096826290476619e-06 1.794200000000000012e-07
3.200000000000000000e+01 1.103900000000000053e-04 3.688134620798820793e-06 1.795600000000000011e-07
3.300000000000000000e+01 1.104000000000000001e-04 3.691276305942582969e-06 1.797300000000000086e-07
3.400000000000000000e+01 1.104099999999999949e-04 3.694522142879966448e-06 1.799600000000000047e-07
3.500000000000000000e+01 1.104099999999999949e-04 3.697872401581255964e-06 1.802200000000000084e-07
3.600000000000000000e+01 1.104200000000000033e-04 3.701327360866238330e-06 1.805299999999999893e-07
3.700000000000000000e+01 1.104299999999999981e-04 3.704887308442878382e-06 1.808700000000000043e-07
3.800000000000000000e+01 1.104400000000000065e-04 3.708552540947245575e-06 1.812299999999999890e-07
3.900000000000000000e+01 1.104500000000000013e-04 3.712323363984709850e-06 1.816000000000000115e-07
4.000000000000000000e+01 1.104599999999999961e-04 3.716200092172407634e-06 1.819700000000000075e-07
4.100000000000000000e+01 1.104599999999999961e-04 3.720183049182990668e-06 1.823200000000000073e-07
4.200000000000000000e+01 1.104700000000000045e-04 3.724272567789660630e-06 1.826700000000000072e-07
4.300000000000000000e+01 1.104799999999999993e-04 3.728468989912506496e-06 1.830099999999999956e-07
4.400000000000000000e+01 1.104899999999999941e-04 3.732772666666147601e-06 1.833399999999999993e-07
4.500000000000000000e+01 1.105000000000000025e-04 3.737183958408688760e-06 1.836799999999999877e-07
4.600000000000000000e+01 1.105099999999999973e-04 3.741703234792011149e-06 1.840099999999999914e-07
4.700000000000000000e+01 1.105200000000000057e-04 3.746330874813384991e-06 1.843599999999999912e-07
4.800000000000000000e+01 1.105300000000000005e-04 3.751067266868445960e-06 1.847099999999999910e-07
4.900000000000000000e+01 1.105399999999999954e-04 3.755912808805508205e-06 1.850700000000000022e-07
5.000000000000000000e+01 1.105500000000000037e-04 3.760867907981263540e-06 1.854399999999999982e-07
5.100000000000000000e+01 1.105699999999999934e-04 3.765932981317843939e-06 1.858200000000000056e-07
5.200000000000000000e+01 1.105800000000000018e-04 3.771108455361278668e-06 1.862099999999999978e-07
5.300000000000000000e+01 1.105899999999999966e-04 3.776394766341354522e-06 1.866100000000000014e-07
5.400000000000000000e+01 1.106000000000000049e-04 3.781792360232882573e-06 1.870300000000000012e-07
5.500000000000000000e+01 1.106099999999999998e-04 3.787301692818393422e-06 1.874600000000000123e-07
5.600000000000000000e+01 1.106199999999999946e-04 3.792923229752271579e-06 1.879000000000000083e-07
5.700000000000000000e+01 1.106399999999999978e-04 3.798657446626327663e-06 1.883499999999999892e-07
5.800000000000000000e+01 1.106500000000000062e-04 3.804504829036847417e-06 1.888100000000000079e-07
5.900000000000000000e+01 1.106600000000000010e-04 3.810465872653107356e-06 1.892800000000000114e-07
6.000000000000000000e+01 1.106699999999999958e-04 3.816541083287382039e-06 1.897599999999999998e-07
6.100000000000000000e+01 1.106899999999999990e-04 3.822730976966453131e-06 1.902399999999999883e-07
6.200000000000000000e+01 1.106999999999999938e-04 3.829036080004633808e-06 1.907299999999999880e-07
6.300000000000000000e+01 1.107199999999999970e-04 3.835456929078330105e-06 1.912299999999999991e-07
6.400000000000000000e+01 1.107300000000000054e-04 3.841994071302145128e-06 1.917399999999999951e-07
6.500000000000000000e+01 1.107400000000000002e-04 3.848648064306542660e-06 1.922499999999999910e-07
6.600000000000000000e+01 1.107600000000000034e-04 3.855419476317090484e-06 1.927800000000000097e-07
6.700000000000000000e+01 1.107699999999999982e-04 3.862308886235293579e-06 1.933100000000000019e-07
6.800000000000000000e+01 1.107900000000000014e-04 3.869316883721040923e-06 1.938500000000000054e-07
6.900000000000000000e+01 1.107999999999999963e-04 3.876444069276669275e-06 1.944100000000000051e-07
7.000000000000000000e+01 1.108199999999999995e-04 3.883691054332677830e-06 1.949700000000000048e-07
7.100000000000000000e+01 1.108299999999999943e-04 3.891058461335097125e-06 1.955399999999999894e-07
7.200000000000000000e+01 1.108499999999999975e-04 3.898546923834529140e-06 1.961200000000000118e-07
7.300000000000000000e+01 1.108600000000000058e-04 3.906157086576894179e-06 1.967099999999999926e-07
7.400000000000000000e+01 1.108799999999999955e-04 3.913889605595878579e-06 1.973100000000000112e-07
7.500000000000000000e+01 1.108999999999999987e-04 3.921745148307119698e-06 1.979199999999999882e-07
7.600000000000000000e+01 1.109099999999999935e-04 3.929724393604137475e-06 1.985400000000000030e-07
7.700000000000000000e+01 1.109299999999999967e-04 3.937828031956037990e-06 1.991700000000000027e-07
7.800000000000000000e+01 1.109499999999999999e-04 3.946056765507002559e-06 1.998099999999999873e-07
7.900000000000000000e+01 1.109599999999999947e-04 3.954411308177591189e-06 2.004600000000000096e-07
8.000000000000000000e+01 1.109799999999999979e-04 3.962892385767865444e-06 2.011199999999999904e-07
8.100000000000000000e+01 1.110000000000000011e-04 3.971500736062374795e-06 2.017900000000000090e-07
8.200000000000000000e+01 1.110200000000000043e-04 3.980237108937001355e-06 2.024700000000000124e-07
8.300000000000000000e+01 1.110399999999999940e-04 3.989102266467708744e-06 2.031600000000000007e-07
8.400000000000000000e+01 1.110500000000000023e-04 3.998096983041195085e-06 2.038499999999999890e-07
8.500000000000000000e+01 1.110700000000000055e-04 4.007222045467495025e-06 2.045600000000000000e-07
8.600000000000000000e+01 1.110899999999999952e-04 4.016478253094530775e-06 2.052799999999999959e-07
8.700000000000000000e+01 1.111099999999999984e-04 4.025866417924659609e-06 2.060100000000000031e-07
8.800000000000000000e+01 1.111300000000000016e-04 4.035387364733214429e-06 2.067499999999999951e-07
8.900000000000000000e+01 1.111500000000000048e-04 4.045041931189088227e-06 2.075100000000000099e-07
9.000000000000000000e+01 1.111699999999999944e-04 4.054830967977369202e-06 2.082699999999999982e-07
9.100000000000000000e+01 1.111899999999999976e-04 4.064755338924057901e-06 2.090399999999999978e-07
9.200000000000000000e+01 1.112100000000000008e-04 4.074815921122890910e-06 2.098200000000000087e-07
9.300000000000000000e+01 1.112300000000000040e-04 4.085013605064301630e-06 2.106199999999999894e-07
9.400000000000000000e+01 1.112499999999999936e-04 4.095349294766531652e-06 2.114199999999999966e-07
9.500000000000000000e+01 1.112699999999999968e-04 4.105823907908942737e-06 2.122400000000000000e-07
9.600000000000000000e+01 1.112900000000000000e-04 4.116438375967525993e-06 2.130699999999999882e-07
9.700000000000000000e+01 1.113100000000000032e-04 4.127193644352668392e-06 2.139000000000000029e-07
9.800000000000000000e+01 1.113300000000000064e-04 4.138090672549176638e-06 2.147499999999999874e-07
9.900000000000000000e+01 1.113499999999999961e-04 4.149130434258612582e-06 2.156100000000000096e-07
1.000000000000000000e+02 1.113799999999999941e-04 4.160313917543946966e-06 2.164799999999999903e-07
1.010000000000000000e+02 1.113999999999999973e-04 4.171642124976580628e-06 2.173600000000000088e-07
1.020000000000000000e+02 1.114200000000000005e-04 4.183116073785746713e-06 2.182500000000000121e-07
1.030000000000000000e+02 1.114400000000000037e-04 4.194736796010341330e-06 2.191600000000000116e-07
1.040000000000000000e+02 1.114700000000000017e-04 4.206505338653205519e-06 2.200700000000000112e-07
1.050000000000000000e+02 1.114900000000000049e-04 4.218422763837880559e-06 2.210000000000000069e-07
1.060000000000000000e+02 1.115099999999999945e-04 4.230490148967896747e-06 2.219300000000000027e-07
1.070000000000000000e+02 1.115400000000000061e-04 4.242708586888606665e-06 2.228799999999999947e-07
1.080000000000000000e+02 1.115599999999999958e-04 4.255079186051591739e-06 2.238500000000000093e-07
1.090000000000000000e+02 1.115799999999999990e-04 4.267603070681706447e-06 2.248199999999999975e-07
1.100000000000000000e+02 1.116099999999999970e-04 4.280281380946766127e-06 2.258100000000000083e-07
1.110000000000000000e+02 1.116300000000000002e-04 4.293115273129921569e-06 2.268100000000000040e-07
1.120000000000000000e+02 1.116599999999999982e-04 4.306105919804768680e-06 2.278200000000000111e-07
1.130000000000000000e+02 1.116800000000000014e-04 4.319254510013216926e-06 2.288499999999999879e-07
1.140000000000000000e+02 1.117099999999999994e-04 4.332562249446159773e-06 2.298900000000000025e-07
1.150000000000000000e+02 1.117300000000000026e-04 4.346030360626977595e-06 2.309400000000000020e-07
1.160000000000000000e+02 1.117600000000000006e-04 4.359660083097934049e-06 2.320000000000000128e-07
1.170000000000000000e+02 1.117800000000000038e-04 4.373452673609472696e-06 2.330799999999999933e-07
1.180000000000000000e+02 1.118100000000000018e-04 4.387409406312485006e-06 2.341700000000000117e-07
1.190000000000000000e+02 1.118300000000000050e-04 4.401531572953570090e-06 2.352799999999999998e-07
1.200000000000000000e+02 1.118600000000000030e-04 4.415820483073337816e-06 2.363899999999999879e-07
1.210000000000000000e+02 1.118900000000000011e-04 4.430277464207795978e-06 2.375199999999999987e-07
1.220000000000000000e+02 1.119100000000000043e-04 4.444903862092860465e-06 2.386599999999999943e-07
1.230000000000000000e+02 1.119400000000000023e-04 4.459701040872043513e-06 2.398199999999999862e-07
1.240000000000000000e+02 1.119700000000000003e-04 4.474670383307343726e-06 2.409899999999999894e-07
1.250000000000000000e+02 1.119999999999999983e-04 4.489813290993410740e-06 2.421700000000000039e-07
1.260000000000000000e+02 1.120200000000000015e-04 4.505131184575009913e-06 2.433599999999999769e-07
1.270000000000000000e+02 1.120499999999999995e-04 4.520625503967837045e-06 2.445700000000000254e-07
1.280000000000000000e+02 1.120799999999999976e-04 4.536297708582740701e-06 2.457899999999999794e-07
1.290000000000000000e+02 1.121099999999999956e-04 4.552149277553394504e-06 2.470199999999999977e-07
1.300000000000000000e+02 1.121399999999999936e-04 4.568181709967465130e-06 2.482599999999999744e-07
1.310000000000000000e+02 1.121700000000000052e-04 4.584396525101331071e-06 2.495199999999999738e-07
1.320000000000000000e+02 1.121899999999999948e-04 4.600795262658402974e-06 2.507999999999999959e-07
1.330000000000000000e+02 1.122200000000000064e-04 4.617379483011101474e-06 2.520800000000000179e-07
1.340000000000000000e+02 1.122500000000000044e-04 4.634150767446528934e-06 2.533800000000000097e-07
1.350000000000000000e+02 1.122800000000000024e-04 4.651110718415918112e-06 2.546900000000000128e-07
1.360000000000000000e+02 1.123100000000000004e-04 4.668260959787877217e-06 2.560199999999999857e-07
