# ell  TT    EE    TE     PP     TP
1.700000000000000000e+01 1.750618166980393298e+01 7.097956190683994519e-05 2.344127899799507836e-02 1.088357009984367394e-09 2.149748641886129536e-06
1.800000000000000000e+01 1.586686658087698198e+01 7.225773212067957438e-05 2.216672870218037300e-02 9.771822981757119297e-10 1.758894897891825133e-06
1.900000000000000000e+01 1.447934184225266563e+01 7.499392853228379512e-05 2.106157632593316786e-02 8.832059145287377245e-10 1.451419601552161553e-06
2.000000000000000000e+01 1.328658281044804212e+01 7.937457166777858806e-05 2.006798210226440685e-02 8.022498797941918581e-10 1.208581063058031264e-06
2.100000000000000000e+01 1.225479626238830555e+01 8.430075432911264435e-05 1.915158620299614589e-02 7.312415132258481091e-10 1.015688054637515264e-06
2.200000000000000000e+01 1.135693442153209354e+01 8.980806473241734786e-05 1.828795530815578024e-02 6.685578606209328414e-10 8.600711668747804157e-07
2.300000000000000000e+01 1.056969987699226898e+01 9.553440047466021251e-05 1.746888219176887663e-02 6.130671686613086200e-10 7.330978017454733632e-07
2.400000000000000000e+01 9.872683608250397924e+00 1.019082657041988374e-04 1.669006869247766089e-02 5.637484020845834958e-10 6.278620693236355129e-07
2.500000000000000000e+01 9.253279791291355139e+00 1.082759813940934216e-04 1.594662681330335022e-02 5.198412814367855826e-10 5.403281006853984259e-07
2.600000000000000000e+01 8.701032814635318857e+00 1.150056615961140216e-04 1.523353316455662750e-02 4.806333433851816633e-10 4.673436074652386792e-07
2.700000000000000000e+01 8.206284721504703228e+00 1.219098758511035722e-04 1.454581262120270731e-02 4.455439943118934765e-10 4.064206025291710975e-07
2.800000000000000000e+01 7.760253004611916694e+00 1.289294863249951521e-04 1.387874060827086996e-02 4.140829503553004814e-10 3.553396154947182590e-07
2.900000000000000000e+01 7.356859298630570976e+00 1.359520701936563908e-04 1.322854648632934386e-02 3.858120781558060415e-10 3.122909417573023777e-07
3.000000000000000000e+01 6.990701274452226777e+00 1.432451333854335728e-04 1.259169809982477704e-02 3.603698683908442547e-10 2.755673181555793959e-07
3.100000000000000000e+01 6.656727205297872096e+00 1.505946816168470459e-04 1.196520932259578611e-02 3.374258967849829250e-10 2.436738818119358266e-07
3.200000000000000000e+01 6.351287776607965618e+00 1.579855197564007869e-04 1.134827814596742201e-02 3.166796859165274193e-10 2.159653709803303707e-07
3.300000000000000000e+01 6.071084276551753867e+00 1.654041524606849635e-04 1.074064859063389443e-02 2.978746723984215556e-10 1.920089241976245901e-07
3.400000000000000000e+01 5.813043909513122998e+00 1.728395495152778346e-04 1.014180459314875833e-02 2.807737116756863415e-10 1.713591632385336382e-07
3.500000000000000000e+01 5.574997545322696091e+00 1.802925412221918473e-04 9.550189753467004661e-03 2.651742251958068114e-10 1.535206428313635661e-07
3.600000000000000000e+01 5.355001970011839418e+00 1.877665230123995747e-04 8.963987587406907487e-03 2.509020066611966013e-10 1.379854009418356503e-07
3.700000000000000000e+01 5.151196334443580049e+00 1.952622185455095177e-04 8.381853795828744791e-03 2.378065928142582172e-10 1.242988308646106665e-07
3.800000000000000000e+01 4.962049250054386462e+00 2.027699643954963729e-04 7.804332819814930981e-03 2.257376669857381570e-10 1.122197472064287225e-07
3.900000000000000000e+01 4.786111692800343320e+00 2.102771253650004778e-04 7.232441285498419220e-03 2.145851461054315960e-10 1.015603199026105078e-07
4.000000000000000000e+01 4.621934638834146902e+00 2.177711662565499353e-04 6.667195819007545703e-03 2.042406075470275982e-10 9.213271888831629216e-08
4.100000000000000000e+01 4.468197122866901516e+00 2.252413027910797193e-04 6.109389730819409989e-03 1.946098453467510577e-10 8.376089709181123953e-08
4.200000000000000000e+01 4.324090413321816762e+00 2.326837543624016139e-04 5.558923068762186386e-03 1.856275870811796274e-10 7.631593941350181482e-08
4.300000000000000000e+01 4.188933836976936220e+00 2.400964912827089313e-04 5.015472565011782138e-03 1.772411927670542141e-10 6.968071374686544305e-08
4.400000000000000000e+01 4.062046720712745085e+00 2.474774838642130898e-04 4.478714951740660200e-03 1.694084491910433492e-10 6.373808798534239890e-08
4.500000000000000000e+01 3.942768662280774272e+00 2.548239779122076420e-04 3.948371209051583335e-03 1.620765171001219381e-10 5.838235302155649514e-08
4.600000000000000000e+01 3.830520342424084124e+00 2.621304212058882146e-04 3.424339308775422967e-03 1.552124365579694447e-10 5.355349174466130379e-08
4.700000000000000000e+01 3.724742712560397795e+00 2.693902370175175857e-04 2.906561470671754823e-03 1.487816487516144812e-10 4.920291004292643700e-08
4.800000000000000000e+01 3.624876724304533226e+00 2.765972486194656263e-04 2.394979914502237597e-03 1.427443226066847798e-10 4.528201380465645364e-08
4.900000000000000000e+01 3.530363329178434206e+00 2.837448792842154244e-04 1.889536860029202405e-03 1.370730161610981103e-10 4.174220891813949470e-08
5.000000000000000000e+01 3.440695049429757013e+00 2.908268686879238911e-04 1.390243082614131022e-03 1.317388115424966279e-10 3.853790804048973776e-08
