# ell  TT    EE    TE
5.600000000000000000e+02 5.019376253819071015e-02 1.967073656305291210e-04 2.217744542099051421e-04
5.610000000000000000e+02 4.991556432746024202e-02 1.994766658417509834e-04 2.400461850856422592e-04
5.620000000000000000e+02 4.963554618954146153e-02 2.023135940938483612e-04 2.578057799348356847e-04
5.630000000000000000e+02 4.935379623183151765e-02 2.052162471120182478e-04 2.750477778745338809e-04
5.640000000000000000e+02 4.907041528510398820e-02 2.081827216214964514e-04 2.917667180222343324e-04
5.650000000000000000e+02 4.878548722560838852e-02 2.112111143482237280e-04 3.079571394948575928e-04
5.660000000000000000e+02 4.849911282279976976e-02 2.142995220183336864e-04 3.236135814099247551e-04
5.670000000000000000e+02 4.821138017595114067e-02 2.174460413580868413e-04 3.387305828843909590e-04
5.680000000000000000e+02 4.792237748218112353e-02 2.206487690943830611e-04 3.533026830356704494e-04
5.690000000000000000e+02 4.763220540354464599e-02 2.239058019546881679e-04 3.673244209810560407e-04
5.700000000000000000e+02 4.734094798507451629e-02 2.272152366662446112e-04 3.807903358375818565e-04
5.710000000000000000e+02 4.704870171152020913e-02 2.305751699570136393e-04 3.936949667226028360e-04
5.720000000000000000e+02 4.675556301190338104e-02 2.339836985551735848e-04 4.060328527533658776e-04
5.730000000000000000e+02 4.646161602798931645e-02 2.374389191894803349e-04 4.177985330470150973e-04
5.740000000000000000e+02 4.616695719624605565e-02 2.409389285886299288e-04 4.289865467208801722e-04
5.750000000000000000e+02 4.587167887332788824e-02 2.444818234819031160e-04 4.395914328920541526e-04
5.760000000000000000e+02 4.557587740172656943e-02 2.480657005989534759e-04 4.496077306779623422e-04
5.770000000000000000e+02 4.527963706542049993e-02 2.516886566696001728e-04 4.590299791956610909e-04
5.780000000000000000e+02 4.498305423511669843e-02 2.553487884239041480e-04 4.678527175625444233e-04
5.790000000000000000e+02 4.468622125709954818e-02 2.590441925926587757e-04 4.760704848956473305e-04
5.800000000000000000e+02 4.438923044655532918e-02 2.627729659066247955e-04 4.836778203123477367e-04
5.810000000000000000e+02 4.409217417061178645e-02 2.665332050967468276e-04 4.906692629299502740e-04
5.820000000000000000e+02 4.379514474965102988e-02 2.703230068947777651e-04 4.970393518654156115e-04
5.830000000000000000e+02 4.349823088939786669e-02 2.741404562252273839e-04 5.027844735325148924e-04
5.840000000000000000e+02 4.320150678464296234e-02 2.779835907839425845e-04 5.079084035302767423e-04
5.850000000000000000e+02 4.290504298947400014e-02 2.818504364599605603e-04 5.124167647537079730e-04
5.860000000000000000e+02 4.260890618612497849e-02 2.857390191427050768e-04 5.163151800980991324e-04
5.870000000000000000e+02 4.231317468497583500e-02 2.896473647216985079e-04 5.196092724588239264e-04
5.880000000000000000e+02 4.201791515592986914e-02 2.935734990870890828e-04 5.223046647311428703e-04
5.890000000000000000e+02 4.172319433896615193e-02 2.975154481288230985e-04 5.244069798102784239e-04
5.900000000000000000e+02 4.142909044461639406e-02 3.014712377375744598e-04 5.259218405916240256e-04
5.910000000000000000e+02 4.113567019541525260e-02 3.054388938041889177e-04 5.268548699701469142e-04
5.920000000000000000e+02 4.084300035797880368e-02 3.094164422196695407e-04 5.272116908412674162e-04
5.930000000000000000e+02 4.055115908456294327e-02 3.134019088752965196e-04 5.269979261003928479e-04
5.940000000000000000e+02 4.026020935605156836e-02 3.173933196628756664e-04 5.262191986424635598e-04
5.950000000000000000e+02 3.997022927055248614e-02 3.213887004743243574e-04 5.248811313630852770e-04
5.960000000000000000e+02 3.968128189408975243e-02 3.253860772016588482e-04 5.229893471572791231e-04
5.970000000000000000e+02 3.939344150811927708e-02 3.293834757375051496e-04 5.205494689203473552e-04
5.980000000000000000e+02 3.910678239164951803e-02 3.333789219745567642e-04 5.175671195475498379e-04
5.990000000000000000e+02 3.882136767889598356e-02 3.373704418056932977e-04 5.140479219343063559e-04
6.000000000000000000e+02 3.853727164565343838e-02 3.413560611244843964e-04 5.099974989756175412e-04
6.010000000000000000e+02 3.825456485663457362e-02 3.453338058241357399e-04 5.054214735669172731e-04
6.020000000000000000e+02 3.797332149087588593e-02 3.493017017986414395e-04 5.003254686034934971e-04
6.030000000000000000e+02 3.769360481084609721e-02 3.532577749419924082e-04 4.947151069804329310e-04
6.040000000000000000e+02 3.741548903856672936e-02 3.572000511484205772e-04 4.885960115932057746e-04
6.050000000000000000e+02 3.713904473371676396e-02 3.611265563126398056e-04 4.819738053369656953e-04
6.060000000000000000e+02 3.686434243035161679e-02 3.650353163293192289e-04 4.748541111068786116e-04
6.070000000000000000e+02 3.659145270870679811e-02 3.689243570935803662e-04 4.672425517984453523e-04
6.080000000000000000e+02 3.632044611314531185e-02 3.727917045006003019e-04 4.591447503066826497e-04
6.090000000000000000e+02 3.605138965313473692e-02 3.766353844461036425e-04 4.505663295269551568e-04
6.100000000000000000e+02 3.578436100618493515e-02 3.804534228258421536e-04 4.415129123545366704e-04
6.110000000000000000e+02 3.551942714928184308e-02 3.842438455357083307e-04 4.319901216846813090e-04
6.120000000000000000e+02 3.525665865760713169e-02 3.880046784720969253e-04 4.220035804126916548e-04
6.130000000000000000e+02 3.499612606541786797e-02 3.917339475315137660e-04 4.115589114337388850e-04
6.140000000000000000e+02 3.473789646782767665e-02 3.954296786106878099e-04 4.006617376430564098e-04
6.150000000000000000e+02 3.448204738663157576e-02 3.990898976065566147e-04 3.893176819360063341e-04
6.160000000000000000e+02 3.422864243855427979e-02 4.027126304162536533e-04 3.775323672079000225e-04
6.170000000000000000e+02 3.397775909764232105e-02 4.062959029373390866e-04 3.653114163538213194e-04
6.180000000000000000e+02 3.372946445057941472e-02 4.098377410674169854e-04 3.526604522691851847e-04
6.190000000000000000e+02 3.348382565214173823e-02 4.133361707043677296e-04 3.395850978490702588e-04
6.200000000000000000e+02 3.324092008452199376e-02 4.167892177462119408e-04 3.260909759890179738e-04
6.210000000000000000e+02 3.300081149395674845e-02 4.201949080913400616e-04 3.121837095840040792e-04
6.220000000000000000e+02 3.276356434402502571e-02 4.235514452694687411e-04 2.978697698217621943e-04
6.230000000000000000e+02 3.252920495314592236e-02 4.268577433355917519e-04 2.831590210588630992e-04
6.240000000000000000e+02 3.229774006335373038e-02 4.301128939755989697e-04 2.680621759442547805e-04
6.250000000000000000e+02 3.206918648816834555e-02 4.333159888762584200e-04 2.525899471268133419e-04
6.260000000000000000e+02 3.184356100900972986e-02 4.364661197241576085e-04 2.367530472554098459e-04
6.270000000000000000e+02 3.162087042882048837e-02 4.395623782060884130e-04 2.205621889792140254e-04
6.280000000000000000e+02 3.140113153578990429e-02 4.426038560091875959e-04 2.040280849469275088e-04
6.290000000000000000e+02 3.118435779423077772e-02 4.455896448207215363e-04 1.871614478075641480e-04
6.300000000000000000e+02 3.097056264821096069e-02 4.485188363282272841e-04 1.699729902099230685e-04
6.310000000000000000e+02 3.075975955698877912e-02 4.513905222194167168e-04 1.524734248032424977e-04
6.320000000000000000e+02 3.055196198493529205e-02 4.542037941820827019e-04 1.346734642360910054e-04
6.330000000000000000e+02 3.034718338123700704e-02 4.569577439044718997e-04 1.165838211576059746e-04
6.340000000000000000e+02 3.014543720522047318e-02 4.596514630747233635e-04 9.821520821662156424e-05
6.350000000000000000e+02 2.994673690610974437e-02 4.622840433814732531e-04 7.957833806211922186e-05
6.360000000000000000e+02 2.975109595842998986e-02 4.648545765131810578e-04 6.068392334301313392e-05
6.370000000000000000e+02 2.955852461324172051e-02 4.673621541589610164e-04 4.154267670821506098e-05
6.380000000000000000e+02 2.936904273294693377e-02 4.698058680077953661e-04 2.216531080665237949e-05
6.390000000000000000e+02 2.918266055194631767e-02 4.721848097489042182e-04 2.562538287260613088e-06
6.400000000000000000e+02 2.899939154478173992e-02 4.744980710717658324e-04 -1.725492820104435729e-05
6.410000000000000000e+02 2.881924601425811874e-02 4.767447436659110523e-04 -3.727637600932557060e-05
6.420000000000000000e+02 2.864224371952289044e-02 4.789239192212855914e-04 -5.749109248866408894e-05
6.430000000000000000e+02 2.846839183851145386e-02 4.810346894278180871e-04 -7.788836499012981860e-05
6.440000000000000000e+02 2.829771009402809803e-02 4.830761459756688705e-04 -9.845748086480675030e-05
6.450000000000000000e+02 2.813020880054052306e-02 4.850473805552510008e-04 -1.191877274637752224e-04
6.460000000000000000e+02 2.796589832895681610e-02 4.869474848570268678e-04 -1.400683921380609022e-04
6.470000000000000000e+02 2.780479832255629974e-02 4.887755505717548488e-04 -1.610887622387852059e-04
6.480000000000000000e+02 2.764691607016593264e-02 4.905306693902864541e-04 -1.822381251169800215e-04
6.490000000000000000e+02 2.749226812493419519e-02 4.922119330038102723e-04 -2.035057681238151340e-04
6.500000000000000000e+02 2.734087097882239789e-02 4.938184331033194105e-04 -2.248809786102036977e-04
6.510000000000000000e+02 2.719273199495176457e-02 4.953492613804076237e-04 -2.463530439274048359e-04
6.520000000000000000e+02 2.704786768687776274e-02 4.968035095266260578e-04 -2.679112514264092235e-04
6.530000000000000000e+02 2.690629451209101269e-02 4.981802692337271949e-04 -2.895448884582100288e-04
6.540000000000000000e+02 2.676801990783819751e-02 4.994786321934661195e-04 -3.112432423739603673e-04
6.550000000000000000e+02 2.663306034813697418e-02 5.006976900981678809e-04 -3.329956005248015365e-04
6.560000000000000000e+02 2.650142929760962093e-02 5.018365346398755275e-04 -3.547912502616949108e-04
6.570000000000000000e+02 2.637314020089401995e-02 5.028942575110259983e-04 -3.766194789356880584e-04
6.580000000000000000e+02 2.624820652262669848e-02 5.038699504042520394e-04 -3.984695738979616877e-04
6.590000000000000000e+02 2.612664171748811659e-02 5.047627050121870473e-04 -4.203308224995526334e-04
6.600000000000000000e+02 2.600845924514004134e-02 5.055716130278100620e-04 -4.421925120916180224e-04
6.610000000000000000e+02 2.589366435234669375e-02 5.062959988420603083e-04 -4.640442917047989243e-04
6.620000000000000000e+02 2.578222953385226474e-02 5.069361176375236774e-04 -4.858772570897211584e-04
6.630000000000000000e+02 2.567411903162653344e-02 5.074924572949258972e-04 -5.076828656763062147e-04
6.640000000000000000e+02 2.556929713749562030e-02 5.079655056952028140e-04 -5.294525748947093375e-04
6.650000000000000000e+02 2.546772809843004387e-02 5.083557507192797576e-04 -5.511778421749521971e-04
6.660000000000000000e+02 2.536937332175370069e-02 5.086636802484849470e-04 -5.728501249474026499e-04
6.670000000000000000e+02 2.527420283986423627e-02 5.088897821641191711e-04 -5.944608806419894500e-04
6.680000000000000000e+02 2.518217803380228340e-02 5.090345443475535834e-04 -6.160015666887881528e-04
6.690000000000000000e+02 2.509326032992752545e-02 5.090984546804309301e-04 -6.374636405181806006e-04
6.700000000000000000e+02 2.500741969769914794e-02 5.090820010445514920e-04 -6.588385595599725994e-04
6.710000000000000000e+02 2.492461754227362145e-02 5.089856713218640855e-04 -6.801177812444949254e-04
6.720000000000000000e+02 2.484481532891001654e-02 5.088099533944580397e-04 -7.012927630018260614e-04
6.730000000000000000e+02 2.476798297418145167e-02 5.085553351444520656e-04 -7.223549622619563444e-04
6.740000000000000000e+02 2.469407910819426677e-02 5.082223044542946884e-04 -7.432958364551525829e-04
6.750000000000000000e+02 2.462307361240544459e-02 5.078113492063447698e-04 -7.641068430116005955e-04
6.760000000000000000e+02 2.455492517687211593e-02 5.073229572833760958e-04 -7.847794393611582297e-04
6.770000000000000000e+02 2.448960363801094831e-02 5.067576165679549358e-04 -8.053050829342278194e-04
6.780000000000000000e+02 2.442706771110886299e-02 5.061158149432485329e-04 -8.256752311606898719e-04
6.790000000000000000e+02 2.436728719262970522e-02 5.053980402920996281e-04 -8.458813414708749468e-04
6.800000000000000000e+02 2.431022084771867695e-02 5.046047804978316979e-04 -8.659148712948072082e-04
6.810000000000000000e+02 2.425583571738383279e-02 5.037365234436333439e-04 -8.857672780625649219e-04
6.820000000000000000e+02 2.420409604406058984e-02 5.027937570129535931e-04 -9.054300192043352076e-04
6.830000000000000000e+02 2.415496612452322153e-02 5.017769690894935495e-04 -9.248945521501671660e-04
6.840000000000000000e+02 2.410841291789721924e-02 5.006866475567971079e-04 -9.441523343302278591e-04
6.850000000000000000e+02 2.406439527655223481e-02 4.995232802988429279e-04 -9.631948231746570270e-04
6.860000000000000000e+02 2.402288019544146502e-02 4.982873551996369913e-04 -9.820134761136221652e-04
6.870000000000000000e+02 2.398383193192113808e-02 4.969793601431067836e-04 -1.000599750577568217e-03
6.880000000000000000e+02 2.394721476798645707e-02 4.955997830135882090e-04 -1.018945103995005583e-03
6.890000000000000000e+02 2.391299296101823471e-02 4.941491116954212920e-04 -1.037040993798676522e-03
6.900000000000000000e+02 2.388113079301448088e-02 4.926278340731405627e-04 -1.054878877416739070e-03
6.910000000000000000e+02 2.385159252631751520e-02 4.910364380311720229e-04 -1.072450212279718509e-03
6.920000000000000000e+02 2.382434244293418074e-02 4.893754114544139524e-04 -1.089746455817608428e-03
6.930000000000000000e+02 2.379934479539828895e-02 4.876452422277381227e-04 -1.106759065460900283e-03
6.940000000000000000e+02 2.377656386083610088e-02 4.858464182359846463e-04 -1.123479498640631100e-03
6.950000000000000000e+02 2.375596130228443265e-02 4.839794273642454418e-04 -1.139899212784567517e-03
6.960000000000000000e+02 2.373750661646615093e-02 4.820447574978549096e-04 -1.156009665325003584e-03
6.970000000000000000e+02 2.372116146028944994e-02 4.800428965220927520e-04 -1.171802313691073984e-03
6.980000000000000000e+02 2.370689009128826297e-02 4.779743323223702395e-04 -1.187268615312677333e-03
6.990000000000000000e+02 2.369465679642002165e-02 4.758395527842222954e-04 -1.202400027620518239e-03
7.000000000000000000e+02 2.368442052955323576e-02 4.736391918546855500e-04 -1.217189091552293339e-03
7.010000000000000000e+02 2.367613697289223593e-02 4.713744677253576209e-04 -1.231632682074609766e-03
7.020000000000000000e+02 2.366974881343512915e-02 4.690467446492717503e-04 -1.245728757662874914e-03
7.030000000000000000e+02 2.366520893976915493e-02 4.666573868796340565e-04 -1.259475276792348291e-03
7.040000000000000000e+02 2.366246008287544930e-02 4.642077586697652036e-04 -1.272870197935774706e-03
7.050000000000000000e+02 2.366145511674848725e-02 4.616992242730433185e-04 -1.285911479570433754e-03
7.060000000000000000e+02 2.366213678208493182e-02 4.591331479428472869e-04 -1.298597080169174543e-03
7.070000000000000000e+02 2.366445791881620700e-02 4.565108939328751838e-04 -1.310924958208386755e-03
7.080000000000000000e+02 2.366836131147267291e-02 4.538338264968987015e-04 -1.322893072161888560e-03
7.090000000000000000e+02 2.367379976110295034e-02 4.511033098886143970e-04 -1.334499380504190280e-03
7.100000000000000000e+02 2.368071608137294753e-02 4.483207083620521110e-04 -1.345741841710929596e-03
7.110000000000000000e+02 2.368906058140122020e-02 4.454873861712394076e-04 -1.356618414257453834e-03
7.120000000000000000e+02 2.369878352179310976e-02 4.426047075703310276e-04 -1.367127056616509323e-03
7.130000000000000000e+02 2.370982776223194352e-02 4.396740368134606242e-04 -1.377265727264217294e-03
7.140000000000000000e+02 2.372214358397472383e-02 4.366967381551452787e-04 -1.387032384675897538e-03
7.150000000000000000e+02 2.373567879566488778e-02 4.336741758496778592e-04 -1.396424987324694717e-03
7.160000000000000000e+02 2.375038118164630313e-02 4.306077141518038342e-04 -1.405441493687496161e-03
7.170000000000000000e+02 2.376619855542538504e-02 4.274987173160275998e-04 -1.414079862237160954e-03
7.180000000000000000e+02 2.378307872082494404e-02 4.243485495972844140e-04 -1.422338051449338050e-03
7.190000000000000000e+02 2.380097188190017851e-02 4.211585752502504647e-04 -1.430214019798351508e-03
7.200000000000000000e+02 2.381982101657155113e-02 4.179301585300123647e-04 -1.437705725760349447e-03
7.210000000000000000e+02 2.383957634946745271e-02 4.146646636916500586e-04 -1.444811127809227450e-03
7.220000000000000000e+02 2.386018568441754945e-02 4.113634549902723311e-04 -1.451528184418876110e-03
7.230000000000000000e+02 2.388159442465646876e-02 4.080278966811431160e-04 -1.457854854065394543e-03
7.240000000000000000e+02 2.390375516669555542e-02 4.046593530196260940e-04 -1.463789095223041537e-03
7.250000000000000000e+02 2.392661330298052544e-02 4.012591882611304820e-04 -1.469328866367345266e-03
7.260000000000000000e+02 2.395011664706581805e-02 3.978287666613239707e-04 -1.474472125971977533e-03
7.270000000000000000e+02 2.397421299799521247e-02 3.943694524758119095e-04 -1.479216832511844829e-03
7.280000000000000000e+02 2.399885015965603705e-02 3.908826099603497552e-04 -1.483560944462616925e-03
7.290000000000000000e+02 2.402397359517667239e-02 3.873696033707016385e-04 -1.487502420298506857e-03
7.300000000000000000e+02 2.404953579108030579e-02 3.838317969628509156e-04 -1.491039218494461232e-03
7.310000000000000000e+02 2.407548219976456474e-02 3.802705549927703176e-04 -1.494169297524821889e-03
7.320000000000000000e+02 2.410175832622739323e-02 3.766872417166322313e-04 -1.496890615865496040e-03
7.330000000000000000e+02 2.412831658294948764e-02 3.730832213905806377e-04 -1.499201131990012589e-03
7.340000000000000000e+02 2.415510246423436050e-02 3.694598582709397662e-04 -1.501098804374295659e-03
7.350000000000000000e+02 2.418206148312395179e-02 3.658185166140744495e-04 -1.502581591491871120e-03
7.360000000000000000e+02 2.420914603122106476e-02 3.621605606765104703e-04 -1.503647451818615173e-03
7.370000000000000000e+02 2.423629933175572293e-02 3.584873547147094264e-04 -1.504294343828842771e-03
7.380000000000000000e+02 2.426347375283633909e-02 3.548002629854477138e-04 -1.504520225997453900e-03
7.390000000000000000e+02 2.429061515404471253e-02 3.511006420043924340e-04 -1.504324102040827853e-03
7.400000000000000000e+02 2.431768668748151771e-02 3.473898173235427525e-04 -1.503709156641040625e-03
7.410000000000000000e+02 2.434465408026727923e-02 3.436691067540383949e-04 -1.502679619722526371e-03
7.420000000000000000e+02 2.437147630577416596e-02 3.399398281069510529e-04 -1.501239721209330453e-03
7.430000000000000000e+02 2.439811909697851486e-02 3.362032991937332444e-04 -1.499393691024898884e-03
7.440000000000000000e+02 2.442454816350712876e-02 3.324608378255661657e-04 -1.497145759093558483e-03
7.450000000000000000e+02 2.445072252340113952e-02 3.287137618139761145e-04 -1.494500155339447854e-03
7.460000000000000000e+02 2.447660789211396695e-02 3.249633889705219147e-04 -1.491461109686307912e-03
7.470000000000000000e+02 2.450216774592498675e-02 3.212110371067359899e-04 -1.488032852057273939e-03
7.480000000000000000e+02 2.452736556588293315e-02 3.174580240343172969e-04 -1.484219612378002420e-03
7.490000000000000000e+02 2.455216482827745489e-02 3.137056675649883201e-04 -1.480025620571442371e-03
7.500000000000000000e+02 2.457653120313808490e-02 3.099552855106864867e-04 -1.475455106561800265e-03
7.510000000000000000e+02 2.460042378786756259e-02 3.062081956832563619e-04 -1.470512300273489441e-03
7.520000000000000000e+02 2.462380825828815178e-02 3.024657158947227057e-04 -1.465201431629265492e-03
7.530000000000000000e+02 2.464664593345688298e-02 2.987291639572323045e-04 -1.459526730554150647e-03
7.540000000000000000e+02 2.466890461954924021e-02 2.949998576829129175e-04 -1.453492426971914010e-03
7.550000000000000000e+02 2.469054563462698415e-02 2.912791148838994051e-04 -1.447102750805698886e-03
7.560000000000000000e+02 2.471153245026251957e-02 2.875682533726844144e-04 -1.440361931981082181e-03
7.570000000000000000e+02 2.473182854282221163e-02 2.838685909614882953e-04 -1.433274200420958482e-03
7.580000000000000000e+02 2.475139739818837947e-02 2.801814454629369434e-04 -1.425843786049420638e-03
7.590000000000000000e+02 2.477020249751141559e-02 2.765081346894338304e-04 -1.418074918789921602e-03
7.600000000000000000e+02 2.478820520490838258e-02 2.728499764537525743e-04 -1.409971828568304560e-03
7.610000000000000000e+02 2.480537323176610839e-02 2.692082885684136864e-04 -1.401538745306127277e-03
7.620000000000000000e+02 2.482166795074533180e-02 2.655843888463538488e-04 -1.392779898929342878e-03
7.630000000000000000e+02 2.483705282400041139e-02 2.619795951002254659e-04 -1.383699519360033449e-03
7.640000000000000000e+02 2.485148924333035678e-02 2.583952251431432460e-04 -1.374301836524240150e-03
7.650000000000000000e+02 2.486494488859975621e-02 2.548325967879063402e-04 -1.364591080344541634e-03
7.660000000000000000e+02 2.487737904894002719e-02 2.512930278477419968e-04 -1.354571480745457492e-03
7.670000000000000000e+02 2.488875938141505220e-02 2.477778361356901683e-04 -1.344247267650842048e-03
7.680000000000000000e+02 2.489904520272079660e-02 2.442883394649470407e-04 -1.333622670984483489e-03
7.690000000000000000e+02 2.490820414238211281e-02 2.408258556487290474e-04 -1.322701920670690638e-03
7.700000000000000000e+02 2.491619553990003302e-02 2.373917025005329695e-04 -1.311489246632514642e-03
7.710000000000000000e+02 2.492298700680360690e-02 2.339871978336076580e-04 -1.299988878795484701e-03
7.720000000000000000e+02 2.492853791005295375e-02 2.306136594616066968e-04 -1.288205047082684055e-03
7.730000000000000000e+02 2.493281581953647047e-02 2.272724051979055175e-04 -1.276141981417702699e-03
7.740000000000000000e+02 2.493578014387289044e-02 2.239647528561732894e-04 -1.263803911725211145e-03
7.750000000000000000e+02 2.493739639866205532e-02 2.206920202500825968e-04 -1.251195067929195990e-03
7.760000000000000000e+02 2.493762806986117228e-02 2.174555251934885225e-04 -1.238319679952770832e-03
7.770000000000000000e+02 2.493643862450701035e-02 2.142565855000633256e-04 -1.225181977721079979e-03
7.780000000000000000e+02 2.493379872620304916e-02 2.110963895194854323e-04 -1.211786638461170721e-03
7.790000000000000000e+02 2.492969363585119391e-02 2.079756077439342795e-04 -1.198140128616702240e-03
7.800000000000000000e+02 2.492411984677253209e-02 2.048947812015745190e-04 -1.184249361935447173e-03
7.810000000000000000e+02 2.491707179424542881e-02 2.018544509204496973e-04 -1.170121252163224858e-03
7.820000000000000000e+02 2.490854395128931642e-02 1.988551579287249811e-04 -1.155762713049064520e-03
7.830000000000000000e+02 2.489853075792625853e-02 1.958974432546985416e-04 -1.141180658338885462e-03
7.840000000000000000e+02 2.488702669187249292e-02 1.929818479266603645e-04 -1.126382001780648753e-03
7.850000000000000000e+02 2.487402619787968186e-02 1.901089129729809915e-04 -1.111373657121866605e-03
7.860000000000000000e+02 2.485952373955754510e-02 1.872791794220470105e-04 -1.096162538108657160e-03
