8  1.01639	2.244954e+00	1.199443e-01	9.648105e-01	2.109376e+00	1.042100e+00	4.180613e-03	7.909448e+00	6.796880e+01	5.682623e-02	6.914240e-01	
1  1.28182	2.225013e+00	1.199256e-01	9.610940e-01	2.093429e+00	1.041315e+00	1.786387e-02	7.709359e+00	6.719999e+01	5.436669e-02	6.838324e-01	
4  1.59274	2.245914e+00	1.189009e-01	9.634530e-01	2.088538e+00	1.041441e+00	2.077099e-02	7.527952e+00	6.771554e+01	5.318767e-02	6.902031e-01	
8  0.841473	2.231767e+00	1.199495e-01	9.623594e-01	2.100298e+00	1.041793e+00	5.283695e-02	7.795027e+00	6.645962e+01	5.519895e-02	6.739920e-01	
1  0.940521	2.221362e+00	1.208859e-01	9.669345e-01	2.097220e+00	1.041728e+00	1.036948e-01	7.687927e+00	6.465177e+01	5.357939e-02	6.495947e-01	
7  0.676493	2.239270e+00	1.198291e-01	9.690756e-01	2.098908e+00	1.042092e+00	4.709206e-02	7.690867e+00	6.682613e+01	5.437966e-02	6.780742e-01	
1  0.843655	2.245134e+00	1.199116e-01	9.703148e-01	2.104931e+00	1.042192e+00	3.543837e-02	7.747586e+00	6.720360e+01	5.509841e-02	6.821988e-01	
2  3.19483	2.248790e+00	1.191232e-01	9.742878e-01	2.106194e+00	1.042575e+00	3.562820e-02	7.862308e+00	6.763665e+01	5.643538e-02	6.878855e-01	
1  3.0269	2.261935e+00	1.192701e-01	9.704848e-01	2.116102e+00	1.042609e+00	2.648647e-02	8.057133e+00	6.796499e+01	5.871019e-02	6.909284e-01	
1  3.49716	2.276700e+00	1.181673e-01	9.703009e-01	2.101038e+00	1.042964e+00	1.941967e-03	7.753470e+00	6.922689e+01	5.625442e-02	7.057308e-01	
4  6.07445	2.295062e+00	1.186674e-01	9.741412e-01	2.118448e+00	1.043132e+00	1.178923e-03	7.927855e+00	6.927942e+01	5.835428e-02	7.048002e-01	
1  5.01711	2.269967e+00	1.197740e-01	9.743926e-01	2.108750e+00	1.042988e+00	4.185139e-02	7.776405e+00	6.756488e+01	5.591289e-02	6.848935e-01	
4  6.01917	2.242274e+00	1.214231e-01	9.720974e-01	2.100249e+00	1.042155e+00	1.004318e-01	7.619273e+00	6.488647e+01	5.329247e-02	6.506021e-01	
1  5.29564	2.247599e+00	1.208239e-01	9.738502e-01	2.104915e+00	1.042454e+00	1.004794e-01	7.731351e+00	6.523045e+01	5.458115e-02	6.555568e-01	
1  6.18545	2.263626e+00	1.203189e-01	9.710483e-01	2.106941e+00	1.042476e+00	1.207336e-01	7.858713e+00	6.501392e+01	5.618219e-02	6.525310e-01	
2  5.94082	2.262345e+00	1.203840e-01	9.702824e-01	2.104306e+00	1.042021e+00	1.398610e-01	7.787015e+00	6.433454e+01	5.536510e-02	6.435387e-01	
1  5.20679	2.258946e+00	1.207392e-01	9.682479e-01	2.111907e+00	1.042639e+00	1.425533e-01	7.924340e+00	6.432107e+01	5.656274e-02	6.424033e-01	
3  4.85103	2.246566e+00	1.216534e-01	9.642458e-01	2.119065e+00	1.042548e+00	1.598479e-01	8.016855e+00	6.344727e+01	5.697331e-02	6.291385e-01	
8  4.50224	2.234989e+00	1.223721e-01	9.628711e-01	2.112035e+00	1.042750e+00	1.733115e-01	7.816244e+00	6.284751e+01	5.458840e-02	6.194023e-01	
1  3.47651	2.235956e+00	1.210089e-01	9.660689e-01	2.096910e+00	1.042876e+00	1.174920e-01	7.653720e+00	6.475452e+01	5.347081e-02	6.490047e-01	
1  2.25267	2.240537e+00	1.191038e-01	9.650896e-01	2.080029e+00	1.042172e+00	9.105648e-02	7.457895e+00	6.590824e+01	5.207815e-02	6.674259e-01	
1  1.96833	2.256844e+00	1.197928e-01	9.684794e-01	2.094454e+00	1.042556e+00	9.207765e-02	7.547406e+00	6.591919e+01	5.317512e-02	6.654997e-01	
5  2.11845	2.232078e+00	1.210745e-01	9.698149e-01	2.101594e+00	1.042087e+00	1.112397e-01	7.675308e+00	6.460322e+01	5.362502e-02	6.477770e-01	
1  3.19945	2.228492e+00	1.222642e-01	9.667373e-01	2.106692e+00	1.042277e+00	1.292577e-01	7.667837e+00	6.377686e+01	5.322291e-02	6.343268e-01	
1  4.76355	2.239638e+00	1.212419e-01	9.718098e-01	2.112713e+00	1.042828e+00	1.230457e-01	7.803071e+00	6.454981e+01	5.494154e-02	6.456982e-01	
1  6.41761	2.265126e+00	1.204211e-01	9.734316e-01	2.116370e+00	1.043275e+00	1.167720e-01	7.835836e+00	6.536089e+01	5.597462e-02	6.562346e-01	
3  3.22971	2.265691e+00	1.189091e-01	9.718577e-01	2.105032e+00	1.042927e+00	8.016060e-02	7.813209e+00	6.674862e+01	5.616439e-02	6.764076e-01	
2  2.19237	2.266893e+00	1.193070e-01	9.720053e-01	2.112318e+00	1.042461e+00	6.103322e-02	7.862402e+00	6.699353e+01	5.670835e-02	6.792283e-01	
3  6.02337	2.278162e+00	1.182639e-01	9.732240e-01	2.094422e+00	1.043454e+00	5.080388e-02	7.481700e+00	6.807742e+01	5.335402e-02	6.920797e-01	
1  4.43752	2.271082e+00	1.184059e-01	9.682918e-01	2.104348e+00	1.043137e+00	6.624844e-02	7.783923e+00	6.742656e+01	5.612723e-02	6.848558e-01	
3  3.47397	2.262887e+00	1.193688e-01	9.651938e-01	2.108783e+00	1.042919e+00	6.366767e-02	7.883754e+00	6.701581e+01	5.680135e-02	6.792043e-01	
2  3.53339	2.269791e+00	1.187920e-01	9.665915e-01	2.107248e+00	1.042947e+00	2.672487e-02	7.831564e+00	6.831319e+01	5.668462e-02	6.949110e-01	
1  0.95633	2.233008e+00	1.199229e-01	9.616331e-01	2.094527e+00	1.041670e+00	7.137918e-02	7.734014e+00	6.593064e+01	5.455967e-02	6.673986e-01	
2  0.538845	2.240332e+00	1.196426e-01	9.649863e-01	2.092008e+00	1.041589e+00	2.326052e-02	7.618775e+00	6.738507e+01	5.383092e-02	6.854701e-01	
1  0.804154	2.247071e+00	1.200061e-01	9.646050e-01	2.106920e+00	1.042031e+00	2.136355e-03	7.843857e+00	6.798080e+01	5.621826e-02	6.914931e-01	
1  0.598081	2.248458e+00	1.200715e-01	9.648628e-01	2.106482e+00	1.041692e+00	2.219437e-02	7.786226e+00	6.736960e+01	5.559311e-02	6.842771e-01	
2  0.824803	2.248937e+00	1.193908e-01	9.670952e-01	2.101611e+00	1.041305e+00	3.274600e-02	7.687012e+00	6.719828e+01	5.469481e-02	6.834098e-01	
19  0.393256	2.241488e+00	1.199450e-01	9.657699e-01	2.094563e+00	1.041429e+00	3.900854e-02	7.571440e+00	6.680704e+01	5.328818e-02	6.781640e-01	
5  0.357792	2.232976e+00	1.203728e-01	9.641485e-01	2.094582e+00	1.041419e+00	7.838132e-02	7.555753e+00	6.550369e+01	5.273753e-02	6.614753e-01	
2  1.41013	2.234713e+00	1.196749e-01	9.653773e-01	2.094490e+00	1.040908e+00	7.437116e-02	7.606693e+00	6.569714e+01	5.339779e-02	6.653418e-01	
1  4.37763	2.239969e+00	1.194013e-01	9.647545e-01	2.093979e+00	1.040397e+00	6.160143e-02	7.528098e+00	6.601853e+01	5.284830e-02	6.700431e-01	
3  4.1104	2.244548e+00	1.196001e-01	9.683399e-01	2.085023e+00	1.040960e+00	7.192923e-02	7.240179e+00	6.589422e+01	5.009434e-02	6.674676e-01	
2  3.66701	2.238059e+00	1.210406e-01	9.708112e-01	2.099074e+00	1.041388e+00	9.012401e-02	7.408255e+00	6.499801e+01	5.128741e-02	6.535911e-01	
1  2.90406	2.251186e+00	1.206915e-01	9.718481e-01	2.105960e+00	1.042121e+00	9.980985e-02	7.576746e+00	6.521480e+01	5.318363e-02	6.556692e-01	
5  1.57917	2.244762e+00	1.208404e-01	9.687857e-01	2.104411e+00	1.042050e+00	1.109662e-01	7.645724e+00	6.478913e+01	5.364983e-02	6.500721e-01	
3  0.851884	2.232619e+00	1.203219e-01	9.668073e-01	2.090479e+00	1.041520e+00	1.009558e-01	7.462658e+00	6.494437e+01	5.175524e-02	6.540245e-01	
