ell R_ell F_ell N_ell
155 2.422381901505994e-06 2.6113177283832993e-07 2.153630214092633e-06
156 2.404773057724786e-06 2.519143664202975e-07 2.1550139878555542e-06
157 2.3869205642851935e-06 2.6343159558126036e-07 2.1225392929129705e-06
158 2.3774434375709123e-06 2.6890351235510285e-07 2.109735689777102e-06
159 2.38137539419489e-06 3.0723132908829766e-07 2.075666466909736e-06
160 2.351174416553668e-06 2.9065804358779283e-07 2.0511858072535786e-06
161 2.3083207239872875e-06 2.4844912510148395e-07 2.0560450681242545e-06
162 2.3505542179751825e-06 2.9928741729810904e-07 2.0520488270944414e-06
163 2.3128854396841736e-06 3.0814087084431766e-07 2.011110531133081e-06
164 2.3467103832629724e-06 3.431214022177292e-07 1.998633880197534e-06
165 2.315264523993083e-06 3.310613672448859e-07 1.9873748543849683e-06
166 2.2888110041424096e-06 3.159732192745876e-07 1.9680323956133623e-06
167 2.2646808923249966e-06 2.8369898930420745e-07 1.984661803760102e-06
168 2.221380377739026e-06 2.849206188840946e-07 1.943605686947107e-06
169 2.271831651669719e-06 3.160057890256601e-07 1.944234561814809e-06
170 2.143163177796041e-06 2.61951934343691e-07 1.8917576402663587e-06
171 2.154960408136365e-06 2.6941642112056956e-07 1.9019785811432357e-06
172 2.1513446509729597e-06 3.013214574268869e-07 1.847421686692037e-06
173 2.1676505017726117e-06 2.993486109123674e-07 1.8619217476694471e-06
174 2.11755020104125e-06 3.0600858733704614e-07 1.8198740911862287e-06
175 2.1029269765723607e-06 2.853343907439376e-07 1.8178711249990316e-06
176 2.148224011180144e-06 3.429773671841465e-07 1.7986596375408793e-06
177 2.136163559878382e-06 3.3247006798161197e-07 1.7975051281824205e-06
178 2.0658656071653436e-06 2.775079050726105e-07 1.786179807290918e-06
179 2.0905833467243367e-06 3.12154361815565e-07 1.7778470189852482e-06
180 2.096529813853776e-06 3.13462845080543e-07 1.7771518291093022e-06
181 2.0341100406863005e-06 2.772135049490383e-07 1.7505885343624479e-06
182 2.020705860397403e-06 2.9972087643022e-07 1.7190322672076597e-06
183 2.030547302765312e-06 2.891242616650245e-07 1.7330537814246296e-06
184 2.0492326700970763e-06 3.490776913945405e-07 1.7057621756463646e-06
185 2.0150781980938228e-06 3.478851222511145e-07 1.6700818111426027e-06
186 1.984463984935286e-06 2.947378017765588e-07 1.6769842679954e-06
187 2.0319420794951397e-06 3.549297133195348e-07 1.665317639684217e-06
188 1.9750532866775456e-06 3.213835538160857e-07 1.6518011286471745e-06
189 1.9545474920430682e-06 2.9726067101945656e-07 1.649170376593543e-06
190 1.931870672130616e-06 2.933471057304876e-07 1.6332917871356734e-06
191 1.8658395201487957e-06 2.604381239777129e-07 1.6178153996780114e-06
192 1.919612821961131e-06 3.131254763866307e-07 1.6093806768991892e-06
193 1.9782234178298455e-06 3.6525545116014433e-07 1.6154137633254155e-06
194 1.8331649798552642e-06 2.631127221000068e-07 1.575338620962364e-06
195 1.885966676991232e-06 3.058217046029021e-07 1.5840765702229674e-06
196 1.8168872904991692e-06 2.3071309033769628e-07 1.5845384238036055e-06
197 1.917769667511185e-06 3.286515533033006e-07 1.5881682243089223e-06
198 1.879034007295534e-06 3.2019395472721347e-07 1.5561586957724087e-06
199 1.8336523470432742e-06 2.758420417792628e-07 1.5542197322242478e-06
200 1.8724698240673146e-06 3.2562158158149875e-07 1.5422185403418048e-06
201 1.8452320145635107e-06 2.925544805399872e-07 1.5422717587492073e-06
202 1.8159084335638216e-06 2.892639590985439e-07 1.5274732036132073e-06
203 1.815123834063517e-06 3.0514888199993e-07 1.5077115933031957e-06
204 1.768556827036621e-06 2.506964778772572e-07 1.5252731547207336e-06
205 1.7935034123876573e-06 2.8404859940763604e-07 1.5127347093972017e-06
206 1.7540198657806527e-06 2.580184990255006e-07 1.4961327553219e-06
207 1.7966429139928929e-06 2.9958447228800153e-07 1.496834608001223e-06
208 1.769979921810968e-06 2.7286889013821013e-07 1.499020781556834e-06
209 1.7576048262770224e-06 2.8604900043541694e-07 1.4775850559368938e-06
210 1.734662020389683e-06 2.48067191159268e-07 1.4907979652516282e-06
211 1.7998539651190294e-06 3.2001843655715384e-07 1.484702353093133e-06
212 1.732457414059536e-06 2.5727956805693147e-07 1.4813031205171689e-06
213 1.722605962065709e-06 2.6470191536185284e-07 1.4582567848800205e-06
214 1.774657740629899e-06 3.176347023349692e-07 1.4624855660459974e-06
215 1.7190567363552028e-06 2.7686272929639457e-07 1.4482379449605592e-06
216 1.7330923830355595e-06 2.8518868711094583e-07 1.4528694203508221e-06
217 1.7005560767194638e-06 2.449271129794755e-07 1.4660179122503094e-06
218 1.782873398662502e-06 3.3614170328418773e-07 1.440921490884009e-06
219 1.7829472287983435e-06 3.193776958820919e-07 1.4652986341284118e-06
220 1.7726435794077462e-06 3.16689356746867e-07 1.4529226400075706e-06
221 1.7350371459685253e-06 2.844836836727033e-07 1.4440361895691362e-06
222 1.7957051293722753e-06 3.4050823745189555e-07 1.446480990462798e-06
223 1.715223383319425e-06 2.711545286437041e-07 1.4359778799273099e-06
224 1.7362549517905494e-06 2.7754718076169674e-07 1.4552264639008081e-06
225 1.7257862293474425e-06 2.8274777576162586e-07 1.4517596795586133e-06
226 1.6684948272798533e-06 2.390821216728319e-07 1.4298660720266278e-06
227 1.7029135556390478e-06 2.6445302532787336e-07 1.4451320249376685e-06
228 1.7339997177883685e-06 2.719296241022932e-07 1.4572667997579795e-06
229 1.696549218534532e-06 2.4525651097625265e-07 1.44889100041129e-06
230 1.7503634298536826e-06 3.0285506582107397e-07 1.4519251096637534e-06
231 1.7308537679497265e-06 2.624298165015671e-07 1.4641489195560238e-06
232 1.7279345344514647e-06 2.6659630458140824e-07 1.4555316515570303e-06
233 1.7309288132032587e-06 2.808573666581184e-07 1.4525883372664103e-06
234 1.719245189369434e-06 2.5785466081975813e-07 1.4607721083936201e-06
235 1.7462428881033622e-06 2.8027139951749467e-07 1.454868776857057e-06
236 1.6946066365189845e-06 2.320436877931655e-07 1.453053701655838e-06
237 1.7056633180144952e-06 2.461385592533843e-07 1.4588062523134288e-06
238 1.7633285065130597e-06 2.805959232403537e-07 1.477111524232619e-06
239 1.7083556421037438e-06 2.334680956752647e-07 1.4717409546697224e-06
240 1.6922888962759818e-06 2.1159024375758684e-07 1.4846070845731186e-06
241 1.6880258559674648e-06 2.2119622734108828e-07 1.465161642328725e-06
242 1.6875207108529153e-06 2.1312426214628886e-07 1.4785477460254215e-06
243 1.743555201740878e-06 2.6423046519164785e-07 1.4717841489929627e-06
244 1.7038777311373376e-06 2.1618109933627765e-07 1.4876644270481142e-06
245 1.713378712786376e-06 2.0834264671523268e-07 1.5044919908307611e-06
246 1.740628935428001e-06 2.500406201206844e-07 1.4896151804391494e-06
247 1.738555942847131e-06 2.2253220373450242e-07 1.513866360488437e-06
248 1.7487145286236967e-06 2.3262092679388226e-07 1.5145032349382873e-06
249 1.775528860426119e-06 2.499553602541718e-07 1.5252274428764805e-06
250 1.780346514969245e-06 2.547759623874104e-07 1.5234107543186514e-06
251 1.7837283613910017e-06 2.472486823894633e-07 1.5402696811253127e-06
252 1.7795024839494715e-06 2.397021808434075e-07 1.5388536823010335e-06
253 1.7968982606776843e-06 2.5234502019548435e-07 1.5408224077106918e-06
254 1.7900368649824436e-06 2.1595460866302598e-07 1.567836626746e-06
255 1.7735583102125075e-06 2.0831159126037061e-07 1.5671239555805898e-06
256 1.7723850822974416e-06 2.0205496575713472e-07 1.5756885995874259e-06
257 1.7833164800606044e-06 2.193727493562918e-07 1.5621903445806601e-06
258 1.8054262218166215e-06 2.1738745971382665e-07 1.5829726705923059e-06
259 1.8230393851784065e-06 2.403149525538891e-07 1.5779788817354649e-06
260 1.7923197391814475e-06 1.9898678947660358e-07 1.5966107829664036e-06
261 1.8120029786150554e-06 2.0079897404227577e-07 1.6094901310001697e-06
262 1.8121225893472008e-06 2.004624046498687e-07 1.6058015901899234e-06
263 1.7874015266677265e-06 1.7198461468003145e-07 1.6198818884117394e-06
264 1.8376674885252888e-06 1.9777082678533807e-07 1.6423948101022478e-06
265 1.8481616801232177e-06 2.0214966139110225e-07 1.6380394508553576e-06
266 1.848637357225003e-06 2.000020667896291e-07 1.6489126669645776e-06
267 1.8694782902905864e-06 2.2190606626594826e-07 1.6481298891605198e-06
268 1.8795317593307959e-06 1.998445414943233e-07 1.6792654056360838e-06
269 1.8616426961556308e-06 1.811721726961391e-07 1.6847061145150001e-06
270 1.8890632773301537e-06 2.1788701580045296e-07 1.6830174228019377e-06
271 1.856329127893508e-06 1.7676215376604157e-07 1.6801337782785647e-06
272 1.8891332282664724e-06 2.0737952941591608e-07 1.6840439458885672e-06
273 1.8903012330973032e-06 1.7049075145921813e-07 1.7228106876262142e-06
274 1.9434322310841557e-06 2.0858187650856963e-07 1.730834437837531e-06
275 1.9718733403353996e-06 2.2655076597689257e-07 1.7409850127638503e-06
276 1.9355319580133035e-06 1.9020571909799342e-07 1.7466925801774497e-06
277 1.9395924634523803e-06 1.6061114823037778e-07 1.776446188726796e-06
278 1.940423868270545e-06 1.677608362753027e-07 1.7731519196483245e-06
279 1.9459945848450762e-06 1.546990005203341e-07 1.7883337945331135e-06
280 1.992662223281888e-06 1.9180909337733096e-07 1.79448055981917e-06
281 1.9845612352645124e-06 1.8472903907986684e-07 1.7965912387845739e-06
282 1.9963723048385672e-06 1.746074612441266e-07 1.8230745588300936e-06
283 1.9979812291405373e-06 1.7748037011291954e-07 1.8236833203865152e-06
284 2.0650625585716044e-06 2.2806261739245314e-07 1.8353560470946072e-06
285 2.0554192457263393e-06 1.983150048703721e-07 1.8608230389497763e-06
286 2.040316169055278e-06 1.7843822118022787e-07 1.8645959731182244e-06
287 2.045114314502539e-06 1.782932632205936e-07 1.8656649347864985e-06
288 2.0641507944576613e-06 1.6829221133385034e-07 1.8929790243746338e-06
289 2.1211368185907706e-06 1.9496676139952065e-07 1.9216615023390326e-06
290 2.128689328360226e-06 2.0549771895370924e-07 1.9195841563804113e-06
291 2.1268062479045334e-06 1.823296177078756e-07 1.9374043058777118e-06
292 2.1424915955071224e-06 2.0585597372020485e-07 1.946020846606668e-06
293 2.138739660760757e-06 1.7129044692093022e-07 1.963466311355356e-06
294 2.1487318494491795e-06 1.5524955818257766e-07 1.9880738268512133e-06
295 2.1567492635008227e-06 1.6684011070329604e-07 1.9864725704451003e-06
296 2.171361590412322e-06 1.6210336144542148e-07 2.0114863454047594e-06
297 2.1839272966920622e-06 1.8265082734154374e-07 2.008160326553392e-06
298 2.1901719718072985e-06 1.6689350580337887e-07 2.02377036019762e-06
299 2.239774999999134e-06 1.8446157816087448e-07 2.0582713748238628e-06
300 2.2428180942191767e-06 1.6383914602912085e-07 2.0729772029812186e-06
301 2.2631038828785408e-06 1.8895977619248085e-07 2.0778753636881975e-06
302 2.268897066348086e-06 1.69965334822432e-07 2.09668067583529e-06
303 2.2819755046792632e-06 1.5601978250341706e-07 2.119000071247151e-06
304 2.3216930009553568e-06 1.8285084112028533e-07 2.132492231313457e-06
305 2.3028428355743458e-06 1.6480185538512285e-07 2.1316049965930543e-06
306 2.3100641510658862e-06 1.5852435480219485e-07 2.155388772815536e-06
307 2.33603257057873e-06 1.7433844351220082e-07 2.1619285420026482e-06
308 2.337532387486836e-06 1.5563259770050958e-07 2.1841203264100544e-06
309 2.3624510206391436e-06 1.5349225545936043e-07 2.210627097570746e-06
310 2.389078568814988e-06 1.5949776600886268e-07 2.229057501595135e-06
311 2.4247182857349912e-06 1.8474442504570847e-07 2.2381385061600053e-06
312 2.4087710865305967e-06 1.6242486648737362e-07 2.2522349798486526e-06
313 2.4117404100928128e-06 1.6064614759267716e-07 2.2548772106062074e-06
314 2.4222176025269316e-06 1.4464827444538737e-07 2.274278936716344e-06
315 2.4713981765073083e-06 1.5990264167198032e-07 2.313071526656017e-06
316 2.4932836745268263e-06 1.8285215760483408e-07 2.3143977558303377e-06
317 2.4635556412842472e-06 1.4048602725524747e-07 2.3250162052392445e-06
318 2.5241665489190444e-06 1.4609998196038396e-07 2.3794630367749458e-06
319 2.5161016228713276e-06 1.4637889358888624e-07 2.36976276724104e-06
320 2.5406514345608335e-06 1.448747367089456e-07 2.395847983341372e-06
321 2.5637793889697033e-06 1.33515406902646e-07 2.4310267627573423e-06
322 2.5759252937623046e-06 1.4933701944662994e-07 2.4289294671203172e-06
323 2.6105407232841154e-06 1.50803041712825e-07 2.46560831501867e-06
324 2.6301424412742215e-06 1.6163987380658776e-07 2.469556929246544e-06
325 2.6580958526861947e-06 1.4923917286476428e-07 2.504683440074205e-06
326 2.6329693712000654e-06 1.456443097469271e-07 2.491873675073523e-06
327 2.6461751707491177e-06 1.3331540425762532e-07 2.510030016849381e-06
328 2.6886118425736555e-06 1.5313751552112396e-07 2.535674317767429e-06
329 2.71954786600378e-06 1.3402399509312123e-07 2.584287330237394e-06
330 2.7215951921271687e-06 1.3695434628287135e-07 2.5803076706289395e-06
331 2.724824750431359e-06 1.2704666134689184e-07 2.597269715610948e-06
332 2.7486631579888124e-06 1.3980039199863311e-07 2.6176223693346986e-06
333 2.7693625442205972e-06 1.349238850236984e-07 2.6331046879963805e-06
334 2.8028984169967922e-06 1.3437459079129427e-07 2.667516255876719e-06
335 2.8300411304145107e-06 1.2914462740504417e-07 2.701201788130095e-06
336 2.855815181749493e-06 1.3707234477221066e-07 2.7212571239473285e-06
337 2.864559662556478e-06 1.2814912517011754e-07 2.7390164334609017e-06
338 2.9013642400960893e-06 1.2834490150694857e-07 2.771676005008002e-06
339 2.912033168080922e-06 1.3156229717186533e-07 2.7831889787133973e-06
340 2.9219496576732073e-06 1.2277555983712677e-07 2.7958217975338215e-06
341 2.9565264989409598e-06 1.370391390469153e-07 2.8212412508546496e-06
342 2.9757012025816474e-06 1.3260392149471996e-07 2.8497826664796534e-06
343 2.983791475855417e-06 1.3390116733153587e-07 2.853228455080146e-06
344 3.021271248031965e-06 1.3952136114447058e-07 2.888184442527344e-06
345 3.037357223357301e-06 1.361586869861792e-07 2.9063772056967545e-06
346 3.067161152247052e-06 1.4727785646672723e-07 2.9168914617820327e-06
347 3.086726305991128e-06 1.1325231993653988e-07 2.975108936775444e-06
348 3.1417654987975884e-06 1.4477754844453946e-07 3.0020666165202722e-06
349 3.158553509322588e-06 1.421589355022668e-07 3.0148247242846266e-06
350 3.1618581627019377e-06 1.2907408761582348e-07 3.0278222724702023e-06
351 3.1975214080069178e-06 1.2434367445380936e-07 3.0647350093840836e-06
352 3.1971042314384904e-06 1.2756815897248415e-07 3.066737583449054e-06
353 3.2066803788939797e-06 1.385939688810103e-07 3.06871323162402e-06
354 3.260377330974576e-06 1.3205773232740072e-07 3.128082339119746e-06
355 3.283106137208922e-06 1.1962692015720968e-07 3.1674812432356556e-06
356 3.300212773946978e-06 1.1710020075579368e-07 3.182747481736644e-06
357 3.3297923889486407e-06 1.063390204009362e-07 3.2239166681226106e-06
358 3.356562047254358e-06 1.1383478174792162e-07 3.2390097067459168e-06
359 3.348010938263856e-06 1.1749537123950411e-07 3.228018448949267e-06
360 3.4261028005913485e-06 1.3252447890268366e-07 3.2901120426256235e-06
361 3.421274507324331e-06 1.2957280642931815e-07 3.29034666767942e-06
362 3.4820422496181703e-06 1.334653894166627e-07 3.3531274389991325e-06
363 3.4854012271564343e-06 1.1633020559619511e-07 3.373997581180449e-06
364 3.505054368435489e-06 1.1568479446616883e-07 3.3891459329208464e-06
365 3.529512803103665e-06 1.0872286526540422e-07 3.4211344085137103e-06
366 3.572510775895771e-06 1.2829869814475986e-07 3.443996192351581e-06
367 3.577773743373839e-06 1.147487575121385e-07 3.4673087541733623e-06
368 3.630464861456469e-06 1.2889720283799583e-07 3.5072227752187706e-06
369 3.674603280861528e-06 1.244972275261918e-07 3.5499777822772707e-06
370 3.690616613211603e-06 1.2430337157836047e-07 3.5602360278147916e-06
371 3.6808216848674793e-06 1.1369739497001025e-07 3.566007382981905e-06
372 3.7249219633244173e-06 1.1382677212798858e-07 3.611404353398412e-06
373 3.770675762872845e-06 1.0245316069812873e-07 3.667567820193846e-06
374 3.78999379367897e-06 1.0812449436896145e-07 3.6824133891148177e-06
375 3.822593323852046e-06 9.849426448896435e-08 3.7261590695981332e-06
376 3.8706919818123856e-06 1.107512936151267e-07 3.7619700714097705e-06
377 3.8698241828715084e-06 9.916891645169074e-08 3.775622111000097e-06
378 3.920137672203578e-06 1.2281065493249308e-07 3.796137837400327e-06
379 3.917995383665386e-06 9.693311780181984e-08 3.825504205442003e-06
380 4.000909732925915e-06 1.0672135533784354e-07 3.890177072776438e-06
381 4.053401684524234e-06 1.1005516653627286e-07 3.942272589799546e-06
