ell R_ell F_ell N_ell
89 3.3748892591869814e-06 2.463097610133014e-07 3.1285794981736802e-06
90 3.4635736664789964e-06 2.390281243149622e-07 3.2245455421640343e-06
91 3.467694247599949e-06 2.2782973473059475e-07 3.2398645128693545e-06
92 3.429384833436344e-06 2.578319819879734e-07 3.1715528514483706e-06
93 3.4718402804659443e-06 3.0677729164023845e-07 3.165062988825706e-06
94 3.518118768421193e-06 2.7930082748380203e-07 3.238817940937391e-06
95 3.4839313291296624e-06 2.737732274297891e-07 3.2101581016998734e-06
96 3.326718665610076e-06 2.2129867171757905e-07 3.105419993892497e-06
97 3.381690392969396e-06 2.505595509446635e-07 3.1311308420247323e-06
98 3.438244636407646e-06 2.40596474795544e-07 3.1976481616121022e-06
99 3.4242708843723106e-06 2.793789419631611e-07 3.1448919424091495e-06
100 3.3111832924572704e-06 2.126300360259746e-07 3.0985532564312958e-06
101 3.4545984167233413e-06 2.581928187728366e-07 3.1964055979505047e-06
102 3.4004492326363834e-06 2.5256617215544804e-07 3.1478830604809355e-06
103 3.458520748520556e-06 2.939586407591641e-07 3.1645621077613916e-06
104 3.5568503482893038e-06 3.1265395341199987e-07 3.244196394877304e-06
105 3.360565531891237e-06 2.4915558604606813e-07 3.111409945845169e-06
106 3.332131681168428e-06 2.1523805439324523e-07 3.116893626775183e-06
107 3.5174838008179046e-06 3.109657029444284e-07 3.206518097873476e-06
108 3.332087662912784e-06 2.039936335706569e-07 3.128094029342127e-06
109 3.4590848236245976e-06 2.793911046500656e-07 3.179693718974532e-06
110 3.417606502670712e-06 2.2479466987701695e-07 3.1928118327936947e-06
111 3.4895913312916864e-06 2.1535938600740875e-07 3.2742319452842775e-06
112 3.4269298807531857e-06 2.5537531931659647e-07 3.1715545614365892e-06
113 3.434840322906183e-06 2.0318188365879258e-07 3.2316584392473904e-06
114 3.4226747879742475e-06 2.3482271837392774e-07 3.18785206960032e-06
115 3.296068423680885e-06 2.2414774902106591e-07 3.0719206746598188e-06
116 3.5082173123195913e-06 2.2568994175595978e-07 3.2825273705636317e-06
117 3.4579610677086943e-06 1.922562400168701e-07 3.265704827691824e-06
118 3.443875919529216e-06 2.8333658083148436e-07 3.1605393386977318e-06
119 3.344867156156036e-06 2.0162480311867382e-07 3.1432423530373622e-06
120 3.3433420795826804e-06 2.1226553816732828e-07 3.1310765414153522e-06
121 3.450882096778035e-06 1.9857083569724382e-07 3.252311261080791e-06
122 3.4964713689427703e-06 2.313040769930326e-07 3.265167291949738e-06
123 3.4376912021021443e-06 1.8966498747121407e-07 3.2480262146309304e-06
124 3.4359703074796063e-06 2.1748419728789278e-07 3.2184861101917136e-06
125 3.5093961012931886e-06 2.874272096018532e-07 3.2219688916913353e-06
126 3.5046082471951964e-06 2.76962792230298e-07 3.2276454549648986e-06
127 3.551260971281035e-06 3.5602537085163115e-07 3.195235600429404e-06
128 3.6486852371821706e-06 4.353272804611531e-07 3.2133579567210173e-06
