ell R_ell F_ell N_ell
95 5.8646404780721115e-06 4.107359136653112e-07 5.495677836568394e-06
96 5.878658127073976e-06 5.132150255907912e-07 5.30233977890563e-06
97 5.681540828540536e-06 5.485263453068013e-07 5.1648449852233364e-06
98 5.477103655013994e-06 5.296144583159535e-07 4.981104331876144e-06
99 5.383767811592818e-06 4.720518703218624e-07 4.904249208541397e-06
100 5.252200053251638e-06 5.663836149865122e-07 4.696425635388509e-06
101 5.120349988783325e-06 5.670834868568814e-07 4.5943606150323215e-06
102 4.86532500839135e-06 4.0695274712255094e-07 4.4955675695839456e-06
103 4.791613055509046e-06 4.532263101964781e-07 4.335652363124295e-06
104 5.008760021341164e-06 6.906648060018239e-07 4.317434585480404e-06
105 4.72002682456045e-06 5.784369811088173e-07 4.1327602337296305e-06
106 4.6719473838174085e-06 6.890509770394858e-07 3.989595034027392e-06
107 4.593389762852064e-06 6.329263585623613e-07 3.9842516267035445e-06
108 4.440117318407422e-06 6.593279926207119e-07 3.8204624772644575e-06
109 4.457766578157813e-06 6.51651831881675e-07 3.839760436821206e-06
110 4.2980096222028734e-06 5.316822960619329e-07 3.8133492794511667e-06
111 4.360658296388338e-06 5.924690733063591e-07 3.7536388500676496e-06
112 4.431439393722266e-06 6.74586350005453e-07 3.703940552047098e-06
113 4.273384656197606e-06 6.139505988181329e-07 3.644070073212732e-06
114 4.130713165259966e-06 5.954945956679413e-07 3.5624998387228827e-06
115 4.199249045495072e-06 7.316672243514871e-07 3.480425486997806e-06
116 4.153794868630837e-06 7.457964092066409e-07 3.4800331918132867e-06
117 4.113881720541629e-06 5.973096547872367e-07 3.512836782170311e-06
118 3.944169135837871e-06 4.859025616430713e-07 3.4535789785413176e-06
119 4.030225190606129e-06 6.19164840564226e-07 3.4677659131971295e-06
120 4.009367759808326e-06 5.071171190763015e-07 3.4554159444572998e-06
121 4.250603611353314e-06 7.645697514836788e-07 3.4981200247082883e-06
122 4.185294891791363e-06 6.84032371379917e-07 3.509059070083567e-06
123 4.053915627858845e-06 5.869219257084886e-07 3.4796592488667983e-06
124 4.152355340168879e-06 6.452186167126453e-07 3.495932107190497e-06
125 4.0982927940024514e-06 5.062930152822124e-07 3.5603839470146894e-06
126 4.22912716880127e-06 5.795898161095545e-07 3.5864239504714928e-06
127 4.041829624083294e-06 5.905243638145559e-07 3.484811509888076e-06
128 3.994796080738862e-06 5.027774379308909e-07 3.493003410411249e-06
129 3.995981095622369e-06 5.271584915882937e-07 3.498517902181645e-06
130 4.157230304979589e-06 5.351230556360373e-07 3.6087160168225697e-06
131 4.169749064103285e-06 6.031168780022557e-07 3.5688898326768215e-06
132 4.126348436886966e-06 5.37430111764454e-07 3.63950667137063e-06
133 4.062113510767328e-06 4.691575929452784e-07 3.634033471338793e-06
134 4.0548591228644256e-06 4.360856252178789e-07 3.6214304709492706e-06
135 4.160308717984558e-06 5.987023453415093e-07 3.608998254695813e-06
136 4.211389180948416e-06 4.887645544866536e-07 3.7123020433078824e-06
137 4.074042494797965e-06 4.3545212482546434e-07 3.631280667696256e-06
138 4.1520695043123865e-06 4.2926391362312347e-07 3.740367935901174e-06
139 4.086479308823487e-06 4.005510187156169e-07 3.717478759844073e-06
140 4.12663254101265e-06 4.626922184143222e-07 3.6854008708719487e-06
141 4.23727796835019e-06 4.575396254283365e-07 3.7623536958181707e-06
142 4.12033207943813e-06 3.176682566830473e-07 3.765075344665744e-06
143 4.130323991813846e-06 3.526734229292399e-07 3.7662320502105686e-06
144 4.132405397470826e-06 4.5644551733241546e-07 3.689333099992849e-06
145 4.1880913700151725e-06 4.2161955345993387e-07 3.7704756764827283e-06
146 4.104161551367204e-06 3.6495616982279354e-07 3.721314446753289e-06
147 4.170772315423374e-06 4.2591277765237445e-07 3.7530268674447097e-06
148 4.212853498465085e-06 3.845173633883569e-07 3.82161180438099e-06
149 4.211493326671039e-06 3.790225630101539e-07 3.820026754196613e-06
150 3.989106814169931e-06 3.143083101432706e-07 3.6861101772991383e-06
151 3.961087575241647e-06 3.441081370233611e-07 3.6398008638680564e-06
152 4.262204786455268e-06 4.2109852544649227e-07 3.84216071655023e-06
153 4.1176878597371945e-06 3.658829894078827e-07 3.7610687235791986e-06
154 4.113021507051977e-06 3.2089214794658956e-07 3.8083001330655836e-06
155 3.992841428592601e-06 3.0043670135496547e-07 3.693259907533024e-06
156 4.058285398724089e-06 2.913110972400111e-07 3.7745953441293037e-06
157 4.110473392612592e-06 3.359935686154688e-07 3.770052779805312e-06
158 3.973410403292137e-06 2.9406483377940577e-07 3.68234671926228e-06
159 4.033297472547848e-06 3.2928206335217027e-07 3.7134721160513914e-06
160 4.017235586239145e-06 3.243288599447402e-07 3.70871653648858e-06
161 3.933572876749061e-06 3.254465502345684e-07 3.6368700678307998e-06
162 4.028168258565951e-06 3.0404222623960343e-07 3.704125428158408e-06
163 4.058681425983437e-06 3.8603973108494164e-07 3.6702676223021438e-06
164 4.057679220487993e-06 3.662030885052424e-07 3.6939176164766537e-06
165 4.018204431529999e-06 3.80094656607324e-07 3.643425345146791e-06
166 4.1443563737601745e-06 3.8297947322921167e-07 3.7196005714325446e-06
167 3.999234106005085e-06 3.248390087843291e-07 3.6723934141247165e-06
168 3.94849471989245e-06 3.040969357220095e-07 3.673081881723737e-06
169 3.987801367770627e-06 3.7006809226607665e-07 3.5951637927952787e-06
170 3.7727511326164353e-06 2.6309861020762626e-07 3.5454311567550493e-06
171 3.887074169815502e-06 2.5778432031937665e-07 3.647247678820465e-06
172 3.829551416011638e-06 2.993702574085665e-07 3.54358439065107e-06
173 3.859430299509076e-06 3.307221012060773e-07 3.551709441774716e-06
174 3.830543129203493e-06 3.006566034856973e-07 3.555640042620427e-06
175 3.804617020127071e-06 2.945807975943272e-07 3.5240528597737083e-06
176 3.822436845435221e-06 3.1928647152043875e-07 3.5073833173594016e-06
177 3.907558323224406e-06 3.011342453224442e-07 3.5761948793211626e-06
178 3.792621821271659e-06 2.478407727603963e-07 3.52643132835347e-06
179 3.7932954453414064e-06 2.5421444898466573e-07 3.53268672777202e-06
180 3.7800318967449882e-06 2.448733533522505e-07 3.522361858144602e-06
181 3.767239484562806e-06 2.6405988371911435e-07 3.4859937521706402e-06
182 3.7568425680195356e-06 2.872966214680281e-07 3.448161662530902e-06
183 3.799583085658594e-06 2.836722001868385e-07 3.4988645374424854e-06
184 3.784107010894791e-06 2.7825790201655496e-07 3.506132752630076e-06
185 3.687633542268669e-06 3.078457647675629e-07 3.3681453183037154e-06
186 3.7188348214803357e-06 2.6163976878219814e-07 3.444451721801019e-06
187 3.7480439433652412e-06 3.3827180447784724e-07 3.397778770484503e-06
188 3.6590593460765785e-06 2.5913718877804613e-07 3.407306415295549e-06
189 3.688603010045725e-06 2.6370497098503594e-07 3.4205704898091713e-06
190 3.6587213706400567e-06 2.8174677364579405e-07 3.3665851645707126e-06
191 3.639653595580236e-06 2.5130476797514103e-07 3.3973284377114274e-06
192 3.6424699572000303e-06 2.487613533851541e-07 3.386786795662303e-06
193 3.7126710805985268e-06 3.0346584014293697e-07 3.410380073842675e-06
194 3.614346992077961e-06 2.634641230777581e-07 3.3599152254382712e-06
195 3.5802748348973423e-06 2.418342134308667e-07 3.348915502130001e-06
196 3.6796105426973633e-06 2.0959904406204143e-07 3.440097277070879e-06
197 3.6607869877066077e-06 2.6313550032534143e-07 3.421662587031562e-06
198 3.6445643211234215e-06 2.5951636025909956e-07 3.3771375973229603e-06
199 3.637028805391536e-06 2.658973233219092e-07 3.366235387401495e-06
200 3.6448509049384166e-06 2.6262693156202044e-07 3.3792143647399944e-06
201 3.6327571032512987e-06 2.3839889604438477e-07 3.405830490831385e-06
202 3.6487815564003642e-06 2.2159224118714769e-07 3.4073871412712416e-06
203 3.5921278765706243e-06 2.1335012331419942e-07 3.3582776894521203e-06
204 3.5920534335925837e-06 2.3639598579462145e-07 3.3805882924680308e-06
205 3.6538253428874507e-06 2.5247907630998857e-07 3.4055950681345075e-06
206 3.6342192433157454e-06 2.581734908970118e-07 3.369677844618509e-06
207 3.608545217296099e-06 2.535940010796169e-07 3.380242687695683e-06
208 3.648163259623904e-06 2.188718561140072e-07 3.424572211375708e-06
209 3.6341702440095993e-06 2.5395363335165247e-07 3.4101640441824793e-06
210 3.6282428833985824e-06 2.2072607840209547e-07 3.4221422827769444e-06
211 3.730744966880585e-06 2.8589114690378643e-07 3.438881842000281e-06
212 3.67041257941018e-06 2.3946502727490166e-07 3.4504470660592257e-06
213 3.6602878510917917e-06 2.2929758084706972e-07 3.428199553606234e-06
214 3.7138236446190067e-06 2.4360130512401474e-07 3.4644799145753774e-06
215 3.6511188669422133e-06 2.456699600455957e-07 3.4075071101867353e-06
216 3.662646165617884e-06 2.409209857922991e-07 3.432661249620274e-06
217 3.725352266254324e-06 2.3365462607227073e-07 3.5126207908074446e-06
218 3.7979468059802182e-06 2.513223236775139e-07 3.5448446878284303e-06
219 3.8065682001166055e-06 2.6098977589485753e-07 3.570269902106004e-06
220 3.7954585213899665e-06 2.311753201284157e-07 3.5568325974284114e-06
221 3.848773040321124e-06 2.7504262310381224e-07 3.5700256338625305e-06
222 3.863303317404791e-06 2.723145857072743e-07 3.5779585040863437e-06
223 3.7842457233065815e-06 2.240590694095586e-07 3.554751780759552e-06
224 3.817283992345303e-06 2.2137768910757183e-07 3.5815772111919188e-06
225 3.872334980682209e-06 2.439135806987839e-07 3.6432966816465352e-06
226 3.89806795988263e-06 2.610573034192637e-07 3.636619983735388e-06
227 3.882503639175033e-06 2.1196048107874473e-07 3.682662876819039e-06
228 3.941884172973096e-06 2.3595543802536128e-07 3.7013793800305775e-06
229 4.030018851117137e-06 2.443335653702233e-07 3.7714079970132087e-06
230 4.022738250301684e-06 2.6809502757456345e-07 3.7574060956185763e-06
231 3.966678865176244e-06 2.2496766414469684e-07 3.7261905192057795e-06
232 4.0399465950013804e-06 2.2458009325052422e-07 3.801949961736493e-06
233 4.0964056543966594e-06 2.5250748509700794e-07 3.871836632095692e-06
234 4.05946766241417e-06 2.3627181326551423e-07 3.822889739163877e-06
235 4.081373456841023e-06 2.1944937330060956e-07 3.8649449669322156e-06
236 4.1097073777106935e-06 2.0393198810543986e-07 3.908827211975648e-06
237 4.08112155753964e-06 2.0848396491310337e-07 3.869338442477687e-06
238 4.221748485781096e-06 2.33674991159838e-07 3.965743249451839e-06
239 4.196118088378632e-06 2.0057816140647826e-07 4.0041563887859436e-06
240 4.243142109274657e-06 1.8716755114869265e-07 4.065001304061013e-06
241 4.26442038748187e-06 2.120932381555215e-07 4.042221336004873e-06
242 4.203817837675197e-06 1.749440232822142e-07 4.041016437668079e-06
243 4.326109580900424e-06 2.511185949290027e-07 4.057914179435659e-06
244 4.31492118497299e-06 1.9681614345338804e-07 4.115174767383129e-06
245 4.400636804087357e-06 1.8358908672044132e-07 4.215562788360743e-06
246 4.377663178098495e-06 2.2126204378278466e-07 4.148827230509981e-06
247 4.428555341785483e-06 1.978856895424066e-07 4.246054102278933e-06
248 4.431791302464759e-06 1.879201903889562e-07 4.239692949700838e-06
249 4.475234855910459e-06 1.9406831327622794e-07 4.278833857038205e-06
250 4.450173413737844e-06 1.8921703421153754e-07 4.258503508040884e-06
251 4.491124200629487e-06 2.0984203877970191e-07 4.279541593642442e-06
252 4.52816545173447e-06 2.0092260090204491e-07 4.3113019078769145e-06
253 4.532987158529897e-06 2.079676507560565e-07 4.3404522707793856e-06
254 4.604721429928206e-06 1.994261098984984e-07 4.414605990416949e-06
255 4.603264140360548e-06 1.6139596253931913e-07 4.452373498753737e-06
256 4.636438799526248e-06 1.6805867694542392e-07 4.4779238548327175e-06
257 4.6776774506092795e-06 1.8153301301594477e-07 4.486151248287661e-06
258 4.69999492391012e-06 1.8857559794717077e-07 4.495294107067587e-06
259 4.6797411981897184e-06 1.91702214288108e-07 4.499023776474068e-06
260 4.712740865432563e-06 1.7014065241190092e-07 4.563677010536908e-06
261 4.835126739629375e-06 1.6665018055030356e-07 4.652782827200419e-06
262 4.790425722148842e-06 1.4793875044234997e-07 4.632448861198943e-06
263 4.773212936791714e-06 1.4994170750071503e-07 4.625117692654188e-06
264 4.8756318813890705e-06 1.5874538122964134e-07 4.7247804190494365e-06
265 4.8853339286477116e-06 1.6888908162821144e-07 4.72078136741607e-06
266 4.884714717324973e-06 1.5333462170071197e-07 4.7271033992324955e-06
267 4.946962284979046e-06 1.8006984823278628e-07 4.778878403974239e-06
268 4.979780019846419e-06 1.625391073901457e-07 4.816594208446671e-06
269 5.057547000874178e-06 1.5125973189662521e-07 4.883263131381989e-06
270 5.077232190094151e-06 1.6350218655005239e-07 4.931668444866414e-06
271 4.988653960704326e-06 1.365833060664415e-07 4.870572894861278e-06
272 5.121581193223378e-06 1.6527918340508044e-07 4.9588611520123215e-06
273 5.109808798346611e-06 1.454364747564917e-07 4.967191933828071e-06
274 5.224368218246495e-06 1.6571163755276732e-07 5.059661362966978e-06
275 5.257271424655614e-06 1.640507470581238e-07 5.101147307813317e-06
276 5.207267218274241e-06 1.4456025034193913e-07 5.064971023019058e-06
277 5.398608585868157e-06 1.461457677781105e-07 5.250940859961778e-06
278 5.4017894156351425e-06 1.403891132835713e-07 5.267165264407237e-06
279 5.413427225546653e-06 1.2316747649620687e-07 5.296289735738069e-06
280 5.417067177671977e-06 1.4902223862441232e-07 5.254758217649523e-06
281 5.40705077670573e-06 1.5056498211502907e-07 5.254398116856062e-06
282 5.416010568796388e-06 1.3055391625497728e-07 5.2961745405579505e-06
283 5.470565547057006e-06 1.4597632344287675e-07 5.338145966778366e-06
284 5.570167234842625e-06 1.7026429355783808e-07 5.392990017606048e-06
285 5.639364755260967e-06 1.610699610650851e-07 5.482186026832032e-06
286 5.683303082561363e-06 1.381550574385141e-07 5.553693278739093e-06
287 5.593602083164783e-06 1.4471763491535204e-07 5.475223391395059e-06
288 5.653469638199031e-06 1.407659955702112e-07 5.509262831998368e-06
289 5.801717525525308e-06 1.4981342978746166e-07 5.653304390351558e-06
290 5.881802904953711e-06 1.5075493293281882e-07 5.729933078915125e-06
291 5.894748317142176e-06 1.4356473525027602e-07 5.7492432386475544e-06
292 5.861631454044254e-06 1.3724934892278028e-07 5.741738250970489e-06
293 5.888514111442462e-06 1.3832799872442068e-07 5.748433595612835e-06
294 5.888516063361273e-06 1.2754434270881545e-07 5.770153158932187e-06
295 6.0195308809456885e-06 1.2788034209927025e-07 5.888009469594674e-06
296 6.090638748739439e-06 1.1679913246935612e-07 5.969338182084115e-06
297 6.010759787079631e-06 1.31279823017073e-07 5.890334968575287e-06
298 6.095454008037866e-06 1.473620827156091e-07 5.9518367319855185e-06
299 6.1521394771528e-06 1.2651074631410702e-07 6.018816819022971e-06
300 6.231040114354632e-06 1.3524943896898727e-07 6.080557132981992e-06
301 6.229131428268848e-06 1.1637217008719541e-07 6.119318583993385e-06
302 6.298348878471583e-06 1.2332930161860008e-07 6.173443506476904e-06
303 6.440785253982084e-06 1.2512170444462786e-07 6.295168515561711e-06
304 6.406224328823857e-06 1.3111375118299542e-07 6.277267714122008e-06
305 6.441590104655679e-06 1.2934149948352956e-07 6.3105184689154805e-06
306 6.457011963090121e-06 1.3064192169645772e-07 6.310496168886147e-06
307 6.4915953999371375e-06 1.3053634096798265e-07 6.360064363727051e-06
308 6.597089706974503e-06 1.199585316375639e-07 6.472383378497672e-06
309 6.484834161847025e-06 1.2170250183806912e-07 6.362783612100223e-06
310 6.683679949109823e-06 1.2134136249843018e-07 6.5757013010453645e-06
311 6.692608353673246e-06 1.2004828846120338e-07 6.5726688722534606e-06
312 6.727210519279413e-06 1.3351225585515285e-07 6.595415734662343e-06
313 6.757482398593076e-06 1.1062340187830443e-07 6.6515073490207574e-06
314 6.838848014897616e-06 1.1075535819688807e-07 6.7344546650234e-06
315 6.79401332304075e-06 1.3038944346766315e-07 6.68491926105148e-06
316 6.923928435459457e-06 1.3039088776800412e-07 6.806294556614378e-06
317 6.92613146083733e-06 1.2073881648402552e-07 6.78949419666809e-06
318 7.099637296033338e-06 1.1460504094198963e-07 6.989501653586712e-06
319 7.11132002844315e-06 1.289337694106005e-07 6.985442674072435e-06
320 7.132252758572473e-06 1.3935900887571518e-07 6.989813790529762e-06
321 7.188196971996625e-06 1.1250994764991148e-07 7.081326911197287e-06
322 7.206822539287456e-06 1.1092355405093225e-07 7.1019543490617794e-06
323 7.4134828826665715e-06 1.1674946217174578e-07 7.2998811820455195e-06
324 7.414486793859747e-06 1.3366921012556639e-07 7.285185981155904e-06
325 7.424004890020633e-06 1.3224263994334185e-07 7.304338733765855e-06
326 7.38924722600845e-06 1.265050745225125e-07 7.267623864817561e-06
327 7.563103679123377e-06 1.1764283490778696e-07 7.4620972522095965e-06
328 7.632540019671113e-06 1.3733144867176667e-07 7.517292149205627e-06
329 7.726554051487368e-06 1.3052521673204992e-07 7.603025229681403e-06
330 7.746324847866294e-06 1.2723185837293159e-07 7.616821951005341e-06
331 7.738570761051631e-06 1.303053444614456e-07 7.599753277898627e-06
332 7.835274554762489e-06 1.4866350082080214e-07 7.70247233623981e-06
333 7.843113130430528e-06 1.3411558755447755e-07 7.713051890414881e-06
334 7.949957760394478e-06 1.2728129479675084e-07 7.831888475131708e-06
335 8.049491549224701e-06 1.6022477972461354e-07 7.893275660279116e-06
336 8.107056801042672e-06 1.5952365602250632e-07 7.945587491284973e-06
337 8.094141547119817e-06 1.3602015765125752e-07 7.956723608581052e-06
338 8.332997430106712e-06 1.5651786476901966e-07 8.179305875949405e-06
339 8.39842671405848e-06 1.5134907248763185e-07 8.244714496870568e-06
340 8.230723882704178e-06 1.4309794222373357e-07 8.08562509077288e-06
341 8.296164477622784e-06 1.5145753916974318e-07 8.160561190391622e-06
342 8.523418870261724e-06 1.5789279180402247e-07 8.377918604073028e-06
343 8.523358827555986e-06 1.6797533941280583e-07 8.348503862708476e-06
344 8.645888739057443e-06 1.6032183336180719e-07 8.493463481497429e-06
345 8.712116295278133e-06 1.811359611083797e-07 8.539350656672126e-06
346 8.716971294859813e-06 1.9053400051951623e-07 8.519123735272466e-06
347 8.901697379637074e-06 1.6294112312219464e-07 8.7446679357705e-06
348 9.000538799164099e-06 1.6975548289844184e-07 8.83296338996056e-06
349 8.9439622254619e-06 1.764500807234074e-07 8.774376134692819e-06
350 9.052021076101343e-06 1.7058405435849303e-07 8.902284274686782e-06
351 9.28658641309486e-06 1.84530892026394e-07 9.067127815648727e-06
352 9.251253961472877e-06 1.7347170514275292e-07 9.08537105707235e-06
353 9.261030758695976e-06 1.9339021228788314e-07 9.070111755693158e-06
354 9.36306118962152e-06 1.8360453502904917e-07 9.18688402812188e-06
355 9.419868189299372e-06 1.8235435431072065e-07 9.275878018689587e-06
356 9.591352663023631e-06 1.952053287621122e-07 9.39877939431516e-06
357 9.7205189763845e-06 1.9283456024671212e-07 9.50984142421999e-06
358 9.682396008742257e-06 1.9030450644586943e-07 9.488302570445945e-06
359 9.77134094513987e-06 2.0221130435762165e-07 9.565085937697304e-06
360 9.953376886651514e-06 1.9072596761568103e-07 9.76280466910755e-06
361 9.887961300554336e-06 2.1099999829799878e-07 9.687449396337094e-06
362 1.006246108906853e-05 2.0579930205436396e-07 9.867048261756506e-06
363 1.0209595045382573e-05 2.1842125175937889e-07 1.0016725966043818e-05
364 1.0221771351831169e-05 2.1297971835597457e-07 1.002001164079723e-05
365 1.0350516492005051e-05 2.437045222609889e-07 1.012240256674345e-05
366 1.0329371969920864e-05 2.1772934421096947e-07 1.0104192418514645e-05
367 1.0601041312018052e-05 2.2958198212356849e-07 1.039783116835644e-05
368 1.0646568620450854e-05 2.3398214092740988e-07 1.0423047407110333e-05
369 1.0791592988961337e-05 2.3895975253954206e-07 1.0555370864671745e-05
370 1.0870959859806996e-05 2.608600737037798e-07 1.058129148000132e-05
371 1.075951654451736e-05 2.577251693856153e-07 1.04964406254952e-05
372 1.0994313783920781e-05 2.4477100355347253e-07 1.075664071246573e-05
373 1.1037417761565146e-05 2.520764973404545e-07 1.0805502082889906e-05
374 1.1108008982342789e-05 2.9457688536084536e-07 1.0836045980630318e-05
375 1.1246395621783797e-05 2.533576701894494e-07 1.097130357026798e-05
376 1.1454571820974891e-05 2.6872877293361225e-07 1.1221483540213996e-05
377 1.158421343455504e-05 2.641762363714523e-07 1.1319630558559825e-05
378 1.1694879431903761e-05 2.49003906120739e-07 1.1481288315755878e-05
379 1.1602749088147094e-05 2.7516900630512704e-07 1.1342397509105772e-05
380 1.1981701112927586e-05 3.167036551461729e-07 1.1675541833785576e-05
381 1.213267783323535e-05 2.8891677717348773e-07 1.1820669488914561e-05
382 1.2114744386738945e-05 3.624759264434874e-07 1.1738343898605272e-05
383 1.2016656795687908e-05 2.7680770920489166e-07 1.1743326443965732e-05
384 1.2276608895602346e-05 2.752376607451869e-07 1.2037855591692501e-05
385 1.2360763117499403e-05 2.6233842351390654e-07 1.2103591063879809e-05
386 1.241388478861781e-05 2.9857833239196206e-07 1.2119682670946284e-05
