# units: uK_CMB^2
ell R_ell F_ell N_ell
214 1.5601015459402566e-06 2.022443816516909e-07 1.3815452663979072e-06
215 1.5626112571260063e-06 1.9800495175388872e-07 1.3846621163602358e-06
216 1.5709672414732866e-06 1.9727640697939973e-07 1.393850701640142e-06
217 1.5608549072170227e-06 1.9514907387969723e-07 1.3988671267307809e-06
218 1.5960434429604255e-06 2.236308887886506e-07 1.3946990329806243e-06
219 1.5974748056625785e-06 2.1774474527392135e-07 1.4060993515459285e-06
220 1.5714101017626465e-06 1.8674089006786157e-07 1.4043432611172916e-06
221 1.6129890846218489e-06 2.3717730570797645e-07 1.4010670929447745e-06
222 1.6096157946462066e-06 2.158877461678528e-07 1.412572363717314e-06
223 1.563272380168396e-06 1.8618567265061575e-07 1.3948462318494687e-06
224 1.591523770054855e-06 1.9919599667912951e-07 1.411291741617504e-06
225 1.6143722722219262e-06 2.1242165513936444e-07 1.4275713993516803e-06
226 1.6175170197524045e-06 2.1795791802550765e-07 1.4197620458495525e-06
227 1.6011343978230653e-06 1.7781817339899072e-07 1.4430902480446723e-06
228 1.646686017765179e-06 2.087980900648069e-07 1.459026946168407e-06
229 1.6429794175820901e-06 2.1241542278614148e-07 1.4473648545289768e-06
230 1.644591483402838e-06 2.178579916247914e-07 1.4527273846239773e-06
231 1.644285454522247e-06 1.939187572979235e-07 1.467673155716088e-06
232 1.6495630100949606e-06 2.020658109267608e-07 1.4708196972910953e-06
233 1.6806734413609914e-06 2.1046002640962527e-07 1.5008329098341997e-06
234 1.6850357730597425e-06 1.9953128147292581e-07 1.5058701742629697e-06
235 1.663498840976986e-06 1.7653717375754236e-07 1.5067251801155166e-06
236 1.6612570346346783e-06 1.7658796589971387e-07 1.5069308981576802e-06
237 1.681229761645626e-06 1.9714704595200316e-07 1.507126662919117e-06
238 1.743936014793299e-06 2.1802564597509518e-07 1.546659900022419e-06
239 1.6924922870589564e-06 1.6545024300351375e-07 1.5519772811695834e-06
240 1.7357044691472903e-06 1.755467612959246e-07 1.5787067131001484e-06
241 1.7270110678544188e-06 1.887107090021214e-07 1.5631407375643096e-06
242 1.6974347769590941e-06 1.5143392718168516e-07 1.5748314026988673e-06
243 1.7628591049392585e-06 2.145044337271269e-07 1.5694491746351363e-06
244 1.7603829038358013e-06 1.7773120754581808e-07 1.6056404070705787e-06
245 1.7544239025109777e-06 1.526412343106637e-07 1.6283225889606064e-06
246 1.7832038139636868e-06 1.9657786567369233e-07 1.6160896909914963e-06
247 1.8000589957719286e-06 1.7246432778255338e-07 1.6515047277146899e-06
248 1.7848032825035595e-06 1.559635033052725e-07 1.6489689739533392e-06
249 1.7994290009895543e-06 1.610497463080541e-07 1.6534522932356505e-06
250 1.78823923218118e-06 1.5351487169699394e-07 1.6639769745794874e-06
251 1.8200409090282956e-06 1.7033736636901872e-07 1.6738230358780578e-06
252 1.8223353907384456e-06 1.7481828319772612e-07 1.674482469973637e-06
253 1.8578162619269713e-06 1.8484371848242123e-07 1.7043174034031005e-06
254 1.8742707368024033e-06 1.707673347706904e-07 1.7270475617560773e-06
255 1.845691943647525e-06 1.395367223725392e-07 1.7344174062746709e-06
256 1.8724715167384656e-06 1.5257832948072376e-07 1.7416656738854487e-06
257 1.8827988293395364e-06 1.6618798229565833e-07 1.741588878196617e-06
258 1.9024864592191817e-06 1.675267394044488e-07 1.757897700226018e-06
259 1.9071327088036845e-06 1.5844021972086128e-07 1.7712793847066856e-06
260 1.8920029853052003e-06 1.4193479877019175e-07 1.7808673273876263e-06
261 1.931809073587585e-06 1.4539367115583785e-07 1.8027826676952042e-06
262 1.9184425103631094e-06 1.3600056620291465e-07 1.795236979283806e-06
263 1.9172582755217484e-06 1.2934111649395054e-07 1.810916085569575e-06
264 1.94053610877175e-06 1.3666455183430082e-07 1.8348503933545736e-06
265 1.9749457527922904e-06 1.5297818462638173e-07 1.8400884292742574e-06
266 1.969857026852996e-06 1.3337081367583639e-07 1.8565608392918194e-06
267 1.9813525773434744e-06 1.5027686362017002e-07 1.8603994760423229e-06
268 2.0037218455259053e-06 1.3779177566426462e-07 1.8891266042631837e-06
269 2.0207857034342968e-06 1.3663115937491922e-07 1.902931567213941e-06
270 2.004561803931085e-06 1.3693518526200996e-07 1.8982453776026399e-06
271 1.9868450468420426e-06 1.1973111970567422e-07 1.8931803793005906e-06
272 2.047416225371098e-06 1.3983340849567225e-07 1.935162819141096e-06
273 2.054893025952591e-06 1.313572147603024e-07 1.954330548851784e-06
274 2.0878505400462028e-06 1.3557667151827203e-07 1.972485084394972e-06
275 2.0946649202979987e-06 1.4037491177998487e-07 1.9842262628878593e-06
276 2.068959659335768e-06 1.2759820993985317e-07 1.972005102492513e-06
277 2.109633067211288e-06 1.1591136103518442e-07 2.0200413641047893e-06
278 2.140450445390188e-06 1.3194983668971339e-07 2.0306255816754508e-06
279 2.1277455890944887e-06 1.0785879998107764e-07 2.045462085478319e-06
280 2.1524255972796872e-06 1.2483065303718845e-07 2.050916077277915e-06
281 2.1713579257133913e-06 1.3516722231396567e-07 2.0607196621507e-06
282 2.152700698815763e-06 1.0711321475808145e-07 2.072225938114015e-06
283 2.1734725292144677e-06 1.2122168258575056e-07 2.0814338183953024e-06
284 2.2084435153634545e-06 1.4979648192610056e-07 2.0866611408927837e-06
285 2.23004674371643e-06 1.2746038974279944e-07 2.1304868359240456e-06
286 2.2333184797239198e-06 1.2038343986054945e-07 2.141080822924794e-06
287 2.2346557392871497e-06 1.2636720894171598e-07 2.1377839093217997e-06
288 2.2309257916668684e-06 1.2003497041781806e-07 2.136866779082776e-06
289 2.2914817662487373e-06 1.283593507689109e-07 2.189968344015681e-06
290 2.2916733405679143e-06 1.3374053400234796e-07 2.1865758886013067e-06
291 2.3087018795419496e-06 1.12141706342747e-07 2.220532802248267e-06
292 2.3170810354900485e-06 1.1433951603706311e-07 2.2346906604991857e-06
293 2.3380112027229986e-06 1.1767183500515981e-07 2.2433160016584534e-06
294 2.3459984408898898e-06 1.1680494032340705e-07 2.2556331607440715e-06
295 2.3427600113432137e-06 1.0451640061840879e-07 2.266561934645961e-06
296 2.354241026141406e-06 9.95225946128721e-08 2.2857191473148977e-06
297 2.355955815142362e-06 1.1121829929489314e-07 2.2773825104041858e-06
298 2.3754295566632855e-06 1.0825516978762872e-07 2.299791278128082e-06
299 2.4075016405466266e-06 1.0400381059956573e-07 2.336949840220993e-06
300 2.4423395531369048e-06 1.0705755612431119e-07 2.3610034009204546e-06
301 2.43185937649929e-06 9.644935388573023e-08 2.3637651242191086e-06
302 2.45992241801231e-06 9.840838271488517e-08 2.3853513827088523e-06
303 2.4726036301774103e-06 9.119689784147316e-08 2.4045530675077792e-06
304 2.4976420995424826e-06 1.156595195554742e-07 2.4060990165107494e-06
305 2.5017070991321026e-06 1.1112160745957523e-07 2.4197321813801226e-06
306 2.5253753590202747e-06 1.0950730897354778e-07 2.444641853443046e-06
307 2.52426015212211e-06 1.0248090032226381e-07 2.4498014019061454e-06
308 2.5370407428453285e-06 1.0353638202000078e-07 2.460023167096394e-06
309 2.553162143243141e-06 1.039576961979654e-07 2.4757925816414603e-06
310 2.584225730687863e-06 1.0619740423545249e-07 2.510593943461519e-06
311 2.5752605017532765e-06 1.0092070595660788e-07 2.503623802357352e-06
312 2.5948102934403564e-06 1.0202833562129377e-07 2.526826419171507e-06
313 2.59411246625341e-06 8.702932484536868e-08 2.5392593071669636e-06
314 2.6286556593679796e-06 8.692654923518836e-08 2.5698741258655874e-06
315 2.6385057288621633e-06 1.0023268009779649e-07 2.568945572869002e-06
316 2.679381161236028e-06 1.1397636827929305e-07 2.5948785817517507e-06
317 2.6689188024525424e-06 9.72603531275813e-08 2.592412825525345e-06
318 2.7026694025390752e-06 8.385279355163207e-08 2.6489421168723517e-06
319 2.7129168086927085e-06 9.666406705314454e-08 2.644107911754972e-06
320 2.725503639066351e-06 9.799201449194822e-08 2.6592351283460386e-06
321 2.7427826574446867e-06 8.56080081300167e-08 2.688332747690805e-06
322 2.7474331235003548e-06 9.171098250940292e-08 2.6894487572967277e-06
323 2.794604962491917e-06 8.833904257742994e-08 2.742257669330715e-06
324 2.8153554476553105e-06 9.894318095508422e-08 2.7513493188757438e-06
325 2.8481760541672554e-06 9.321646357866449e-08 2.7888726308149614e-06
326 2.8031023801509985e-06 8.798360631199944e-08 2.7508389470693406e-06
327 2.8278248950708302e-06 8.467707839776273e-08 2.7751164102319044e-06
328 2.86496477185736e-06 9.557318452804469e-08 2.8082776464646805e-06
329 2.8960473059217297e-06 9.110248364533903e-08 2.838280853926422e-06
330 2.88564162090167e-06 8.465568680860419e-08 2.825550698730815e-06
331 2.932697634561428e-06 8.764637800392446e-08 2.878700436922733e-06
332 2.949036030322671e-06 1.0289124887234152e-07 2.8814209919472514e-06
333 2.9381236996734513e-06 9.182947366009069e-08 2.8723686355563766e-06
334 2.961043933365683e-06 8.51722605369217e-08 2.9100566991787257e-06
335 3.0061599052232904e-06 1.0155773086737957e-07 2.9357773931106928e-06
336 3.0386525129484926e-06 1.0371102404365736e-07 2.97439454301352e-06
337 3.0337699426234502e-06 8.515668729524766e-08 2.9770568922537056e-06
338 3.090344605467825e-06 1.0298025615568618e-07 3.0243055440250304e-06
339 3.087912877532024e-06 9.730129177901276e-08 3.024567642849006e-06
340 3.0824721917904043e-06 9.130222645044683e-08 3.0237387335993992e-06
341 3.108430417289656e-06 9.036928472720867e-08 3.0548206239247778e-06
342 3.173240253654567e-06 9.706798659854718e-08 3.1143509167144566e-06
343 3.1762491719610338e-06 1.0293741009591644e-07 3.1047177823383867e-06
344 3.1809261615822088e-06 9.18295894074145e-08 3.122909480441861e-06
345 3.2200035374289367e-06 1.0539133843697909e-07 3.151984433749203e-06
346 3.233724811897415e-06 1.1128785592859956e-07 3.160262878076961e-06
347 3.262786162874303e-06 9.044090616637593e-08 3.210129538134828e-06
348 3.2928987852840847e-06 9.692447748229206e-08 3.2333268949917587e-06
349 3.3002106699877046e-06 9.798031842851309e-08 3.2364346218135033e-06
350 3.3124695254255666e-06 9.565671996362758e-08 3.25616001237369e-06
351 3.377456193853843e-06 1.0137118853071051e-07 3.301733029800346e-06
352 3.368516506555806e-06 9.714821168753695e-08 3.3092969705385864e-06
353 3.3785020364399554e-06 1.0627723138379801e-07 3.306125938072589e-06
354 3.402234670923547e-06 9.975402970499314e-08 3.3410143193634727e-06
355 3.441020614272223e-06 9.880077480109325e-08 3.390831681787833e-06
356 3.4841416456187e-06 1.0460451836967823e-07 3.414732391964592e-06
357 3.523331006480451e-06 1.0047426907709184e-07 3.4547301744079816e-06
358 3.5213509255450056e-06 1.0099201692449562e-07 3.4538193708947205e-06
359 3.523352552658302e-06 1.0372776892950941e-07 3.458664252677063e-06
360 3.5838294476648693e-06 9.832676846469095e-08 3.5250458243133792e-06
361 3.5987218742521595e-06 1.095000537218118e-07 3.5304029188398686e-06
362 3.6153727911922496e-06 1.1538566043874972e-07 3.5422241819395045e-06
363 3.667599322564577e-06 1.078436149998567e-07 3.5996094013624606e-06
364 3.6860084787272426e-06 1.0997947588662369e-07 3.6169192720157706e-06
365 3.7161592455194836e-06 1.1421013093777839e-07 3.6432870465284437e-06
366 3.7380982790838445e-06 1.075036337264765e-07 3.662055830173007e-06
367 3.759917758144564e-06 1.1997384972428784e-07 3.684086508355006e-06
368 3.8025123043498214e-06 1.1163437147926249e-07 3.736857542752814e-06
369 3.8417045093128e-06 1.1228167109314622e-07 3.7709951396576713e-06
370 3.849565020858529e-06 1.1536603855677861e-07 3.764600740763958e-06
371 3.866801951764315e-06 1.219760702434683e-07 3.78699377414184e-06
372 3.885348867375424e-06 1.1685496083475613e-07 3.816629820179073e-06
373 3.944920690553655e-06 1.2125324510123356e-07 3.873947342444665e-06
374 3.957684934910832e-06 1.2349032409826854e-07 3.876236871016906e-06
375 4.031656943820259e-06 1.1188925480120621e-07 3.952190876161873e-06
376 4.059775380776212e-06 1.2153076164615796e-07 3.989448866454806e-06
377 4.063741339162536e-06 1.195360077358292e-07 3.98976269086108e-06
378 4.074858968879291e-06 1.1408948865948482e-07 4.005524181506386e-06
