ell R_ell F_ell N_ell
2 0.000681477612661592 0.0006636777628013708 1.3537391672514323e-05
3 0.00016399966753690185 0.00013512031688114813 1.721039313420828e-05
4 8.446798133412491e-05 7.058461947363726e-05 1.320827519025379e-05
5 3.861206313959997e-05 2.303409341528869e-05 1.4053425264186085e-05
6 4.457763726752129e-05 3.2620298425286384e-05 1.3621364019194725e-05
7 4.367213703240425e-05 3.167718575986439e-05 1.2608339212241189e-05
8 2.8519273299826013e-05 1.4072515584749111e-05 1.3148586638159235e-05
9 2.5893673057899966e-05 1.3616574692087578e-05 1.28711873937631e-05
10 2.26030635984671e-05 1.0032721855116339e-05 1.2588514122356379e-05
11 2.2301491913850462e-05 9.481790571936772e-06 1.3050498190881108e-05
12 2.481366390871542e-05 1.2685655246959034e-05 1.231268135127614e-05
13 2.1367415779233617e-05 9.648481888977652e-06 1.3325165950527226e-05
14 1.7805491529234598e-05 6.130961779468166e-06 1.2634930790363037e-05
15 1.9900045550127603e-05 6.020320469697007e-06 1.3480915345462226e-05
16 1.9711294742504425e-05 6.8307910410943306e-06 1.325179405983331e-05
17 1.857004992505703e-05 4.512855402423089e-06 1.3133236725764358e-05
18 1.8389017635845776e-05 5.195300807885163e-06 1.325421403247953e-05
19 1.600309821616532e-05 3.574745640632029e-06 1.2980860459268745e-05
20 1.6851562698742526e-05 4.043750638709011e-06 1.2537260988659141e-05
21 1.587428618616269e-05 3.2514871609287955e-06 1.256997988172574e-05
22 1.545709891953433e-05 1.8165932619684226e-06 1.3387638294095419e-05
23 1.6379032401589333e-05 3.4431970438556743e-06 1.3126036549325972e-05
24 1.5059434719334672e-05 1.4451260240379112e-06 1.330506660097672e-05
25 1.48324005685053e-05 2.2265157114741145e-06 1.2638355831631375e-05
26 1.4319580017849012e-05 2.2654531995232244e-06 1.2132319750135882e-05
27 1.5661151439978296e-05 2.479782197690751e-06 1.3422515018629273e-05
28 1.56172695897353e-05 1.8298277891550798e-06 1.3630453171645554e-05
29 1.434220142607984e-05 1.634612861251945e-06 1.3008848987611852e-05
30 1.4529996145920584e-05 1.2915899603498522e-06 1.3242623713777758e-05
31 1.4679890647373183e-05 1.0611637427391039e-06 1.3679174766932723e-05
32 1.4239750053245208e-05 1.155105805645322e-06 1.3074490114100169e-05
33 1.4570359933605943e-05 1.4422689239925117e-06 1.3075014057699762e-05
34 1.4124533087996527e-05 1.5846968890150413e-06 1.2878834478220261e-05
35 1.4342786847563044e-05 1.3182954346479017e-06 1.2924522053205666e-05
36 1.4298141677817579e-05 9.147802479785614e-07 1.3235610717326619e-05
37 1.379964119774098e-05 1.0104460927910987e-06 1.284559032847437e-05
38 1.3834141998646455e-05 9.500308059648497e-07 1.2683729462153602e-05
39 1.311119065599847e-05 1.2091484710991968e-06 1.2103758092060255e-05
40 1.2713799696955229e-05 1.081853690716449e-06 1.1697962313323916e-05
41 1.2181988301943534e-05 7.811562056423798e-07 1.1467079426759996e-05
42 1.1441934403435533e-05 5.158724433712479e-07 1.0994558172301607e-05
43 1.0515334905042307e-05 7.078098787515951e-07 9.858538470659869e-06
44 1.057368040964726e-05 9.094582584180821e-07 9.663199901709911e-06
45 1.0232006262365234e-05 8.71368992835918e-07 9.367821764542986e-06
46 9.609972571201362e-06 8.248524365807352e-07 8.822534947654634e-06
47 9.246870971925373e-06 6.982644117605595e-07 8.53454923423617e-06
48 8.7172826811535e-06 6.841155920395062e-07 8.033962356438868e-06
49 8.203025908910264e-06 6.507961082101871e-07 7.526316487030634e-06
50 8.028370362089154e-06 5.600279443163394e-07 7.438688376124959e-06
51 8.013085162647572e-06 1.0800806261636322e-06 7.0012214897143845e-06
52 7.626341071155858e-06 6.863116411063971e-07 6.925450317398959e-06
53 7.060649413740456e-06 5.3291116656496e-07 6.506049217299989e-06
54 7.354484215070611e-06 1.0133731044961802e-06 6.512390938105136e-06
55 7.120846185537981e-06 7.782541293737952e-07 6.397671403889271e-06
56 6.800416725718558e-06 4.426737883757688e-07 6.33415505605971e-06
57 6.865539198953774e-06 5.42838212511958e-07 6.341044048921971e-06
58 6.812201860511419e-06 5.536351029776732e-07 6.261947529865814e-06
59 6.873583454320357e-06 5.356048232977116e-07 6.3144546097469995e-06
60 6.761935719544527e-06 6.878488168305939e-07 6.122521822090843e-06
61 6.752263701208196e-06 5.983300122181669e-07 6.224404131043344e-06
62 6.660702699852057e-06 3.735895991813113e-07 6.238326755043038e-06
63 6.790200552376091e-06 5.188497467899539e-07 6.287235770463705e-06
64 6.690076490879755e-06 4.120799670465443e-07 6.359633449131134e-06
65 6.751809838344687e-06 4.093030017036937e-07 6.329280976715352e-06
66 6.6100338550152e-06 4.756844543615015e-07 6.166922045281102e-06
67 6.984054824183266e-06 6.292326359755012e-07 6.318490315490284e-06
68 6.774564811340698e-06 3.9126016150278925e-07 6.422437004153695e-06
69 6.796097693689627e-06 4.141178808387518e-07 6.422655013570492e-06
70 6.694744959906896e-06 4.168003502874633e-07 6.309352463340811e-06
71 6.927784871254281e-06 5.144142631464866e-07 6.416767353207883e-06
72 6.788643926072871e-06 3.841601767876804e-07 6.3354891891928036e-06
73 6.683799430602933e-06 3.608985814563938e-07 6.3330435700281025e-06
74 6.515124007599156e-06 3.3639689076088474e-07 6.1997122816761365e-06
75 6.779436055233054e-06 5.114837918391238e-07 6.300370954379303e-06
76 6.546995711246205e-06 3.3521221009764105e-07 6.227426089274835e-06
77 6.405114502497865e-06 3.4605917533846197e-07 6.0687389360888425e-06
78 6.480060690459868e-06 3.4482482115836864e-07 6.129022911471762e-06
79 6.4397205282975545e-06 4.53862102881539e-07 5.995699316859576e-06
80 6.171486259310241e-06 4.421497674833619e-07 5.7815060230196825e-06
81 6.17777072854926e-06 4.325998980914873e-07 5.7348152574884325e-06
82 5.92303531081949e-06 4.070581509969494e-07 5.495903102503386e-06
83 5.640675872837586e-06 2.638929395716544e-07 5.409396751514064e-06
84 5.669467482968687e-06 2.932844008332699e-07 5.381118981832294e-06
85 5.650564045643163e-06 3.9336194004834506e-07 5.258161567223004e-06
86 5.564126764406432e-06 4.212665200436795e-07 5.157851735299783e-06
87 5.401792471391251e-06 3.82559232272918e-07 5.012911426155487e-06
88 5.188644766902853e-06 3.7245300642275825e-07 4.802350042275125e-06
89 5.1588416366215734e-06 3.956454093703197e-07 4.82315311792112e-06
90 4.96333023039304e-06 2.7687625065081504e-07 4.691613787230727e-06
91 5.0626059130604275e-06 3.2446859818840447e-07 4.668059100367591e-06
92 4.786693648722654e-06 4.34088443294944e-07 4.376460421266766e-06
93 4.728470838176172e-06 4.435351017364512e-07 4.303021749012061e-06
94 4.704711464693991e-06 4.306401971048994e-07 4.340561942473064e-06
95 4.5345135598808026e-06 3.422916066741048e-07 4.224075567989326e-06
96 4.5489453275361324e-06 4.141909434598242e-07 4.082353055546716e-06
97 4.426602448170057e-06 4.590954273938515e-07 3.990892593378286e-06
98 4.272307023424886e-06 4.489415124694011e-07 3.853253324088082e-06
99 4.21703344918245e-06 3.9780959830195503e-07 3.8107024331745977e-06
100 4.11489571880685e-06 4.5644553002800775e-07 3.6654739905606483e-06
101 4.014552598218305e-06 4.586966389153232e-07 3.5865584129999533e-06
102 3.829216443958087e-06 3.3798135979052094e-07 3.520915635796038e-06
103 3.7727164961231196e-06 3.590410087610215e-07 3.4144683111157416e-06
104 3.9766422452991365e-06 5.640649745756307e-07 3.408375251052821e-06
105 3.761273162744125e-06 4.789763185013319e-07 3.2758396307589818e-06
106 3.742231229599448e-06 5.774707251090202e-07 3.1707583378461217e-06
107 3.6849702740080763e-06 5.269796389088552e-07 3.175715490205217e-06
108 3.552757418731617e-06 5.254489676667355e-07 3.0584445429749606e-06
109 3.571848624130358e-06 5.193416524543918e-07 3.0734939355662297e-06
110 3.466798365796939e-06 4.335960507120196e-07 3.070398868039734e-06
111 3.519037672237133e-06 4.845507969749034e-07 3.027216307016742e-06
112 3.5914060139321146e-06 5.542603589355179e-07 2.994744583673011e-06
113 3.464292504946594e-06 4.910023040777532e-07 2.9545313873368035e-06
114 3.351111314497708e-06 4.848374411187932e-07 2.8915551726030434e-06
115 3.4211860443101404e-06 5.942162676987759e-07 2.8295142931747847e-06
116 3.3991876449848707e-06 6.030967113228369e-07 2.8507401420231755e-06
117 3.355720182063433e-06 4.796027013582848e-07 2.8772485423645264e-06
118 3.2374008754588683e-06 3.999422014716765e-07 2.834083274211708e-06
119 3.288483502501626e-06 4.99595666242805e-07 2.838693412902412e-06
120 3.294949513769846e-06 4.234486833079183e-07 2.83257718008729e-06
121 3.47572013412315e-06 6.160821708226325e-07 2.873847227930082e-06
122 3.4210344375417015e-06 5.499863862970766e-07 2.876132528599937e-06
123 3.3333389532508955e-06 4.826250749292256e-07 2.861791419484734e-06
124 3.425866659961819e-06 5.383629992234919e-07 2.8769580695130834e-06
125 3.364212916417188e-06 4.181713085900533e-07 2.9237067397020324e-06
126 3.4790161204311145e-06 4.725237126360102e-07 2.957290384720026e-06
127 3.3177876626683214e-06 4.7240235351510253e-07 2.870957049460944e-06
128 3.295125641082982e-06 4.156428304549353e-07 2.879154112577491e-06
129 3.293129029617587e-06 4.324247363763807e-07 2.8842115270997833e-06
130 3.4204821267382852e-06 4.4437537897909044e-07 2.9640215348205664e-06
131 3.4339751910157573e-06 4.856795251809434e-07 2.947923446131565e-06
132 3.3916439609675438e-06 4.27095421598002e-07 3.0021602639550536e-06
133 3.338173811482847e-06 3.725874334782954e-07 2.99909751533989e-06
134 3.3457451768844375e-06 3.604659155244056e-07 2.9914896489132737e-06
135 3.4219246202409086e-06 4.786347500619095e-07 2.980007054204456e-06
136 3.452874413424108e-06 3.882777375212889e-07 3.0550655123562473e-06
137 3.3658533832906685e-06 3.508640418527106e-07 3.008237137128927e-06
138 3.419364578926775e-06 3.4555750095397887e-07 3.086475123048357e-06
139 3.363232026332703e-06 3.2940523610160093e-07 3.0614603520870724e-06
140 3.410864470672046e-06 3.791232844049328e-07 3.047377092271094e-06
141 3.4856134803951014e-06 3.741327026115643e-07 3.096676615761139e-06
142 3.387233750706578e-06 2.561586198552096e-07 3.099669351695926e-06
143 3.4112305363447812e-06 2.909296261761761e-07 3.1095685686093125e-06
144 3.4026821977497916e-06 3.7060149934903415e-07 3.0441078676146122e-06
145 3.4348370526440456e-06 3.3733493772773845e-07 3.1001452998987056e-06
146 3.3772297154675736e-06 3.0162135697248463e-07 3.05949791203326e-06
147 3.4190230934837825e-06 3.5026513135323444e-07 3.075392941254027e-06
148 3.446579949624211e-06 3.161398148095474e-07 3.1273844936065733e-06
149 3.4586198651466796e-06 3.143518777336561e-07 3.1338950816240715e-06
150 3.267819515932e-06 2.584983232906548e-07 3.0169124423409955e-06
151 3.233676239202966e-06 2.814915130016533e-07 2.9740951256301536e-06
152 3.4863634548442957e-06 3.421055911905919e-07 3.1455740673116646e-06
153 3.355932587135298e-06 2.9548266305238536e-07 3.0689130960770877e-06
154 3.3559935270476618e-06 2.6601283194222826e-07 3.1024137959637455e-06
155 3.2485556341816664e-06 2.5335593133508845e-07 2.9948289237785432e-06
156 3.290062921611219e-06 2.376142545620012e-07 3.0596111476495245e-06
157 3.33366809448125e-06 2.772436974608091e-07 3.0551985006743763e-06
158 3.215676284689928e-06 2.4676664427382244e-07 2.973697286673445e-06
159 3.2625576934545806e-06 2.712922254688105e-07 2.9955300786207362e-06
160 3.26501714322633e-06 2.72411363100016e-07 3.0028395946760925e-06
161 3.1783482886464208e-06 2.749325944715009e-07 2.9257136046890185e-06
162 3.2475964367957754e-06 2.5660215133960677e-07 2.9760367338763434e-06
163 3.262710194265736e-06 3.176606777374099e-07 2.94138368249444e-06
164 3.260406817864295e-06 3.079974727402506e-07 2.955946477440123e-06
165 3.235277526864023e-06 3.2029903953549215e-07 2.916421875322577e-06
166 3.3140584035229286e-06 3.202294120919166e-07 2.959994498351771e-06
167 3.201027486663784e-06 2.7290580320451737e-07 2.9266034328527816e-06
168 3.1523256571948236e-06 2.562499525961985e-07 2.917994190108691e-06
169 3.1799629708611794e-06 3.0927299293356945e-07 2.8513205470521626e-06
170 2.9981945468989144e-06 2.2188571410519596e-07 2.805455128597298e-06
171 3.077403113065394e-06 2.2154476118327426e-07 2.8706449292327853e-06
172 3.028156599954098e-06 2.526721729938761e-07 2.785954780232029e-06
173 3.056803644331574e-06 2.785670569760248e-07 2.7959504275257214e-06
174 3.0123943811857535e-06 2.5530456743362514e-07 2.778806060911701e-06
175 2.9936685320217764e-06 2.5271437843031846e-07 2.7517954184517703e-06
176 2.992505306583588e-06 2.691963988008926e-07 2.727680982143813e-06
177 3.064280732921366e-06 2.547396520814951e-07 2.7855928424318993e-06
178 2.9587178791650743e-06 2.1308517914039814e-07 2.730019542789479e-06
179 2.9545400968985965e-06 2.203217247541611e-07 2.7283647459954898e-06
180 2.9382610088452033e-06 2.1129359702086905e-07 2.7184096441157207e-06
181 2.9140254297518847e-06 2.2445519216538717e-07 2.6728893854686195e-06
182 2.9052485137599773e-06 2.503788980632635e-07 2.63831194119952e-06
183 2.9255688263106775e-06 2.421657059335241e-07 2.6698083658952943e-06
184 2.9084372999702977e-06 2.401600780505871e-07 2.668133463350306e-06
185 2.835216627497783e-06 2.6846744092455626e-07 2.5592363759513496e-06
186 2.8474131077363137e-06 2.2691218881383077e-07 2.608373872335046e-06
187 2.8681796087507575e-06 2.9469124477005254e-07 2.565142863742052e-06
188 2.7883005830373742e-06 2.2658703898713418e-07 2.5670108427891098e-06
189 2.8033799200089672e-06 2.31587140530482e-07 2.567435109146025e-06
190 2.780863519184908e-06 2.4947515555774264e-07 2.5216553050342166e-06
191 2.748463336398134e-06 2.2205228718537672e-07 2.5344094043939026e-06
192 2.743287404763221e-06 2.2019575523687158e-07 2.5159713469968038e-06
193 2.803617141217876e-06 2.705090444576178e-07 2.53407880110976e-06
194 2.7095843077373204e-06 2.358533082895198e-07 2.480585296399741e-06
195 2.6789518550834192e-06 2.1851437428100202e-07 2.470654327832959e-06
196 2.7394061422278273e-06 1.8787671998694404e-07 2.5304010144529996e-06
197 2.728289200909492e-06 2.3795594335581818e-07 2.5100960676208003e-06
198 2.7116985028370677e-06 2.3416610913612701e-07 2.4720934770860395e-06
199 2.70608721596748e-06 2.4014311266370245e-07 2.460436137257829e-06
200 2.700150923783194e-06 2.398155201033389e-07 2.45771492873238e-06
201 2.686834916660437e-06 2.18173516645623e-07 2.4771353299265474e-06
202 2.6802162101099384e-06 1.9990101878607942e-07 2.465246597838251e-06
203 2.638238945128878e-06 1.9240359917876435e-07 2.4282646280973255e-06
204 2.6286051720036556e-06 2.1627067447656432e-07 2.4328977471445542e-06
205 2.677057233286121e-06 2.3032070510927999e-07 2.44955612903644e-06
206 2.665612478899796e-06 2.3891045986499305e-07 2.420946001951088e-06
207 2.6330252757022635e-06 2.3250059945004835e-07 2.4200233579376426e-06
208 2.649997809946506e-06 1.9911099980471538e-07 2.446984832474495e-06
209 2.646960951684208e-06 2.3695853525168793e-07 2.4343305791115502e-06
210 2.6283065757177437e-06 2.0456774866220763e-07 2.4352502173732243e-06
