ell R_ell F_ell N_ell
182 6.228490954079292e-06 3.5183032579973257e-07 5.844205012695383e-06
183 6.330978786084605e-06 3.6104208620613156e-07 5.9478991474842375e-06
184 6.324305421406169e-06 3.490080949599728e-07 5.977837452009243e-06
185 6.1659565820725435e-06 3.7870818516823066e-07 5.766654731013511e-06
186 6.256644404571633e-06 3.2405297414635155e-07 5.919729032000046e-06
187 6.306106056071105e-06 4.157251688824427e-07 5.869285284082025e-06
188 6.201419099894649e-06 3.186102296364299e-07 5.894680809809743e-06
189 6.278932610195931e-06 3.214070364081485e-07 5.9537239689125204e-06
190 6.231063423638083e-06 3.372066564379953e-07 5.883071214656633e-06
191 6.249766847498659e-06 3.019759001488786e-07 5.958368876869703e-06
192 6.28390813084804e-06 3.017713433421504e-07 5.975771661595885e-06
193 6.374862811180736e-06 3.6085728097620997e-07 6.016337281937922e-06
194 6.281257221871068e-06 3.119835707477636e-07 5.983597168937876e-06
195 6.240561434704073e-06 2.8470711133485543e-07 5.965998190777503e-06
196 6.444372449484163e-06 2.4985087880096456e-07 6.144259153958771e-06
197 6.410898753302764e-06 3.060307758138375e-07 6.137967242131027e-06
198 6.3945160152288765e-06 3.0347013131600687e-07 6.077457232624918e-06
199 6.38374523735964e-06 3.117737726106799e-07 6.069425520385857e-06
200 6.438343195454469e-06 3.0339097043259036e-07 6.131042435058224e-06
201 6.426856471384572e-06 2.742675364567976e-07 6.169951143006852e-06
202 6.5130311049722756e-06 2.616140120786207e-07 6.2207541184135465e-06
203 6.412764639140766e-06 2.5365072364960484e-07 6.132152554275231e-06
204 6.453633004533323e-06 2.7395595301245656e-07 6.214419430818901e-06
205 6.541524579695084e-06 2.924773281066212e-07 6.259017178748097e-06
206 6.501620331623006e-06 2.918953774399721e-07 6.203888166377722e-06
207 6.507419595173968e-06 2.9203283413389067e-07 6.254067631373488e-06
208 6.613489415313802e-06 2.5852321374222164e-07 6.348196289745736e-06
209 6.563642846729051e-06 2.808855482879772e-07 6.326123794114579e-06
210 6.603591379472812e-06 2.4868506375232696e-07 6.375872317409748e-06
211 6.758815883113837e-06 3.313213112163392e-07 6.422266097500334e-06
212 6.675323053674216e-06 2.71167573767264e-07 6.430804540532356e-06
213 6.6736254194395024e-06 2.6055895144999505e-07 6.413016459865892e-06
214 6.768373050008509e-06 2.776203699600733e-07 6.48344234401809e-06
215 6.665445822417913e-06 2.7483079493944176e-07 6.3949380127219116e-06
216 6.709638484011804e-06 2.7065208319906946e-07 6.45635606376908e-06
217 6.851541218112862e-06 2.6197479077529457e-07 6.6219481158126e-06
218 6.957776164680653e-06 2.8170096177427375e-07 6.672475203922391e-06
219 7.012415061288655e-06 2.94226057961581e-07 6.75281108704287e-06
220 6.98860962187794e-06 2.582318147763502e-07 6.724812567036018e-06
221 7.06415744032768e-06 2.9986225394880476e-07 6.754593789345022e-06
222 7.098275790675839e-06 3.0714075221950743e-07 6.774171443101953e-06
223 6.995170524375209e-06 2.4804064577194067e-07 6.7398840620212805e-06
224 7.0557980594540555e-06 2.452417861608106e-07 6.790830339376264e-06
225 7.1426390851892155e-06 2.675774411966647e-07 6.901708706788264e-06
226 7.192315531455403e-06 2.929651769503256e-07 6.899278980051176e-06
227 7.207645904732045e-06 2.3668822055007176e-07 6.991459287805465e-06
228 7.301065750493139e-06 2.601347387851333e-07 7.033932205919994e-06
229 7.467541276088253e-06 2.7125993268800624e-07 7.175348180175847e-06
230 7.434781263593732e-06 2.9636086876320116e-07 7.140489259876701e-06
231 7.361029889942734e-06 2.442781734466859e-07 7.094383773588279e-06
232 7.494756676166624e-06 2.482773777589796e-07 7.224871072506713e-06
233 7.594628868289297e-06 2.8251396277734726e-07 7.358214589228743e-06
234 7.51512882696789e-06 2.572654291199332e-07 7.258942869995478e-06
235 7.579169459221694e-06 2.4807033529402654e-07 7.336570746594847e-06
236 7.654019872575365e-06 2.237012876220475e-07 7.434278086155888e-06
237 7.575347624649391e-06 2.1809445075068945e-07 7.353490391441753e-06
238 7.824507279919014e-06 2.5147214906747986e-07 7.540841607828256e-06
239 7.804184580311856e-06 2.2311294707123027e-07 7.59637497593431e-06
240 7.906833300181414e-06 1.9829283442452462e-07 7.723478589832212e-06
241 7.913449728887183e-06 2.3194264330817627e-07 7.66622681285523e-06
242 7.842063324059315e-06 1.9277912589438242e-07 7.667740625865949e-06
243 7.999193338568163e-06 2.7005317940948066e-07 7.704367796061993e-06
244 8.016651257709327e-06 2.105389387184364e-07 7.803713411102911e-06
245 8.210304114164918e-06 2.0372547585096946e-07 8.007218350045442e-06
246 8.117927165711565e-06 2.3749152996648445e-07 7.870582667818871e-06
247 8.24185026377202e-06 2.086960323947069e-07 8.04995061009718e-06
248 8.257328329983278e-06 1.9995888461102058e-07 8.050468421974348e-06
249 8.322069712205007e-06 2.1173889332157587e-07 8.111900501342948e-06
250 8.300840262691635e-06 2.0718145262863276e-07 8.087671377748696e-06
251 8.35298972680498e-06 2.2513575122481505e-07 8.12558828531775e-06
252 8.437062677047555e-06 2.1236427510657443e-07 8.199147096681919e-06
253 8.452494961172839e-06 2.2558104878812337e-07 8.249125239720353e-06
254 8.592518892601054e-06 2.1573388026332164e-07 8.388272727910156e-06
255 8.604085355572327e-06 1.7058614888120056e-07 8.448390885420217e-06
256 8.662152002268144e-06 1.8178726263719907e-07 8.499911463629875e-06
257 8.726926709253144e-06 1.9812696736838024e-07 8.515077256716895e-06
258 8.749691278957535e-06 1.9772684060526032e-07 8.529141533428766e-06
259 8.732775340494777e-06 2.061476985041334e-07 8.540870976387678e-06
260 8.79424567638342e-06 1.8964875096969361e-07 8.635832841697485e-06
261 9.006235263065995e-06 1.788838009283847e-07 8.806970504441871e-06
262 8.94672550016608e-06 1.5984922823151197e-07 8.768375002323678e-06
263 8.903701562223882e-06 1.5736787813085658e-07 8.74857755898915e-06
264 9.125412615218166e-06 1.7194972929754623e-07 8.963912474272047e-06
265 9.12560062325545e-06 1.8303315663176906e-07 8.942599992138983e-06
266 9.145567109000234e-06 1.6525333234214468e-07 8.978339681040024e-06
267 9.236076707269437e-06 1.9348420396856943e-07 9.062357273050183e-06
268 9.31993272890817e-06 1.7452498679935546e-07 9.142134116370827e-06
269 9.43817482931482e-06 1.6257530539860958e-07 9.247950676536813e-06
270 9.50613834882404e-06 1.773360899045884e-07 9.35303721308881e-06
271 9.349058048235076e-06 1.4623546580820282e-07 9.23127218655669e-06
272 9.573192741367256e-06 1.786705906645142e-07 9.39474593787477e-06
273 9.577742110426543e-06 1.5440705386852442e-07 9.424806728040857e-06
274 9.76932114317054e-06 1.7778345161481544e-07 9.594839259282918e-06
275 9.816227623054825e-06 1.7515927730424223e-07 9.652075297944915e-06
276 9.781608420202355e-06 1.5618875177420076e-07 9.624069537002602e-06
277 1.0122580729553539e-05 1.6121640255423508e-07 9.956942504058151e-06
278 1.0133256600778289e-05 1.5239629251876248e-07 9.986022119353818e-06
279 1.0153118174757063e-05 1.2959280495522554e-07 1.0035365921630381e-05
280 1.0124000957968154e-05 1.6264403681339497e-07 9.944114444211828e-06
281 1.0107660991767964e-05 1.6000876597174845e-07 9.945745788621333e-06
282 1.016752064206135e-05 1.4280863021908618e-07 1.0042560251467194e-05
283 1.0253080857506707e-05 1.5743525976087436e-07 1.0116464138580725e-05
284 1.0404456213267746e-05 1.823251666172832e-07 1.0212388660657435e-05
285 1.0552084382574258e-05 1.7467545975608481e-07 1.0381682180659798e-05
286 1.0646001980408224e-05 1.4971983664582915e-07 1.0507518293393771e-05
287 1.048699494964527e-05 1.5791710477424442e-07 1.0360462831080679e-05
288 1.0597852664342012e-05 1.5544330052477222e-07 1.044064900170923e-05
289 1.0878910170964187e-05 1.6066557348724716e-07 1.071865560248352e-05
290 1.1040838829989853e-05 1.6058307475687974e-07 1.0880856355659211e-05
291 1.104687125647617e-05 1.6039849953050106e-07 1.0886856987955283e-05
292 1.0986571451619275e-05 1.521465648901458e-07 1.0861951543998003e-05
293 1.1036674466990099e-05 1.5385116136189247e-07 1.0882485845328138e-05
294 1.1062235114506182e-05 1.4586589193757298e-07 1.0931378328270463e-05
295 1.1291257992698346e-05 1.4321723834414072e-07 1.114159489455924e-05
296 1.1439070376806591e-05 1.318132696360362e-07 1.1301427276054411e-05
297 1.1299855712481769e-05 1.475687302350439e-07 1.117075809978322e-05
298 1.142872017178489e-05 1.694174746450901e-07 1.1263877893891065e-05
299 1.1565407664817882e-05 1.4385704801756355e-07 1.1404627097230744e-05
300 1.1684588050438585e-05 1.569262903002682e-07 1.1505485146240348e-05
301 1.1721570193762867e-05 1.3650394436246226e-07 1.1592019944505174e-05
302 1.1839009348819366e-05 1.42108509853448e-07 1.1699561172059745e-05
303 1.2116079368308907e-05 1.5637066509304646e-07 1.1928961341999414e-05
304 1.2060819385000481e-05 1.5966964719335059e-07 1.1907904270546261e-05
305 1.2085143223853042e-05 1.4803956626704904e-07 1.1932943934837561e-05
306 1.2134889690939811e-05 1.5523904452372829e-07 1.1956316463867002e-05
307 1.2203666064203654e-05 1.6065827903085605e-07 1.2038664968032609e-05
308 1.2423484160356891e-05 1.492948156272316e-07 1.226688762581039e-05
309 1.2213323465731639e-05 1.4659832505630346e-07 1.2059354292467093e-05
310 1.2574868682076503e-05 1.478525667920446e-07 1.2449607861025948e-05
311 1.2620709100206243e-05 1.4797102519372695e-07 1.2473988924743055e-05
312 1.2673111689327504e-05 1.678312641959388e-07 1.2508232497040325e-05
313 1.2740029929860912e-05 1.3412934491757933e-07 1.261087003821548e-05
314 1.2903074163022904e-05 1.419377713134485e-07 1.2771634645798022e-05
315 1.2823309484701093e-05 1.699057929276213e-07 1.2684887308272031e-05
316 1.302990111956448e-05 1.633241230524823e-07 1.2892163838229704e-05
317 1.308162514325251e-05 1.6621358262561584e-07 1.2896217960287146e-05
318 1.3398019788621557e-05 1.6132234672248703e-07 1.324574739520651e-05
319 1.3432598108317857e-05 1.814136867299718e-07 1.3257784680055846e-05
320 1.346083445340653e-05 1.9660019783547092e-07 1.3264106299229029e-05
321 1.3595438985451213e-05 1.5707062177189053e-07 1.3446433456252467e-05
322 1.3651107424111338e-05 1.489150470655442e-07 1.3506418403400914e-05
323 1.4010613489854674e-05 1.5497097779090705e-07 1.3860962599251428e-05
324 1.3995300361754946e-05 1.8475762417544922e-07 1.3819922670667575e-05
325 1.3988801470457925e-05 1.883238641387297e-07 1.3817021529111054e-05
326 1.3976935973805311e-05 1.8694677909981379e-07 1.379565526250038e-05
327 1.43228065900615e-05 1.773389284017825e-07 1.4178529467443363e-05
328 1.4410343016640626e-05 2.0615557146873058e-07 1.4242755475808655e-05
329 1.4623304926499739e-05 1.9276645222061084e-07 1.4445121434685307e-05
330 1.4673932078111382e-05 2.0419539698613928e-07 1.4474716873121817e-05
331 1.4652880702870669e-05 2.0761950318553047e-07 1.4428154676201409e-05
332 1.4814650144034631e-05 2.3839851897010171e-07 1.4604284182146246e-05
333 1.490379810796641e-05 2.2360654869885404e-07 1.4688130580902547e-05
334 1.5070311281039823e-05 2.1094724086577259e-07 1.4879185270476065e-05
335 1.5234034564935522e-05 2.607540775630661e-07 1.4994187142254036e-05
336 1.5354057134889792e-05 2.5158042087451495e-07 1.5095346928673586e-05
337 1.5356983302795057e-05 2.2446478155870562e-07 1.5136492840787554e-05
338 1.5786384532878657e-05 2.5835225750915877e-07 1.5542451317663656e-05
339 1.5939591708498335e-05 2.504853292120498e-07 1.568987839402137e-05
340 1.5636233831350794e-05 2.471070949718701e-07 1.538232989989295e-05
341 1.5733334089911728e-05 2.628560196896814e-07 1.5501905449224545e-05
342 1.61858003919893e-05 2.773372512956124e-07 1.5928748848223662e-05
343 1.6187824470446924e-05 2.8948200242232944e-07 1.5888087014726155e-05
344 1.64208072823323e-05 2.8719857904863315e-07 1.6150786571686188e-05
345 1.6550414686181318e-05 3.10561091881595e-07 1.624831992082705e-05
346 1.6532326020887353e-05 3.2886282319914223e-07 1.618590951359562e-05
347 1.6906704662512135e-05 2.8783859453719385e-07 1.664022950771799e-05
348 1.7092937813243907e-05 2.982468143549537e-07 1.680867004405023e-05
349 1.6991358139447637e-05 3.2200461055099646e-07 1.66835482003804e-05
350 1.7206116405884153e-05 3.0670162989552224e-07 1.6947737035841567e-05
351 1.7672629765112247e-05 3.322815593596558e-07 1.7272226046666374e-05
352 1.759020861322043e-05 3.026326425948578e-07 1.7301194233358827e-05
353 1.7631054101812847e-05 3.6149502969457466e-07 1.72816971969951e-05
354 1.784122182383864e-05 3.3560499705408955e-07 1.751985354187331e-05
355 1.7972346513992216e-05 3.412342101500263e-07 1.7696842394745788e-05
356 1.8269192324018643e-05 3.6367535601390465e-07 1.79184457418305e-05
357 1.850106672904531e-05 3.604885853208298e-07 1.811092189560108e-05
358 1.8442132767188987e-05 3.5016155287622353e-07 1.8088121402961445e-05
359 1.8656317015044626e-05 3.979127017632666e-07 1.823600683080167e-05
360 1.8975914895650887e-05 3.6200401110887256e-07 1.8609800956053507e-05
361 1.8850357001009508e-05 3.9715420919266723e-07 1.8476462191814288e-05
362 1.923781993328643e-05 3.925470374201812e-07 1.886253692450462e-05
363 1.9498350841958633e-05 4.3345977907573926e-07 1.9103603753553235e-05
364 1.9522754500325004e-05 4.2209323149945346e-07 1.9129576555275662e-05
365 1.9764623004833224e-05 4.791516580198268e-07 1.9320218923683755e-05
366 1.972004370695425e-05 4.405877822159283e-07 1.9273655692563863e-05
367 2.0255765608972143e-05 4.4314365324066705e-07 1.9861863604347395e-05
368 2.0366783774594435e-05 4.724562381406662e-07 1.9898530615897627e-05
369 2.0650528378017633e-05 4.7285004223750634e-07 2.0180931617599203e-05
370 2.0830201013753035e-05 5.302798285289834e-07 2.0244334047649803e-05
371 2.0560552242415205e-05 5.165370701136915e-07 2.0028010069623394e-05
372 2.1056981502801973e-05 5.044455721922982e-07 2.0559886618067132e-05
373 2.1107812143012068e-05 4.883717896161423e-07 2.0648396779551533e-05
374 2.129015516616048e-05 6.075876452062374e-07 2.0720995100128557e-05
375 2.1509203103492565e-05 5.183996632806094e-07 2.0962858633366173e-05
376 2.1944213365092974e-05 5.441873934814273e-07 2.1465272259529197e-05
377 2.2158920851647925e-05 5.251212940496609e-07 2.1628440087551633e-05
378 2.2396232800422213e-05 5.096768800937862e-07 2.196645656440206e-05
379 2.2247840447441424e-05 5.677620349253031e-07 2.170889520563035e-05
380 2.2988587158290197e-05 6.592151716990211e-07 2.2344435343210826e-05
381 2.3249198849915626e-05 5.986748411900204e-07 2.260804981828715e-05
382 2.327888485143507e-05 7.694633310955975e-07 2.2473057132638592e-05
383 2.304349379062333e-05 5.685301250309153e-07 2.2489819881357227e-05
384 2.355891877688653e-05 5.85632939403537e-07 2.3051947810816712e-05
385 2.3722733169613373e-05 5.516986784606869e-07 2.3185545451786327e-05
386 2.386572614469021e-05 6.41808911083443e-07 2.323379627095948e-05
