ell R_ell F_ell N_ell
33 1.0196508011749172e-05 1.0376895424909083e-06 9.224315707297033e-06
34 9.843143928644545e-06 1.185183140298542e-06 8.745480556618607e-06
35 9.865338862705936e-06 1.078839803811019e-06 8.732329342810772e-06
36 9.183673242573391e-06 5.701438532598523e-07 8.584587444243062e-06
37 9.141328364222843e-06 6.770028728331728e-07 8.537423490569155e-06
38 8.972883914396116e-06 6.311153609414758e-07 8.24877809718464e-06
39 8.718683732940225e-06 7.958430514542754e-07 7.985992378378953e-06
40 8.469311386108169e-06 7.993280972785759e-07 7.74075043859397e-06
41 7.990278813843259e-06 5.903684227881553e-07 7.4540639193485045e-06
42 7.827734703438536e-06 3.836069424083329e-07 7.420752659359546e-06
43 7.550659249204236e-06 5.260634521051828e-07 6.997777367637126e-06
44 7.620238566599554e-06 7.602738768214869e-07 6.887670948461151e-06
45 7.361293554117651e-06 6.718956691694543e-07 6.727546157313489e-06
46 7.4744150633039545e-06 6.321813846213506e-07 6.8408042046070925e-06
47 7.0034809691653525e-06 5.676815969051164e-07 6.410963264048525e-06
48 6.693547728735597e-06 5.274062170908596e-07 6.154220540087748e-06
49 6.457290551054358e-06 4.692104308385936e-07 5.988444007683501e-06
50 6.437184096584845e-06 3.669598956920822e-07 6.042048323367464e-06
51 6.457075800832192e-06 7.942323196768937e-07 5.730907702054891e-06
52 6.1321541817440075e-06 4.845402537897214e-07 5.641056082367022e-06
53 5.942655578399401e-06 4.354657595036966e-07 5.504019752370486e-06
54 6.213888959756899e-06 7.946019339710807e-07 5.44551370173349e-06
55 5.703649367099155e-06 5.833087144029887e-07 5.128729456414802e-06
56 5.5432098348311795e-06 3.5419871246976947e-07 5.181268849733714e-06
57 5.3604830564075975e-06 3.664181131926638e-07 5.01627721234029e-06
58 5.177785790015323e-06 3.5148989760790234e-07 4.848204502775939e-06
59 5.179572169341695e-06 3.924422119362001e-07 4.7777392216334975e-06
60 5.153592227318125e-06 4.777039990825101e-07 4.686697057333819e-06
61 5.096549526181788e-06 4.185001316670198e-07 4.687084884049327e-06
62 4.757168870990365e-06 2.3670195061290518e-07 4.504165670039093e-06
63 4.869853129448338e-06 3.7471377695861406e-07 4.488324249937145e-06
64 4.78208799962666e-06 2.81233511533594e-07 4.5184715852336775e-06
65 4.634756453815153e-06 3.0107417118279106e-07 4.3240138638358746e-06
66 4.520102359175379e-06 3.440037596535754e-07 4.190167116107092e-06
67 4.758969539299331e-06 4.6099992742781025e-07 4.2976733101487995e-06
68 4.414836994844323e-06 3.001230329434829e-07 4.114582385122462e-06
69 4.397276998624102e-06 3.2895900209224663e-07 4.074676209286988e-06
70 4.313783370891321e-06 3.3634294745755365e-07 3.990903246252685e-06
71 4.432161109018557e-06 4.064204048504102e-07 4.024427562405832e-06
72 4.321048359763034e-06 2.810958471645143e-07 3.982905105512764e-06
73 4.1672474573921595e-06 3.064507656160916e-07 3.856886000876893e-06
74 4.060428503680755e-06 2.7124329537031833e-07 3.815036371413562e-06
75 4.141017518228003e-06 3.9516193399939816e-07 3.7721903885357224e-06
76 4.000165168188003e-06 2.572748177261135e-07 3.7359012855902477e-06
77 3.9668339259625166e-06 2.716583104155093e-07 3.691257072074341e-06
78 3.955523496803061e-06 2.5596301216410887e-07 3.7081708579207553e-06
79 4.025232873381167e-06 3.4310329601049017e-07 3.7063810115816233e-06
80 3.9427506557444336e-06 3.517248588831428e-07 3.6023226815444777e-06
81 3.932308188473954e-06 3.064737366545265e-07 3.6111396634137655e-06
82 3.806489506682749e-06 2.8619229566325497e-07 3.5067043503977503e-06
83 3.6607882964798353e-06 1.848073681947602e-07 3.493406376834711e-06
84 3.7396126499781826e-06 2.097649976262363e-07 3.5318999096377536e-06
85 3.802694973167912e-06 2.5536515267940474e-07 3.536489758624117e-06
86 3.7573376940241016e-06 3.0911499972373726e-07 3.451477407299427e-06
87 3.637774251859221e-06 2.5810408514288997e-07 3.3918363832777957e-06
88 3.6518095506933626e-06 2.423707359105529e-07 3.4084991864229886e-06
89 3.581418095552542e-06 2.316889787930695e-07 3.3622612429104005e-06
90 3.6194365091353497e-06 1.8751994773679303e-07 3.4340485449589217e-06
91 3.5913582267970537e-06 1.8056054248589564e-07 3.39972356459624e-06
92 3.577227913410829e-06 2.423352256957268e-07 3.351647395375808e-06
93 3.5483904852593055e-06 2.6117236388789053e-07 3.281382407108445e-06
94 3.502158287286984e-06 2.3662221880919255e-07 3.286837738276206e-06
95 3.5284570631920605e-06 1.945833728299492e-07 3.3452133414647536e-06
96 3.522902534149182e-06 2.2062715987787265e-07 3.2880191563476275e-06
97 3.4393794840422735e-06 2.2061759810580587e-07 3.2332452075090194e-06
98 3.501036900051804e-06 2.1341885208413092e-07 3.287053909288541e-06
99 3.4732784029780703e-06 1.9352909607163222e-07 3.275286286182727e-06
100 3.4396551713548005e-06 2.2250518722767744e-07 3.231726834236881e-06
101 3.342242060503834e-06 2.0188409739656046e-07 3.1673555160945403e-06
102 3.3550814578570125e-06 1.7483085766352254e-07 3.1888321860597734e-06
103 3.330459922761524e-06 1.768895315143818e-07 3.162405527786428e-06
104 3.4293663040848713e-06 2.576418164541442e-07 3.1571649398674875e-06
105 3.342952306319905e-06 2.3312019949213945e-07 3.115419191273829e-06
106 3.2997256823092633e-06 1.9893072413206242e-07 3.103890489719965e-06
107 3.298427590323555e-06 1.8823468645670758e-07 3.1081220639011952e-06
108 3.231466651832842e-06 1.9724968978891686e-07 3.0388150852116032e-06
109 3.274759879443805e-06 2.238833879609526e-07 3.052242231521788e-06
110 3.1992832324749595e-06 1.7272673323050063e-07 3.043534600227426e-06
111 3.2454769162301077e-06 1.9690898735924606e-07 3.0482507327388805e-06
112 3.239506867455973e-06 2.1049625761274627e-07 3.018585817592231e-06
113 3.1927752035031284e-06 1.8630439232706186e-07 3.0009725738656766e-06
114 3.1378412963845713e-06 1.8692605680635372e-07 2.9450268374035833e-06
115 3.176710915792369e-06 2.2622145613629232e-07 2.9313225081922567e-06
116 3.1039458338977463e-06 1.9108112416125672e-07 2.943497617753218e-06
117 3.110429804257256e-06 1.915745810627367e-07 2.9300705539899015e-06
118 3.0537351417274314e-06 1.6188227335296673e-07 2.8751581595234384e-06
119 3.032923108611099e-06 1.841351521839495e-07 2.8487834528982084e-06
120 3.0490314479612738e-06 1.8325161507433382e-07 2.862502018570648e-06
121 3.0569295340496803e-06 2.1980477728851286e-07 2.851430507432068e-06
122 2.997504247791827e-06 2.0965324841355455e-07 2.7903529831925423e-06
123 2.968649902901119e-06 1.9261871714868784e-07 2.777573453174352e-06
124 3.0647592287277967e-06 2.3121454369648058e-07 2.829779640712175e-06
125 2.962293966101133e-06 1.5873345154510415e-07 2.8019129014392953e-06
126 2.9423923775797718e-06 1.9677566879042312e-07 2.7433833749532825e-06
127 2.909144170487123e-06 1.9309458339483567e-07 2.710656779900602e-06
128 2.8996574015980285e-06 1.7577036140034478e-07 2.7213736149481646e-06
129 2.8738451270655276e-06 2.0289094762978147e-07 2.6794186117817513e-06
130 2.8681534810919294e-06 1.918703101292197e-07 2.6751464118682206e-06
131 2.86924456108108e-06 2.3077147169906437e-07 2.6364132849250017e-06
132 2.8457568511370446e-06 2.3068594561492172e-07 2.6282758748839867e-06
133 2.8052010137276526e-06 1.6612921898808414e-07 2.6462985071896652e-06
134 2.7518706176661058e-06 1.6139989847624756e-07 2.591209208644451e-06
135 2.7751242066544234e-06 2.1815630247500744e-07 2.561949178506674e-06
136 2.788095754152877e-06 1.9816218804885084e-07 2.588065453506621e-06
137 2.7125179527468613e-06 1.8202413934947385e-07 2.525384349154001e-06
138 2.702686231050933e-06 1.9531202796342016e-07 2.51156259760342e-06
139 2.65157237019005e-06 1.8501142820551325e-07 2.478790291043893e-06
140 2.6474969533502777e-06 1.9469187726595502e-07 2.4456745425887823e-06
141 2.6223379554627942e-06 1.882731502763185e-07 2.4216151798596156e-06
142 2.5946706771840384e-06 1.5225270005419788e-07 2.4259857556690847e-06
143 2.5831835309886004e-06 1.5554526697792137e-07 2.425443928499805e-06
144 2.5847906616573333e-06 2.3096121877863805e-07 2.367728992642309e-06
145 2.5999740684754168e-06 2.049294923723082e-07 2.4025037847237046e-06
146 2.5722356827169403e-06 2.1820975636672343e-07 2.3584342167188004e-06
147 2.535448071453432e-06 2.0794895003107587e-07 2.3274829794949852e-06
148 2.5031540131920067e-06 2.141241942647468e-07 2.2894995574110704e-06
149 2.5022236022374117e-06 2.0315025311078747e-07 2.3006702923839474e-06
150 2.4399512664123263e-06 1.7620947986397935e-07 2.2641387745197927e-06
151 2.4149092181092238e-06 1.9257221882462846e-07 2.230833053546046e-06
152 2.4888448599153576e-06 2.1210699135637726e-07 2.275981595804721e-06
153 2.457877424171029e-06 2.1078530228686772e-07 2.2348332401678096e-06
154 2.401399096778333e-06 2.0421134191988196e-07 2.194354407794945e-06
155 2.335178238845534e-06 1.7883759675983762e-07 2.1518096587893966e-06
156 2.3248599024027836e-06 1.770331360941689e-07 2.1493103984701293e-06
157 2.31848846473124e-06 1.8799658616634323e-07 2.131901042092388e-06
158 2.277515703599537e-06 1.7746291855215346e-07 2.111156020013709e-06
159 2.2847118708059955e-06 2.1632855180650021e-07 2.0681700331933463e-06
160 2.3053442246236023e-06 2.242987049001558e-07 2.0746029551130605e-06
161 2.2543690290294265e-06 1.931453638506046e-07 2.063304511837063e-06
162 2.2676657561085458e-06 2.0713810563554364e-07 2.057519679727757e-06
163 2.2268584888368436e-06 2.2284018012123937e-07 2.0050199320361765e-06
164 2.230718239600523e-06 2.3173163551291792e-07 1.9994614753321925e-06
165 2.2364430162650625e-06 2.399980279799715e-07 2.0015763176154647e-06
166 2.218563865650244e-06 2.3650441262247056e-07 1.9757400779492406e-06
167 2.1873352189393666e-06 1.9766505296027693e-07 1.9830419595006034e-06
168 2.1456162733555026e-06 2.0290710771695928e-07 1.9501564975418762e-06
169 2.2213807747036993e-06 2.6052171551887526e-07 1.9544140789195935e-06
170 2.0688318071415056e-06 1.89468767819611e-07 1.888305104706335e-06
171 2.0767709001683957e-06 1.875123623720628e-07 1.9016672213911373e-06
172 2.0377576092196776e-06 1.903521976865586e-07 1.846012172661612e-06
173 2.0974140408898714e-06 2.3079079294037127e-07 1.8642721934468223e-06
174 2.0296894944205714e-06 2.1081637476793924e-07 1.825686235676919e-06
175 2.0092015582390777e-06 1.9597186864316085e-07 1.8150433713894396e-06
176 2.0588925808750004e-06 2.4601222719869487e-07 1.8142021520527612e-06
177 2.0693117001835558e-06 2.573335692322823e-07 1.8074643022496769e-06
178 1.969614061551061e-06 1.8337352185418685e-07 1.7861141033853989e-06
179 1.9843744860880508e-06 2.0509477966356343e-07 1.778550423137779e-06
180 2.0022399233709773e-06 2.1903478211416938e-07 1.7786812270039834e-06
181 1.9653173086100595e-06 2.0940357579177374e-07 1.7532183808810311e-06
182 1.957909606003458e-06 2.2651521060533684e-07 1.7296034557051664e-06
183 1.966214932928612e-06 2.1708708735580502e-07 1.7389223563238728e-06
184 1.9561929566097056e-06 2.475701093172297e-07 1.711362525415219e-06
185 1.9092842450351243e-06 2.4316517385974616e-07 1.6673463442591142e-06
186 1.9206322873160604e-06 2.219779495074473e-07 1.6886111095433928e-06
187 1.9677074508928675e-06 2.9744221908818936e-07 1.6628886097129126e-06
188 1.9070416536882235e-06 2.445196942848542e-07 1.6612131965507214e-06
189 1.8677832155727617e-06 2.040816610204505e-07 1.658140142100786e-06
190 1.8497780711280236e-06 2.13998754463906e-07 1.6282222923520554e-06
191 1.7796307573843356e-06 1.7122709133278685e-07 1.6150480052379417e-06
192 1.8246205672615905e-06 2.0580824654048977e-07 1.6211323274391456e-06
193 1.8927984253636713e-06 2.70976069700231e-07 1.6256036504487882e-06
194 1.7926382778845748e-06 2.140531662491474e-07 1.579295807335183e-06
195 1.8153481326276297e-06 2.2884907069092525e-07 1.5879396715095118e-06
196 1.7694028168434004e-06 1.8133969829806433e-07 1.5870763676983951e-06
197 1.8168858843303703e-06 2.2582554272024517e-07 1.5912007626257745e-06
198 1.7960621073268073e-06 2.3365729918063008e-07 1.5580784649100922e-06
199 1.755824113348144e-06 1.9462965161334785e-07 1.5525358794618206e-06
200 1.770763778520678e-06 2.2196679304259592e-07 1.5455492942813252e-06
201 1.7449115001330492e-06 1.9278259934341973e-07 1.5497147788852458e-06
202 1.7242261381794559e-06 1.8806601156989512e-07 1.5348261073203039e-06
203 1.708666150108329e-06 1.9175102275030002e-07 1.508798469688626e-06
204 1.7011426076469148e-06 1.8593306816880941e-07 1.5218277922342734e-06
205 1.709059651330024e-06 2.046508766261797e-07 1.5142842422830874e-06
206 1.7271567479582292e-06 2.211378805925834e-07 1.5031635584594375e-06
207 1.7026854646014927e-06 1.978040496577827e-07 1.5048450950008491e-06
208 1.7110134932637431e-06 1.8832608719817422e-07 1.5160354563387334e-06
209 1.6785224872127453e-06 1.9496043337161318e-07 1.4889435836688217e-06
210 1.6704135271785283e-06 1.8277568744622556e-07 1.4919897903862884e-06
211 1.7195956949780944e-06 2.328415652313221e-07 1.4865734587799466e-06
212 1.6807769100370026e-06 2.016904222282379e-07 1.4890563788072188e-06
213 1.6455161760804927e-06 1.8412456904414597e-07 1.4577108004812287e-06
214 1.668242973826266e-06 2.0725777785165685e-07 1.4609380781792713e-06
215 1.6701675416018184e-06 2.18819138554684e-07 1.4524068569808258e-06
216 1.6730115264416716e-06 2.1688728592516835e-07 1.4571398946447783e-06
217 1.6540550461295477e-06 1.8946811494405454e-07 1.4724862638774248e-06
218 1.6838864348693404e-06 2.279280034633803e-07 1.4498204492026698e-06
219 1.6857369712895813e-06 2.2051530073468066e-07 1.4688788483811478e-06
220 1.6600461807732424e-06 2.0154590148883649e-07 1.4607385946155972e-06
221 1.6465467337310725e-06 1.9600750570596172e-07 1.452065740018622e-06
222 1.6946712752000973e-06 2.3123300022669335e-07 1.4562165047065268e-06
223 1.6385974695092674e-06 2.0017001644837552e-07 1.4340008061774565e-06
224 1.6692143283482529e-06 2.0526266412880118e-07 1.458874297332926e-06
225 1.6634615141787832e-06 2.08754577533701e-07 1.461254173602353e-06
226 1.6080650830301076e-06 1.7492413582655264e-07 1.4343751670562953e-06
227 1.6219550750382955e-06 1.7642624588835353e-07 1.4541530151084415e-06
228 1.6362997888921203e-06 1.7406951081313873e-07 1.4598970038063633e-06
229 1.6516973933819178e-06 1.9077122812245236e-07 1.4559773506217371e-06
230 1.6810454546083535e-06 2.2486278470544914e-07 1.4553585660322268e-06
231 1.6535003331707512e-06 1.869245710360162e-07 1.463168302807109e-06
232 1.6505659628349194e-06 1.9094612134900707e-07 1.4557649922046073e-06
233 1.6643562224622624e-06 2.097584036860945e-07 1.4635550201758262e-06
234 1.6351635173234708e-06 1.746553346681637e-07 1.4601240665717312e-06
235 1.6475881582438747e-06 1.76409192717551e-07 1.4645227292556588e-06
236 1.6311169253590988e-06 1.646210815559921e-07 1.4604334859607745e-06
237 1.6339304457660546e-06 1.7950898712992247e-07 1.4555977172441102e-06
238 1.6802748053944247e-06 2.0082979190928986e-07 1.4776296899209695e-06
239 1.6536243199123146e-06 1.6658595379012562e-07 1.4825206770829742e-06
240 1.6405231899539695e-06 1.4860538216168486e-07 1.495940905074616e-06
241 1.6418688759328969e-06 1.6676235192234796e-07 1.4702328171854348e-06
242 1.6216668423951011e-06 1.3833131902733038e-07 1.4821496582024429e-06
243 1.6673278583086984e-06 1.9327038349943508e-07 1.4706657507982451e-06
244 1.6494445548131132e-06 1.6066497682257382e-07 1.4873907115635113e-06
245 1.6625647569287772e-06 1.5225322839083994e-07 1.5142796300557482e-06
246 1.6836704960168382e-06 1.8618015707402745e-07 1.4974890317958825e-06
247 1.7032604581701338e-06 1.7412022887496757e-07 1.5254649734090423e-06
248 1.6881276066679822e-06 1.6628575174781305e-07 1.5212592630609284e-06
249 1.6876428895332788e-06 1.6132804968372152e-07 1.5285164989487745e-06
250 1.6792314032253485e-06 1.505323789629335e-07 1.5283679561269733e-06
251 1.7160662272835633e-06 1.7367363696615161e-07 1.5421096251532559e-06
252 1.706313972062685e-06 1.5964996371277105e-07 1.543461417789387e-06
253 1.7207797386841757e-06 1.7905360565641827e-07 1.5434393957216835e-06
254 1.7483848892514326e-06 1.7003189396207768e-07 1.5732120915823012e-06
255 1.70953148174264e-06 1.3664588476075914e-07 1.574945904799685e-06
256 1.7138625076745644e-06 1.366598736959856e-07 1.579737546976646e-06
257 1.7280336558940797e-06 1.5991070316893513e-07 1.568222772652073e-06
258 1.7337429911347835e-06 1.516142729752899e-07 1.5794754618292051e-06
259 1.769788021560987e-06 1.821053645535761e-07 1.5851644863698286e-06
260 1.7385084521429355e-06 1.4616199169082499e-07 1.5995073454665766e-06
261 1.7402570186687846e-06 1.2332650076017985e-07 1.6154482624820206e-06
262 1.78226112077912e-06 1.6526112568017412e-07 1.6095617690485792e-06
263 1.7488733438796633e-06 1.2597001677749007e-07 1.6255626606926724e-06
264 1.7876967435489436e-06 1.446001792836469e-07 1.6447395967108537e-06
265 1.7909624532164628e-06 1.4630817334483736e-07 1.639450806478024e-06
266 1.8020371974428902e-06 1.5391985971652898e-07 1.6495245135333116e-06
267 1.8176124091936268e-06 1.5923624409661342e-07 1.6602893982327e-06
268 1.8329479712996395e-06 1.4774043325825636e-07 1.6846540608568464e-06
269 1.8238939949085837e-06 1.265840752738657e-07 1.7002130115131464e-06
270 1.8409030406454828e-06 1.5571962200199198e-07 1.689918806109023e-06
271 1.8040940459033101e-06 1.231077750854721e-07 1.6785892179182693e-06
272 1.8448592226204122e-06 1.5660676410121995e-07 1.6928219448809097e-06
273 1.8547167003293141e-06 1.2292784258983122e-07 1.7358999844325095e-06
274 1.911015709902232e-06 1.671762718387817e-07 1.7413437845920133e-06
275 1.9076666882433507e-06 1.625378675034367e-07 1.742054672341573e-06
276 1.8847182917525004e-06 1.3321129403188893e-07 1.7549371558940536e-06
277 1.9074476791119756e-06 1.2483466057574913e-07 1.7826143770689216e-06
278 1.918923892589076e-06 1.303215168101712e-07 1.7866209252323547e-06
279 1.910190206030343e-06 1.0982583684279418e-07 1.7950960196322553e-06
280 1.954744419315151e-06 1.5043909970658033e-07 1.798273900580107e-06
281 1.9380533148300554e-06 1.3469417952473783e-07 1.8011650023428822e-06
282 1.948094862675938e-06 1.209353720231896e-07 1.8302140888604367e-06
283 1.959295477905078e-06 1.3723458753752563e-07 1.8286946385846884e-06
284 1.9954602050250177e-06 1.6153723232552214e-07 1.8307310141650598e-06
285 2.006456442119048e-06 1.4281308489180955e-07 1.8659441426090396e-06
286 2.0088595167805337e-06 1.3065965941364228e-07 1.880302272171812e-06
287 1.9930577004928384e-06 1.2432053933722358e-07 1.8680742619753102e-06
288 2.0273136819122333e-06 1.2878374695897142e-07 1.8923987741927371e-06
289 2.076629904699836e-06 1.5002886090309985e-07 1.9236336996612194e-06
290 2.0771331987174135e-06 1.4774456911326578e-07 1.9299230831051197e-06
291 2.0795428159422676e-06 1.265838206690192e-07 1.946339055260899e-06
292 2.087588448594352e-06 1.423520307295735e-07 1.9539838335896484e-06
293 2.1079661435771387e-06 1.3385129424382993e-07 1.9727629294056518e-06
294 2.121883405649396e-06 1.194053261789326e-07 2.0002272349804646e-06
295 2.111473582057345e-06 1.2075790191736849e-07 1.9883934270679565e-06
296 2.1336878853260213e-06 1.1699505704997803e-07 2.020154865462013e-06
297 2.1239419092061996e-06 1.2880133548019993e-07 1.9996322608158448e-06
298 2.144953260636523e-06 1.237274702853351e-07 2.0224819413343884e-06
299 2.201962847557157e-06 1.3194741149224578e-07 2.0708817541225894e-06
300 2.206312441843312e-06 1.133287931859506e-07 2.088495271751052e-06
301 2.2017028414252174e-06 1.2486085060659876e-07 2.0778797306795203e-06
302 2.229718917710404e-06 1.2263824942531406e-07 2.1051260534600676e-06
303 2.2555944205393035e-06 1.1709612403918183e-07 2.1325744039965213e-06
304 2.2657464414064725e-06 1.256094474602784e-07 2.1342957834219186e-06
305 2.274990599049662e-06 1.2918880330200802e-07 2.14043157743874e-06
306 2.2922672883145164e-06 1.2000133677131306e-07 2.1753190773742317e-06
307 2.2879356119719507e-06 1.212218562412206e-07 2.166383932365361e-06
308 2.3012189316283733e-06 1.0742163510072559e-07 2.192800273941831e-06
309 2.331717581086307e-06 1.2097005654434794e-07 2.211150486181615e-06
310 2.3486288445869026e-06 1.144997478235227e-07 2.237283375697564e-06
311 2.3765338671303454e-06 1.26620818141222e-07 2.2452794043442593e-06
312 2.37824140431784e-06 1.2090822041789524e-07 2.2629798264577583e-06
313 2.38758932182824e-06 1.1682382757373144e-07 2.2710836043715565e-06
314 2.3795345787823795e-06 9.938087445400712e-08 2.2779670466553754e-06
315 2.4300075942433532e-06 1.1393661897440224e-07 2.31759645473746e-06
316 2.4488476214420576e-06 1.2462301665029257e-07 2.327641578048607e-06
317 2.4411322293280268e-06 1.1443982239062129e-07 2.328661152443853e-06
318 2.4952456185624946e-06 9.944068015697702e-08 2.3981992224089447e-06
319 2.4995118580619943e-06 1.0987596762159522e-07 2.3873617132390964e-06
320 2.50099228426288e-06 1.0759519045284087e-07 2.392973506111042e-06
321 2.532433776452023e-06 1.0045876598173298e-07 2.432762652226548e-06
322 2.554109645052097e-06 1.082424680753299e-07 2.4477687387528556e-06
323 2.59239112054084e-06 1.1462651278174328e-07 2.484442180399896e-06
324 2.5913700877722297e-06 1.1807047823339777e-07 2.4753070445058053e-06
325 2.6178342204667014e-06 1.0866273158581241e-07 2.5056121938121816e-06
326 2.5869178993119148e-06 1.0062382826712924e-07 2.491445454507465e-06
327 2.6244546526929965e-06 9.657759076358543e-08 2.5227818374946074e-06
328 2.6539813001437413e-06 1.1420973237615073e-07 2.5397244725575034e-06
329 2.6949917403438273e-06 1.0382178360050736e-07 2.5927664360701815e-06
330 2.6923022506510947e-06 9.977888714046993e-08 2.591120235018124e-06
331 2.704584879190301e-06 9.458451660934233e-08 2.609869975877106e-06
332 2.728888194015102e-06 1.1298415497057873e-07 2.619805872701392e-06
333 2.738026337515238e-06 9.656689218563348e-08 2.643650041547804e-06
334 2.7593078855984386e-06 9.161616270930785e-08 2.6696907345055483e-06
335 2.8127632935697217e-06 9.613720802071248e-08 2.710491789298087e-06
336 2.8276156058795107e-06 1.0254772127895227e-07 2.726723700605742e-06
337 2.825984792186981e-06 8.638223816288952e-08 2.7396869378055603e-06
338 2.876270905237932e-06 9.615166532951523e-08 2.781128467250958e-06
339 2.8965663100882616e-06 1.026531948167503e-07 2.796397639177403e-06
340 2.8868598790179983e-06 9.085927021293034e-08 2.790964516540598e-06
341 2.9278147624339593e-06 9.501731503997933e-08 2.831456209863363e-06
342 2.967534614106944e-06 9.679221398225054e-08 2.875383574961972e-06
343 2.9586590725134357e-06 8.951210911543655e-08 2.8726690794365568e-06
344 2.9832560168988227e-06 9.525709858319513e-08 2.890519535135138e-06
345 3.0089735943418435e-06 9.916395756814215e-08 2.9168291255331237e-06
346 3.0424976169858662e-06 1.131535970702449e-07 2.927754101616469e-06
347 3.08004401842757e-06 8.377348719941022e-08 2.994206404913746e-06
348 3.1218343672960873e-06 1.0328907834405722e-07 3.0211975633818917e-06
349 3.1126583298045595e-06 9.794781528541626e-08 3.009754984692549e-06
350 3.1159709881627524e-06 9.184349672717674e-08 3.0241120922526676e-06
351 3.1728676034379885e-06 8.808411647920745e-08 3.079456537610078e-06
352 3.1684794002483687e-06 9.310105754057519e-08 3.0751092507523807e-06
353 3.172986865413634e-06 9.047912785226665e-08 3.08164225125407e-06
354 3.2282443072125703e-06 9.195799513154378e-08 3.132938408789113e-06
355 3.2495298231167477e-06 8.293197317527238e-08 3.174560144655224e-06
356 3.278336063162813e-06 7.989072005010238e-08 3.1986825871511175e-06
357 3.322962813809688e-06 7.729844368162854e-08 3.245617897281756e-06
358 3.3381210752016516e-06 8.596274725271319e-08 3.249798872469989e-06
359 3.330140187535351e-06 8.38610672141188e-08 3.2423380438266808e-06
360 3.412273784303392e-06 9.433694431526871e-08 3.3136137434868698e-06
361 3.3947060518107536e-06 9.189224627935761e-08 3.302587653734513e-06
362 3.434372886806616e-06 9.353850685465292e-08 3.3411029429388276e-06
363 3.4834341136122286e-06 9.233587727225044e-08 3.3928427288177065e-06
364 3.4945480034025057e-06 8.75684025166276e-08 3.407974416658626e-06
365 3.5177348264482877e-06 8.396574013700945e-08 3.4342391833412933e-06
366 3.5527820759647476e-06 9.533390205991047e-08 3.453420734685271e-06
367 3.5515145282733765e-06 8.526136777507827e-08 3.4704875897172957e-06
368 3.6063634177299722e-06 8.674282753878191e-08 3.521789661692056e-06
369 3.656142204099779e-06 9.091887492632984e-08 3.571588946103243e-06
370 3.674141285528731e-06 9.32680167107202e-08 3.57583119626302e-06
371 3.6691151806316314e-06 8.468647239671532e-08 3.5844958620640253e-06
372 3.7042307616317423e-06 9.051532603248427e-08 3.6147624976035985e-06
373 3.757402303782147e-06 8.604337884580694e-08 3.667472664222976e-06
374 3.769562689364645e-06 7.7495338248589e-08 3.694005094651115e-06
375 3.810428352531216e-06 7.256296754196699e-08 3.738233663302027e-06
376 3.87915511310419e-06 8.795620769526936e-08 3.795087241216303e-06
377 3.85406442939869e-06 7.000209288024586e-08 3.7873044248342297e-06
378 3.908448278222798e-06 9.133944894211955e-08 3.813863074541769e-06
379 3.881229501071398e-06 7.20004922532242e-08 3.8145464250276148e-06
380 3.964890587530096e-06 7.591610233274224e-08 3.8880582040208e-06
381 4.0331966208308426e-06 7.500728393692816e-08 3.953964005491584e-06
