# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 10000, i.e. number of multipoles equal to 9999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   54       2.002954999542e-10       2.021366992255e-14      -3.666689597383e-14       1.247983712757e-16       4.421819402855e-11       5.072001085458e-12      -8.024742247716e-15 
   55       2.030766776590e-10       2.140015938783e-14      -6.853669539037e-14       1.294822701380e-16       4.244934473290e-11       4.889753650628e-12      -8.107789471686e-15 
   56       2.058900440110e-10       2.262515267385e-14      -1.021167141648e-13       1.342520933987e-16       4.077110123497e-11       4.716640539238e-12      -8.360628812445e-15 
   57       2.087360753591e-10       2.388871929302e-14      -1.374378946055e-13       1.391076911238e-16       3.918252993767e-11       4.552591099494e-12      -8.742520504305e-15 
   58       2.116139373642e-10       2.519089719559e-14      -1.745331965811e-13       1.440489048346e-16       3.768001738800e-11       4.397257887120e-12      -9.205035806611e-15 
   59       2.145213904958e-10       2.653169253548e-14      -2.134377709362e-13       1.490755675617e-16       3.625710476299e-11       4.249999446352e-12      -9.691696420508e-15 
   60       2.174546955282e-10       2.791107943616e-14      -2.541891329062e-13       1.541875038983e-16       3.490432235556e-11       4.109863090925e-12      -1.013761390571e-14 
   61       2.204101148708e-10       2.932890820836e-14      -2.968162745058e-13       1.593845677458e-16       3.361181938918e-11       3.975852977716e-12      -1.048376842705e-14 
   62       2.233890241459e-10       3.078460645900e-14      -3.413037536092e-13       1.646667653272e-16       3.237831769123e-11       3.847843596532e-12      -1.072440598485e-14 
   63       2.263937854823e-10       3.227741017213e-14      -3.876198153232e-13       1.700341600066e-16       3.120388320630e-11       3.725841700620e-12      -1.086968855738e-14 
   64       2.294262099255e-10       3.380644626030e-14      -4.357265677069e-13       1.754868382586e-16       3.008723271255e-11       3.609711102231e-12      -1.093209541393e-14 
   65       2.324875135682e-10       3.537072942560e-14      -4.855798042283e-13       1.810249109192e-16       2.902565700121e-11       3.499164505738e-12      -1.092652702652e-14 
   66       2.355782736816e-10       3.696915902083e-14      -5.371288262225e-13       1.866485144345e-16       2.801494405617e-11       3.393755340741e-12      -1.087040898146e-14 
   67       2.386983848459e-10       3.860051591058e-14      -5.903162653483e-13       1.923578121108e-16       2.704930223350e-11       3.292869595184e-12      -1.078379589102e-14 
   68       2.418475510663e-10       4.026358219233e-14      -6.450886562546e-13       1.981529830814e-16       2.612290722382e-11       3.195891712235e-12      -1.068520338751e-14 
   69       2.450269759743e-10       4.195753554574e-14      -7.014310391263e-13       2.040341838167e-16       2.523507864679e-11       3.102759570917e-12      -1.057789112524e-14 
   70       2.482379378703e-10       4.368162951724e-14      -7.593390817939e-13       2.100015810240e-16       2.438601918672e-11       3.013507804495e-12      -1.046097425457e-14 
   71       2.514812544217e-10       4.543507773321e-14      -8.188090455421e-13       2.160553641595e-16       2.357524895851e-11       2.928100038030e-12      -1.033344416846e-14 
   72       2.547572525007e-10       4.721705390340e-14      -8.798378825084e-13       2.221957463638e-16       2.280157021615e-11       2.846425173246e-12      -1.019416315785e-14 
   73       2.580657380240e-10       4.902669182414e-14      -9.424233330816e-13       2.284229653974e-16       2.206303206127e-11       2.768293673403e-12      -1.004185906714e-14 
   74       2.614059657913e-10       5.086308538172e-14      -1.006564023301e-12       2.347372845763e-16       2.135689515163e-11       2.693433848166e-12      -9.875119949566e-15 
   75       2.647766093246e-10       5.272528855565e-14      -1.072259562253e-12       2.411389937078e-16       2.067959640966e-11       2.621488138471e-12      -9.692388722640e-15 
   76       2.681763538642e-10       5.461225944682e-14      -1.139502663773e-12       2.476283612584e-16       2.002763365746e-11       2.552102810691e-12      -9.493034515300e-15 
   77       2.716058668719e-10       5.652268057113e-14      -1.208253637637e-12       2.542054787213e-16       1.940048377351e-11       2.485224134471e-12      -9.280804070370e-15 
   78       2.750661337316e-10       5.845510564927e-14      -1.278461402057e-12       2.608703894369e-16       1.879815503075e-11       2.420849715640e-12      -9.060992936063e-15 
   79       2.785578493680e-10       6.040801154875e-14      -1.350070981637e-12       2.676231347784e-16       1.822029821643e-11       2.358938107722e-12      -8.839441072202e-15 
   80       2.820814008637e-10       6.237979713934e-14      -1.423023441220e-12       2.744637540876e-16       1.766619020453e-11       2.299407012247e-12      -8.622549584079e-15 
   81       2.856368500765e-10       6.436878214862e-14      -1.497255819743e-12       2.813922846104e-16       1.713471752803e-11       2.242131479047e-12      -8.417297456320e-15 
   82       2.892239162567e-10       6.637320601743e-14      -1.572701064083e-12       2.884087614324e-16       1.662435995134e-11       2.186942106566e-12      -8.231258286742e-15 
   83       2.928419586645e-10       6.839122675536e-14      -1.649287962912e-12       2.955132174144e-16       1.613317404263e-11       2.133623242158e-12      -8.072617020219e-15 
   84       2.964903191978e-10       7.042099517183e-14      -1.726946889492e-12       3.027057010130e-16       1.565926563235e-11       2.081967086188e-12      -7.948067762598e-15 
   85       3.001694536152e-10       7.246089421535e-14      -1.805628268832e-12       3.099863332768e-16       1.520233316513e-11       2.031950252070e-12      -7.856070150943e-15 
   86       3.038799568472e-10       7.450933739774e-14      -1.885287064949e-12       3.173552602251e-16       1.476235127330e-11       1.983583312577e-12      -7.792500515123e-15 
   87       3.076222084946e-10       7.656469706681e-14      -1.965877275133e-12       3.248126360352e-16       1.433909654907e-11       1.936856651017e-12      -7.752652799175e-15 
   88       3.113963614962e-10       7.862530452867e-14      -2.047351961430e-12       3.323586232787e-16       1.393213933353e-11       1.891739601094e-12      -7.731219683062e-15 
   89       3.152023307967e-10       8.068945017008e-14      -2.129663282119e-12       3.399933931577e-16       1.354083550553e-11       1.848179586771e-12      -7.722273704438e-15 
   90       3.190397820146e-10       8.275538358073e-14      -2.212762523193e-12       3.477171257410e-16       1.316431827065e-11       1.806101262131e-12      -7.719248380407e-15 
   91       3.229081201100e-10       8.482131367555e-14      -2.296600129836e-12       3.555300101999e-16       1.280148995011e-11       1.765405651242e-12      -7.714919329286e-15 
   92       3.268064780525e-10       8.688540881702e-14      -2.381125737911e-12       3.634322450449e-16       1.245101376974e-11       1.725969288020e-12      -7.701385392367e-15 
   93       3.307340011490e-10       8.894581703031e-14      -2.466286731125e-12       3.714240952902e-16       1.211163113501e-11       1.687675594909e-12      -7.671813516193e-15 
   94       3.346907735561e-10       9.100072986097e-14      -2.552023595968e-12       3.795060732714e-16       1.178318587607e-11       1.650516285677e-12      -7.626014598547e-15 
   95       3.386770108116e-10       9.304832839230e-14      -2.638273923109e-12       3.876787855863e-16       1.146573958459e-11       1.614503694265e-12      -7.565675248209e-15 
   96       3.426927694146e-10       9.508676440097e-14      -2.724973830548e-12       3.959428795927e-16       1.115925616047e-11       1.579639482856e-12      -7.492674007185e-15 
   97       3.467379395523e-10       9.711416075522e-14      -2.812057974859e-12       4.042990444263e-16       1.086359806866e-11       1.545914224271e-12      -7.409086683313e-15 
   98       3.508122378257e-10       9.912861181293e-14      -2.899459562427e-12       4.127480120180e-16       1.057852259600e-11       1.513306984372e-12      -7.317191682878e-15 
   99       3.549151999765e-10       1.011281838198e-13      -2.987110360697e-12       4.212905581118e-16       1.030367810802e-11       1.481784904459e-12      -7.219475343228e-15 
  100       3.590461736129e-10       1.031109153073e-13      -3.074940709410e-12       4.299275032822e-16       1.003860030580e-11       1.451302783673e-12      -7.118637265383e-15 
  101       3.632043109367e-10       1.050748174910e-13      -3.162879531852e-12       4.386597139520e-16       9.782708482785e-12       1.421802661391e-12      -7.017595646649e-15 
  102       3.673885614690e-10       1.070178746686e-13      -3.250854346091e-12       4.474881034095e-16       9.535301781597e-12       1.393213399630e-12      -6.919492613231e-15 
  103       3.715976647767e-10       1.089380446181e-13      -3.338791276219e-12       4.564136328266e-16       9.295555450899e-12       1.365450265444e-12      -6.827699552847e-15 
  104       3.758304178243e-10       1.108333127829e-13      -3.426616422424e-12       4.654372283411e-16       9.062707882974e-12       1.338434349981e-12      -6.745085131196e-15 
  105       3.800865338256e-10       1.127018623065e-13      -3.514260157743e-12       4.745595173569e-16       8.836658563794e-12       1.312154712649e-12      -6.671695242873e-15 
  106       3.843658863902e-10       1.145419278159e-13      -3.601653435398e-12       4.837810583530e-16       8.617444294982e-12       1.286613892277e-12      -6.606768138167e-15 
  107       3.886682410539e-10       1.163517446636e-13      -3.688726507659e-12       4.931024217321e-16       8.405053999255e-12       1.261808622886e-12      -6.549441016242e-15 
  108       3.929932510233e-10       1.181295499160e-13      -3.775408952020e-12       5.025241899149e-16       8.199427073739e-12       1.237729634081e-12      -6.498747255383e-15 
  109       3.973404529198e-10       1.198735833431e-13      -3.861629697374e-12       5.120469574361e-16       8.000451743299e-12       1.214361451431e-12      -6.453613643225e-15 
