5  127.778	2.156873e+00	8.680692e+00	7.390660e-01	1.041645e+00	1.251168e-01	6.853754e-01	
2  121.727	2.147019e+00	9.765007e+00	6.391155e-01	1.041645e+00	1.235534e-01	6.853754e-01	
1  74.9846	2.110441e+00	9.459314e+00	5.175943e-01	1.041645e+00	1.054394e-01	6.853754e-01	
1  59.5503	2.124478e+00	1.119335e+01	3.460736e-01	1.041645e+00	1.004350e-01	6.853754e-01	
2  58.787	2.183750e+00	1.304162e+01	2.238817e-01	1.041645e+00	9.981607e-02	6.853754e-01	
5  25.3582	2.194439e+00	1.260787e+01	1.043258e-01	1.041645e+00	8.295310e-02	6.853754e-01	
7  20.7774	2.206512e+00	1.273235e+01	6.611159e-02	1.041645e+00	7.944353e-02	6.853754e-01	
1  11.8766	2.190546e+00	1.189010e+01	5.881393e-02	1.041645e+00	7.368798e-02	6.853754e-01	
8  12.3262	2.083404e+00	1.277538e+01	4.551448e-02	1.041645e+00	7.741114e-02	6.853754e-01	
5  5.05571	2.105851e+00	8.889148e+00	4.742549e-02	1.041645e+00	5.605153e-02	6.853754e-01	
2  4.0198	2.164365e+00	9.318503e+00	1.171618e-01	1.041645e+00	6.441779e-02	6.853754e-01	
3  3.93898	2.180024e+00	9.607816e+00	5.741674e-02	1.041645e+00	6.074045e-02	6.853754e-01	
4  5.08584	2.186703e+00	9.590880e+00	1.121648e-01	1.041645e+00	6.555317e-02	6.853754e-01	
48  2.68394	2.153054e+00	1.120908e+01	1.902863e-04	1.041645e+00	6.391671e-02	6.853754e-01	
9  1.74327	2.135443e+00	1.009544e+01	1.777838e-02	1.041645e+00	5.977778e-02	6.853754e-01	
1  2.32009	2.141397e+00	1.062932e+01	3.864729e-02	1.041645e+00	6.457099e-02	6.853754e-01	
2  2.80097	2.097235e+00	1.162043e+01	2.010140e-02	1.041645e+00	6.817040e-02	6.853754e-01	
1  4.98826	2.121204e+00	9.493104e+00	1.611250e-01	1.041645e+00	6.943094e-02	6.853754e-01	
7  1.74817	2.078351e+00	8.679006e+00	1.382322e-01	1.041645e+00	6.251008e-02	6.853754e-01	
13  -0.47468	2.028960e+00	9.843616e+00	8.230277e-02	1.041645e+00	6.428479e-02	6.853754e-01	
21  -1.81656	2.014188e+00	1.048313e+01	3.214752e-02	1.041645e+00	6.316313e-02	6.853754e-01	
4  -0.0546153	1.951185e+00	9.306073e+00	5.727072e-02	1.041645e+00	5.909892e-02	6.853754e-01	
1  0.189918	1.966375e+00	8.249531e+00	2.165365e-01	1.041645e+00	6.646195e-02	6.853754e-01	
2  0.660897	2.030108e+00	9.170233e+00	1.443183e-01	1.041645e+00	6.595113e-02	6.853754e-01	
1  4.66134	2.057894e+00	7.575066e+00	1.609458e-01	1.041645e+00	5.785121e-02	6.853754e-01	
8  1.73355	2.070745e+00	8.807743e+00	1.654311e-01	1.041645e+00	6.560860e-02	6.853754e-01	
18  0.362383	2.075872e+00	9.800913e+00	4.824097e-02	1.041645e+00	6.096530e-02	6.853754e-01	
12  1.25041	2.004933e+00	1.049122e+01	9.993508e-02	1.041645e+00	6.966921e-02	6.853754e-01	
14  -0.663897	2.031334e+00	9.842075e+00	3.316810e-02	1.041645e+00	5.983348e-02	6.853754e-01	
2  2.12004	2.094181e+00	8.990678e+00	9.928718e-02	1.041645e+00	6.098470e-02	6.853754e-01	
2  2.73771	2.062107e+00	8.493391e+00	1.140296e-01	1.041645e+00	5.941945e-02	6.853754e-01	
1  3.27067	2.045554e+00	8.623459e+00	8.727926e-02	1.041645e+00	5.793625e-02	6.853754e-01	
14  1.53139	2.080160e+00	9.345161e+00	6.026107e-02	1.041645e+00	5.956899e-02	6.853754e-01	
13  0.0729144	2.031658e+00	9.923586e+00	9.593063e-02	1.041645e+00	6.599203e-02	6.853754e-01	
2  -0.075824	1.981856e+00	9.913972e+00	1.154025e-01	1.041645e+00	6.774201e-02	6.853754e-01	
2  0.954529	1.928708e+00	1.021808e+01	1.272107e-01	1.041645e+00	7.066995e-02	6.853754e-01	
51  -3.2538	1.906195e+00	1.139152e+01	1.235163e-02	1.041645e+00	6.614606e-02	6.853754e-01	
25  -3.27726	1.966272e+00	1.073053e+01	8.521911e-03	1.041645e+00	6.225036e-02	6.853754e-01	
1  -2.0169	1.960816e+00	1.045123e+01	5.800768e-02	1.041645e+00	6.542836e-02	6.853754e-01	
19  -1.6363	1.990370e+00	1.028751e+01	5.967397e-02	1.041645e+00	6.467550e-02	6.853754e-01	
4  -2.29857	1.995480e+00	1.067375e+01	2.660019e-02	1.041645e+00	6.366504e-02	6.853754e-01	
9  -2.19435	1.927019e+00	1.167213e+01	1.246623e-02	1.041645e+00	6.767782e-02	6.853754e-01	
26  -3.25006	1.915493e+00	1.066717e+01	3.055766e-02	1.041645e+00	6.400655e-02	6.853754e-01	
8  -1.46336	2.011330e+00	1.089024e+01	3.304150e-02	1.041645e+00	6.545687e-02	6.853754e-01	
2  -0.983698	1.966004e+00	9.545609e+00	5.877741e-02	1.041645e+00	6.052359e-02	6.853754e-01	
1  1.29741	2.054711e+00	1.002609e+01	1.061341e-01	1.041645e+00	6.753486e-02	6.853754e-01	
1  2.59127	1.994449e+00	9.003705e+00	2.065987e-01	1.041645e+00	7.046961e-02	6.853754e-01	
8  1.34709	1.974430e+00	8.152717e+00	2.486878e-01	1.041645e+00	6.852408e-02	6.853754e-01	
3  0.877686	1.953989e+00	7.132506e+00	3.216958e-01	1.041645e+00	6.721026e-02	6.853754e-01	
1  0.102943	1.941634e+00	6.602529e+00	3.522029e-01	1.041645e+00	6.543030e-02	6.853754e-01	
2  -0.489982	1.899927e+00	7.106350e+00	2.815407e-01	1.041645e+00	6.398332e-02	6.853754e-01	
10  -0.263381	1.935832e+00	6.646090e+00	3.310601e-01	1.041645e+00	6.426680e-02	6.853754e-01	
2  1.75952	1.926707e+00	7.886708e+00	1.631839e-01	1.041645e+00	5.987029e-02	6.853754e-01	
2  1.76597	1.897133e+00	9.540872e+00	1.793480e-01	1.041645e+00	7.141229e-02	6.853754e-01	
33  -3.34208	1.919800e+00	1.056555e+01	2.716427e-02	1.041645e+00	6.313698e-02	6.853754e-01	
1  -1.83598	1.836694e+00	9.940466e+00	3.817134e-02	1.041645e+00	6.080689e-02	6.853754e-01	
8  -2.52489	1.929501e+00	1.098756e+01	3.627889e-02	1.041645e+00	6.630546e-02	6.853754e-01	
3  -1.62829	1.854245e+00	9.757924e+00	6.278323e-02	1.041645e+00	6.203873e-02	6.853754e-01	
5  -1.15041	1.825952e+00	9.803921e+00	3.787836e-02	1.041645e+00	6.005268e-02	6.853754e-01	
1  -2.69667	1.853039e+00	1.036172e+01	5.100712e-02	1.041645e+00	6.427315e-02	6.853754e-01	
6  -2.56583	1.900977e+00	1.113342e+01	3.533052e-02	1.041645e+00	6.701532e-02	6.853754e-01	
7  0.0200448	1.994051e+00	1.080425e+01	7.047823e-02	1.041645e+00	6.861908e-02	6.853754e-01	
5  -0.2647	2.065600e+00	1.112964e+01	1.474829e-02	1.041645e+00	6.497268e-02	6.853754e-01	
1  -0.541767	2.051729e+00	1.027500e+01	5.165507e-02	1.041645e+00	6.385723e-02	6.853754e-01	
4  -1.40714	1.992792e+00	9.890467e+00	6.494551e-02	1.041645e+00	6.296401e-02	6.853754e-01	
4  -2.6537	1.988974e+00	1.060460e+01	1.944360e-02	1.041645e+00	6.261734e-02	6.853754e-01	
4  -2.19387	1.951155e+00	1.047746e+01	5.529102e-02	1.041645e+00	6.531707e-02	6.853754e-01	
1  -2.2945	1.967562e+00	1.033968e+01	4.827928e-02	1.041645e+00	6.389678e-02	6.853754e-01	
6  -1.41845	1.878498e+00	9.848030e+00	1.024004e-01	1.041645e+00	6.615297e-02	6.853754e-01	
1  -3.09898	1.852902e+00	1.109713e+01	2.933587e-02	1.041645e+00	6.622609e-02	6.853754e-01	
3  -2.26456	1.865223e+00	1.151155e+01	2.659641e-02	1.041645e+00	6.822938e-02	6.853754e-01	
21  -2.21956	1.863744e+00	1.049991e+01	6.463851e-02	1.041645e+00	6.633081e-02	6.853754e-01	
104  -3.21495	1.830293e+00	1.054732e+01	2.803790e-02	1.041645e+00	6.312167e-02	6.853754e-01	
