3  88.345	2.088967e+00	8.666240e+00	6.296728e-01	1.041645e+00	1.106590e-01	6.853754e-01	
2  80.5956	2.091387e+00	9.465729e+00	5.401802e-01	1.041645e+00	1.081343e-01	6.853754e-01	
2  39.8497	2.152630e+00	9.238016e+00	3.884451e-01	1.041645e+00	8.952443e-02	6.853754e-01	
4  4.22974	2.148180e+00	7.341284e+00	2.471170e-01	1.041645e+00	6.297414e-02	6.853754e-01	
12  2.99991	2.102874e+00	7.217494e+00	2.757113e-01	1.041645e+00	6.431499e-02	6.853754e-01	
2  2.65048	2.096293e+00	8.801472e+00	1.723307e-01	1.041645e+00	6.616826e-02	6.853754e-01	
3  2.49263	2.093802e+00	8.062837e+00	1.822987e-01	1.041645e+00	6.246488e-02	6.853754e-01	
6  2.07069	1.995498e+00	7.311625e+00	3.158352e-01	1.041645e+00	6.807899e-02	6.853754e-01	
2  1.74663	1.973114e+00	7.512024e+00	1.925113e-01	1.041645e+00	5.988599e-02	6.853754e-01	
6  0.174903	2.015409e+00	9.072323e+00	1.393594e-01	1.041645e+00	6.492978e-02	6.853754e-01	
5  -1.1254	2.041618e+00	1.056825e+01	3.416804e-02	1.041645e+00	6.381402e-02	6.853754e-01	
2  -1.59395	2.029912e+00	1.040962e+01	2.574856e-02	1.041645e+00	6.217010e-02	6.853754e-01	
11  -0.60169	2.021799e+00	9.939436e+00	2.525104e-04	1.041645e+00	5.737152e-02	6.853754e-01	
1  1.61014	2.051077e+00	8.415268e+00	1.451765e-01	1.041645e+00	6.154107e-02	6.853754e-01	
3  1.7504	2.006806e+00	8.086971e+00	2.491870e-01	1.041645e+00	6.812350e-02	6.853754e-01	
6  0.534029	1.994190e+00	8.188047e+00	2.178532e-01	1.041645e+00	6.617501e-02	6.853754e-01	
10  0.95021	2.012625e+00	7.472455e+00	2.231953e-01	1.041645e+00	6.199459e-02	6.853754e-01	
1  -0.519796	2.017608e+00	9.554856e+00	7.346524e-02	1.041645e+00	6.187601e-02	6.853754e-01	
5  -2.42645	1.979303e+00	1.026624e+01	3.314337e-03	1.041645e+00	5.934579e-02	6.853754e-01	
9  -0.908119	1.981118e+00	9.557753e+00	1.009727e-01	1.041645e+00	6.435186e-02	6.853754e-01	
4  -0.195768	1.970169e+00	8.820598e+00	1.641979e-01	1.041645e+00	6.558026e-02	6.853754e-01	
9  -1.11438	2.000116e+00	1.006044e+01	7.592731e-02	1.041645e+00	6.491981e-02	6.853754e-01	
5  -1.14288	2.018548e+00	9.970679e+00	5.571591e-02	1.041645e+00	6.256381e-02	6.853754e-01	
2  1.70932	2.016339e+00	1.025560e+01	1.158104e-01	1.041645e+00	6.980314e-02	6.853754e-01	
2  0.991601	2.072123e+00	9.373866e+00	1.087257e-01	1.041645e+00	6.398894e-02	6.853754e-01	
6  2.22036	2.141850e+00	9.923930e+00	5.176599e-02	1.041645e+00	6.194941e-02	6.853754e-01	
1  1.48685	2.056520e+00	8.306402e+00	1.936274e-01	1.041645e+00	6.490716e-02	6.853754e-01	
1  1.77427	2.076409e+00	8.625202e+00	1.650276e-01	1.041645e+00	6.446249e-02	6.853754e-01	
2  1.44287	2.058476e+00	8.234060e+00	1.804392e-01	1.041645e+00	6.336425e-02	6.853754e-01	
4  1.02349	2.049264e+00	8.755678e+00	1.516590e-01	1.041645e+00	6.410779e-02	6.853754e-01	
14  0.298368	1.975649e+00	8.409084e+00	2.060492e-01	1.041645e+00	6.660174e-02	6.853754e-01	
5  1.49579	2.092462e+00	9.462545e+00	5.877673e-02	1.041645e+00	6.007371e-02	6.853754e-01	
21  0.189227	2.058506e+00	9.910536e+00	7.966942e-02	1.041645e+00	6.442095e-02	6.853754e-01	
11  0.364592	2.016579e+00	1.121430e+01	4.647378e-02	1.041645e+00	6.857010e-02	6.853754e-01	
2  0.772382	2.027796e+00	1.028413e+01	9.618734e-02	1.041645e+00	6.810021e-02	6.853754e-01	
10  0.513443	2.015888e+00	9.385361e+00	4.556267e-02	1.041645e+00	5.850711e-02	6.853754e-01	
20  0.475127	2.039772e+00	9.244811e+00	1.245228e-01	1.041645e+00	6.464021e-02	6.853754e-01	
4  0.481108	2.025169e+00	8.887377e+00	1.271032e-01	1.041645e+00	6.277926e-02	6.853754e-01	
4  1.42586	2.013675e+00	8.531789e+00	2.101193e-01	1.041645e+00	6.773571e-02	6.853754e-01	
1  0.550422	1.996334e+00	9.132563e+00	1.621585e-01	1.041645e+00	6.730746e-02	6.853754e-01	
2  0.540895	2.020502e+00	9.237439e+00	7.037009e-02	1.041645e+00	5.986139e-02	6.853754e-01	
11  -0.989213	1.985508e+00	9.712516e+00	3.468458e-02	1.041645e+00	5.928378e-02	6.853754e-01	
3  -1.2343	1.968142e+00	9.592581e+00	7.120792e-02	1.041645e+00	6.188344e-02	6.853754e-01	
9  -0.829931	2.020560e+00	9.797596e+00	4.635593e-02	1.041645e+00	6.077830e-02	6.853754e-01	
41  -1.90262	2.033179e+00	1.092895e+01	2.752239e-03	1.041645e+00	6.274379e-02	6.853754e-01	
3  -1.51875	1.955482e+00	1.041603e+01	7.213319e-02	1.041645e+00	6.657093e-02	6.853754e-01	
18  -2.6826	1.988285e+00	1.088385e+01	1.486350e-02	1.041645e+00	6.366881e-02	6.853754e-01	
22  -2.92819	1.960043e+00	1.081058e+01	2.330451e-02	1.041645e+00	6.408683e-02	6.853754e-01	
9  -1.47828	1.955823e+00	9.843920e+00	8.616633e-02	1.041645e+00	6.463954e-02	6.853754e-01	
13  -1.7714	1.985397e+00	1.017200e+01	5.848628e-02	1.041645e+00	6.392532e-02	6.853754e-01	
