# ell  TT    EE    TE
1.710000000000000000e+02 1.058568367443841529e+00 2.003229879318033243e-04 -8.715274555368530962e-03
1.720000000000000000e+02 1.051886412639208235e+00 1.958405706441786339e-04 -8.505969824933581891e-03
1.730000000000000000e+02 1.045207091244095832e+00 1.914353277685843543e-04 -8.295206615351689156e-03
1.740000000000000000e+02 1.038529740413856928e+00 1.871108154332530821e-04 -8.083076977702243621e-03
1.750000000000000000e+02 1.031853697304401907e+00 1.828705898024434188e-04 -7.869672963056748363e-03
1.760000000000000000e+02 1.025178299071625609e+00 1.787182070768058900e-04 -7.655086622493477953e-03
1.770000000000000000e+02 1.018502882870864434e+00 1.746572234935039956e-04 -7.439410007085962492e-03
1.780000000000000000e+02 1.011826785858295885e+00 1.706911953274915360e-04 -7.222735167911288265e-03
1.790000000000000000e+02 1.005149345189496835e+00 1.668236788913871971e-04 -7.005154156043365277e-03
1.800000000000000000e+02 9.984700237020017743e-01 1.630580198476958844e-04 -6.786757078012499271e-03
1.810000000000000000e+02 9.917887869593889905e-01 1.593967211442573093e-04 -6.567626262170314123e-03
1.820000000000000000e+02 9.851057262068081410e-01 1.558420750791202785e-04 -6.347842092322202208e-03
1.830000000000000000e+02 9.784209326896331493e-01 1.523963739911947932e-04 -6.127484952276691411e-03
1.840000000000000000e+02 9.717344976530404299e-01 1.490619102593501830e-04 -5.906635225838398687e-03
1.850000000000000000e+02 9.650465123424296632e-01 1.458409763035147303e-04 -5.685373296813660965e-03
1.860000000000000000e+02 9.583570680030133460e-01 1.427358645851279457e-04 -5.463779549009083192e-03
1.870000000000000000e+02 9.516662558802286842e-01 1.397488676079899862e-04 -5.241934366230179172e-03
1.880000000000000000e+02 9.449741672194647002e-01 1.368822779185235167e-04 -5.019918132285362301e-03
1.890000000000000000e+02 9.382808932658101009e-01 1.341383881065346577e-04 -4.797811230979278155e-03
1.900000000000000000e+02 9.315865252649706552e-01 1.315194908056141942e-04 -4.575694046118129223e-03
1.910000000000000000e+02 9.248911544623508174e-01 1.290278786939639004e-04 -4.353646961508312284e-03
1.920000000000000000e+02 9.181948721031981675e-01 1.266658444945488156e-04 -4.131750360957652662e-03
1.930000000000000000e+02 9.114977694332374591e-01 1.244356809766585231e-04 -3.910084628270334497e-03
1.940000000000000000e+02 9.047999376977873265e-01 1.223396809553534473e-04 -3.688730147254471944e-03
1.950000000000000000e+02 8.981014681422704315e-01 1.203801372930241135e-04 -3.467767301714569633e-03
1.960000000000000000e+02 8.914024520124554929e-01 1.185593428995384630e-04 -3.247276475458952052e-03
1.970000000000000000e+02 8.847029805538433322e-01 1.168795907332757355e-04 -3.027338052292368430e-03
1.980000000000000000e+02 8.780031450119211156e-01 1.153431738013111488e-04 -2.808032416020909364e-03
1.990000000000000000e+02 8.713030366324007181e-01 1.139523851604364453e-04 -2.589439950451917494e-03
2.000000000000000000e+02 8.646027466609780276e-01 1.127095179179983048e-04 -2.371641039391597910e-03
2.010000000000000000e+02 8.579024326666195854e-01 1.116165621341329669e-04 -2.154712518314921398e-03
2.020000000000000000e+02 8.512025175123535403e-01 1.106742955296297439e-04 -1.938717029369757452e-03
2.030000000000000000e+02 8.445034903847050689e-01 1.098831927794255929e-04 -1.723713666374472511e-03
2.040000000000000000e+02 8.378058404702261042e-01 1.092437286120755374e-04 -1.509761523146131322e-03
2.050000000000000000e+02 8.311100569554764617e-01 1.087563778099015824e-04 -1.296919693501547965e-03
2.060000000000000000e+02 8.244166290268931663e-01 1.084216152098539101e-04 -1.085247271257842264e-03
2.070000000000000000e+02 8.177260458712124480e-01 1.082399157043494964e-04 -8.748033502333942132e-04
2.080000000000000000e+02 8.110387966749003086e-01 1.082117542422537612e-04 -6.656470242449873164e-04
2.090000000000000000e+02 8.043553706248903756e-01 1.083376058293766451e-04 -4.578373871100070280e-04
2.100000000000000000e+02 7.976762569075954712e-01 1.086179455291748472e-04 -2.514335326457745631e-04
2.110000000000000000e+02 7.910019447098550760e-01 1.090532484640814771e-04 -4.649455466970210150e-05
2.120000000000000000e+02 7.843329232182750799e-01 1.096439898157322600e-04 1.569204530009751190e-04
2.130000000000000000e+02 7.776696816198375162e-01 1.103906448262395964e-04 3.587523965487856127e-04
2.140000000000000000e+02 7.710127091012556333e-01 1.112936887991502783e-04 5.589421821566458760e-04
2.150000000000000000e+02 7.643624948492715454e-01 1.123535970995518903e-04 7.574307160068927906e-04
2.160000000000000000e+02 7.577195280509360087e-01 1.135708451556975679e-04 9.541589042824595492e-04
2.170000000000000000e+02 7.510842978929866964e-01 1.149459084600831658e-04 1.149067653165570385e-03
2.180000000000000000e+02 7.444572935623331444e-01 1.164792625691661511e-04 1.342097868840320864e-03
2.190000000000000000e+02 7.378390042461308029e-01 1.181713831058761962e-04 1.533190457487460055e-03
2.200000000000000000e+02 7.312299191311772972e-01 1.200227457591330739e-04 1.722286325290213341e-03
2.210000000000000000e+02 7.246305274045777844e-01 1.220338262858602923e-04 1.909326378431699424e-03
2.220000000000000000e+02 7.180413182534337579e-01 1.242051005113931344e-04 2.094251523094093313e-03
2.230000000000000000e+02 7.114627808648267271e-01 1.265370443304133889e-04 2.277002665460632971e-03
2.240000000000000000e+02 7.048954217257260568e-01 1.290297977982656700e-04 2.457525598133614587e-03
2.250000000000000000e+02 6.983398165228663634e-01 1.316821574018982007e-04 2.635785659394299010e-03
2.260000000000000000e+02 6.917965582426410798e-01 1.344925837906707793e-04 2.811753073942102176e-03
2.270000000000000000e+02 6.852662398717676018e-01 1.374595376873107857e-04 2.985398066479542142e-03
2.280000000000000000e+02 6.787494543969190275e-01 1.405814798899964759e-04 3.156690861705778971e-03
2.290000000000000000e+02 6.722467948045532937e-01 1.438568712717982383e-04 3.325601684322890099e-03
2.300000000000000000e+02 6.657588540816296030e-01 1.472841727832697827e-04 3.492100759030401184e-03
2.310000000000000000e+02 6.592862252147203561e-01 1.508618454527121976e-04 3.656158310529682761e-03
2.320000000000000000e+02 6.528295011906366518e-01 1.545883503875587750e-04 3.817744563522074575e-03
2.330000000000000000e+02 6.463892749961643869e-01 1.584621487758552981e-04 3.976829742707956201e-03
2.340000000000000000e+02 6.399661396183258244e-01 1.624817018863431730e-04 4.133384072786727530e-03
2.350000000000000000e+02 6.335606880438683364e-01 1.666454710712510592e-04 4.287377778460985112e-03
2.360000000000000000e+02 6.271735132598635909e-01 1.709519177662508513e-04 4.438781084431314521e-03
2.370000000000000000e+02 6.208052082532033999e-01 1.753995034920253538e-04 4.587564215397133861e-03
2.380000000000000000e+02 6.144563660109384484e-01 1.799866898557480276e-04 4.733697396060782513e-03
2.390000000000000000e+02 6.081275795201142031e-01 1.847119385522739314e-04 4.877150851121635211e-03
2.400000000000000000e+02 6.018194417680167163e-01 1.895737113651831042e-04 5.017894805281000042e-03
2.410000000000000000e+02 5.955325457416079660e-01 1.945704701683621991e-04 5.155899483239577072e-03
