# # model A with unkown parameters (blind test) plus noise, in format of MP fiducial files
41 4.50330780e+00 2.28363699e-04 6.08868043e-03 1.41619291e-07 9.72310669e-04
42 4.35737760e+00 2.35808099e-04 5.52357306e-03 1.41111893e-07 9.51830877e-04
43 4.22044523e+00 2.43222163e-04 4.96537554e-03 1.40598283e-07 9.31867616e-04
44 4.09192153e+00 2.50593824e-04 4.41727016e-03 1.40070104e-07 9.12612017e-04
45 3.97121388e+00 2.57913624e-04 3.88162192e-03 1.39498641e-07 8.94154142e-04
46 3.85771579e+00 2.65180324e-04 3.35752658e-03 1.38907443e-07 8.76606498e-04
47 3.75081728e+00 2.72394690e-04 2.84326257e-03 1.38323185e-07 8.59989701e-04
48 3.64990838e+00 2.79557689e-04 2.33710834e-03 1.37753195e-07 8.44171571e-04
49 3.55437910e+00 2.86670090e-04 1.83734234e-03 1.37178490e-07 8.28842435e-04
50 3.46368381e+00 2.93730826e-04 1.34263969e-03 1.36565942e-07 8.13631613e-04
51 3.37753426e+00 3.00730502e-04 8.53262157e-04 1.35928808e-07 7.98576600e-04
52 3.29570654e+00 3.07657890e-04 3.69868209e-04 1.35286466e-07 7.83797383e-04
53 3.21797673e+00 3.14501661e-04 -1.06883707e-04 1.34645346e-07 7.69361503e-04
54 3.14412092e+00 3.21250488e-04 -5.76335137e-04 1.33995574e-07 7.55274848e-04
55 3.07391566e+00 3.27894945e-04 -1.03799401e-03 1.33318606e-07 7.41511825e-04
56 3.00713941e+00 3.34433921e-04 -1.49203378e-03 1.32627462e-07 7.28142276e-04
57 2.94357109e+00 3.40867909e-04 -1.93879427e-03 1.31939185e-07 7.15234275e-04
58 2.88298963e+00 3.47197702e-04 -2.37861532e-03 1.31262296e-07 7.02812284e-04
59 2.82517396e+00 3.53423991e-04 -2.81183677e-03 1.30594597e-07 6.90850712e-04
60 2.76990298e+00 3.59547468e-04 -3.23879844e-03 1.29920600e-07 6.79267191e-04
61 2.71697548e+00 3.65567579e-04 -3.65972027e-03 1.29220066e-07 6.67961200e-04
62 2.66626957e+00 3.71478078e-04 -4.07434253e-03 1.28502143e-07 6.56961760e-04
63 2.61768321e+00 3.77271773e-04 -4.48228560e-03 1.27781515e-07 6.46316661e-04
64 2.57111436e+00 3.82941170e-04 -4.88316986e-03 1.27067842e-07 6.36047800e-04
65 2.52646098e+00 3.88478876e-04 -5.27661570e-03 1.26365006e-07 6.26147701e-04
66 2.48362103e+00 3.93877500e-04 -5.66224349e-03 1.25669334e-07 6.16575891e-04
67 2.44249248e+00 3.99129747e-04 -6.03967360e-03 1.24968197e-07 6.07255148e-04
68 2.40297855e+00 4.04229408e-04 -6.40862529e-03 1.24246691e-07 5.98101648e-04
69 2.36500364e+00 4.09174900e-04 -6.76921331e-03 1.23511622e-07 5.89135156e-04
70 2.32849741e+00 4.13965923e-04 -7.12165129e-03 1.22774582e-07 5.80395115e-04
71 2.29338950e+00 4.18602279e-04 -7.46615286e-03 1.22044496e-07 5.71907892e-04
72 2.25960958e+00 4.23083666e-04 -7.80293165e-03 1.21326189e-07 5.63685103e-04
73 2.22708731e+00 4.27409685e-04 -8.13220128e-03 1.20620546e-07 5.55721888e-04
74 2.19575236e+00 4.31580237e-04 -8.45417538e-03 1.19923114e-07 5.47995110e-04
75 2.16553437e+00 4.35594822e-04 -8.76906758e-03 1.19223848e-07 5.40461513e-04
76 2.13636797e+00 4.39452883e-04 -9.07703047e-03 1.18510828e-07 5.33074594e-04
77 2.10820755e+00 4.43152345e-04 -9.37797249e-03 1.17788513e-07 5.25844971e-04
78 2.08101249e+00 4.46690872e-04 -9.67174102e-03 1.17064728e-07 5.18792964e-04
79 2.05474215e+00 4.50065832e-04 -9.95818348e-03 1.16345231e-07 5.11930339e-04
80 2.02935587e+00 4.53274992e-04 -1.02371473e-02 1.15633328e-07 5.05259371e-04
81 2.00481304e+00 4.56315818e-04 -1.05084798e-02 1.14929752e-07 4.98771882e-04
82 1.98107301e+00 4.59185876e-04 -1.07720284e-02 1.14231818e-07 4.92448244e-04
83 1.95809513e+00 4.61882834e-04 -1.10276405e-02 1.13533332e-07 4.86256360e-04
84 1.93584116e+00 4.64404698e-04 -1.12752013e-02 1.12827215e-07 4.80163408e-04
85 1.91428238e+00 4.66751135e-04 -1.15147473e-02 1.12117191e-07 4.74176849e-04
86 1.89339244e+00 4.68922454e-04 -1.17463527e-02 1.11408882e-07 4.68311635e-04
87 1.87314501e+00 4.70918763e-04 -1.19700917e-02 1.10706669e-07 4.62577820e-04
88 1.85351375e+00 4.72740468e-04 -1.21860387e-02 1.10013440e-07 4.56980058e-04
89 1.83447233e+00 4.74387579e-04 -1.23942678e-02 1.09330092e-07 4.51517099e-04
90 1.81599441e+00 4.75860501e-04 -1.25948533e-02 1.08655506e-07 4.46181260e-04
91 1.79805364e+00 4.77159345e-04 -1.27878694e-02 1.07986257e-07 4.40957887e-04
92 1.78062370e+00 4.78284316e-04 -1.29733904e-02 1.07316085e-07 4.35824805e-04
93 1.76367981e+00 4.79235745e-04 -1.31514825e-02 1.06638659e-07 4.30760530e-04
94 1.74720342e+00 4.80014547e-04 -1.33221794e-02 1.05956725e-07 4.25772316e-04
95 1.73117756e+00 4.80621561e-04 -1.34855071e-02 1.05275109e-07 4.20873367e-04
96 1.71558525e+00 4.81057822e-04 -1.36414911e-02 1.04597694e-07 4.16074356e-04
97 1.70040951e+00 4.81324269e-04 -1.37901573e-02 1.03927776e-07 4.11383180e-04
98 1.68563337e+00 4.81421840e-04 -1.39315315e-02 1.03267449e-07 4.06804708e-04
99 1.67123984e+00 4.81351471e-04 -1.40656394e-02 1.02617730e-07 4.02340516e-04
100 1.65721195e+00 4.81114101e-04 -1.41925067e-02 1.01978343e-07 3.97988621e-04
101 1.64353273e+00 4.80710666e-04 -1.43121593e-02 1.01347493e-07 3.93743205e-04
102 1.63018518e+00 4.80142104e-04 -1.44246229e-02 1.00721949e-07 3.89594336e-04
103 1.61715234e+00 4.79409453e-04 -1.45299232e-02 1.00096493e-07 3.85527677e-04
104 1.60441840e+00 4.78513778e-04 -1.46280920e-02 9.94660183e-08 3.81529369e-04
105 1.59197226e+00 4.77457358e-04 -1.47191844e-02 9.88324232e-08 3.77602444e-04
106 1.57980401e+00 4.76242300e-04 -1.48032619e-02 9.81989357e-08 3.73753177e-04
107 1.56790371e+00 4.74871010e-04 -1.48803854e-02 9.75685142e-08 3.69986063e-04
108 1.55626145e+00 4.73345795e-04 -1.49506163e-02 9.69435480e-08 3.66303673e-04
109 1.54486730e+00 4.71669063e-04 -1.50140158e-02 9.63257884e-08 3.62706508e-04
110 1.53371135e+00 4.69842919e-04 -1.50706450e-02 9.57164813e-08 3.59192846e-04
111 1.52278367e+00 4.67869971e-04 -1.51205652e-02 9.51158671e-08 3.55758590e-04
112 1.51207433e+00 4.65752326e-04 -1.51638376e-02 9.45236646e-08 3.52397109e-04
113 1.50157342e+00 4.63492389e-04 -1.52005234e-02 9.39384183e-08 3.49099078e-04
114 1.49127101e+00 4.61092469e-04 -1.52306837e-02 9.33578106e-08 3.45852311e-04
115 1.48115719e+00 4.58554872e-04 -1.52543799e-02 9.27783158e-08 3.42641599e-04
116 1.47122262e+00 4.55882163e-04 -1.52716750e-02 9.21966688e-08 3.39453089e-04
117 1.46146036e+00 4.53077337e-04 -1.52826399e-02 9.16140786e-08 3.36288727e-04
118 1.45186407e+00 4.50143650e-04 -1.52873474e-02 9.10328821e-08 3.33154122e-04
119 1.44242742e+00 4.47084556e-04 -1.52858702e-02 9.04550383e-08 3.30054164e-04
120 1.43314405e+00 4.43903108e-04 -1.52782811e-02 8.98822253e-08 3.26992965e-04
121 1.42400762e+00 4.40602763e-04 -1.52646529e-02 8.93157946e-08 3.23973797e-04
122 1.41501179e+00 4.37186672e-04 -1.52450584e-02 8.87566399e-08 3.20999029e-04
123 1.40615022e+00 4.33658092e-04 -1.52195703e-02 8.82051139e-08 3.18070064e-04
124 1.39741655e+00 4.30020477e-04 -1.51882614e-02 8.76612297e-08 3.15187277e-04
125 1.38880446e+00 4.26276880e-04 -1.51512046e-02 8.71243194e-08 3.12349944e-04
126 1.38030759e+00 4.22430656e-04 -1.51084725e-02 8.65931881e-08 3.09556179e-04
127 1.37191961e+00 4.18485160e-04 -1.50601380e-02 8.60658991e-08 3.06802861e-04
128 1.36363417e+00 4.14443646e-04 -1.50062738e-02 8.55398389e-08 3.04085568e-04
129 1.35544537e+00 4.10309379e-04 -1.49469550e-02 8.50125944e-08 3.01400258e-04
130 1.34734917e+00 4.06086274e-04 -1.48822666e-02 8.44850654e-08 2.98748785e-04
131 1.33934195e+00 4.01778253e-04 -1.48122954e-02 8.39589564e-08 2.96134154e-04
132 1.33142011e+00 3.97389343e-04 -1.47371288e-02 8.34356931e-08 2.93558810e-04
133 1.32358004e+00 3.92923468e-04 -1.46568537e-02 8.29166546e-08 2.91024601e-04
134 1.31581814e+00 3.88384451e-04 -1.45715574e-02 8.24028973e-08 2.88532739e-04
135 1.30813079e+00 3.83776419e-04 -1.44813269e-02 8.18952755e-08 2.86083759e-04
136 1.30051440e+00 3.79103196e-04 -1.43862493e-02 8.13943804e-08 2.83677483e-04
137 1.29296535e+00 3.74368805e-04 -1.42864119e-02 8.09005477e-08 2.81312974e-04
138 1.28548004e+00 3.69577173e-04 -1.41819017e-02 8.04136975e-08 2.78988501e-04
139 1.27805486e+00 3.64732223e-04 -1.40728058e-02 7.99335075e-08 2.76701492e-04
140 1.27068621e+00 3.59837880e-04 -1.39592113e-02 7.94592815e-08 2.74448491e-04
141 1.26337049e+00 3.54898268e-04 -1.38412055e-02 7.89898576e-08 2.72225118e-04
142 1.25610408e+00 3.49917114e-04 -1.37188753e-02 7.85236436e-08 2.70026023e-04
143 1.24888337e+00 3.44898540e-04 -1.35923080e-02 7.80586767e-08 2.67844839e-04
144 1.24170506e+00 3.39846397e-04 -1.34615917e-02 7.75931019e-08 2.65675934e-04
145 1.23456700e+00 3.34764936e-04 -1.33268189e-02 7.71275126e-08 2.63520051e-04
146 1.22746733e+00 3.29658033e-04 -1.31880831e-02 7.66630754e-08 2.61379413e-04
147 1.22040420e+00 3.24530065e-04 -1.30454778e-02 7.62008587e-08 2.59255987e-04
148 1.21337575e+00 3.19384907e-04 -1.28990965e-02 7.57418493e-08 2.57151461e-04
149 1.20638013e+00 3.14226835e-04 -1.27490328e-02 7.52868263e-08 2.55067236e-04
150 1.19941548e+00 3.09059826e-04 -1.25953803e-02 7.48365479e-08 2.53004399e-04
151 1.19247995e+00 3.03888056e-04 -1.24382323e-02 7.43915126e-08 2.50963712e-04
152 1.18557169e+00 2.98715602e-04 -1.22776825e-02 7.39521686e-08 2.48945593e-04
153 1.17868883e+00 2.93546738e-04 -1.21138244e-02 7.35187063e-08 2.46950095e-04
154 1.17182953e+00 2.88385342e-04 -1.19467515e-02 7.30911545e-08 2.44976888e-04
155 1.16499192e+00 2.83235690e-04 -1.17765573e-02 7.26693379e-08 2.43025241e-04
156 1.15817416e+00 2.78101758e-04 -1.16033353e-02 7.22528614e-08 2.41094005e-04
157 1.15137439e+00 2.72987822e-04 -1.14271792e-02 7.18411202e-08 2.39181589e-04
158 1.14459076e+00 2.67897958e-04 -1.12481823e-02 7.14332064e-08 2.37285943e-04
159 1.13782140e+00 2.62836242e-04 -1.10664382e-02 7.10279696e-08 2.35404537e-04
160 1.13106447e+00 2.57806751e-04 -1.08820405e-02 7.06239737e-08 2.33534341e-04
161 1.12431831e+00 2.52813674e-04 -1.06950824e-02 7.02199754e-08 2.31672784e-04
162 1.11758205e+00 2.47860548e-04 -1.05056562e-02 6.98163434e-08 2.29820829e-04
163 1.11085505e+00 2.42951023e-04 -1.03138536e-02 6.94138683e-08 2.27980263e-04
164 1.10413663e+00 2.38088551e-04 -1.01197667e-02 6.90132822e-08 2.26152751e-04
165 1.09742613e+00 2.33277481e-04 -9.92348744e-03 6.86152762e-08 2.24339822e-04
166 1.09072289e+00 2.28520365e-04 -9.72510768e-03 6.82204465e-08 2.22542865e-04
167 1.08402626e+00 2.23820753e-04 -9.52471938e-03 6.78292672e-08 2.20763118e-04
168 1.07733557e+00 2.19183194e-04 -9.32241447e-03 6.74422409e-08 2.19001662e-04
169 1.07065015e+00 2.14611241e-04 -9.11828488e-03 6.70596444e-08 2.17259410e-04
170 1.06396935e+00 2.10107443e-04 -8.91242254e-03 6.66817671e-08 2.15537101e-04
171 1.05729251e+00 2.05676350e-04 -8.70491939e-03 6.63087476e-08 2.13835286e-04
172 1.05061896e+00 2.01320514e-04 -8.49586735e-03 6.59405896e-08 2.12154328e-04
173 1.04394804e+00 1.97045484e-04 -8.28535835e-03 6.55772174e-08 2.10494384e-04
174 1.03727909e+00 1.92852812e-04 -8.07348433e-03 6.52183836e-08 2.08855401e-04
175 1.03061146e+00 1.88748047e-04 -7.86033721e-03 6.48637438e-08 2.07237104e-04
176 1.02394447e+00 1.84732740e-04 -7.64600893e-03 6.45127655e-08 2.05638990e-04
177 1.01727746e+00 1.80812442e-04 -7.43059142e-03 6.41648212e-08 2.04060313e-04
178 1.01060979e+00 1.76988703e-04 -7.21417661e-03 6.38190373e-08 2.02500081e-04
179 1.00394077e+00 1.73267074e-04 -6.99685642e-03 6.34744072e-08 2.00957039e-04
180 9.97269883e-01 1.69649894e-04 -6.77872086e-03 6.31300951e-08 1.99430107e-04
181 9.90597088e-01 1.66140661e-04 -6.55985215e-03 6.27863161e-08 1.97919747e-04
182 9.83922477e-01 1.62740660e-04 -6.34033057e-03 6.24436150e-08 1.96426737e-04
183 9.77246141e-01 1.59452178e-04 -6.12023641e-03 6.21024826e-08 1.94951739e-04
184 9.70568170e-01 1.56278501e-04 -5.89964998e-03 6.17633536e-08 1.93495292e-04
185 9.63888655e-01 1.53221915e-04 -5.67865154e-03 6.14266770e-08 1.92057810e-04
186 9.57207687e-01 1.50283706e-04 -5.45732139e-03 6.10928013e-08 1.90639572e-04
187 9.50525358e-01 1.47467161e-04 -5.23573983e-03 6.07620278e-08 1.89240719e-04
188 9.43841758e-01 1.44774566e-04 -5.01398713e-03 6.04346594e-08 1.87861248e-04
189 9.37156977e-01 1.42209206e-04 -4.79214358e-03 6.01108718e-08 1.86501006e-04
190 9.30471108e-01 1.39771369e-04 -4.57028948e-03 5.97908521e-08 1.85159682e-04
191 9.23784240e-01 1.37464341e-04 -4.34850511e-03 5.94746706e-08 1.83836804e-04
192 9.17096464e-01 1.35291407e-04 -4.12687077e-03 5.91623308e-08 1.82531731e-04
193 9.10407872e-01 1.33253854e-04 -3.90546673e-03 5.88538152e-08 1.81243647e-04
194 9.03718555e-01 1.31354968e-04 -3.68437329e-03 5.85489787e-08 1.79971557e-04
195 8.97028602e-01 1.29596035e-04 -3.46367073e-03 5.82476293e-08 1.78714276e-04
196 8.90338106e-01 1.27979342e-04 -3.24343935e-03 5.79494401e-08 1.77470427e-04
197 8.83647157e-01 1.26509174e-04 -3.02375943e-03 5.76540602e-08 1.76238433e-04
198 8.76955846e-01 1.25185819e-04 -2.80471126e-03 5.73609947e-08 1.75016510e-04
199 8.70264264e-01 1.24013561e-04 -2.58637514e-03 5.70696658e-08 1.73802659e-04
200 8.63572501e-01 1.22992688e-04 -2.36883134e-03 5.67794066e-08 1.72594665e-04
201 8.56880716e-01 1.22127183e-04 -2.15215661e-03 5.64896166e-08 1.71390592e-04
202 8.50189329e-01 1.21416819e-04 -1.93641352e-03 5.62004592e-08 1.70190381e-04
203 8.43498830e-01 1.20863067e-04 -1.72166110e-03 5.59122935e-08 1.68994411e-04
204 8.36809706e-01 1.20465397e-04 -1.50795837e-03 5.56254269e-08 1.67803004e-04
205 8.30122447e-01 1.20225280e-04 -1.29536435e-03 5.53401744e-08 1.66616421e-04
206 8.23437539e-01 1.20143186e-04 -1.08393808e-03 5.50567967e-08 1.65434861e-04
207 8.16755473e-01 1.20219587e-04 -8.73738566e-04 5.47755579e-08 1.64258460e-04
208 8.10076735e-01 1.20454952e-04 -6.64824846e-04 5.44966646e-08 1.63087282e-04
209 8.03401815e-01 1.20849753e-04 -4.57255942e-04 5.42203221e-08 1.61921323e-04
210 7.96731200e-01 1.21405460e-04 -2.51090877e-04 5.39466749e-08 1.60760507e-04
211 7.90065380e-01 1.22122543e-04 -4.63886772e-05 5.36758620e-08 1.59604680e-04
212 7.83404841e-01 1.23000474e-04 1.56791633e-04 5.34079715e-08 1.58453611e-04
213 7.76750073e-01 1.24040722e-04 3.58391029e-04 5.31430394e-08 1.57306988e-04
214 7.70101565e-01 1.25243759e-04 5.58350485e-04 5.28810887e-08 1.56164416e-04
215 7.63459803e-01 1.26610054e-04 7.56610977e-04 5.26220859e-08 1.55025411e-04
216 7.56825278e-01 1.28141079e-04 9.53113480e-04 5.23659383e-08 1.53889402e-04
217 7.50198477e-01 1.29836305e-04 1.14779897e-03 5.21125333e-08 1.52755724e-04
218 7.43579887e-01 1.31698201e-04 1.34060842e-03 5.18616944e-08 1.51623620e-04
219 7.36970000e-01 1.33725238e-04 1.53148280e-03 5.16131927e-08 1.50492231e-04
220 7.30369300e-01 1.35918888e-04 1.72036310e-03 5.13667445e-08 1.49360600e-04
221 7.23778279e-01 1.38280620e-04 1.90719028e-03 5.11219957e-08 1.48227665e-04
222 7.17197423e-01 1.40809905e-04 2.09190533e-03 5.08785580e-08 1.47092257e-04
223 7.10627223e-01 1.43508214e-04 2.27444921e-03 5.06359673e-08 1.45953098e-04
224 7.04068181e-01 1.46375682e-04 2.45476778e-03 5.03938313e-08 1.44809169e-04
225 6.97520876e-01 1.49411102e-04 2.63282642e-03 5.01522587e-08 1.43660856e-04
226 6.90985896e-01 1.52613930e-04 2.80859536e-03 4.99114797e-08 1.42508912e-04
227 6.84463837e-01 1.55981625e-04 2.98204485e-03 4.96717122e-08 1.41354089e-04
228 6.77955291e-01 1.59513644e-04 3.15314515e-03 4.94331611e-08 1.40197138e-04
229 6.71460848e-01 1.63209444e-04 3.32186649e-03 4.91960175e-08 1.39038814e-04
230 6.64981104e-01 1.67066482e-04 3.48817914e-03 4.89604454e-08 1.37879868e-04
231 6.58516647e-01 1.71083216e-04 3.65205333e-03 4.87266287e-08 1.36721053e-04
232 6.52068074e-01 1.75259102e-04 3.81345932e-03 4.84946986e-08 1.35563119e-04
233 6.45635974e-01 1.79593600e-04 3.97236735e-03 4.82647801e-08 1.34406813e-04
234 6.39220941e-01 1.84084164e-04 4.12874767e-03 4.80369793e-08 1.33252883e-04
235 6.32823567e-01 1.88730254e-04 4.28257052e-03 4.78113932e-08 1.32102070e-04
236 6.26444445e-01 1.93529326e-04 4.43380616e-03 4.75880639e-08 1.30955115e-04
237 6.20084166e-01 1.98482838e-04 4.58242484e-03 4.73670559e-08 1.29812754e-04
238 6.13743324e-01 2.03587246e-04 4.72839679e-03 4.71483657e-08 1.28675717e-04
239 6.07422511e-01 2.08841009e-04 4.87169228e-03 4.69320094e-08 1.27544730e-04
240 6.01122319e-01 2.14245584e-04 5.01228153e-03 4.67179546e-08 1.26420514e-04
241 5.94843341e-01 2.19796427e-04 5.15013482e-03 4.65061203e-08 1.25303783e-04
242 5.88586168e-01 2.25494997e-04 5.28522237e-03 4.62964407e-08 1.24195244e-04
243 5.82351395e-01 2.31338750e-04 5.41751445e-03 4.60887874e-08 1.23095597e-04
244 5.76139612e-01 2.37327145e-04 5.54698129e-03 4.58830123e-08 1.22005535e-04
245 5.69951413e-01 2.43458637e-04 5.67359315e-03 4.56789451e-08 1.20925740e-04
246 5.63787390e-01 2.49732685e-04 5.79732027e-03 4.54763609e-08 1.19856887e-04
247 5.57648135e-01 2.56147746e-04 5.91813290e-03 4.52750103e-08 1.18799641e-04
248 5.51534241e-01 2.62701277e-04 6.03600129e-03 4.50746175e-08 1.17754656e-04
249 5.45446301e-01 2.69394736e-04 6.15089569e-03 4.48748483e-08 1.16722574e-04
250 5.39384886e-01 2.76225317e-04 6.26279171e-03 4.46754317e-08 1.15703942e-04
251 5.33350486e-01 2.83190164e-04 6.37168649e-03 4.44764453e-08 1.14698940e-04
252 5.27343572e-01 2.90287157e-04 6.47758253e-03 4.42780393e-08 1.13707627e-04
253 5.21364611e-01 2.97514178e-04 6.58048232e-03 4.40803470e-08 1.12730022e-04
254 5.15414072e-01 3.04868107e-04 6.68038837e-03 4.38835045e-08 1.11766104e-04
255 5.09492428e-01 3.12346825e-04 6.77730318e-03 4.36876496e-08 1.10815811e-04
256 5.03600145e-01 3.19946213e-04 6.87122925e-03 4.34929016e-08 1.09879039e-04
257 4.97737693e-01 3.27665152e-04 6.96216908e-03 4.32993616e-08 1.08955638e-04
258 4.91905544e-01 3.35500523e-04 7.05012517e-03 4.31071403e-08 1.08045416e-04
259 4.86104163e-01 3.43450206e-04 7.13510002e-03 4.29163195e-08 1.07148132e-04
260 4.80334023e-01 3.51512083e-04 7.21709613e-03 4.27269891e-08 1.06263499e-04
261 4.74595592e-01 3.59682033e-04 7.29611601e-03 4.25392187e-08 1.05391181e-04
262 4.68889339e-01 3.67957939e-04 7.37216215e-03 4.23530569e-08 1.04530793e-04
263 4.63215735e-01 3.76338681e-04 7.44523705e-03 4.21685588e-08 1.03681897e-04
264 4.57575247e-01 3.84820140e-04 7.51534322e-03 4.19857570e-08 1.02844005e-04
265 4.51968347e-01 3.93401196e-04 7.58248316e-03 4.18046711e-08 1.02016572e-04
266 4.46395503e-01 4.02078731e-04 7.64665936e-03 4.16252977e-08 1.01199002e-04
267 4.40857185e-01 4.10849625e-04 7.70787434e-03 4.14476452e-08 1.00390638e-04
268 4.35353862e-01 4.19712759e-04 7.76613058e-03 4.12716716e-08 9.95907700e-05
269 4.29886005e-01 4.28666014e-04 7.82143059e-03 4.10973455e-08 9.87986262e-05
270 4.24454081e-01 4.37705272e-04 7.87377687e-03 4.09246098e-08 9.80133753e-05
271 4.19058561e-01 4.46829412e-04 7.92317192e-03 4.07533905e-08 9.72341245e-05
272 4.13699916e-01 4.56036315e-04 7.96961825e-03 4.05835872e-08 9.64599178e-05
273 4.08378612e-01 4.65322863e-04 8.01311834e-03 4.04151061e-08 9.56897349e-05
274 4.03095121e-01 4.74687936e-04 8.05367472e-03 4.02478089e-08 9.49224901e-05
275 3.97849913e-01 4.84128416e-04 8.09128986e-03 4.00815456e-08 9.41570300e-05
276 3.92643456e-01 4.93642182e-04 8.12596629e-03 3.99161457e-08 9.33921332e-05
277 3.87476220e-01 5.03227117e-04 8.15770648e-03 3.97514171e-08 9.26265081e-05
278 3.82348675e-01 5.12881099e-04 8.18651296e-03 3.95871454e-08 9.18587918e-05
279 3.77261242e-01 5.22601951e-04 8.21239277e-03 3.94231532e-08 9.10878467e-05
280 3.72214150e-01 5.32387249e-04 8.23537119e-03 3.92594851e-08 9.03136781e-05
281 3.67207577e-01 5.42235509e-04 8.25547805e-03 3.90962478e-08 8.95365850e-05
282 3.62241704e-01 5.52142248e-04 8.27274319e-03 3.89335284e-08 8.87568679e-05
283 3.57316709e-01 5.62106982e-04 8.28719643e-03 3.87714178e-08 8.79748295e-05
284 3.52432774e-01 5.72127228e-04 8.29886761e-03 3.86100102e-08 8.71907736e-05
285 3.47590078e-01 5.82199503e-04 8.30778657e-03 3.84493793e-08 8.64050060e-05
286 3.42788799e-01 5.92322321e-04 8.31398313e-03 3.82896021e-08 8.56178338e-05
287 3.38029119e-01 6.02493201e-04 8.31748712e-03 3.81307502e-08 8.48295655e-05
288 3.33311216e-01 6.12710658e-04 8.31832838e-03 3.79728973e-08 8.40405107e-05
289 3.28635271e-01 6.22972210e-04 8.31653675e-03 3.78161036e-08 8.32509807e-05
290 3.24001464e-01 6.33275371e-04 8.31214205e-03 3.76604158e-08 8.24612874e-05
291 3.19409974e-01 6.43618660e-04 8.30517411e-03 3.75058895e-08 8.16717439e-05
292 3.14860981e-01 6.53999591e-04 8.29566277e-03 3.73525586e-08 8.08826644e-05
293 3.10354665e-01 6.64415682e-04 8.28363786e-03 3.72004576e-08 8.00943638e-05
294 3.05891207e-01 6.74866450e-04 8.26912921e-03 3.70496285e-08 7.93071576e-05
