1  125.929	2.102088e+00	6.929416e+00	8.965756e-01	1.041645e+00	1.214724e-01	6.853754e-01	
3  115.393	2.053136e+00	7.265312e+00	8.333726e-01	1.041645e+00	1.183062e-01	6.853754e-01	
1  59.5185	2.162171e+00	6.003238e+00	8.815726e-01	1.041645e+00	9.394565e-02	6.853754e-01	
4  55.618	2.108617e+00	6.518596e+00	7.191925e-01	1.041645e+00	9.255881e-02	6.853754e-01	
42  31.6133	2.119747e+00	6.063801e+00	6.695290e-01	1.041645e+00	8.155934e-02	6.853754e-01	
2  10.4716	2.086620e+00	6.011819e+00	5.128893e-01	1.041645e+00	7.090171e-02	6.853754e-01	
4  3.66506	2.064715e+00	6.635914e+00	3.747273e-01	1.041645e+00	6.729954e-02	6.853754e-01	
1  2.77079	2.069475e+00	8.845724e+00	3.547217e-02	1.041645e+00	5.483370e-02	6.853754e-01	
15  2.69977	2.103116e+00	8.421042e+00	8.028732e-02	1.041645e+00	5.626479e-02	6.853754e-01	
13  0.270294	2.104140e+00	8.692623e+00	1.150287e-01	1.041645e+00	6.063317e-02	6.853754e-01	
7  0.0462128	2.091845e+00	9.549186e+00	5.256495e-02	1.041645e+00	5.999464e-02	6.853754e-01	
2  1.52479	2.101853e+00	9.884591e+00	9.914069e-02	1.041645e+00	6.606377e-02	6.853754e-01	
2  1.25444	2.118062e+00	1.003892e+01	2.851643e-02	1.041645e+00	6.045554e-02	6.853754e-01	
4  0.0979429	2.093501e+00	1.000156e+01	4.856783e-02	1.041645e+00	6.208015e-02	6.853754e-01	
6  -1.91341	2.041741e+00	9.705679e+00	6.192736e-02	1.041645e+00	6.167570e-02	6.853754e-01	
2  -0.611707	2.052106e+00	9.128919e+00	5.869209e-02	1.041645e+00	5.827118e-02	6.853754e-01	
2  -1.45426	2.030244e+00	9.868968e+00	1.843038e-02	1.041645e+00	5.865665e-02	6.853754e-01	
4  -0.453184	2.062262e+00	1.040581e+01	4.072146e-03	1.041645e+00	6.013721e-02	6.853754e-01	
17  -2.56122	2.014544e+00	8.486528e+00	1.336727e-01	1.041645e+00	6.100439e-02	6.853754e-01	
15  -2.54244	2.018866e+00	9.555120e+00	8.836884e-02	1.041645e+00	6.320652e-02	6.853754e-01	
15  -1.40478	2.023513e+00	9.910541e+00	9.654555e-03	1.041645e+00	5.808805e-02	6.853754e-01	
7  -1.9027	2.023688e+00	1.050284e+01	2.673978e-02	1.041645e+00	6.276088e-02	6.853754e-01	
2  -1.03467	2.023398e+00	7.758688e+00	1.521372e-01	1.041645e+00	5.824975e-02	6.853754e-01	
2  0.695348	1.975478e+00	8.102886e+00	9.436334e-02	1.041645e+00	5.566631e-02	6.853754e-01	
3  0.226054	1.867589e+00	8.725025e+00	4.533765e-02	1.041645e+00	5.502332e-02	6.853754e-01	
1  -4.83602	1.841102e+00	9.854593e+00	9.743446e-02	1.041645e+00	6.573385e-02	6.853754e-01	
1  -3.5612	1.850092e+00	8.697779e+00	9.543967e-02	1.041645e+00	5.902315e-02	6.853754e-01	
10  -4.45553	1.893010e+00	7.494253e+00	2.479427e-01	1.041645e+00	6.405520e-02	6.853754e-01	
1  -1.89787	1.888047e+00	8.955093e+00	1.980124e-01	1.041645e+00	6.938933e-02	6.853754e-01	
1  -2.40043	1.945769e+00	6.657399e+00	2.341886e-01	1.041645e+00	5.755482e-02	6.853754e-01	
12  -4.23661	1.908640e+00	6.543431e+00	3.233803e-01	1.041645e+00	6.295933e-02	6.853754e-01	
4  -3.2677	1.814998e+00	7.036157e+00	3.229386e-01	1.041645e+00	6.658967e-02	6.853754e-01	
3  -4.86645	1.857885e+00	8.332546e+00	1.851127e-01	1.041645e+00	6.435961e-02	6.853754e-01	
5  -4.44544	1.864221e+00	9.502196e+00	4.968712e-02	1.041645e+00	5.948941e-02	6.853754e-01	
5  -4.56738	1.842907e+00	8.262237e+00	1.509833e-01	1.041645e+00	6.111637e-02	6.853754e-01	
8  -5.05491	1.869353e+00	1.001321e+01	7.569790e-02	1.041645e+00	6.463313e-02	6.853754e-01	
19  -4.75271	1.897389e+00	1.071238e+01	2.625915e-02	1.041645e+00	6.384088e-02	6.853754e-01	
10  -4.29962	1.868031e+00	7.254587e+00	2.141694e-01	1.041645e+00	5.992120e-02	6.853754e-01	
4  -4.03389	1.852187e+00	7.502813e+00	1.908621e-01	1.041645e+00	5.970318e-02	6.853754e-01	
1  -3.79835	1.879449e+00	7.883889e+00	2.421390e-01	1.041645e+00	6.618423e-02	6.853754e-01	
2  0.155945	1.894521e+00	7.423274e+00	1.460373e-01	1.041645e+00	5.584175e-02	6.853754e-01	
20  -4.57104	1.891666e+00	6.680672e+00	3.068117e-01	1.041645e+00	6.280388e-02	6.853754e-01	
4  -4.58227	1.863712e+00	6.820987e+00	2.550109e-01	1.041645e+00	6.009434e-02	6.853754e-01	
9  -3.6404	1.876901e+00	7.937993e+00	1.528307e-01	1.041645e+00	5.935467e-02	6.853754e-01	
15  -4.1413	1.786252e+00	7.542066e+00	2.031195e-01	1.041645e+00	6.088789e-02	6.853754e-01	
14  -4.85221	1.812259e+00	7.803107e+00	2.064448e-01	1.041645e+00	6.278806e-02	6.853754e-01	
1  -4.62073	1.801454e+00	6.505428e+00	3.348841e-01	1.041645e+00	6.347161e-02	6.853754e-01	
3  -4.56453	1.789670e+00	6.838160e+00	2.682283e-01	1.041645e+00	6.115688e-02	6.853754e-01	
4  -1.85363	1.754522e+00	8.369499e+00	1.162404e-01	1.041645e+00	5.890015e-02	6.853754e-01	
4  -4.09982	1.793207e+00	6.262278e+00	2.989384e-01	1.041645e+00	5.925666e-02	6.853754e-01	
1  -3.07095	1.708795e+00	7.918590e+00	2.050050e-01	1.041645e+00	6.340173e-02	6.853754e-01	
3  -3.07882	1.695742e+00	9.656380e+00	8.706274e-02	1.041645e+00	6.366033e-02	6.853754e-01	
5  -1.25933	1.697400e+00	1.044421e+01	1.021225e-01	1.041645e+00	6.960430e-02	6.853754e-01	
10  -3.15372	1.700021e+00	9.595089e+00	1.023620e-01	1.041645e+00	6.469120e-02	6.853754e-01	
4  -0.996515	1.687438e+00	9.383230e+00	1.648377e-01	1.041645e+00	6.909168e-02	6.853754e-01	
1  -0.761489	1.627955e+00	1.021477e+01	3.013086e-02	1.041645e+00	6.153742e-02	6.853754e-01	
4  1.30632	1.610914e+00	9.661828e+00	5.490795e-02	1.041645e+00	6.081011e-02	6.853754e-01	
2  -0.00457841	1.630315e+00	8.175666e+00	1.976034e-01	1.041645e+00	6.441708e-02	6.853754e-01	
1  -1.06223	1.648669e+00	7.426550e+00	2.505611e-01	1.041645e+00	6.380694e-02	6.853754e-01	
6  -3.74841	1.729400e+00	6.376164e+00	3.434315e-01	1.041645e+00	6.306847e-02	6.853754e-01	
3  -3.51531	1.740604e+00	7.343264e+00	2.247272e-01	1.041645e+00	6.128167e-02	6.853754e-01	
35  -4.12962	1.743533e+00	6.317449e+00	3.333509e-01	1.041645e+00	6.194260e-02	6.853754e-01	
6  -2.45029	1.754839e+00	6.739310e+00	3.581850e-01	1.041645e+00	6.693090e-02	6.853754e-01	
