1  126.998	2.040921e+00	9.486609e+00	6.647243e-01	1.041645e+00	1.240570e-01	6.853754e-01	
1  76.2157	2.012989e+00	1.209345e+01	3.435269e-01	1.041645e+00	1.072079e-01	6.853754e-01	
1  45.6493	1.954823e+00	1.177139e+01	2.675994e-01	1.041645e+00	9.577960e-02	6.853754e-01	
2  42.7672	1.956369e+00	9.324462e+00	4.109679e-01	1.041645e+00	9.255801e-02	6.853754e-01	
2  2.01444	1.910246e+00	6.914985e+00	1.686917e-01	1.041645e+00	5.454335e-02	6.853754e-01	
2  -1.4196	1.949747e+00	8.174767e+00	2.408025e-01	1.041645e+00	6.800844e-02	6.853754e-01	
5  -0.943298	2.013428e+00	6.761606e+00	3.245640e-01	1.041645e+00	6.466741e-02	6.853754e-01	
16  -3.13878	1.994040e+00	7.962554e+00	1.860395e-01	1.041645e+00	6.215040e-02	6.853754e-01	
4  -2.13316	2.003540e+00	7.014026e+00	2.203139e-01	1.041645e+00	5.885090e-02	6.853754e-01	
1  -2.43465	1.952619e+00	9.259429e+00	1.547758e-01	1.041645e+00	6.742247e-02	6.853754e-01	
7  -3.39903	1.905344e+00	8.495946e+00	1.085236e-01	1.041645e+00	5.898051e-02	6.853754e-01	
4  -3.84004	1.919046e+00	8.139098e+00	1.467037e-01	1.041645e+00	6.004470e-02	6.853754e-01	
2  -4.4574	1.937571e+00	1.000036e+01	4.391233e-02	1.041645e+00	6.164943e-02	6.853754e-01	
1  -4.19975	1.949930e+00	9.698591e+00	8.067578e-02	1.041645e+00	6.332182e-02	6.853754e-01	
13  -3.38613	1.975768e+00	8.931784e+00	1.418543e-01	1.041645e+00	6.431270e-02	6.853754e-01	
18  -4.04115	1.955842e+00	8.887353e+00	1.256146e-01	1.041645e+00	6.265140e-02	6.853754e-01	
5  -3.84116	1.935985e+00	7.798823e+00	2.272226e-01	1.041645e+00	6.442001e-02	6.853754e-01	
7  -3.95546	1.912044e+00	7.041975e+00	2.898602e-01	1.041645e+00	6.415356e-02	6.853754e-01	
8  -3.58495	1.974971e+00	8.140131e+00	1.736801e-01	1.041645e+00	6.223652e-02	6.853754e-01	
17  -3.58722	1.976726e+00	9.144224e+00	9.432043e-02	1.041645e+00	6.141944e-02	6.853754e-01	
1  -3.12215	1.974996e+00	9.322964e+00	6.048398e-02	1.041645e+00	5.946850e-02	6.853754e-01	
2  -3.09543	1.927768e+00	8.857921e+00	7.925708e-02	1.041645e+00	5.854924e-02	6.853754e-01	
3  -3.83632	1.943630e+00	9.726609e+00	3.643707e-02	1.041645e+00	5.951390e-02	6.853754e-01	
9  -3.03068	1.987911e+00	1.015888e+01	6.268673e-02	1.041645e+00	6.424259e-02	6.853754e-01	
5  -4.09014	1.952802e+00	9.721271e+00	8.176186e-02	1.041645e+00	6.354713e-02	6.853754e-01	
12  -3.94286	1.937421e+00	9.775780e+00	9.718703e-02	1.041645e+00	6.525852e-02	6.853754e-01	
1  -4.22812	1.868790e+00	8.231596e+00	2.102685e-01	1.041645e+00	6.582258e-02	6.853754e-01	
4  -3.12127	1.895447e+00	7.588581e+00	1.693749e-01	1.041645e+00	5.857633e-02	6.853754e-01	
4  -3.49029	1.894004e+00	8.622312e+00	9.962254e-02	1.041645e+00	5.895157e-02	6.853754e-01	
1  -3.92099	1.887222e+00	9.435215e+00	1.370764e-01	1.041645e+00	6.688905e-02	6.853754e-01	
2  -3.24687	1.857563e+00	8.831804e+00	7.936348e-02	1.041645e+00	5.841572e-02	6.853754e-01	
3  -3.35301	1.798955e+00	9.896532e+00	1.248550e-01	1.041645e+00	6.851979e-02	6.853754e-01	
7  -3.438	1.736670e+00	8.827998e+00	1.728221e-01	1.041645e+00	6.637441e-02	6.853754e-01	
2  -3.54453	1.803263e+00	7.048825e+00	2.219259e-01	1.041645e+00	5.918962e-02	6.853754e-01	
8  -3.98578	1.912646e+00	6.476071e+00	2.747827e-01	1.041645e+00	5.913786e-02	6.853754e-01	
9  -4.70157	1.891617e+00	6.854633e+00	2.644192e-01	1.041645e+00	6.099498e-02	6.853754e-01	
7  -4.36139	1.869081e+00	6.984989e+00	2.967133e-01	1.041645e+00	6.425843e-02	6.853754e-01	
5  -4.95336	1.862918e+00	7.011678e+00	2.658211e-01	1.041645e+00	6.216335e-02	6.853754e-01	
1  -5.01902	1.826378e+00	8.942892e+00	1.214308e-01	1.041645e+00	6.261371e-02	6.853754e-01	
17  -4.64518	1.843535e+00	8.520665e+00	1.340927e-01	1.041645e+00	6.123764e-02	6.853754e-01	
1  -4.3225	1.852241e+00	9.335699e+00	1.406310e-01	1.041645e+00	6.661371e-02	6.853754e-01	
18  -5.11015	1.867084e+00	1.037236e+01	5.146718e-02	1.041645e+00	6.437523e-02	6.853754e-01	
7  -3.79516	1.863615e+00	9.455444e+00	3.911550e-02	1.041645e+00	5.831711e-02	6.853754e-01	
1  -0.847944	1.902661e+00	1.207152e+01	2.760570e-03	1.041645e+00	6.885175e-02	6.853754e-01	
5  -3.20242	1.916868e+00	1.095776e+01	4.350385e-02	1.041645e+00	6.684677e-02	6.853754e-01	
5  -4.24155	1.943281e+00	1.031811e+01	3.803786e-02	1.041645e+00	6.282363e-02	6.853754e-01	
2  -4.68807	1.916192e+00	9.131246e+00	1.044820e-01	1.041645e+00	6.222791e-02	6.853754e-01	
1  -4.80035	1.883378e+00	7.554708e+00	2.261158e-01	1.041645e+00	6.275089e-02	6.853754e-01	
9  -4.1132	1.907286e+00	8.772240e+00	1.033281e-01	1.041645e+00	6.009985e-02	6.853754e-01	
1  -1.73055	1.907469e+00	1.015755e+01	1.199686e-01	1.041645e+00	6.961592e-02	6.853754e-01	
1  -3.90692	1.867538e+00	8.541837e+00	1.980082e-01	1.041645e+00	6.676062e-02	6.853754e-01	
3  -3.23456	1.891631e+00	8.839999e+00	7.876293e-02	1.041645e+00	5.841002e-02	6.853754e-01	
16  -4.66664	1.905025e+00	8.225228e+00	1.683329e-01	1.041645e+00	6.231530e-02	6.853754e-01	
6  -4.88612	1.845395e+00	8.105461e+00	1.749800e-01	1.041645e+00	6.213149e-02	6.853754e-01	
3  -1.44449	1.818338e+00	9.415547e+00	9.438441e-03	1.041645e+00	5.554468e-02	6.853754e-01	
5  -4.69962	1.853939e+00	8.489776e+00	1.375646e-01	1.041645e+00	6.134649e-02	6.853754e-01	
7  -4.30838	1.935099e+00	9.945464e+00	3.524977e-02	1.041645e+00	6.056943e-02	6.853754e-01	
7  -4.41007	1.919984e+00	1.065788e+01	2.686580e-02	1.041645e+00	6.360527e-02	6.853754e-01	
5  -3.89559	1.961406e+00	8.612439e+00	1.387368e-01	1.041645e+00	6.216208e-02	6.853754e-01	
5  -4.18193	1.936825e+00	7.307378e+00	2.283992e-01	1.041645e+00	6.132877e-02	6.853754e-01	
1  -4.57666	1.900893e+00	6.962555e+00	2.750686e-01	1.041645e+00	6.250631e-02	6.853754e-01	
5  -4.60654	1.913265e+00	8.394426e+00	1.571295e-01	1.041645e+00	6.240808e-02	6.853754e-01	
5  -4.70968	1.892971e+00	7.424219e+00	2.218122e-01	1.041645e+00	6.157892e-02	6.853754e-01	
