    2    0.18208E-05    0.36417E-05    0.43548E-06    0.10633E+04    0.27469E+01    0.32384E-01    0.45603E-06    0.33308E-09    0.70000E+00
    3    0.18209E-05    0.36420E-05    0.37881E-06    0.50382E+03    0.15423E+01    0.20802E-01    0.19834E-06    0.14005E-09    0.70000E+00
    4    0.18211E-05    0.36424E-05    0.35854E-06    0.28639E+03    0.86520E+00    0.10827E-01    0.11264E-06    0.74596E-10    0.70000E+00
    5    0.18214E-05    0.36429E-05    0.35110E-06    0.18298E+03    0.49114E+00    0.48299E-02    0.73534E-07    0.45267E-10    0.70000E+00
    6    0.18217E-05    0.36435E-05    0.34533E-06    0.12681E+03    0.28248E+00    0.19347E-02    0.51661E-07    0.29850E-10    0.70000E+00
    7    0.18220E-05    0.36442E-05    0.34329E-06    0.93222E+02    0.16631E+00    0.78555E-03    0.38517E-07    0.20860E-10    0.70000E+00
    8    0.18224E-05    0.36450E-05    0.34060E-06    0.71658E+02    0.10211E+00    0.39464E-03    0.29723E-07    0.15222E-10    0.70000E+00
    9    0.18229E-05    0.36459E-05    0.33994E-06    0.57020E+02    0.67084E-01    0.25428E-03    0.23733E-07    0.11494E-10    0.70000E+00
   10    0.18234E-05    0.36469E-05    0.33836E-06    0.46613E+02    0.48263E-01    0.17848E-03    0.19327E-07    0.89213E-11    0.70000E+00
   11    0.18240E-05    0.36480E-05    0.33594E-06    0.38965E+02    0.38194E-01    0.12600E-03    0.15991E-07    0.71126E-11    0.70000E+00
   12    0.18246E-05    0.36492E-05    0.33347E-06    0.33159E+02    0.32647E-01    0.93568E-04    0.13431E-07    0.57292E-11    0.70000E+00
   13    0.18252E-05    0.36506E-05    0.33138E-06    0.28646E+02    0.29327E-01    0.77294E-04    0.11440E-07    0.47021E-11    0.70000E+00
   14    0.18259E-05    0.36520E-05    0.32997E-06    0.25063E+02    0.27053E-01    0.69987E-04    0.98725E-08    0.38965E-11    0.70000E+00
   15    0.18267E-05    0.36535E-05    0.32935E-06    0.22173E+02    0.25262E-01    0.66399E-04    0.86223E-08    0.32711E-11    0.70000E+00
   16    0.18275E-05    0.36551E-05    0.32954E-06    0.19797E+02    0.23725E-01    0.64901E-04    0.76123E-08    0.27736E-11    0.70000E+00
   17    0.18283E-05    0.36568E-05    0.33043E-06    0.17824E+02    0.22365E-01    0.65663E-04    0.67848E-08    0.23713E-11    0.70000E+00
   18    0.18292E-05    0.36586E-05    0.33183E-06    0.16161E+02    0.21175E-01    0.68735E-04    0.60964E-08    0.20434E-11    0.70000E+00
   19    0.18302E-05    0.36605E-05    0.33346E-06    0.14747E+02    0.20149E-01    0.73468E-04    0.55137E-08    0.17752E-11    0.70000E+00
   20    0.18312E-05    0.36625E-05    0.33497E-06    0.13534E+02    0.19277E-01    0.79142E-04    0.50111E-08    0.15516E-11    0.70000E+00
   21    0.18322E-05    0.36646E-05    0.33602E-06    0.12485E+02    0.18527E-01    0.85363E-04    0.45698E-08    0.13637E-11    0.70000E+00
   22    0.18333E-05    0.36668E-05    0.33662E-06    0.11570E+02    0.17864E-01    0.91864E-04    0.41800E-08    0.12038E-11    0.70000E+00
   23    0.18345E-05    0.36691E-05    0.33687E-06    0.10767E+02    0.17245E-01    0.98535E-04    0.38344E-08    0.10676E-11    0.70000E+00
