  106    0.28063E-05    0.56127E-05    0.12703E-05    0.15977E+01   -0.15002E-01    0.48098E-03    0.70371E-09    0.12228E-13    0.70000E+00
  107    0.28293E-05    0.56587E-05    0.12738E-05    0.15857E+01   -0.15081E-01    0.47960E-03    0.69259E-09    0.11879E-13    0.70000E+00
  108    0.28527E-05    0.57055E-05    0.12773E-05    0.15740E+01   -0.15153E-01    0.47807E-03    0.68174E-09    0.11542E-13    0.70000E+00
  109    0.28766E-05    0.57532E-05    0.12807E-05    0.15625E+01   -0.15218E-01    0.47638E-03    0.67115E-09    0.11219E-13    0.70000E+00
  110    0.29008E-05    0.58016E-05    0.12842E-05    0.15513E+01   -0.15277E-01    0.47454E-03    0.66082E-09    0.10908E-13    0.70000E+00
  111    0.29255E-05    0.58510E-05    0.12875E-05    0.15403E+01   -0.15328E-01    0.47256E-03    0.65073E-09    0.10608E-13    0.70000E+00
  112    0.29506E-05    0.59012E-05    0.12909E-05    0.15295E+01   -0.15373E-01    0.47042E-03    0.64088E-09    0.10320E-13    0.70000E+00
  113    0.29761E-05    0.59523E-05    0.12942E-05    0.15189E+01   -0.15411E-01    0.46815E-03    0.63125E-09    0.10042E-13    0.70000E+00
  114    0.30021E-05    0.60043E-05    0.12975E-05    0.15085E+01   -0.15443E-01    0.46573E-03    0.62184E-09    0.97737E-14    0.70000E+00
  115    0.30286E-05    0.60572E-05    0.13007E-05    0.14983E+01   -0.15468E-01    0.46316E-03    0.61263E-09    0.95149E-14    0.70000E+00
  116    0.30555E-05    0.61111E-05    0.13039E-05    0.14883E+01   -0.15486E-01    0.46047E-03    0.60363E-09    0.92645E-14    0.70000E+00
  117    0.30829E-05    0.61659E-05    0.13070E-05    0.14784E+01   -0.15498E-01    0.45763E-03    0.59482E-09    0.90225E-14    0.70000E+00
  118    0.31108E-05    0.62216E-05    0.13101E-05    0.14688E+01   -0.15504E-01    0.45467E-03    0.58620E-09    0.87885E-14    0.70000E+00
  119    0.31392E-05    0.62784E-05    0.13131E-05    0.14592E+01   -0.15503E-01    0.45158E-03    0.57776E-09    0.85623E-14    0.70000E+00
  120    0.31680E-05    0.63361E-05    0.13160E-05    0.14499E+01   -0.15497E-01    0.44836E-03    0.56949E-09    0.83437E-14    0.70000E+00
  121    0.31974E-05    0.63949E-05    0.13189E-05    0.14407E+01   -0.15484E-01    0.44503E-03    0.56138E-09    0.81324E-14    0.70000E+00
  122    0.32273E-05    0.64547E-05    0.13218E-05    0.14316E+01   -0.15465E-01    0.44157E-03    0.55344E-09    0.79282E-14    0.70000E+00
  123    0.32577E-05    0.65155E-05    0.13245E-05    0.14227E+01   -0.15440E-01    0.43800E-03    0.54565E-09    0.77308E-14    0.70000E+00
  124    0.32887E-05    0.65775E-05    0.13272E-05    0.14139E+01   -0.15409E-01    0.43432E-03    0.53801E-09    0.75398E-14    0.70000E+00
  125    0.33202E-05    0.66405E-05    0.13298E-05    0.14052E+01   -0.15372E-01    0.43053E-03    0.53051E-09    0.73549E-14    0.70000E+00
  126    0.33523E-05    0.67046E-05    0.13324E-05    0.13966E+01   -0.15330E-01    0.42664E-03    0.52316E-09    0.71758E-14    0.70000E+00
  127    0.33849E-05    0.67699E-05    0.13349E-05    0.13882E+01   -0.15282E-01    0.42265E-03    0.51594E-09    0.70021E-14    0.70000E+00
  128    0.34182E-05    0.68364E-05    0.13373E-05    0.13798E+01   -0.15228E-01    0.41855E-03    0.50885E-09    0.68334E-14    0.70000E+00
  129    0.34520E-05    0.69040E-05    0.13396E-05    0.13716E+01   -0.15169E-01    0.41437E-03    0.50189E-09    0.66694E-14    0.70000E+00
  130    0.34864E-05    0.69728E-05    0.13418E-05    0.13634E+01   -0.15104E-01    0.41009E-03    0.49506E-09    0.65099E-14    0.70000E+00
  131    0.35214E-05    0.70428E-05    0.13440E-05    0.13553E+01   -0.15034E-01    0.40572E-03    0.48834E-09    0.63549E-14    0.70000E+00
  132    0.35570E-05    0.71141E-05    0.13460E-05    0.13473E+01   -0.14959E-01    0.40128E-03    0.48173E-09    0.62044E-14    0.70000E+00
  133    0.35933E-05    0.71867E-05    0.13480E-05    0.13394E+01   -0.14879E-01    0.39675E-03    0.47524E-09    0.60581E-14    0.70000E+00
  134    0.36302E-05    0.72605E-05    0.13499E-05    0.13316E+01   -0.14793E-01    0.39215E-03    0.46886E-09    0.59162E-14    0.70000E+00
  135    0.36678E-05    0.73357E-05    0.13517E-05    0.13239E+01   -0.14703E-01    0.38748E-03    0.46258E-09    0.57784E-14    0.70000E+00
  136    0.37061E-05    0.74122E-05    0.13534E-05    0.13162E+01   -0.14607E-01    0.38274E-03    0.45641E-09    0.56447E-14    0.70000E+00
  137    0.37450E-05    0.74901E-05    0.13551E-05    0.13086E+01   -0.14507E-01    0.37794E-03    0.45034E-09    0.55150E-14    0.70000E+00
  138    0.37847E-05    0.75694E-05    0.13566E-05    0.13011E+01   -0.14402E-01    0.37308E-03    0.44436E-09    0.53891E-14    0.70000E+00
  139    0.38250E-05    0.76501E-05    0.13580E-05    0.12936E+01   -0.14292E-01    0.36816E-03    0.43848E-09    0.52670E-14    0.70000E+00
