1  1.985	2.235819e+00	1.210265e-01	9.692840e-01	2.124666e+00	1.042022e+00	5.757864e-02	5.556046e-02	6.612641e+01	8.046280e+00	6.679420e-01	
3  1.77461	2.229941e+00	1.210321e-01	9.685589e-01	2.123374e+00	1.041260e+00	5.780418e-02	5.878523e-02	6.573197e+01	8.082779e+00	6.638276e-01	
2  2.32278	2.229811e+00	1.207678e-01	9.683280e-01	2.125707e+00	1.041121e+00	5.825575e-02	6.091665e-02	6.571708e+01	8.124191e+00	6.641313e-01	
4  1.16297	2.249674e+00	1.194608e-01	9.692180e-01	2.113193e+00	1.041058e+00	5.747110e-02	4.026506e-02	6.689122e+01	7.968369e+00	6.797824e-01	
1  0.583714	2.254915e+00	1.184652e-01	9.730862e-01	2.102255e+00	1.041321e+00	5.606884e-02	1.431931e-02	6.808249e+01	7.789383e+00	6.947275e-01	
1  1.29338	2.264981e+00	1.179486e-01	9.739494e-01	2.093896e+00	1.040817e+00	5.390713e-02	6.645917e-02	6.675230e+01	7.561966e+00	6.796050e-01	
2  1.2433	2.232029e+00	1.190154e-01	9.662313e-01	2.086962e+00	1.040611e+00	5.229685e-02	7.797805e-02	6.570314e+01	7.489670e+00	6.667238e-01	
2  1.73103	2.233070e+00	1.200169e-01	9.686179e-01	2.093708e+00	1.040407e+00	5.196404e-02	1.209612e-01	6.415704e+01	7.484756e+00	6.446457e-01	
3  1.54898	2.235057e+00	1.198244e-01	9.673535e-01	2.092493e+00	1.040758e+00	5.181064e-02	1.071494e-01	6.471796e+01	7.456680e+00	6.522529e-01	
1  3.58374	2.251570e+00	1.207124e-01	9.707910e-01	2.096899e+00	1.041093e+00	5.039544e-02	1.256782e-01	6.419348e+01	7.293839e+00	6.425433e-01	
1  3.07675	2.255076e+00	1.197203e-01	9.732028e-01	2.085682e+00	1.040973e+00	4.971936e-02	1.068097e-01	6.501045e+01	7.193466e+00	6.551736e-01	
2  4.61838	2.222478e+00	1.206838e-01	9.670603e-01	2.071420e+00	1.040022e+00	4.796766e-02	1.101470e-01	6.400028e+01	7.088181e+00	6.423835e-01	
2  1.95577	2.270152e+00	1.181327e-01	9.765879e-01	2.080913e+00	1.040891e+00	5.122000e-02	9.540505e-02	6.596339e+01	7.290329e+00	6.692109e-01	
6  2.75804	2.274798e+00	1.187624e-01	9.760979e-01	2.078916e+00	1.040914e+00	5.075855e-02	1.302880e-01	6.486738e+01	7.255936e+00	6.536614e-01	
2  2.69584	2.281594e+00	1.173545e-01	9.716472e-01	2.078437e+00	1.041179e+00	5.318976e-02	9.931545e-02	6.632280e+01	7.458084e+00	6.740092e-01	
1  2.67936	2.296839e+00	1.158311e-01	9.799573e-01	2.076353e+00	1.041339e+00	5.291715e-02	1.375086e-01	6.600561e+01	7.390701e+00	6.711917e-01	
3  2.52263	2.296632e+00	1.152660e-01	9.833228e-01	2.078091e+00	1.041389e+00	5.469860e-02	1.250567e-01	6.655050e+01	7.557053e+00	6.787400e-01	
5  3.27462	2.286750e+00	1.156777e-01	9.814774e-01	2.066416e+00	1.041494e+00	5.275303e-02	1.334580e-01	6.612750e+01	7.392105e+00	6.732828e-01	
