1  1.21949	2.215399e+00	1.204183e-01	9.653190e-01	2.091112e+00	1.042163e+00	5.322559e-02	5.284947e-02	6.627399e+01	7.637070e+00	6.714676e-01	
3  1.5399	2.216398e+00	1.206579e-01	9.665230e-01	2.097823e+00	1.042284e+00	5.472350e-02	4.229473e-02	6.652948e+01	7.789383e+00	6.741902e-01	
1  2.388	2.233093e+00	1.206682e-01	9.717210e-01	2.113336e+00	1.041990e+00	5.721836e-02	6.730741e-02	6.589372e+01	8.015396e+00	6.656093e-01	
1  2.30907	2.224986e+00	1.221880e-01	9.622348e-01	2.120371e+00	1.041686e+00	5.705854e-02	1.521362e-01	6.299759e+01	8.079971e+00	6.236479e-01	
1  4.23922	2.236742e+00	1.219478e-01	9.658959e-01	2.124255e+00	1.042367e+00	5.769246e-02	1.718542e-01	6.290876e+01	8.122787e+00	6.212894e-01	
1  4.94506	2.240181e+00	1.223186e-01	9.623218e-01	2.130681e+00	1.042696e+00	5.940126e-02	1.543967e-01	6.336277e+01	8.286331e+00	6.270883e-01	
2  5.63956	2.231573e+00	1.231962e-01	9.606442e-01	2.139940e+00	1.043193e+00	6.012912e-02	1.452778e-01	6.339749e+01	8.392319e+00	6.262582e-01	
1  7.10109	2.218033e+00	1.234665e-01	9.556312e-01	2.141358e+00	1.043013e+00	6.159697e-02	1.274249e-01	6.358363e+01	8.569199e+00	6.295317e-01	
3  7.89331	2.212069e+00	1.242763e-01	9.593632e-01	2.147766e+00	1.043233e+00	6.144446e-02	1.680251e-01	6.233389e+01	8.603592e+00	6.092317e-01	
1  8.1035	2.187616e+00	1.259704e-01	9.605109e-01	2.133575e+00	1.042788e+00	5.770149e-02	2.078636e-01	6.051173e+01	8.327744e+00	5.778803e-01	
1  7.08552	2.202014e+00	1.252241e-01	9.626362e-01	2.127016e+00	1.042737e+00	5.651202e-02	2.218697e-01	6.052286e+01	8.161392e+00	5.784484e-01	
1  7.83878	2.217820e+00	1.248464e-01	9.612219e-01	2.130168e+00	1.043426e+00	5.777028e-02	2.197148e-01	6.104616e+01	8.248428e+00	5.864201e-01	
4  8.244	2.200617e+00	1.257842e-01	9.565302e-01	2.143136e+00	1.043136e+00	5.960562e-02	2.553256e-01	5.971880e+01	8.512344e+00	5.624672e-01	
1  7.36059	2.213818e+00	1.257997e-01	9.610943e-01	2.133964e+00	1.043392e+00	5.673919e-02	2.165000e-01	6.078909e+01	8.164902e+00	5.807238e-01	
1  6.8444	2.210813e+00	1.253791e-01	9.613750e-01	2.133295e+00	1.043266e+00	5.720920e-02	2.069940e-01	6.106779e+01	8.209824e+00	5.865712e-01	
1  3.60011	2.199146e+00	1.249904e-01	9.550105e-01	2.120264e+00	1.043068e+00	5.539101e-02	1.622597e-01	6.208479e+01	8.021713e+00	6.050539e-01	
4  3.81958	2.217509e+00	1.243903e-01	9.565733e-01	2.117397e+00	1.042498e+00	5.582056e-02	1.424959e-01	6.273856e+01	8.003464e+00	6.159173e-01	
2  4.40597	2.238703e+00	1.231499e-01	9.556627e-01	2.116519e+00	1.042893e+00	5.656852e-02	1.170569e-01	6.409697e+01	7.999954e+00	6.365224e-01	
1  5.065	2.248238e+00	1.222242e-01	9.619159e-01	2.119474e+00	1.043011e+00	5.813868e-02	1.035413e-01	6.487489e+01	8.116470e+00	6.481943e-01	
2  3.55958	2.224563e+00	1.224815e-01	9.606211e-01	2.106858e+00	1.042848e+00	5.543149e-02	1.317718e-01	6.379353e+01	7.911514e+00	6.338816e-01	
2  3.39122	2.232626e+00	1.219553e-01	9.588114e-01	2.098508e+00	1.042802e+00	5.415099e-02	1.035388e-01	6.475498e+01	7.740250e+00	6.479038e-01	
1  3.2427	2.208224e+00	1.236715e-01	9.545323e-01	2.104374e+00	1.042478e+00	5.408171e-02	1.391283e-01	6.296039e+01	7.830795e+00	6.209403e-01	
2  3.46772	2.211212e+00	1.224917e-01	9.524633e-01	2.105719e+00	1.041958e+00	5.606131e-02	1.274228e-01	6.349253e+01	8.004868e+00	6.310553e-01	
2  7.00197	2.204605e+00	1.210786e-01	9.505182e-01	2.100977e+00	1.041986e+00	5.781471e-02	1.319907e-01	6.378452e+01	8.178940e+00	6.376997e-01	
3  5.8687	2.230610e+00	1.196349e-01	9.530069e-01	2.102089e+00	1.042818e+00	5.798840e-02	4.484333e-02	6.712011e+01	8.072952e+00	6.816720e-01	
2  4.48025	2.239259e+00	1.199025e-01	9.561147e-01	2.117626e+00	1.042180e+00	5.866245e-02	6.677192e-02	6.628865e+01	8.133316e+00	6.712234e-01	
1  1.9618	2.228401e+00	1.197798e-01	9.572137e-01	2.104307e+00	1.041657e+00	5.604845e-02	5.160744e-02	6.647689e+01	7.885544e+00	6.747111e-01	
1  1.80643	2.227970e+00	1.203224e-01	9.602062e-01	2.098049e+00	1.041909e+00	5.372740e-02	1.027103e-01	6.498395e+01	7.679184e+00	6.544210e-01	
1  3.14045	2.229120e+00	1.211363e-01	9.622833e-01	2.111869e+00	1.041471e+00	5.390724e-02	1.149223e-01	6.425813e+01	7.712173e+00	6.436184e-01	
