3  3.18824	2.244816e+00	1.211366e-01	9.590375e-01	2.105590e+00	1.041723e+00	5.318710e-02	6.703222e+01	7.565475e+00	6.789590e-01	
3  1.75689	2.233412e+00	1.208606e-01	9.606983e-01	2.104304e+00	1.041490e+00	5.346484e-02	6.694870e+01	7.613907e+00	6.790277e-01	
2  1.64101	2.235041e+00	1.199170e-01	9.639549e-01	2.093444e+00	1.041819e+00	5.209627e-02	6.740481e+01	7.455276e+00	6.853978e-01	
1  1.78833	2.223334e+00	1.208537e-01	9.622719e-01	2.105945e+00	1.041778e+00	5.402678e-02	6.695703e+01	7.694626e+00	6.793477e-01	
1  3.14564	2.218234e+00	1.225223e-01	9.633273e-01	2.102844e+00	1.042122e+00	5.229903e-02	6.644750e+01	7.554245e+00	6.707476e-01	
1  2.62459	2.212264e+00	1.222082e-01	9.619319e-01	2.101056e+00	1.041740e+00	5.172159e-02	6.637542e+01	7.500900e+00	6.708806e-01	
1  3.30819	2.223154e+00	1.226609e-01	9.618217e-01	2.107280e+00	1.042114e+00	5.269108e-02	6.644125e+01	7.585831e+00	6.702602e-01	
3  5.44636	2.218156e+00	1.230675e-01	9.583231e-01	2.111475e+00	1.042034e+00	5.237707e-02	6.623086e+01	7.570389e+00	6.673489e-01	
1  3.12186	2.224161e+00	1.218585e-01	9.624373e-01	2.110939e+00	1.042382e+00	5.390365e-02	6.681617e+01	7.697433e+00	6.757252e-01	
1  3.41332	2.232596e+00	1.209483e-01	9.608560e-01	2.100453e+00	1.041976e+00	5.178498e-02	6.707303e+01	7.444748e+00	6.800397e-01	
1  3.05197	2.246259e+00	1.207795e-01	9.615409e-01	2.102871e+00	1.042150e+00	5.233834e-02	6.731248e+01	7.470016e+00	6.823829e-01	
2  3.10884	2.236666e+00	1.206764e-01	9.594344e-01	2.104246e+00	1.041883e+00	5.330559e-02	6.717336e+01	7.588638e+00	6.815072e-01	
1  3.28929	2.243282e+00	1.197493e-01	9.597348e-01	2.096987e+00	1.041751e+00	5.296398e-02	6.751488e+01	7.524063e+00	6.866098e-01	
2  3.74755	2.240292e+00	1.209705e-01	9.576018e-01	2.112729e+00	1.041450e+00	5.570192e-02	6.695865e+01	7.828690e+00	6.787245e-01	
3  3.15653	2.244263e+00	1.204889e-01	9.598864e-01	2.112872e+00	1.041270e+00	5.688604e-02	6.710246e+01	7.931168e+00	6.810815e-01	
1  6.19172	2.240889e+00	1.216208e-01	9.570040e-01	2.114293e+00	1.040958e+00	5.576220e-02	6.657375e+01	7.842728e+00	6.735181e-01	
7  6.78455	2.235952e+00	1.211877e-01	9.572236e-01	2.126953e+00	1.041230e+00	5.822532e-02	6.677080e+01	8.096115e+00	6.765243e-01	
1  5.21242	2.230630e+00	1.208909e-01	9.627681e-01	2.131945e+00	1.041186e+00	6.063277e-02	6.681196e+01	8.343185e+00	6.777070e-01	
3  6.7378	2.226953e+00	1.200264e-01	9.665891e-01	2.131675e+00	1.040831e+00	6.223586e-02	6.696426e+01	8.493393e+00	6.811810e-01	
1  6.24551	2.224611e+00	1.194721e-01	9.671188e-01	2.128171e+00	1.040989e+00	6.137418e-02	6.719185e+01	8.405655e+00	6.846169e-01	
1  6.50699	2.220929e+00	1.197223e-01	9.680025e-01	2.128106e+00	1.041035e+00	6.194754e-02	6.708591e+01	8.475143e+00	6.831458e-01	
7  2.4427	2.218929e+00	1.204260e-01	9.676304e-01	2.100394e+00	1.040828e+00	5.540747e-02	6.675119e+01	7.837112e+00	6.784259e-01	
1  2.7714	2.220430e+00	1.208925e-01	9.630156e-01	2.082299e+00	1.040867e+00	5.055018e-02	6.661421e+01	7.338760e+00	6.760167e-01	
2  2.21988	2.221648e+00	1.219932e-01	9.612770e-01	2.096217e+00	1.041234e+00	5.150331e-02	6.636498e+01	7.453171e+00	6.710521e-01	
2  3.38575	2.244249e+00	1.186383e-01	9.655150e-01	2.080242e+00	1.041604e+00	5.091405e-02	6.786970e+01	7.293839e+00	6.922691e-01	
1  3.505	2.246849e+00	1.197688e-01	9.665359e-01	2.076838e+00	1.041626e+00	4.953563e-02	6.749818e+01	7.161179e+00	6.863336e-01	
4  3.85103	2.244992e+00	1.193268e-01	9.619346e-01	2.080784e+00	1.041304e+00	5.020157e-02	6.753041e+01	7.227859e+00	6.876430e-01	
2  3.81972	2.245836e+00	1.204377e-01	9.610603e-01	2.091360e+00	1.041186e+00	5.069314e-02	6.710638e+01	7.293137e+00	6.811975e-01	
1  2.19544	2.246514e+00	1.204022e-01	9.620215e-01	2.096107e+00	1.041459e+00	5.188655e-02	6.721622e+01	7.415970e+00	6.823020e-01	
1  2.52557	2.238678e+00	1.203379e-01	9.619441e-01	2.093556e+00	1.041177e+00	5.143150e-02	6.707437e+01	7.383682e+00	6.812739e-01	
1  0.78247	2.232405e+00	1.206508e-01	9.662550e-01	2.111234e+00	1.041322e+00	5.562059e-02	6.695728e+01	7.832901e+00	6.796003e-01	
1  1.98831	2.221529e+00	1.199185e-01	9.672329e-01	2.101455e+00	1.041655e+00	5.427276e-02	6.722871e+01	7.709366e+00	6.840431e-01	
8  1.95534	2.218884e+00	1.204624e-01	9.636155e-01	2.109381e+00	1.041457e+00	5.565485e-02	6.694766e+01	7.864487e+00	6.802302e-01	
7  2.85625	2.212941e+00	1.202757e-01	9.641395e-01	2.106997e+00	1.041529e+00	5.559834e-02	6.698435e+01	7.869400e+00	6.811291e-01	
1  4.01661	2.219146e+00	1.204018e-01	9.618118e-01	2.115628e+00	1.041602e+00	5.684386e-02	6.701940e+01	7.983810e+00	6.810436e-01	
4  3.3056	2.226289e+00	1.196410e-01	9.640533e-01	2.113680e+00	1.041859e+00	5.851713e-02	6.743759e+01	8.122787e+00	6.865029e-01	
2  3.39999	2.228735e+00	1.201473e-01	9.661272e-01	2.119713e+00	1.042121e+00	5.931070e-02	6.736808e+01	8.205612e+00	6.846860e-01	
1  2.96547	2.231005e+00	1.205209e-01	9.620865e-01	2.114015e+00	1.042109e+00	5.830373e-02	6.725269e+01	8.105942e+00	6.827271e-01	
1  6.30464	2.226441e+00	1.210842e-01	9.613888e-01	2.127211e+00	1.042099e+00	6.096363e-02	6.701160e+01	8.390915e+00	6.792873e-01	
1  5.89419	2.222874e+00	1.200635e-01	9.624324e-01	2.124411e+00	1.041560e+00	6.145726e-02	6.715782e+01	8.429520e+00	6.830244e-01	
1  3.07949	2.233081e+00	1.190242e-01	9.641994e-01	2.108177e+00	1.041507e+00	5.865649e-02	6.759974e+01	8.109451e+00	6.892061e-01	
4  4.62091	2.233043e+00	1.204007e-01	9.650542e-01	2.113967e+00	1.041844e+00	5.939742e-02	6.722467e+01	8.207718e+00	6.826834e-01	
2  3.9533	2.234780e+00	1.208291e-01	9.628877e-01	2.113480e+00	1.042153e+00	5.839007e-02	6.719319e+01	8.110855e+00	6.813985e-01	
1  3.13796	2.236693e+00	1.202917e-01	9.626128e-01	2.105095e+00	1.041686e+00	5.743060e-02	6.724307e+01	8.000656e+00	6.830173e-01	
5  4.59106	2.235275e+00	1.212813e-01	9.580177e-01	2.110981e+00	1.041466e+00	5.718759e-02	6.681084e+01	7.995743e+00	6.767173e-01	
3  5.81889	2.236213e+00	1.214850e-01	9.600594e-01	2.114402e+00	1.041517e+00	5.802127e-02	6.676528e+01	8.080673e+00	6.757981e-01	
2  4.64614	2.233105e+00	1.212349e-01	9.598920e-01	2.104904e+00	1.041281e+00	5.640524e-02	6.674571e+01	7.920639e+00	6.762391e-01	
1  4.4018	2.239234e+00	1.202201e-01	9.608413e-01	2.100510e+00	1.041134e+00	5.666246e-02	6.710643e+01	7.915024e+00	6.818278e-01	
2  3.31627	2.236992e+00	1.201372e-01	9.616708e-01	2.102526e+00	1.041001e+00	5.670905e-02	6.707137e+01	7.923447e+00	6.817292e-01	
1  3.70493	2.241214e+00	1.193808e-01	9.669920e-01	2.095489e+00	1.040877e+00	5.595218e-02	6.733492e+01	7.825180e+00	6.857907e-01	
3  2.68044	2.240670e+00	1.200399e-01	9.618365e-01	2.094439e+00	1.041046e+00	5.470297e-02	6.715348e+01	7.710770e+00	6.826412e-01	
4  2.97535	2.237189e+00	1.196549e-01	9.608760e-01	2.089160e+00	1.040939e+00	5.424675e-02	6.722256e+01	7.665848e+00	6.842221e-01	
1  2.82178	2.236448e+00	1.191509e-01	9.607746e-01	2.093569e+00	1.041045e+00	5.554158e-02	6.743020e+01	7.790787e+00	6.872888e-01	
1  2.15455	2.226193e+00	1.195248e-01	9.623213e-01	2.089665e+00	1.040836e+00	5.429923e-02	6.713622e+01	7.693222e+00	6.839420e-01	
4  3.18956	2.229654e+00	1.195264e-01	9.629491e-01	2.095094e+00	1.040615e+00	5.571336e-02	6.709256e+01	7.828690e+00	6.834502e-01	
10  4.03128	2.233032e+00	1.188919e-01	9.645709e-01	2.085454e+00	1.040820e+00	5.489315e-02	6.741661e+01	7.728317e+00	6.878076e-01	
1  3.96502	2.232180e+00	1.185499e-01	9.612808e-01	2.079726e+00	1.041014e+00	5.321627e-02	6.759602e+01	7.554245e+00	6.902296e-01	
1  5.74857	2.237524e+00	1.175073e-01	9.658699e-01	2.074861e+00	1.041132e+00	5.303946e-02	6.805857e+01	7.508621e+00	6.965616e-01	
2  4.16899	2.240823e+00	1.186210e-01	9.655816e-01	2.073552e+00	1.041276e+00	5.204167e-02	6.773531e+01	7.416672e+00	6.911590e-01	
3  3.47388	2.241010e+00	1.188736e-01	9.652364e-01	2.073215e+00	1.041412e+00	5.104060e-02	6.769241e+01	7.317001e+00	6.902120e-01	
2  3.39926	2.249952e+00	1.178008e-01	9.681116e-01	2.082869e+00	1.041604e+00	5.425970e-02	6.822175e+01	7.611099e+00	6.971136e-01	
7  4.2177	2.255920e+00	1.174200e-01	9.657391e-01	2.087795e+00	1.041741e+00	5.513222e-02	6.845916e+01	7.679886e+00	6.998960e-01	
1  4.06419	2.255954e+00	1.175439e-01	9.662554e-01	2.092110e+00	1.041576e+00	5.658340e-02	6.835896e+01	7.826584e+00	6.987498e-01	
1  3.24943	2.249170e+00	1.179003e-01	9.682106e-01	2.093405e+00	1.041908e+00	5.652105e-02	6.828115e+01	7.842026e+00	6.974439e-01	
10  1.57125	2.255369e+00	1.187189e-01	9.693443e-01	2.098075e+00	1.041953e+00	5.606078e-02	6.805744e+01	7.795700e+00	6.935503e-01	
1  3.07333	2.245197e+00	1.184655e-01	9.720359e-01	2.091043e+00	1.042025e+00	5.518129e-02	6.808145e+01	7.726212e+00	6.945327e-01	
2  3.4792	2.242363e+00	1.185795e-01	9.720436e-01	2.103249e+00	1.041997e+00	5.785544e-02	6.800556e+01	8.002060e+00	6.936653e-01	
1  3.53581	2.231396e+00	1.200629e-01	9.716090e-01	2.113577e+00	1.042024e+00	5.827412e-02	6.738916e+01	8.094009e+00	6.850107e-01	
3  1.27868	2.225765e+00	1.203348e-01	9.679640e-01	2.093581e+00	1.041727e+00	5.217345e-02	6.714394e+01	7.489670e+00	6.822274e-01	
2  2.06741	2.236561e+00	1.193407e-01	9.707810e-01	2.094536e+00	1.042061e+00	5.309069e-02	6.770349e+01	7.546524e+00	6.893916e-01	
2  2.61171	2.234750e+00	1.212262e-01	9.638079e-01	2.108929e+00	1.042021e+00	5.304908e-02	6.701040e+01	7.575302e+00	6.787744e-01	
2  3.32896	2.233211e+00	1.218150e-01	9.643967e-01	2.115629e+00	1.042282e+00	5.396923e-02	6.687916e+01	7.682693e+00	6.762305e-01	
5  3.56739	2.233509e+00	1.220036e-01	9.663722e-01	2.116979e+00	1.042286e+00	5.397027e-02	6.681786e+01	7.685501e+00	6.752072e-01	
2  3.61467	2.235199e+00	1.212563e-01	9.664363e-01	2.128548e+00	1.042038e+00	5.758251e-02	6.700942e+01	8.035751e+00	6.786880e-01	
1  4.89436	2.237392e+00	1.223902e-01	9.632719e-01	2.126986e+00	1.042115e+00	5.593343e-02	6.666237e+01	7.883438e+00	6.727329e-01	
7  4.86646	2.234680e+00	1.228808e-01	9.635248e-01	2.112260e+00	1.041815e+00	5.308302e-02	6.636979e+01	7.604080e+00	6.687889e-01	
3  4.65021	2.229814e+00	1.227169e-01	9.633426e-01	2.124563e+00	1.042112e+00	5.601575e-02	6.648118e+01	7.914322e+00	6.703788e-01	
1  4.89778	2.236307e+00	1.224850e-01	9.659044e-01	2.118830e+00	1.042393e+00	5.561355e-02	6.671267e+01	7.855362e+00	6.730376e-01	
1  2.49102	2.236337e+00	1.219143e-01	9.652280e-01	2.111291e+00	1.042321e+00	5.417685e-02	6.688579e+01	7.698837e+00	6.760030e-01	
2  2.81917	2.243001e+00	1.212594e-01	9.660694e-01	2.108552e+00	1.042792e+00	5.392031e-02	6.733053e+01	7.648300e+00	6.815667e-01	
3  2.68103	2.243535e+00	1.200282e-01	9.672329e-01	2.109272e+00	1.042730e+00	5.521030e-02	6.774637e+01	7.759201e+00	6.881348e-01	
1  2.58857	2.241001e+00	1.197128e-01	9.661146e-01	2.113787e+00	1.042437e+00	5.707283e-02	6.773713e+01	7.946609e+00	6.887923e-01	
2  3.09199	2.234888e+00	1.199956e-01	9.699113e-01	2.113763e+00	1.042517e+00	5.753965e-02	6.760916e+01	8.012589e+00	6.871282e-01	
3  3.52187	2.240389e+00	1.198631e-01	9.709331e-01	2.115907e+00	1.042469e+00	5.860598e-02	6.768921e+01	8.103836e+00	6.880368e-01	
1  2.25718	2.235847e+00	1.202941e-01	9.666081e-01	2.115044e+00	1.042348e+00	5.785867e-02	6.745589e+01	8.046982e+00	6.850275e-01	
1  3.36755	2.242274e+00	1.198543e-01	9.692229e-01	2.116234e+00	1.042743e+00	5.783020e-02	6.780099e+01	8.022415e+00	6.890427e-01	
1  1.43732	2.240910e+00	1.203603e-01	9.657868e-01	2.112562e+00	1.042386e+00	5.637868e-02	6.749075e+01	7.887650e+00	6.850964e-01	
3  0.953318	2.241942e+00	1.195509e-01	9.681998e-01	2.106474e+00	1.041957e+00	5.685112e-02	6.764227e+01	7.918533e+00	6.882521e-01	
2  1.00634	2.242965e+00	1.202193e-01	9.692253e-01	2.102604e+00	1.042170e+00	5.491054e-02	6.748658e+01	7.731827e+00	6.853219e-01	
3  0.37184	2.239661e+00	1.196846e-01	9.668549e-01	2.091772e+00	1.041683e+00	5.310062e-02	6.748276e+01	7.545120e+00	6.865332e-01	
1  0.646891	2.230617e+00	1.204093e-01	9.671321e-01	2.095147e+00	1.041609e+00	5.357530e-02	6.712174e+01	7.625137e+00	6.817442e-01	
4  1.15549	2.238454e+00	1.196482e-01	9.645445e-01	2.084525e+00	1.041557e+00	5.227230e-02	6.744282e+01	7.461594e+00	6.862682e-01	
2  0.734364	2.234745e+00	1.200690e-01	9.658199e-01	2.089149e+00	1.041627e+00	5.275623e-02	6.728438e+01	7.526169e+00	6.839415e-01	
16  0.502594	2.228865e+00	1.199210e-01	9.647714e-01	2.091914e+00	1.041350e+00	5.350596e-02	6.719139e+01	7.613205e+00	6.835241e-01	
1  0.56554	2.225929e+00	1.207266e-01	9.626596e-01	2.101682e+00	1.041408e+00	5.486886e-02	6.690137e+01	7.772537e+00	6.790398e-01	
4  1.03833	2.226810e+00	1.207950e-01	9.616836e-01	2.101131e+00	1.041177e+00	5.480502e-02	6.680846e+01	7.764816e+00	6.779737e-01	
4  1.53078	2.225429e+00	1.202935e-01	9.624269e-01	2.103715e+00	1.041106e+00	5.633495e-02	6.694834e+01	7.915024e+00	6.804677e-01	
3  2.22429	2.229868e+00	1.204314e-01	9.634690e-01	2.096928e+00	1.041283e+00	5.536296e-02	6.699825e+01	7.809036e+00	6.805373e-01	
3  2.37973	2.224150e+00	1.190987e-01	9.630545e-01	2.092293e+00	1.041360e+00	5.458241e-02	6.744428e+01	7.721298e+00	6.878043e-01	
5  2.13758	2.228116e+00	1.190651e-01	9.637653e-01	2.097353e+00	1.041537e+00	5.589980e-02	6.755087e+01	7.845535e+00	6.887756e-01	
3  1.94308	2.225251e+00	1.197060e-01	9.644063e-01	2.092059e+00	1.041453e+00	5.517999e-02	6.726942e+01	7.789383e+00	6.848127e-01	
3  1.68628	2.226105e+00	1.199173e-01	9.639203e-01	2.102347e+00	1.041441e+00	5.680068e-02	6.719837e+01	7.955032e+00	6.836591e-01	
3  2.41315	2.229318e+00	1.189869e-01	9.676480e-01	2.091224e+00	1.041693e+00	5.529520e-02	6.764154e+01	7.780960e+00	6.897540e-01	
2  2.61399	2.229901e+00	1.188072e-01	9.679361e-01	2.097350e+00	1.041498e+00	5.670925e-02	6.764568e+01	7.918533e+00	6.901719e-01	
3  1.28063	2.225977e+00	1.197703e-01	9.657914e-01	2.085549e+00	1.041429e+00	5.187703e-02	6.724534e+01	7.449661e+00	6.844287e-01	
3  2.62938	2.235602e+00	1.188605e-01	9.679448e-01	2.091979e+00	1.041802e+00	5.306139e-02	6.777922e+01	7.537399e+00	6.911515e-01	
1  0.793046	2.228338e+00	1.195957e-01	9.675199e-01	2.097491e+00	1.041317e+00	5.451857e-02	6.729070e+01	7.712875e+00	6.851875e-01	
7  1.76008	2.237105e+00	1.200677e-01	9.720314e-01	2.111617e+00	1.041923e+00	5.669766e-02	6.740469e+01	7.922745e+00	6.850196e-01	
1  1.02027	2.238183e+00	1.199508e-01	9.704815e-01	2.111762e+00	1.041756e+00	5.619500e-02	6.739991e+01	7.867294e+00	6.852086e-01	
4  3.11056	2.244695e+00	1.190172e-01	9.719077e-01	2.120195e+00	1.041874e+00	5.873129e-02	6.782891e+01	8.090500e+00	6.910656e-01	
3  2.32017	2.243835e+00	1.204554e-01	9.687157e-01	2.124163e+00	1.042126e+00	5.775115e-02	6.739662e+01	8.019608e+00	6.839424e-01	
7  2.1835	2.248663e+00	1.202449e-01	9.714815e-01	2.111420e+00	1.042615e+00	5.567732e-02	6.767760e+01	7.797806e+00	6.869154e-01	
1  2.35722	2.240876e+00	1.207345e-01	9.699426e-01	2.116781e+00	1.042498e+00	5.646556e-02	6.739634e+01	7.903091e+00	6.833906e-01	
6  2.66572	2.243720e+00	1.211760e-01	9.684655e-01	2.117966e+00	1.042311e+00	5.686816e-02	6.720510e+01	7.943802e+00	6.805455e-01	
4  0.321218	2.238199e+00	1.202791e-01	9.674043e-01	2.098593e+00	1.041682e+00	5.306984e-02	6.725967e+01	7.554245e+00	6.831682e-01	
1  0.758493	2.238715e+00	1.197955e-01	9.704828e-01	2.105520e+00	1.041873e+00	5.553734e-02	6.749872e+01	7.797806e+00	6.864586e-01	
3  1.62969	2.246101e+00	1.196981e-01	9.731885e-01	2.102113e+00	1.042001e+00	5.485492e-02	6.764217e+01	7.710770e+00	6.878385e-01	
3  1.08568	2.244634e+00	1.193918e-01	9.715932e-01	2.101549e+00	1.041963e+00	5.538149e-02	6.772496e+01	7.762009e+00	6.893012e-01	
3  1.84362	2.235836e+00	1.196732e-01	9.716680e-01	2.100087e+00	1.041757e+00	5.548976e-02	6.747729e+01	7.797104e+00	6.865913e-01	
3  2.34722	2.236248e+00	1.190868e-01	9.715578e-01	2.093624e+00	1.041562e+00	5.510623e-02	6.762407e+01	7.747269e+00	6.892236e-01	
2  2.32388	2.236297e+00	1.191415e-01	9.679035e-01	2.103280e+00	1.041440e+00	5.766547e-02	6.756404e+01	8.005569e+00	6.885503e-01	
10  3.80858	2.227179e+00	1.202299e-01	9.651033e-01	2.117935e+00	1.041606e+00	5.990752e-02	6.715291e+01	8.268784e+00	6.825137e-01	
3  5.11957	2.225587e+00	1.194505e-01	9.641415e-01	2.113373e+00	1.041310e+00	6.038629e-02	6.731528e+01	8.305984e+00	6.857986e-01	
1  5.29087	2.227115e+00	1.205029e-01	9.625337e-01	2.112617e+00	1.041032e+00	5.925614e-02	6.686511e+01	8.207718e+00	6.791655e-01	
2  4.36231	2.222457e+00	1.198502e-01	9.654715e-01	2.114022e+00	1.041514e+00	5.986372e-02	6.721393e+01	8.268784e+00	6.840349e-01	
2  3.79269	2.215335e+00	1.208989e-01	9.628327e-01	2.110665e+00	1.041464e+00	5.824459e-02	6.676550e+01	8.142441e+00	6.775834e-01	
1  3.22343	2.224831e+00	1.207966e-01	9.640129e-01	2.103669e+00	1.041238e+00	5.668092e-02	6.681071e+01	7.959946e+00	6.780361e-01	
2  1.00975	2.221741e+00	1.205528e-01	9.626494e-01	2.092202e+00	1.041073e+00	5.331761e-02	6.681356e+01	7.619522e+00	6.786788e-01	
4  1.01108	2.224001e+00	1.204148e-01	9.656178e-01	2.091261e+00	1.041278e+00	5.320644e-02	6.695029e+01	7.601273e+00	6.802474e-01	
2  1.9877	2.227561e+00	1.200278e-01	9.659764e-01	2.087959e+00	1.040854e+00	5.294445e-02	6.697659e+01	7.559158e+00	6.812819e-01	
2  1.90805	2.242373e+00	1.204991e-01	9.637768e-01	2.087521e+00	1.041394e+00	5.107619e-02	6.712327e+01	7.341568e+00	6.812985e-01	
9  1.13001	2.244826e+00	1.195778e-01	9.640944e-01	2.087351e+00	1.041736e+00	5.190064e-02	6.758450e+01	7.408951e+00	6.875969e-01	
1  0.841251	2.246048e+00	1.193689e-01	9.638122e-01	2.091838e+00	1.041871e+00	5.363126e-02	6.771464e+01	7.580917e+00	6.892255e-01	
3  1.01792	2.250592e+00	1.193540e-01	9.655490e-01	2.098408e+00	1.041623e+00	5.546641e-02	6.767783e+01	7.756393e+00	6.888207e-01	
3  1.46305	2.241772e+00	1.201746e-01	9.630366e-01	2.108294e+00	1.041728e+00	5.700804e-02	6.734361e+01	7.944504e+00	6.841093e-01	
1  1.29573	2.238291e+00	1.191915e-01	9.644112e-01	2.094821e+00	1.041316e+00	5.539240e-02	6.752281e+01	7.773239e+00	6.880163e-01	
1  1.54682	2.234725e+00	1.194058e-01	9.625978e-01	2.085882e+00	1.041179e+00	5.301715e-02	6.736901e+01	7.541611e+00	6.861967e-01	
5  1.1724	2.230393e+00	1.192205e-01	9.652817e-01	2.089495e+00	1.041463e+00	5.390994e-02	6.749105e+01	7.640579e+00	6.878324e-01	
3  2.21316	2.222662e+00	1.191567e-01	9.659255e-01	2.088479e+00	1.041255e+00	5.324271e-02	6.737512e+01	7.587936e+00	6.870679e-01	
2  1.70857	2.225030e+00	1.199174e-01	9.626887e-01	2.107508e+00	1.041357e+00	5.683943e-02	6.716074e+01	7.961349e+00	6.833282e-01	
5  1.3977	2.226136e+00	1.193835e-01	9.655881e-01	2.098122e+00	1.041219e+00	5.574337e-02	6.731352e+01	7.839218e+00	6.859179e-01	
2  3.0922	2.222169e+00	1.192462e-01	9.654226e-01	2.105683e+00	1.040987e+00	5.669008e-02	6.724949e+01	7.940994e+00	6.857108e-01	
