# Noise spectrum for LiteBIRD
# l_max = 191
# fake temperature and lensing noise
#
2.000000000000000000e+00 1.000000000000000000e+05 1.331649372254480248e-05 1.000000000000000000e+05
3.000000000000000000e+00 1.000000000000000000e+05 1.595720729275265152e-05 1.000000000000000000e+05
4.000000000000000000e+00 1.000000000000000000e+05 1.168490140207298240e-05 1.000000000000000000e+05
5.000000000000000000e+00 1.000000000000000000e+05 1.250262334983652407e-05 1.000000000000000000e+05
6.000000000000000000e+00 1.000000000000000000e+05 1.048607891149331084e-05 1.000000000000000000e+05
7.000000000000000000e+00 1.000000000000000000e+05 9.952623231513655497e-06 1.000000000000000000e+05
8.000000000000000000e+00 1.000000000000000000e+05 9.205396596762601473e-06 1.000000000000000000e+05
9.000000000000000000e+00 1.000000000000000000e+05 8.572115844408376538e-06 1.000000000000000000e+05
1.000000000000000000e+01 1.000000000000000000e+05 8.521337214157776558e-06 1.000000000000000000e+05
1.100000000000000000e+01 1.000000000000000000e+05 7.806824630508546017e-06 1.000000000000000000e+05
1.200000000000000000e+01 1.000000000000000000e+05 7.462639933373851797e-06 1.000000000000000000e+05
1.300000000000000000e+01 1.000000000000000000e+05 6.974190942913793158e-06 1.000000000000000000e+05
1.400000000000000000e+01 1.000000000000000000e+05 6.810157956283585770e-06 1.000000000000000000e+05
1.500000000000000000e+01 1.000000000000000000e+05 6.548148650195277637e-06 1.000000000000000000e+05
1.600000000000000000e+01 1.000000000000000000e+05 6.501267428614561283e-06 1.000000000000000000e+05
1.700000000000000000e+01 1.000000000000000000e+05 6.046673869093818249e-06 1.000000000000000000e+05
1.800000000000000000e+01 1.000000000000000000e+05 5.819057177776906129e-06 1.000000000000000000e+05
1.900000000000000000e+01 1.000000000000000000e+05 5.289232135698993933e-06 1.000000000000000000e+05
2.000000000000000000e+01 1.000000000000000000e+05 5.290669786120880388e-06 1.000000000000000000e+05
2.100000000000000000e+01 1.000000000000000000e+05 5.066934842123696991e-06 1.000000000000000000e+05
2.200000000000000000e+01 1.000000000000000000e+05 4.934130894199218290e-06 1.000000000000000000e+05
2.300000000000000000e+01 1.000000000000000000e+05 4.627562969629023810e-06 1.000000000000000000e+05
2.400000000000000000e+01 1.000000000000000000e+05 4.670742195402557367e-06 1.000000000000000000e+05
2.500000000000000000e+01 1.000000000000000000e+05 4.429726876611438143e-06 1.000000000000000000e+05
2.600000000000000000e+01 1.000000000000000000e+05 4.348086163907097560e-06 1.000000000000000000e+05
2.700000000000000000e+01 1.000000000000000000e+05 4.276497717404129294e-06 1.000000000000000000e+05
2.800000000000000000e+01 1.000000000000000000e+05 4.196019909061378809e-06 1.000000000000000000e+05
2.900000000000000000e+01 1.000000000000000000e+05 4.116275703425922405e-06 1.000000000000000000e+05
3.000000000000000000e+01 1.000000000000000000e+05 4.002426029902029395e-06 1.000000000000000000e+05
3.100000000000000000e+01 1.000000000000000000e+05 3.879148536802363540e-06 1.000000000000000000e+05
3.200000000000000000e+01 1.000000000000000000e+05 3.781827551642292842e-06 1.000000000000000000e+05
3.300000000000000000e+01 1.000000000000000000e+05 3.731086629950276352e-06 1.000000000000000000e+05
3.400000000000000000e+01 1.000000000000000000e+05 3.646020339281222237e-06 1.000000000000000000e+05
3.500000000000000000e+01 1.000000000000000000e+05 3.604824259528326424e-06 1.000000000000000000e+05
3.600000000000000000e+01 1.000000000000000000e+05 3.554807609772628523e-06 1.000000000000000000e+05
3.700000000000000000e+01 1.000000000000000000e+05 3.533194942950546278e-06 1.000000000000000000e+05
3.800000000000000000e+01 1.000000000000000000e+05 3.431352635051511575e-06 1.000000000000000000e+05
3.900000000000000000e+01 1.000000000000000000e+05 3.423478769384843790e-06 1.000000000000000000e+05
4.000000000000000000e+01 1.000000000000000000e+05 3.361528317057307749e-06 1.000000000000000000e+05
4.100000000000000000e+01 1.000000000000000000e+05 3.321131513780864557e-06 1.000000000000000000e+05
4.200000000000000000e+01 1.000000000000000000e+05 3.286346817927928072e-06 1.000000000000000000e+05
4.300000000000000000e+01 1.000000000000000000e+05 3.241176781702326619e-06 1.000000000000000000e+05
4.400000000000000000e+01 1.000000000000000000e+05 3.190561006883375955e-06 1.000000000000000000e+05
4.500000000000000000e+01 1.000000000000000000e+05 3.185099283786338642e-06 1.000000000000000000e+05
4.600000000000000000e+01 1.000000000000000000e+05 3.160296809773138866e-06 1.000000000000000000e+05
4.700000000000000000e+01 1.000000000000000000e+05 3.146263931671880063e-06 1.000000000000000000e+05
4.800000000000000000e+01 1.000000000000000000e+05 3.135238012745678146e-06 1.000000000000000000e+05
4.900000000000000000e+01 1.000000000000000000e+05 3.132514254995267428e-06 1.000000000000000000e+05
5.000000000000000000e+01 1.000000000000000000e+05 3.103434505620891588e-06 1.000000000000000000e+05
5.100000000000000000e+01 1.000000000000000000e+05 3.115547625177131037e-06 1.000000000000000000e+05
5.200000000000000000e+01 1.000000000000000000e+05 3.076776822281535447e-06 1.000000000000000000e+05
5.300000000000000000e+01 1.000000000000000000e+05 3.020515079614141967e-06 1.000000000000000000e+05
5.400000000000000000e+01 1.000000000000000000e+05 3.039131984127206800e-06 1.000000000000000000e+05
5.500000000000000000e+01 1.000000000000000000e+05 2.999474120094289558e-06 1.000000000000000000e+05
5.600000000000000000e+01 1.000000000000000000e+05 3.036988348679014197e-06 1.000000000000000000e+05
5.700000000000000000e+01 1.000000000000000000e+05 3.000635949662019329e-06 1.000000000000000000e+05
5.800000000000000000e+01 1.000000000000000000e+05 3.015988090048859192e-06 1.000000000000000000e+05
5.900000000000000000e+01 1.000000000000000000e+05 2.982944648299523583e-06 1.000000000000000000e+05
6.000000000000000000e+01 1.000000000000000000e+05 2.989189468435918753e-06 1.000000000000000000e+05
6.100000000000000000e+01 1.000000000000000000e+05 3.010484954226277301e-06 1.000000000000000000e+05
6.200000000000000000e+01 1.000000000000000000e+05 2.985236886986827684e-06 1.000000000000000000e+05
6.300000000000000000e+01 1.000000000000000000e+05 2.999625062402969262e-06 1.000000000000000000e+05
6.400000000000000000e+01 1.000000000000000000e+05 2.976047888266186919e-06 1.000000000000000000e+05
6.500000000000000000e+01 1.000000000000000000e+05 2.991598882659392963e-06 1.000000000000000000e+05
6.600000000000000000e+01 1.000000000000000000e+05 2.976783055321052667e-06 1.000000000000000000e+05
6.700000000000000000e+01 1.000000000000000000e+05 2.981133387669746640e-06 1.000000000000000000e+05
6.800000000000000000e+01 1.000000000000000000e+05 2.971245560888978993e-06 1.000000000000000000e+05
