1  57.9791	2.055969e+00	8.056645e+00	6.654371e-01	1.481247e+01	2.230076e-01	1.008252e+00	9.762603e-02	6.849021e-01	
3  48.4548	2.048838e+00	9.172663e+00	6.848986e-01	1.267722e+01	2.387124e-01	1.008252e+00	9.614653e-02	6.849021e-01	
2  44.3853	2.011175e+00	7.695754e+00	7.959738e-01	1.202958e+01	2.825637e-01	1.008252e+00	9.389219e-02	6.849021e-01	
2  10.3544	2.009974e+00	8.823666e+00	7.683538e-01	1.064703e+01	1.326564e-01	1.008252e+00	7.823836e-02	6.849021e-01	
5  -2.4956	1.967179e+00	8.531202e+00	6.950729e-01	1.089005e+01	3.151664e-02	1.008252e+00	6.806582e-02	6.849021e-01	
3  -5.35578	1.977810e+00	6.940856e+00	8.338751e-01	1.087047e+01	7.052771e-02	1.008252e+00	6.425145e-02	6.849021e-01	
3  -5.32817	1.965605e+00	7.476744e+00	8.526180e-01	1.057994e+01	3.370272e-02	1.008252e+00	6.412589e-02	6.849021e-01	
13  -5.68373	1.981442e+00	8.111582e+00	7.968139e-01	8.827999e+00	5.321159e-02	1.008252e+00	6.214385e-02	6.849021e-01	
2  -4.55212	2.007661e+00	7.268014e+00	6.105515e-01	1.020074e+01	1.323992e-01	1.008252e+00	6.518963e-02	6.849021e-01	
4  -4.84168	2.025654e+00	7.119798e+00	6.284221e-01	1.023023e+01	1.152778e-01	1.008252e+00	6.320962e-02	6.849021e-01	
5  -5.17721	2.008593e+00	7.239012e+00	6.749375e-01	1.031062e+01	9.101249e-02	1.008252e+00	6.284218e-02	6.849021e-01	
4  -5.44848	1.995103e+00	6.793759e+00	8.490400e-01	1.045972e+01	6.773823e-02	1.008252e+00	6.191648e-02	6.849021e-01	
1  -4.50291	1.977662e+00	6.286062e+00	7.463644e-01	1.243061e+01	1.138187e-01	1.008252e+00	6.579821e-02	6.849021e-01	
2  -5.50794	1.961212e+00	6.847368e+00	6.315385e-01	1.342849e+01	6.172430e-02	1.008252e+00	6.414290e-02	6.849021e-01	
35  -4.87698	1.975401e+00	7.506988e+00	7.590027e-01	1.195003e+01	1.073972e-02	1.008252e+00	6.407423e-02	6.849021e-01	
3  -5.17297	1.943859e+00	7.072115e+00	7.720051e-01	1.044171e+01	1.124295e-01	1.008252e+00	6.606691e-02	6.849021e-01	
14  -6.1565	1.929503e+00	7.264297e+00	7.234621e-01	1.136924e+01	3.298219e-02	1.008252e+00	6.180931e-02	6.849021e-01	
15  -6.13932	1.914297e+00	6.557128e+00	7.212864e-01	1.027679e+01	1.423090e-01	1.008252e+00	6.401753e-02	6.849021e-01	
1  -4.99926	1.890635e+00	7.656070e+00	6.031274e-01	1.184793e+01	7.813309e-02	1.008252e+00	6.686808e-02	6.849021e-01	
8  -6.03276	1.848044e+00	7.836825e+00	5.270556e-01	1.234064e+01	2.933872e-02	1.008252e+00	6.241075e-02	6.849021e-01	
2  -5.92263	1.817263e+00	7.507254e+00	6.833927e-01	1.197476e+01	1.514210e-03	1.008252e+00	6.107068e-02	6.849021e-01	
1  -5.96402	1.863302e+00	6.656250e+00	7.674813e-01	1.170701e+01	7.449068e-02	1.008252e+00	6.323747e-02	6.849021e-01	
4  -6.08156	1.847855e+00	7.578011e+00	7.938466e-01	1.051105e+01	5.381232e-02	1.008252e+00	6.486406e-02	6.849021e-01	
8  -6.00788	1.839522e+00	6.144478e+00	9.216868e-01	8.014036e+00	2.059708e-01	1.008252e+00	6.078697e-02	6.849021e-01	
4  -5.00373	1.799136e+00	6.860816e+00	1.012830e+00	7.138742e+00	2.270604e-01	1.008252e+00	6.141609e-02	6.849021e-01	
6  -5.25808	1.862097e+00	6.920728e+00	1.145333e+00	7.790594e+00	2.341638e-01	1.008252e+00	6.702441e-02	6.849021e-01	
11  -6.31715	1.859510e+00	6.493155e+00	1.350009e+00	7.897776e+00	1.841148e-01	1.008252e+00	6.444930e-02	6.849021e-01	
8  -5.55282	1.874306e+00	7.053863e+00	1.347238e+00	7.340042e+00	1.476064e-01	1.008252e+00	5.990123e-02	6.849021e-01	
