1  66.6693	2.142458e+00	8.056448e+00	8.248929e-01	1.471817e+01	2.031795e-01	1.008252e+00	1.012473e-01	6.849021e-01	
1  60.1414	2.108628e+00	6.830969e+00	1.029086e+00	1.504118e+01	1.505578e-01	1.008252e+00	9.995076e-02	6.849021e-01	
3  52.1333	2.049533e+00	7.998613e+00	9.827442e-01	1.464581e+01	1.078781e-01	1.008252e+00	9.774152e-02	6.849021e-01	
3  52.3377	2.079831e+00	7.387892e+00	1.006600e+00	1.505710e+01	1.067888e-01	1.008252e+00	9.725417e-02	6.849021e-01	
13  38.2956	2.081436e+00	6.646309e+00	1.057031e+00	1.431266e+01	1.004931e-01	1.008252e+00	9.107972e-02	6.849021e-01	
4  22.5548	2.050356e+00	6.547987e+00	1.060310e+00	1.385026e+01	6.349786e-02	1.008252e+00	8.377408e-02	6.849021e-01	
1  21.8776	2.068639e+00	6.868981e+00	1.039271e+00	1.303090e+01	9.224157e-02	1.008252e+00	8.338222e-02	6.849021e-01	
2  1.95894	2.075489e+00	7.063810e+00	1.101039e+00	1.010409e+01	8.993922e-02	1.008252e+00	7.047253e-02	6.849021e-01	
1  4.05375	2.072637e+00	6.352393e+00	1.172270e+00	1.138910e+01	3.134011e-02	1.008252e+00	7.097502e-02	6.849021e-01	
4  -2.0173	2.078211e+00	6.254264e+00	1.090392e+00	8.615885e+00	7.245902e-02	1.008252e+00	5.712008e-02	6.849021e-01	
2  -2.67747	2.085835e+00	6.223630e+00	1.114591e+00	9.269391e+00	4.109567e-02	1.008252e+00	5.824352e-02	6.849021e-01	
10  -4.38739	2.031609e+00	6.937777e+00	1.190558e+00	9.224879e+00	4.406553e-02	1.008252e+00	6.254372e-02	6.849021e-01	
13  -4.9251	2.004333e+00	6.642733e+00	1.255878e+00	9.435338e+00	2.559364e-02	1.008252e+00	6.188997e-02	6.849021e-01	
11  -4.46576	2.010894e+00	7.177914e+00	1.246763e+00	8.188989e+00	4.182063e-02	1.008252e+00	5.810441e-02	6.849021e-01	
5  -5.06958	2.012883e+00	6.374467e+00	1.186129e+00	9.325023e+00	4.114351e-02	1.008252e+00	6.024661e-02	6.849021e-01	
22  -4.11498	2.007023e+00	6.698227e+00	1.075212e+00	1.021218e+01	4.780919e-02	1.008252e+00	6.514020e-02	6.849021e-01	
27  -4.84589	2.022930e+00	6.211494e+00	1.126196e+00	9.665538e+00	4.147857e-02	1.008252e+00	6.053048e-02	6.849021e-01	
11  -4.30378	2.055976e+00	6.410913e+00	1.142623e+00	8.875016e+00	9.892362e-02	1.008252e+00	6.191931e-02	6.849021e-01	
8  -4.51852	2.040337e+00	6.377560e+00	1.281913e+00	9.131791e+00	5.140355e-02	1.008252e+00	6.127734e-02	6.849021e-01	
14  -4.97615	2.024649e+00	6.108047e+00	1.359238e+00	9.004422e+00	7.390772e-02	1.008252e+00	6.212780e-02	6.849021e-01	
6  -4.58896	1.990177e+00	6.639897e+00	1.391983e+00	8.990494e+00	8.767008e-02	1.008252e+00	6.583399e-02	6.849021e-01	
19  -5.45225	1.974205e+00	7.335794e+00	1.345665e+00	8.699936e+00	3.997057e-02	1.008252e+00	6.288520e-02	6.849021e-01	
6  -5.95515	1.886902e+00	6.133219e+00	1.361251e+00	8.370858e+00	9.982107e-02	1.008252e+00	6.013104e-02	6.849021e-01	
25  -4.50525	1.939024e+00	7.307110e+00	1.246940e+00	9.436272e+00	4.498107e-02	1.008252e+00	6.641110e-02	6.849021e-01	
9  -4.54543	1.945463e+00	6.566957e+00	1.239193e+00	1.029735e+01	8.330736e-03	1.008252e+00	6.491546e-02	6.849021e-01	
1  -2.78763	1.946860e+00	7.165127e+00	1.271984e+00	9.664594e+00	5.893393e-02	1.008252e+00	6.864902e-02	6.849021e-01	
3  -3.77492	1.975956e+00	6.317666e+00	1.250401e+00	8.981352e+00	1.553733e-01	1.008252e+00	6.815404e-02	6.849021e-01	
21  -4.63093	2.026022e+00	6.557810e+00	1.185836e+00	7.850249e+00	1.428502e-01	1.008252e+00	6.008966e-02	6.849021e-01	
7  -4.44843	1.999715e+00	7.932513e+00	1.017833e+00	8.498889e+00	1.106473e-01	1.008252e+00	6.557473e-02	6.849021e-01	
17  -4.49518	1.999180e+00	8.087650e+00	1.022192e+00	8.767214e+00	6.349993e-02	1.008252e+00	6.464339e-02	6.849021e-01	
10  -5.4068	1.995352e+00	6.915087e+00	1.064367e+00	9.093318e+00	4.799837e-02	1.008252e+00	6.016254e-02	6.849021e-01	
8  -4.90898	2.013633e+00	7.093357e+00	1.029718e+00	8.916742e+00	4.756581e-02	1.008252e+00	5.955569e-02	6.849021e-01	
13  -5.65152	1.984976e+00	6.129343e+00	1.055198e+00	9.037684e+00	1.340741e-01	1.008252e+00	6.191962e-02	6.849021e-01	
7  -4.13795	2.024521e+00	6.059753e+00	1.118428e+00	9.543480e+00	1.158682e-01	1.008252e+00	6.553180e-02	6.849021e-01	
3  -4.57574	2.031504e+00	6.496596e+00	1.012355e+00	8.053951e+00	1.560176e-01	1.008252e+00	6.030890e-02	6.849021e-01	
1  -4.72343	2.015627e+00	7.893567e+00	8.968597e-01	8.897914e+00	7.118573e-02	1.008252e+00	6.351571e-02	6.849021e-01	
30  -3.19638	2.053645e+00	7.749562e+00	1.024772e+00	8.410040e+00	1.053209e-02	1.008252e+00	5.780843e-02	6.849021e-01	
17  -4.07723	2.060511e+00	6.787539e+00	9.731231e-01	9.086296e+00	8.718718e-02	1.008252e+00	6.084165e-02	6.849021e-01	
2  -5.30306	1.985730e+00	6.746184e+00	1.104605e+00	8.373036e+00	1.644701e-01	1.008252e+00	6.486009e-02	6.849021e-01	
21  -5.07624	1.997792e+00	6.786697e+00	1.124697e+00	9.359649e+00	7.636540e-02	1.008252e+00	6.424287e-02	6.849021e-01	
6  -4.80815	1.994103e+00	7.961749e+00	1.151866e+00	8.365752e+00	8.838293e-02	1.008252e+00	6.472718e-02	6.849021e-01	
4  -4.5924	2.026602e+00	7.066704e+00	1.230467e+00	7.947661e+00	9.222457e-02	1.008252e+00	5.946290e-02	6.849021e-01	
6  -4.25266	2.015877e+00	7.064924e+00	1.152827e+00	9.572093e+00	6.335236e-03	1.008252e+00	6.160576e-02	6.849021e-01	
7  -3.63508	2.023231e+00	6.270163e+00	1.093625e+00	9.192012e+00	3.681867e-02	1.008252e+00	5.740386e-02	6.849021e-01	
2  -3.6585	2.022818e+00	7.121278e+00	1.017198e+00	7.375581e+00	1.417549e-01	1.008252e+00	5.823583e-02	6.849021e-01	
1  -3.13513	2.000443e+00	6.435654e+00	8.208275e-01	7.878201e+00	1.553492e-01	1.008252e+00	5.723100e-02	6.849021e-01	
3  -5.19486	1.961275e+00	7.636569e+00	8.548445e-01	7.689161e+00	1.047536e-01	1.008252e+00	5.901993e-02	6.849021e-01	
3  -5.99596	1.950571e+00	7.052865e+00	1.026255e+00	8.300693e+00	1.550848e-01	1.008252e+00	6.400925e-02	6.849021e-01	
14  -6.08169	1.948409e+00	7.026392e+00	1.037504e+00	7.498750e+00	2.009848e-01	1.008252e+00	6.251390e-02	6.849021e-01	
1  -6.39235	1.914928e+00	7.496011e+00	8.966356e-01	8.372151e+00	1.269444e-01	1.008252e+00	6.303595e-02	6.849021e-01	
3  -5.298	1.929378e+00	6.670474e+00	1.028275e+00	8.562331e+00	1.870322e-01	1.008252e+00	6.640171e-02	6.849021e-01	
1  -4.18	1.901747e+00	7.631310e+00	1.097454e+00	8.564198e+00	1.587705e-01	1.008252e+00	6.869523e-02	6.849021e-01	
6  -5.7232	1.814126e+00	6.166966e+00	1.316285e+00	7.283865e+00	2.275004e-01	1.008252e+00	6.193086e-02	6.849021e-01	
10  -6.2327	1.797504e+00	7.787188e+00	1.245913e+00	8.102263e+00	1.051989e-01	1.008252e+00	6.435701e-02	6.849021e-01	
3  -4.89612	1.811458e+00	6.689887e+00	1.313950e+00	8.142936e+00	7.956190e-02	1.008252e+00	5.895887e-02	6.849021e-01	
11  -2.01925	1.811912e+00	6.371751e+00	1.199104e+00	8.729442e+00	1.652255e-02	1.008252e+00	5.511853e-02	6.849021e-01	
