# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 10000, i.e. number of multipoles equal to 9999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  101       3.627979717155e-10       1.050757130294e-13      -3.162933442734e-12       4.384872983594e-16       9.783687384841e-12       1.422193226783e-12      -7.060833474476e-15 
  102       3.669880326989e-10       1.070187239496e-13      -3.250890712923e-12       4.473125640613e-16       9.536269883734e-12       1.393648248947e-12      -6.968173991915e-15 
  103       3.712028721274e-10       1.089388243704e-13      -3.338810803966e-12       4.562349624872e-16       9.296512724155e-12       1.365926021535e-12      -6.881103282327e-15 
  104       3.754412987336e-10       1.108340104781e-13      -3.426621755681e-12       4.652554222001e-16       9.063654274978e-12       1.338946962321e-12      -6.802060516179e-15 
  105       3.797030243077e-10       1.127024688248e-13      -3.514254210509e-12       4.743745700239e-16       8.837594030044e-12       1.312700344339e-12      -6.731059041216e-15 
  106       3.839879181438e-10       1.145424356432e-13      -3.601638938897e-12       4.835929629492e-16       8.618368806604e-12       1.287189188104e-12      -6.667415043580e-15 
  107       3.882957422118e-10       1.163521480340e-13      -3.688705985922e-12       4.929111697143e-16       8.405967542457e-12       1.262410760667e-12      -6.610353609908e-15 
  108       3.926261469315e-10       1.181298449586e-13      -3.775384696814e-12       5.023297708966e-16       8.200329649236e-12       1.238356377329e-12      -6.559006222598e-15 
  109       3.969786669470e-10       1.198737682321e-13      -3.861603742467e-12       5.118493590031e-16       8.001343365695e-12       1.215011203347e-12      -6.512408255078e-15 
  110       4.013527169011e-10       1.215821635154e-13      -3.947291144958e-12       5.214705385609e-16       7.808844110990e-12       1.192354055648e-12      -6.469496467069e-15 
  111       4.057475872097e-10       1.232532813085e-13      -4.032374303064e-12       5.311939262086e-16       7.622612837969e-12       1.170357204534e-12      -6.429106499852e-15 
  112       4.101624398364e-10       1.248853779427e-13      -4.116780017775e-12       5.410201507865e-16       7.442374386454e-12       1.148986175398e-12      -6.389970371534e-15 
  113       4.145963040665e-10       1.264767165734e-13      -4.200434517818e-12       5.509498534274e-16       7.267795836523e-12       1.128199550430e-12      -6.350713972312e-15 
  114       4.190480722817e-10       1.280255681729e-13      -4.283263485164e-12       5.609836876478e-16       7.098484861804e-12       1.107948770328e-12      -6.309854559743e-15 
  115       4.235164957343e-10       1.295302125229e-13      -4.365192080552e-12       5.711223194382e-16       6.933988082748e-12       1.088177936007e-12      -6.265798254007e-15 
  116       4.280003524166e-10       1.309889846951e-13      -4.446145628540e-12       5.813664293277e-16       6.773890517131e-12       1.068836521600e-12      -6.217185616854e-15 
