5  4.22239	2.252536e+00	1.183985e-01	9.675260e-01	2.084760e+00	1.041379e+00	1.919766e-01	7.453781e+00	6.336673e+01	5.201964e-02	6.335757e-01	
4  2.38642	2.257499e+00	1.185728e-01	9.658165e-01	2.089988e+00	1.041225e+00	6.014451e-02	7.584401e+00	6.677795e+01	5.388795e-02	6.790753e-01	
2  1.79332	2.245660e+00	1.186642e-01	9.664222e-01	2.097689e+00	1.041385e+00	3.107905e-02	7.865791e+00	6.749849e+01	5.651716e-02	6.880042e-01	
8  2.72258	2.246165e+00	1.188613e-01	9.730018e-01	2.096605e+00	1.041508e+00	9.978725e-02	7.790071e+00	6.558573e+01	5.545325e-02	6.639261e-01	
1  3.9123	2.236970e+00	1.182553e-01	9.702871e-01	2.088721e+00	1.041647e+00	2.026726e-01	7.760287e+00	6.309802e+01	5.462126e-02	6.303335e-01	
1  5.04943	2.226666e+00	1.182957e-01	9.668220e-01	2.077748e+00	1.040811e+00	1.925053e-01	7.579888e+00	6.297372e+01	5.270844e-02	6.298566e-01	
4  5.0614	2.231519e+00	1.182135e-01	9.623792e-01	2.077230e+00	1.040873e+00	1.355847e-01	7.653946e+00	6.451382e+01	5.376648e-02	6.518037e-01	
2  7.23379	2.231995e+00	1.176829e-01	9.636020e-01	2.066144e+00	1.040837e+00	1.620479e-01	7.481653e+00	6.399731e+01	5.208928e-02	6.453634e-01	
2  5.42282	2.217302e+00	1.184343e-01	9.693969e-01	2.085290e+00	1.041154e+00	1.433993e-01	7.826542e+00	6.420232e+01	5.505846e-02	6.476153e-01	
3  5.80087	2.215673e+00	1.191000e-01	9.716476e-01	2.102904e+00	1.041209e+00	1.465899e-01	8.102280e+00	6.390266e+01	5.759757e-02	6.424606e-01	
3  5.86036	2.213920e+00	1.191909e-01	9.711966e-01	2.105768e+00	1.041557e+00	1.549359e-01	8.049563e+00	6.375626e+01	5.698034e-02	6.399750e-01	
16  4.16954	2.217631e+00	1.201164e-01	9.689742e-01	2.118581e+00	1.041460e+00	5.704383e-02	8.066299e+00	6.605000e+01	5.751167e-02	6.695669e-01	
2  1.36318	2.235624e+00	1.200007e-01	9.694155e-01	2.110795e+00	1.041732e+00	8.467994e-02	7.846349e+00	6.558648e+01	5.564969e-02	6.626612e-01	
12  1.30246	2.253155e+00	1.196249e-01	9.677917e-01	2.104556e+00	1.042236e+00	1.262975e-01	7.744400e+00	6.492571e+01	5.491499e-02	6.530558e-01	
1  3.51353	2.239261e+00	1.193295e-01	9.642712e-01	2.097655e+00	1.042123e+00	1.854252e-01	7.646759e+00	6.335223e+01	5.347045e-02	6.319447e-01	
6  2.80542	2.232217e+00	1.198661e-01	9.693645e-01	2.106693e+00	1.042417e+00	1.251886e-01	7.839896e+00	6.474702e+01	5.534921e-02	6.511473e-01	
5  2.64069	2.215170e+00	1.216121e-01	9.633905e-01	2.092015e+00	1.042254e+00	4.221660e-02	7.503796e+00	6.618191e+01	5.180203e-02	6.686143e-01	
3  2.33481	2.221643e+00	1.205259e-01	9.573688e-01	2.097258e+00	1.042008e+00	1.961434e-01	7.775159e+00	6.251319e+01	5.410015e-02	6.185045e-01	
1  2.30182	2.223990e+00	1.211559e-01	9.604947e-01	2.107006e+00	1.042334e+00	2.203666e-01	7.891033e+00	6.186108e+01	5.506279e-02	6.066726e-01	
