   39       1.209601387948e+03       5.218569642762e-02       0.000000000000e+00       1.808992392468e+00       1.383512320164e-07       1.005887941253e-03      -8.382258617915e-07 
   40       1.227857107578e+03       5.683161696501e-02       0.000000000000e+00       1.750927600799e+00       1.381460418469e-07       9.857407663024e-04      -7.491597865072e-07 
   41       1.246250422546e+03       6.173864055035e-02       0.000000000000e+00       1.682222676029e+00       1.378743372572e-07       9.655711390282e-04      -7.101685397521e-07 
   42       1.264805009266e+03       6.691100984713e-02       0.000000000000e+00       1.602775054916e+00       1.375583935844e-07       9.454589938069e-04      -7.233227079879e-07 
   43       1.283547288881e+03       7.235230744874e-02       0.000000000000e+00       1.512454134043e+00       1.372232954728e-07       9.257412638379e-04      -7.747744307088e-07 
   44       1.302479483077e+03       7.806555255486e-02       0.000000000000e+00       1.411159137017e+00       1.368617994865e-07       9.066543363248e-04      -8.444127861239e-07 
   45       1.321589936991e+03       8.405356531948e-02       0.000000000000e+00       1.298776082013e+00       1.364464442285e-07       8.883385517302e-04      -9.105221936881e-07 
   46       1.340893539524e+03       9.032025998204e-02       0.000000000000e+00       1.175031496119e+00       1.360011108765e-07       8.709141239363e-04      -9.683012023316e-07 
   47       1.360399220990e+03       9.686968766132e-02       0.000000000000e+00       1.039596300599e+00       1.355536588103e-07       8.543973089566e-04      -1.018150863495e-06 
   48       1.380096561019e+03       1.037056688771e-01       0.000000000000e+00       8.921241358767e-01       1.351119029447e-07       8.386519736208e-04      -1.060953326615e-06 
   49       1.399954074956e+03       1.108317864612e-01       0.000000000000e+00       7.322496219006e-01       1.346575306880e-07       8.233650081414e-04      -1.098136599407e-06 
   50       1.419936124846e+03       1.182509857694e-01       0.000000000000e+00       5.596204929110e-01       1.341579906850e-07       8.081636716186e-04      -1.131690724224e-06 
   51       1.440063039473e+03       1.259642638332e-01       0.000000000000e+00       3.740083208163e-01       1.336271323942e-07       7.930874415641e-04      -1.164058830626e-06 
   52       1.460364351158e+03       1.339716121393e-01       0.000000000000e+00       1.752248393594e-01       1.330848757828e-07       7.782609499166e-04      -1.198318371989e-06 
   53       1.480860780161e+03       1.422723532673e-01       0.000000000000e+00      -3.690944558103e-02       1.325381226647e-07       7.637586484783e-04      -1.238295848107e-06 
   54       1.501563397529e+03       1.508651153204e-01       0.000000000000e+00      -2.625654015362e-01       1.319771834148e-07       7.495958609636e-04      -1.288638541603e-06 
   55       1.522477115079e+03       1.597483471262e-01       0.000000000000e+00      -5.018832090498e-01       1.313840824433e-07       7.357579440421e-04      -1.353426144691e-06 
   56       1.543614088462e+03       1.689220722888e-01       0.000000000000e+00      -7.548994294844e-01       1.307722102488e-07       7.223230716647e-04      -1.431215413341e-06 
   57       1.564982177369e+03       1.783865260950e-01       0.000000000000e+00      -1.021602074227e+00       1.301589589585e-07       7.093681168339e-04      -1.518302839760e-06 
   58       1.586580256106e+03       1.881416485194e-01       0.000000000000e+00      -1.301950519290e+00       1.295531540821e-07       6.969281091769e-04      -1.609940223175e-06 
   59       1.608397545030e+03       1.981870797247e-01       0.000000000000e+00      -1.595874785692e+00       1.289528559460e-07       6.849899450467e-04      -1.700236490533e-06 
   60       1.630412941986e+03       2.085221555617e-01       0.000000000000e+00      -1.903274819837e+00       1.283429603909e-07       6.734858255941e-04      -1.782056033567e-06 
   61       1.652604614906e+03       2.191453160888e-01       0.000000000000e+00      -2.224036318067e+00       1.277032262099e-07       6.623278641941e-04      -1.848575448245e-06 
   62       1.674982808170e+03       2.300521861698e-01       0.000000000000e+00      -2.558083979032e+00       1.270430269917e-07       6.515417423430e-04      -1.898819749946e-06 
   63       1.697563247121e+03       2.412370540996e-01       0.000000000000e+00      -2.905338981806e+00       1.263772680848e-07       6.411655775641e-04      -1.933790525352e-06 
   64       1.720357190506e+03       2.526933979002e-01       0.000000000000e+00      -3.265703305638e+00       1.257159559983e-07       6.312088183672e-04      -1.955008719857e-06 
   65       1.743371087492e+03       2.644138621965e-01       0.000000000000e+00      -3.639059535267e+00       1.250629862130e-07       6.216485235917e-04      -1.964564042052e-06 
   66       1.766606234682e+03       2.763902350917e-01       0.000000000000e+00      -4.025270666236e+00       1.244148290877e-07       6.124254980078e-04      -1.965166029193e-06 
   67       1.790058433134e+03       2.886134250424e-01       0.000000000000e+00      -4.424179910201e+00       1.237591106193e-07       6.034402841753e-04      -1.960196773618e-06 
   68       1.813722387722e+03       3.010743542649e-01       0.000000000000e+00      -4.835620546344e+00       1.230807473553e-07       5.945877275206e-04      -1.953017473309e-06 
   69       1.837606707039e+03       3.137669008551e-01       0.000000000000e+00      -5.259448228751e+00       1.223869536940e-07       5.858825963867e-04      -1.944515095987e-06 
   70       1.861721340690e+03       3.266855140166e-01       0.000000000000e+00      -5.695514905690e+00       1.216894479476e-07       5.773644365151e-04      -1.934912121779e-06 
   71       1.886072888135e+03       3.398243505878e-01       0.000000000000e+00      -6.143659413864e+00       1.209970196488e-07       5.690606217923e-04      -1.924451081306e-06 
   72       1.910664377004e+03       3.531772753584e-01       0.000000000000e+00      -6.603707540661e+00       1.203148526965e-07       5.609847715623e-04      -1.913394855949e-06 
   73       1.935495041391e+03       3.667378613852e-01       0.000000000000e+00      -7.075472086393e+00       1.196437968097e-07       5.531351109323e-04      -1.902026963749e-06 
   74       1.960560100166e+03       3.804993903083e-01       0.000000000000e+00      -7.558752926549e+00       1.189795857971e-07       5.454927740719e-04      -1.890651830928e-06 
   75       1.985850535275e+03       3.944548526673e-01       0.000000000000e+00      -8.053337074040e+00       1.183120011540e-07       5.380200505068e-04      -1.879595049042e-06 
   76       2.011357496871e+03       4.085965322342e-01       0.000000000000e+00      -8.558993421894e+00       1.176293948479e-07       5.306762775348e-04      -1.869190134901e-06 
   77       2.037086936169e+03       4.229146708043e-01       0.000000000000e+00      -9.075455726954e+00       1.169362953143e-07       5.234747089774e-04      -1.859734024739e-06 
   78       2.063047250582e+03       4.373985593665e-01       0.000000000000e+00      -9.602436621850e+00       1.162405025141e-07       5.164378249478e-04      -1.851519858860e-06 
   79       2.089244768852e+03       4.520369244055e-01       0.000000000000e+00      -1.013963261319e+01       1.155478487085e-07       5.095801170917e-04      -1.844848782916e-06 
   80       2.115683624226e+03       4.668179196875e-01       0.000000000000e+00      -1.068672403472e+01       1.148618039284e-07       5.029071958687e-04      -1.840029260390e-06 
   81       2.142365627642e+03       4.817291180464e-01       0.000000000000e+00      -1.124337500050e+01       1.141830545999e-07       4.964148693008e-04      -1.837376349015e-06 
   82       2.169290140907e+03       4.967575031699e-01       0.000000000000e+00      -1.180923335805e+01       1.135090546314e-07       4.900881931864e-04      -1.837210941137e-06 
   83       2.196453949878e+03       5.118894613856e-01       0.000000000000e+00      -1.238393064155e+01       1.128335482688e-07       4.839004927818e-04      -1.839858968028e-06 
   84       2.223853390348e+03       5.271112764821e-01       0.000000000000e+00      -1.296708793142e+01       1.121495745528e-07       4.778239485743e-04      -1.845552133509e-06 
   85       2.251491408421e+03       5.424107264181e-01       0.000000000000e+00      -1.355833465191e+01       1.114608164766e-07       4.718666705930e-04      -1.854103451328e-06 
   86       2.279371443521e+03       5.577757374845e-01       0.000000000000e+00      -1.415729281841e+01       1.107730347135e-07       4.660429534312e-04      -1.865149876210e-06 
   87       2.307495192113e+03       5.731939050413e-01       0.000000000000e+00      -1.476357145969e+01       1.100906518158e-07       4.603619933576e-04      -1.878237892364e-06 
   88       2.335862518738e+03       5.886524937579e-01       0.000000000000e+00      -1.537676667033e+01       1.094165117404e-07       4.548273795100e-04      -1.892817339392e-06 
   89       2.364471367060e+03       6.041384378533e-01       0.000000000000e+00      -1.599646166320e+01       1.087516245798e-07       4.494365703907e-04      -1.908235084667e-06 
   90       2.393317670904e+03       6.196383413369e-01       0.000000000000e+00      -1.662222682182e+01       1.080948961525e-07       4.441803556630e-04      -1.923728542181e-06 
   91       2.422395265298e+03       6.351384782488e-01       0.000000000000e+00      -1.725361975286e+01       1.074428421054e-07       4.390423032477e-04      -1.938419037874e-06 
   92       2.451695797517e+03       6.506247928999e-01       0.000000000000e+00      -1.789018533852e+01       1.067892861820e-07       4.339981917219e-04      -1.951305021421e-06 
   93       2.481211287454e+03       6.660831125245e-01       0.000000000000e+00      -1.853146141861e+01       1.061279044421e-07       4.290244907793e-04      -1.961484416861e-06 
   94       2.510942442456e+03       6.814998212988e-01       0.000000000000e+00      -1.917699670020e+01       1.054614726306e-07       4.241273038225e-04      -1.968894893601e-06 
   95       2.540891434387e+03       6.968612886108e-01       0.000000000000e+00      -1.982633565108e+01       1.047947787902e-07       4.193188525079e-04      -1.973727141288e-06 
   96       2.571059309831e+03       7.121536687952e-01       0.000000000000e+00      -2.047901323807e+01       1.041318756729e-07       4.146087380158e-04      -1.976212221485e-06 
   97       2.601445937504e+03       7.273629042895e-01       0.000000000000e+00      -2.113455505680e+01       1.034759509224e-07       4.100036891344e-04      -1.976623858299e-06 
   98       2.632049955658e+03       7.424747287900e-01       0.000000000000e+00      -2.179247746135e+01       1.028291898842e-07       4.055073036279e-04      -1.975280777451e-06 
   99       2.662868719494e+03       7.574746704082e-01       0.000000000000e+00      -2.245228769402e+01       1.021926308856e-07       4.011197828882e-04      -1.972549093805e-06 
  100       2.693898248568e+03       7.723480548267e-01       0.000000000000e+00      -2.311348401502e+01       1.015660128275e-07       3.968376598718e-04      -1.968844747339e-06 
  101       2.725133174199e+03       7.870800084557e-01       0.000000000000e+00      -2.377555583216e+01       1.009476149302e-07       3.926535203196e-04      -1.964635987580e-06 
  102       2.756566686880e+03       8.016554615890e-01       0.000000000000e+00      -2.443798383058e+01       1.003340884749e-07       3.885557172620e-04      -1.960445906472e-06 
  103       2.788190483681e+03       8.160591515601e-01       0.000000000000e+00      -2.510024010244e+01       9.972028038282e-08       3.845280788073e-04      -1.956855019713e-06 
  104       2.819996524849e+03       8.302760032259e-01       0.000000000000e+00      -2.576179272584e+01       9.910114314783e-08       3.805553077732e-04      -1.954380216037e-06 
  105       2.851982687098e+03       8.442923221557e-01       0.000000000000e+00      -2.642211992647e+01       9.847847635040e-08       3.766410930721e-04      -1.953077715526e-06 
  106       2.884147779505e+03       8.580947692589e-01       0.000000000000e+00      -2.708069807973e+01       9.785564287370e-08       3.727930993966e-04      -1.952864798114e-06 
  107       2.916489770201e+03       8.716700050658e-01       0.000000000000e+00      -2.773699760876e+01       9.723556284974e-08       3.690174620245e-04      -1.953635137362e-06 
  108       2.949005753663e+03       8.850046970296e-01       0.000000000000e+00      -2.839048316311e+01       9.662064292357e-08       3.653186560862e-04      -1.955257390544e-06 
  109       2.981691918003e+03       8.980855268296e-01       0.000000000000e+00      -2.904061379732e+01       9.601270190856e-08       3.616993627112e-04      -1.957573759140e-06 
  110       3.014543512256e+03       9.108991976734e-01       0.000000000000e+00      -2.968684314950e+01       9.541289276338e-08       3.581603320555e-04      -1.960398519753e-06 
  111       3.047554813674e+03       9.234324415998e-01       0.000000000000e+00      -3.032861961995e+01       9.482162082095e-08       3.547002432077e-04      -1.963516525432e-06 
  112       3.080719095008e+03       9.356720267813e-01       0.000000000000e+00      -3.096538654979e+01       9.423845820000e-08       3.513155609751e-04      -1.966681677414e-06 
  113       3.114028591807e+03       9.476047648268e-01       0.000000000000e+00      -3.159658239948e+01       9.366205432971e-08       3.480003895499e-04      -1.969615367274e-06 
  114       3.147474469697e+03       9.592175180840e-01       0.000000000000e+00      -3.222164092751e+01       9.309004251788e-08       3.447463230544e-04      -1.972004889499e-06 
  115       3.181046791681e+03       9.704972069425e-01       0.000000000000e+00      -3.283999136896e+01       9.251894249308e-08       3.415422929663e-04      -1.973501824466e-06 
  116       3.214735911451e+03       9.814311744762e-01       0.000000000000e+00      -3.345106536967e+01       9.194543848025e-08       3.383779581539e-04      -1.973794268783e-06 
  117       3.248536915459e+03       9.920083150562e-01       0.000000000000e+00      -3.405431836336e+01       9.137079623706e-08       3.352549200042e-04      -1.972842140513e-06 
  118       3.282445662014e+03       1.002218097308e+00       0.000000000000e+00      -3.464921114107e+01       9.079731948805e-08       3.321772552995e-04      -1.970681595478e-06 
  119       3.316457383683e+03       1.012050229398e+00       0.000000000000e+00      -3.523520356389e+01       9.022702409444e-08       3.291480805969e-04      -1.967355148156e-06 
  120       3.350566667197e+03       1.021494669495e+00       0.000000000000e+00      -3.581175480124e+01       8.966159771782e-08       3.261694813334e-04      -1.962911933638e-06 
  121       3.384767433346e+03       1.030541636232e+00       0.000000000000e+00      -3.637832356926e+01       8.910235764550e-08       3.232424394255e-04      -1.957407973635e-06 
  122       3.419052916879e+03       1.039181619168e+00       0.000000000000e+00      -3.693436836910e+01       8.855020674569e-08       3.203667593623e-04      -1.950906446545e-06 
  123       3.453415646398e+03       1.047405389254e+00       0.000000000000e+00      -3.747934772530e+01       8.800558752085e-08       3.175409927942e-04      -1.943477961570e-06 
  124       3.487847424262e+03       1.055204009289e+00       0.000000000000e+00      -3.801272042406e+01       8.746843422730e-08       3.147623616147e-04      -1.935200836898e-06 
  125       3.522339306478e+03       1.062568844386e+00       0.000000000000e+00      -3.853394575164e+01       8.693812302944e-08       3.120266795374e-04      -1.926161381930e-06 
  126       3.556881582606e+03       1.069491572434e+00       0.000000000000e+00      -3.904248373263e+01       8.641342015682e-08       3.093282721669e-04      -1.916454183570e-06 
  127       3.591463755654e+03       1.075964194559e+00       0.000000000000e+00      -3.953779536833e+01       8.589242803220e-08       3.066598955642e-04      -1.906182396565e-06 
  128       3.626074521975e+03       1.081979045587e+00       0.000000000000e+00      -4.001934287505e+01       8.537252933891e-08       3.040126533061e-04      -1.895458037909e-06 
  129       3.660702920627e+03       1.087529103553e+00       0.000000000000e+00      -4.048659539226e+01       8.485130780425e-08       3.013786686387e-04      -1.884384683967e-06 
  130       3.695341966705e+03       1.092608934406e+00       0.000000000000e+00      -4.093904630871e+01       8.432966916316e-08       2.987597831623e-04      -1.873001681696e-06 
  131       3.729985380456e+03       1.097213871189e+00       0.000000000000e+00      -4.137619829624e+01       8.380928983457e-08       2.961601273777e-04      -1.861331335012e-06 
  132       3.764626441927e+03       1.101339736768e+00       0.000000000000e+00      -4.179755828511e+01       8.329167603451e-08       2.935834609724e-04      -1.849395630065e-06 
  133       3.799257979238e+03       1.104982856425e+00       0.000000000000e+00      -4.220263774147e+01       8.277814171984e-08       2.910331433558e-04      -1.837216160397e-06 
  134       3.833872356840e+03       1.108140070467e+00       0.000000000000e+00      -4.259095294484e+01       8.226978562132e-08       2.885121036028e-04      -1.824814050314e-06 
  135       3.868461463789e+03       1.110808746822e+00       0.000000000000e+00      -4.296202526557e+01       8.176746735195e-08       2.860228098050e-04      -1.812209876487e-06 
  136       3.903016702006e+03       1.112986793647e+00       0.000000000000e+00      -4.331538144234e+01       8.127178257601e-08       2.835672378312e-04      -1.799423587766e-06 
  137       3.937528974547e+03       1.114672671924e+00       0.000000000000e+00      -4.365055385958e+01       8.078303722502e-08       2.811468394952e-04      -1.786474423219e-06 
  138       3.971988673869e+03       1.115865408069e+00       0.000000000000e+00      -4.396708082499e+01       8.030122074595e-08       2.787625101323e-04      -1.773380828385e-06 
  139       4.006385670094e+03       1.116564606525e+00       0.000000000000e+00      -4.426450684700e+01       7.982597836787e-08       2.764145555838e-04      -1.760160369757e-06 
  140       4.040709299281e+03       1.116770462374e+00       0.000000000000e+00      -4.454238291223e+01       7.935658237246e-08       2.741026585905e-04      -1.746829647471e-06 
  141       4.074948351683e+03       1.116483773930e+00       0.000000000000e+00      -4.480026676298e+01       7.889190235444e-08       2.718258445928e-04      -1.733404206230e-06 
  142       4.109091060022e+03       1.115705955348e+00       0.000000000000e+00      -4.503772317467e+01       7.843037445748e-08       2.695824469411e-04      -1.719898444438e-06 
  143       4.143125087753e+03       1.114439049223e+00       0.000000000000e+00      -4.525432423336e+01       7.796996957154e-08       2.673700715126e-04      -1.706325521556e-06 
  144       4.177038521455e+03       1.112685834317e+00       0.000000000000e+00      -4.544965361170e+01       7.750886048635e-08       2.651865213840e-04      -1.692695104927e-06 
  145       4.210822983054e+03       1.110450134119e+00       0.000000000000e+00      -4.562331928632e+01       7.704764463367e-08       2.630328028653e-04      -1.679006436270e-06 
  146       4.244470803549e+03       1.107736562804e+00       0.000000000000e+00      -4.577494260748e+01       7.658749418571e-08       2.609104950685e-04      -1.665254061281e-06 
  147       4.277974040524e+03       1.104550445871e+00       0.000000000000e+00      -4.590415471099e+01       7.612948271624e-08       2.588208076435e-04      -1.651429762480e-06 
  148       4.311324472187e+03       1.100897833289e+00       0.000000000000e+00      -4.601059681861e+01       7.567457348273e-08       2.567645594584e-04      -1.637522419422e-06 
  149       4.344513591405e+03       1.096785512647e+00       0.000000000000e+00      -4.609392053854e+01       7.522360727237e-08       2.547421569172e-04      -1.623517866610e-06 
  150       4.377532599745e+03       1.092221022304e+00       0.000000000000e+00      -4.615378816584e+01       7.477728980581e-08       2.527535719150e-04      -1.609398749107e-06 
  151       4.410372401506e+03       1.087212664537e+00       0.000000000000e+00      -4.618987298290e+01       7.433617869245e-08       2.507983194308e-04      -1.595144375862e-06 
  152       4.443023597760e+03       1.081769518688e+00       0.000000000000e+00      -4.620185955989e+01       7.390066993129e-08       2.488754347578e-04      -1.580730570735e-06 
  153       4.475476480389e+03       1.075901454316e+00       0.000000000000e+00      -4.618944405520e+01       7.347098395107e-08       2.469834503711e-04      -1.566129521227e-06 
  154       4.507721026120e+03       1.069619144342e+00       0.000000000000e+00      -4.615233451594e+01       7.304715118366e-08       2.451203724326e-04      -1.551309624918e-06 
  155       4.539746890563e+03       1.062934078201e+00       0.000000000000e+00      -4.609025117830e+01       7.262899716448e-08       2.432836569342e-04      -1.536235333608e-06 
  156       4.571543402251e+03       1.055858574988e+00       0.000000000000e+00      -4.600292676811e+01       7.221612715393e-08       2.414701854773e-04      -1.520866995164e-06 
  157       4.603099556672e+03       1.048405796610e+00       0.000000000000e+00      -4.589010680120e+01       7.180791027361e-08       2.396762406911e-04      -1.505160693068e-06 
  158       4.634404010310e+03       1.040589760932e+00       0.000000000000e+00      -4.575154988392e+01       7.140346315123e-08       2.378974812875e-04      -1.489068083676e-06 
  159       4.665445074682e+03       1.032425354925e+00       0.000000000000e+00      -4.558702801354e+01       7.100163306811e-08       2.361289167533e-04      -1.472536231176e-06 
  160       4.696210710375e+03       1.023928347817e+00       0.000000000000e+00      -4.539632687876e+01       7.060098060310e-08       2.343648816812e-04      -1.455507440258e-06 
  161       4.726689349088e+03       1.015115044223e+00       0.000000000000e+00      -4.517924516061e+01       7.020023542389e-08       2.326004965980e-04      -1.437933562583e-06 
  162       4.756872453987e+03       1.006001181451e+00       0.000000000000e+00      -4.493559173512e+01       6.979979360463e-08       2.308363244865e-04      -1.419821417786e-06 
  163       4.786752175429e+03       9.966029593550e-01       0.000000000000e+00      -4.466518879638e+01       6.940044948165e-08       2.290742818135e-04      -1.401193069494e-06 
  164       4.816320541182e+03       9.869374029875e-01       0.000000000000e+00      -4.436787312725e+01       6.900293899700e-08       2.273161998847e-04      -1.382071906181e-06 
  165       4.845569454272e+03       9.770223740893e-01       0.000000000000e+00      -4.404349639524e+01       6.860793346302e-08       2.255638183930e-04      -1.362482667112e-06 
  166       4.874490690830e+03       9.668765825834e-01       0.000000000000e+00      -4.369192544832e+01       6.821603311884e-08       2.238187788583e-04      -1.342451468473e-06 
  167       4.903075897938e+03       9.565195980664e-01       0.000000000000e+00      -4.331304261083e+01       6.782776047635e-08       2.220826179598e-04      -1.322005829675e-06 
  168       4.931316591477e+03       9.459718613014e-01       0.000000000000e+00      -4.290674597930e+01       6.744355345291e-08       2.203567607591e-04      -1.301174699845e-06 
  169       4.959204153972e+03       9.352546957100e-01       0.000000000000e+00      -4.247294971832e+01       6.706375828823e-08       2.186425138155e-04      -1.279988484485e-06 
  170       4.986729832440e+03       9.243903188648e-01       0.000000000000e+00      -4.201158435635e+01       6.668862224281e-08       2.169410581927e-04      -1.258479072321e-06 
  171       5.013884736236e+03       9.134018539816e-01       0.000000000000e+00      -4.152259708166e+01       6.631828607530e-08       2.152534423570e-04      -1.236679862328e-06 
  172       5.040659834902e+03       9.023133414116e-01       0.000000000000e+00      -4.100595203809e+01       6.595277629610e-08       2.135805749673e-04      -1.214625790929e-06 
  173       5.067045956010e+03       8.911497501343e-01       0.000000000000e+00      -4.046163062097e+01       6.559199719474e-08       2.119232175571e-04      -1.192353359382e-06 
  174       5.093033783011e+03       8.799369892490e-01       0.000000000000e+00      -3.988963177293e+01       6.523572263820e-08       2.102819771073e-04      -1.169900661338e-06 
  175       5.118613853083e+03       8.687019194677e-01       0.000000000000e+00      -3.928997227979e+01       6.488358763778e-08       2.086572985113e-04      -1.147307410588e-06 
  176       5.143776554975e+03       8.574723646071e-01       0.000000000000e+00      -3.866268706639e+01       6.453507968168e-08       2.070494569317e-04      -1.124614968977e-06 
  177       5.168512126855e+03       8.462771230814e-01       0.000000000000e+00      -3.800782949246e+01       6.418952983086e-08       2.054585500483e-04      -1.101866374509e-06 
  178       5.192810654156e+03       8.351459793938e-01       0.000000000000e+00      -3.732547164843e+01       6.384610357541e-08       2.038844901979e-04      -1.079106369623e-06 
  179       5.216662067425e+03       8.241097156297e-01       0.000000000000e+00      -3.661570465137e+01       6.350379144888e-08       2.023269964057e-04      -1.056381429654e-06 
  180       5.240056800788e+03       8.131990293429e-01       0.000000000000e+00      -3.587862897560e+01       6.316171697983e-08       2.007858367633e-04      -1.033731882079e-06 
  181       5.262987830381e+03       8.024411670225e-01       0.000000000000e+00      -3.511432396737e+01       6.282013633233e-08       1.992616050929e-04      -1.011167149649e-06 
  182       5.285448794195e+03       7.918630444725e-01       0.000000000000e+00      -3.432287646947e+01       6.247957797849e-08       1.977550211442e-04      -9.886876173747e-07 
  183       5.307433346290e+03       7.814923237806e-01       0.000000000000e+00      -3.350439082596e+01       6.214053575494e-08       1.962666827693e-04      -9.662922227098e-07 
  184       5.328935157080e+03       7.713574207825e-01       0.000000000000e+00      -3.265898914127e+01       6.180346556027e-08       1.947970602414e-04      -9.439783955737e-07 
  185       5.349947913608e+03       7.614875125262e-01       0.000000000000e+00      -3.178681153939e+01       6.146878195371e-08       1.933464904955e-04      -9.217419975835e-07 
